device_id,user_id,device_type,platform,app_version,last_active_at,trusted
D0002196,U003728,Android,星购App,5.9.1,2025-03-08 07:38:57,1
D0002197,U002512,Windows,星购App,6.0.0,2025-03-10 18:36:27,1
D0002198,U000964,iOS,微信小程序,5.8.0,2026-06-07 05:16:58,1
D0002199,U002893,Android,星购App,5.9.1,2026-06-03 23:12:13,1
D0002200,U002874,Android,星购App,6.0.0,2025-04-03 16:08:30,1
D0002201,U001388,Windows,网页,5.8.0,2026-04-05 07:36:41,1
D0002202,U002887,Android,星购App,6.0.0,2026-04-25 20:42:49,1
D0002203,U002306,iOS,星购App,6.0.0,2025-02-02 13:37:22,1
D0002204,U002095,Android,微信小程序,6.0.0,2026-01-30 04:48:59,1
D0002205,U001389,Windows,星购App,5.9.1,2026-03-23 15:09:08,1
D0002206,U002578,iOS,星购App,5.8.0,2026-06-03 19:04:10,1
D0002207,U002093,Android,网页,5.9.1,2025-12-14 09:59:45,1
D0002208,U004305,iOS,星购App,5.9.1,2025-01-13 09:32:58,1
D0002209,U003972,Android,星购App,5.8.0,2026-02-03 23:35:15,1
D0002210,U000194,Android,星购App,6.0.0,2026-03-08 20:39:07,1
D0002211,U001338,Android,星购App,5.8.0,2025-05-10 17:27:20,1
D0002212,U001205,macOS,微信小程序,5.8.0,2025-09-24 00:25:50,1
D0002213,U001550,macOS,微信小程序,6.0.0,2025-06-28 19:31:47,1
D0002214,U004425,Android,星购App,5.8.0,2026-01-07 01:45:01,1
D0002215,U004181,Android,星购App,6.0.0,2025-11-21 21:34:56,1
D0002216,U000844,Windows,星购App,5.9.1,2026-05-21 01:53:50,1
D0002217,U000939,iOS,星购App,5.8.0,2025-12-02 20:21:42,1
D0002218,U001290,iOS,网页,web,2025-08-19 07:40:59,1
D0002219,U002026,Windows,星购App,6.0.0,2025-05-20 03:49:54,1
D0002220,U001305,Android,星购App,5.9.1,2025-06-16 20:43:57,1
D0002221,U001916,iOS,星购App,5.9.1,2025-08-02 16:00:08,1
D0002222,U002185,iOS,星购App,6.0.0,2025-09-08 16:31:16,1
D0002223,U000021,Android,星购App,5.8.0,2025-01-02 02:36:47,1
D0002224,U001594,iOS,星购App,6.0.0,2025-11-05 06:17:54,1
D0002225,U003347,iOS,星购App,6.0.0,2026-03-28 20:48:32,1
D0002226,U000815,Android,微信小程序,6.0.0,2025-01-07 09:13:10,1
D0002227,U003175,iOS,星购App,5.9.1,2025-10-23 05:46:54,1
D0002228,U001375,Windows,网页,5.9.1,2025-09-11 08:51:36,1
D0002229,U004549,Android,星购App,5.9.1,2026-03-11 00:34:18,1
D0002230,U001605,Android,星购App,5.8.0,2026-08-20 15:39:19,1
D0002231,U003893,Android,网页,5.9.1,2025-10-05 10:39:31,1
D0002232,U003568,Android,星购App,5.8.0,2025-05-30 18:32:52,1
D0002233,U002457,iOS,星购App,6.0.0,2026-01-14 03:06:31,1
D0002234,U000925,Windows,星购App,6.0.0,2026-08-14 23:37:57,1
D0002235,U000535,iOS,星购App,6.0.0,2026-01-10 22:44:26,1
D0002236,U002717,Android,星购App,6.0.0,2025-04-17 11:27:44,1
D0002237,U002255,iOS,星购App,web,2025-08-11 16:10:38,1
D0002238,U000541,Windows,星购App,6.0.0,2026-07-28 09:53:21,1
D0002239,U001592,iOS,星购App,5.9.1,2026-06-03 22:12:32,1
D0002240,U000405,Android,网页,6.0.0,2025-04-08 12:14:30,1
D0002241,U001128,Android,网页,6.0.0,2025-10-01 19:18:40,1
D0002242,U003053,iOS,星购App,5.9.1,2026-03-17 18:50:23,1
D0002243,U004060,iOS,星购App,5.8.0,2025-06-22 18:40:39,1
D0002244,U004752,Android,星购App,6.0.0,2025-07-05 14:31:19,1
D0002245,U003297,Android,星购App,5.8.0,2026-06-04 03:23:02,1
D0002246,U003234,iOS,微信小程序,6.0.0,2026-07-22 12:43:21,1
D0002247,U001227,iOS,星购App,6.0.0,2026-04-13 06:23:29,1
D0002248,U001449,Android,网页,5.9.1,2025-02-27 02:00:01,1
D0002249,U003840,Android,星购App,web,2026-02-26 10:32:16,1
D0002250,U002721,Android,星购App,6.0.0,2025-06-16 05:06:38,1
D0002251,U004105,Android,网页,6.0.0,2025-12-02 11:00:43,1
D0002252,U001901,Android,星购App,5.8.0,2025-09-08 14:23:04,1
D0002253,U004553,Windows,星购App,5.9.1,2025-01-03 11:09:35,1
D0002254,U001059,Android,星购App,6.0.0,2025-12-31 06:25:09,1
D0002255,U004215,iOS,星购App,5.9.1,2026-06-07 00:14:56,1
D0002256,U004910,Android,星购App,5.8.0,2025-08-19 07:53:27,1
D0002257,U003998,Windows,微信小程序,5.8.0,2025-12-18 09:37:33,1
D0002258,U001516,Android,星购App,5.9.1,2025-09-29 08:47:46,1
D0002259,U003597,Android,星购App,5.9.1,2026-02-11 08:47:14,1
D0002260,U002709,Android,星购App,6.0.0,2026-08-17 19:23:19,1
D0002261,U004937,Android,星购App,5.8.0,2025-10-07 21:00:26,1
D0002262,U002393,Android,星购App,6.0.0,2026-06-22 22:03:48,1
D0002263,U003018,Windows,星购App,5.9.1,2026-03-15 02:23:42,1
D0002264,U001835,iOS,星购App,web,2026-07-10 23:51:57,1
D0002265,U004419,Android,星购App,5.9.1,2026-02-19 14:21:22,1
D0002266,U000341,iOS,星购App,6.0.0,2025-11-17 05:10:09,1
D0002267,U004640,Android,网页,6.0.0,2025-07-11 17:31:58,1
D0002268,U000376,Android,星购App,5.8.0,2026-06-09 11:00:40,1
D0002269,U002275,Android,微信小程序,5.9.1,2025-04-23 20:11:17,1
D0002270,U004379,Android,星购App,5.8.0,2026-06-23 16:50:35,1
D0002271,U000802,iOS,星购App,5.9.1,2025-01-19 06:12:40,1
D0002272,U002643,macOS,星购App,5.9.1,2026-04-14 02:17:19,1
D0002273,U001967,iOS,网页,5.9.1,2026-03-02 00:47:00,1
D0002274,U000568,Android,星购App,6.0.0,2025-01-12 04:20:10,1
D0002275,U004909,Android,星购App,6.0.0,2026-03-01 12:16:38,1
D0002276,U004103,Android,微信小程序,5.8.0,2025-10-18 01:50:51,1
D0002277,U002289,Android,网页,6.0.0,2025-04-09 03:55:22,1
D0002278,U001816,iOS,星购App,5.8.0,2025-07-02 04:56:10,1
D0002279,U000540,Android,星购App,6.0.0,2025-10-05 20:36:47,1
D0002280,U000552,Android,微信小程序,6.0.0,2026-07-21 08:57:13,1
D0002281,U000002,Android,星购App,6.0.0,2025-12-05 10:51:53,1
D0002282,U002968,Windows,星购App,5.9.1,2025-12-02 17:02:48,1
D0002283,U003327,Android,星购App,6.0.0,2025-04-27 21:17:57,1
D0002284,U001862,Android,星购App,5.9.1,2025-01-14 22:16:09,1
D0002285,U001016,Android,微信小程序,6.0.0,2025-11-13 12:43:22,1
D0002286,U001166,iOS,微信小程序,5.9.1,2025-03-07 09:12:12,1
D0002287,U002596,iOS,星购App,6.0.0,2025-08-04 10:28:05,1
D0002288,U002823,iOS,微信小程序,5.9.1,2025-09-03 06:14:43,1
D0002289,U004786,Android,星购App,6.0.0,2026-05-29 11:15:34,1
D0002290,U002260,iOS,星购App,web,2025-06-28 20:27:53,1
D0002291,U000790,Windows,星购App,6.0.0,2026-04-02 08:00:02,1
D0002292,U004897,iOS,星购App,5.9.1,2025-06-17 14:48:51,1
D0002293,U002841,iOS,星购App,5.8.0,2026-01-31 04:56:30,1
D0002294,U001361,iOS,星购App,6.0.0,2025-10-14 04:41:05,1
D0002295,U004814,macOS,星购App,5.9.1,2026-08-20 20:27:02,1
D0002296,U000066,iOS,微信小程序,5.9.1,2025-02-16 00:17:08,1
D0002297,U004453,iOS,星购App,web,2025-06-22 18:59:42,1
D0002298,U004293,Android,星购App,5.9.1,2026-05-08 22:22:59,1
D0002299,U000066,Android,微信小程序,5.8.0,2025-12-18 21:13:48,1
D0002300,U004507,iOS,星购App,5.8.0,2026-06-18 15:16:53,1
D0002301,U004267,iOS,星购App,5.8.0,2025-09-14 00:02:25,1
D0002302,U002318,iOS,微信小程序,5.9.1,2025-02-23 16:57:20,1
D0002303,U000852,iOS,星购App,6.0.0,2026-05-17 17:15:59,1
D0002304,U003077,Android,星购App,6.0.0,2025-03-06 22:20:11,1
D0002305,U002892,Android,网页,6.0.0,2025-10-12 23:55:26,1
D0002306,U003785,iOS,网页,6.0.0,2026-05-11 07:44:58,1
D0002307,U004565,iOS,微信小程序,web,2025-11-09 07:12:29,1
D0002308,U003520,iOS,星购App,5.9.1,2026-08-03 22:09:59,1
D0002309,U003760,macOS,星购App,6.0.0,2025-05-17 22:15:20,1
D0002310,U000211,Windows,星购App,5.9.1,2026-07-06 12:07:42,1
D0002311,U004013,Android,星购App,5.8.0,2026-08-12 18:49:37,1
D0002312,U004108,iOS,网页,5.8.0,2025-07-24 02:58:22,1
D0002313,U002210,Android,星购App,5.9.1,2025-03-09 05:23:20,1
D0002314,U001912,macOS,网页,5.9.1,2025-07-22 22:46:52,1
D0002315,U002696,Android,星购App,5.8.0,2025-07-21 03:35:00,1
D0002316,U001603,Android,星购App,5.8.0,2025-12-04 10:06:44,1
D0002317,U001294,iOS,网页,5.8.0,2026-07-11 21:17:40,1
D0002318,U003841,Android,星购App,5.9.1,2025-09-09 09:11:55,1
D0002319,U004190,iOS,星购App,5.8.0,2025-12-28 19:33:52,1
D0002320,U003580,Android,星购App,6.0.0,2026-02-06 16:04:43,1
D0002321,U002867,Android,星购App,5.9.1,2026-06-06 20:04:05,1
D0002322,U003053,Android,星购App,web,2025-04-14 05:04:10,1
D0002323,U000698,Android,星购App,5.8.0,2026-01-28 02:49:19,1
D0002324,U004461,Android,星购App,web,2025-07-20 05:36:26,1
D0002325,U003256,Android,星购App,5.8.0,2025-01-14 16:45:55,1
D0002326,U004932,Android,星购App,web,2025-06-05 04:53:20,1
D0002327,U003408,Windows,网页,6.0.0,2025-06-25 10:19:50,1
D0002328,U000129,iOS,微信小程序,6.0.0,2026-07-20 19:47:08,1
D0002329,U003364,Android,微信小程序,5.9.1,2025-04-04 23:16:16,1
D0002330,U002091,Android,星购App,web,2025-10-10 22:39:45,1
D0002331,U000265,Windows,网页,5.9.1,2026-08-02 08:55:37,1
D0002332,U004648,iOS,星购App,5.9.1,2026-04-11 07:18:46,1
D0002333,U002330,iOS,星购App,6.0.0,2025-02-18 22:39:26,1
D0002334,U001891,Android,网页,5.9.1,2025-03-28 06:51:41,1
D0002335,U004286,Android,微信小程序,6.0.0,2025-03-28 01:19:05,1
D0002336,U000655,iOS,星购App,web,2025-09-08 06:54:40,1
D0002337,U000155,iOS,星购App,5.8.0,2025-04-30 04:15:30,1
D0002338,U003682,Android,星购App,6.0.0,2026-02-06 07:41:25,1
D0002339,U002317,Android,微信小程序,6.0.0,2025-01-03 12:04:02,1
D0002340,U003612,macOS,星购App,6.0.0,2025-04-08 14:45:18,1
D0002341,U003898,macOS,微信小程序,5.9.1,2025-10-11 23:02:35,1
D0002342,U003681,iOS,星购App,6.0.0,2025-05-03 15:25:03,1
D0002343,U004432,iOS,星购App,5.8.0,2026-06-27 15:22:29,1
D0002344,U003518,Android,星购App,6.0.0,2025-01-24 05:27:25,1
D0002345,U003119,Windows,网页,5.8.0,2026-06-29 11:58:18,1
D0002346,U004691,Windows,星购App,5.9.1,2025-04-26 14:21:43,1
D0002347,U004327,iOS,星购App,5.9.1,2025-03-16 03:32:20,1
D0002348,U004939,iOS,星购App,6.0.0,2025-12-02 02:55:13,1
D0002349,U000325,iOS,微信小程序,5.9.1,2025-01-06 17:17:23,1
D0002350,U002728,Android,星购App,6.0.0,2026-04-03 05:10:23,1
D0002351,U000664,iOS,微信小程序,5.9.1,2026-02-10 20:40:31,1
D0002352,U002501,Android,星购App,5.8.0,2026-02-14 22:25:59,1
D0002353,U000451,iOS,星购App,5.9.1,2026-07-01 17:33:02,1
D0002354,U004351,Android,星购App,6.0.0,2026-07-20 12:06:54,1
D0002355,U001602,iOS,微信小程序,5.8.0,2025-08-27 03:26:45,1
D0002356,U004901,Android,星购App,6.0.0,2025-05-25 09:47:29,1
D0002357,U004455,iOS,微信小程序,5.9.1,2026-02-21 04:34:48,1
D0002358,U003527,iOS,网页,5.9.1,2025-03-19 23:54:31,1
D0002359,U004961,Windows,星购App,6.0.0,2026-01-17 08:26:57,1
D0002360,U000389,iOS,星购App,6.0.0,2026-07-20 01:17:18,1
D0002361,U002294,Windows,星购App,5.9.1,2025-06-22 17:26:00,1
D0002362,U003252,Android,星购App,5.9.1,2025-02-28 02:21:36,1
D0002363,U004297,iOS,网页,6.0.0,2026-05-24 22:52:57,1
D0002364,U004337,iOS,微信小程序,6.0.0,2026-01-07 16:28:46,1
D0002365,U001388,Windows,星购App,5.8.0,2025-08-31 09:22:06,1
D0002366,U000321,Android,星购App,5.8.0,2025-11-04 15:10:34,1
D0002367,U004020,iOS,星购App,6.0.0,2025-03-02 11:39:27,1
D0002368,U000910,iOS,网页,web,2025-02-05 15:34:50,1
D0002369,U001455,Android,星购App,web,2025-06-14 03:54:07,1
D0002370,U002969,Android,微信小程序,5.9.1,2025-03-09 16:28:27,1
D0002371,U002996,Android,星购App,5.9.1,2026-07-24 04:27:10,1
D0002372,U001133,iOS,微信小程序,5.9.1,2025-02-22 08:28:11,1
D0002373,U003067,Android,微信小程序,5.9.1,2026-03-25 01:32:14,1
D0002374,U002515,Android,星购App,6.0.0,2026-07-13 14:47:59,1
D0002375,U004164,Windows,星购App,web,2025-12-27 17:35:45,1
D0002376,U004242,iOS,星购App,5.8.0,2026-05-07 05:01:14,1
D0002377,U003156,Android,星购App,5.8.0,2026-03-08 17:25:13,1
D0002378,U000344,Windows,微信小程序,5.9.1,2026-07-17 01:15:58,1
D0002379,U003284,Windows,星购App,5.8.0,2026-02-21 03:22:14,1
D0002380,U001960,Android,网页,5.8.0,2026-01-21 10:36:44,1
D0002381,U004436,Android,星购App,5.9.1,2026-06-06 15:22:06,1
D0002382,U000464,iOS,网页,5.9.1,2025-06-09 20:02:31,1
D0002383,U002146,iOS,微信小程序,5.8.0,2026-07-18 10:07:25,1
D0002384,U001476,Android,微信小程序,6.0.0,2025-11-11 22:01:02,1
D0002385,U002333,Windows,网页,5.9.1,2025-05-24 21:09:52,1
D0002386,U001063,Windows,星购App,5.8.0,2025-07-05 16:43:25,1
D0002387,U000105,iOS,微信小程序,web,2026-05-13 04:27:51,1
D0002388,U001403,Windows,星购App,5.9.1,2026-04-06 01:29:29,1
D0002389,U003302,iOS,星购App,6.0.0,2025-03-04 19:06:13,1
D0002390,U004231,iOS,星购App,web,2026-06-17 16:49:22,1
D0002391,U003986,Android,星购App,5.9.1,2026-07-25 23:13:54,1
D0002392,U001045,Android,星购App,6.0.0,2025-06-14 00:04:35,1
D0002393,U004464,Android,微信小程序,6.0.0,2026-08-09 13:52:40,1
D0002394,U003236,iOS,星购App,5.9.1,2025-08-04 00:43:44,1
D0002395,U000347,Android,星购App,6.0.0,2026-04-08 05:33:46,1
D0002396,U001192,iOS,星购App,5.9.1,2025-02-04 10:43:30,1
D0002397,U002974,Windows,星购App,5.8.0,2025-10-24 19:05:40,1
D0002398,U000930,Windows,星购App,5.9.1,2026-02-20 01:55:39,1
D0002399,U003845,Windows,星购App,5.9.1,2025-05-05 21:14:45,1
D0002400,U003258,iOS,星购App,6.0.0,2025-01-31 20:56:36,1
D0002401,U003122,Android,星购App,6.0.0,2026-02-09 18:25:18,1
D0002402,U001746,Android,微信小程序,6.0.0,2025-07-18 14:23:34,1
D0002403,U000765,macOS,星购App,5.8.0,2026-02-15 20:21:46,1
D0002404,U000336,macOS,星购App,5.8.0,2025-04-30 17:06:22,1
D0002405,U001288,iOS,微信小程序,5.9.1,2025-02-13 12:09:39,1
D0002406,U004873,Android,星购App,web,2025-05-03 12:40:42,1
D0002407,U001518,macOS,微信小程序,5.9.1,2026-07-19 21:54:25,1
D0002408,U000381,Android,星购App,5.8.0,2026-01-07 16:03:23,1
D0002409,U004919,Android,网页,5.8.0,2025-01-09 18:22:58,1
D0002410,U002382,iOS,星购App,5.9.1,2025-02-04 18:33:41,1
D0002411,U001157,Windows,微信小程序,6.0.0,2025-12-13 00:02:01,1
D0002412,U004422,iOS,星购App,5.8.0,2026-02-06 01:06:39,1
D0002413,U000499,iOS,微信小程序,5.9.1,2025-05-22 10:52:13,1
D0002414,U004103,Android,星购App,5.8.0,2026-01-29 19:12:59,1
D0002415,U000224,Android,星购App,6.0.0,2025-01-26 14:50:04,1
D0002416,U000372,Android,星购App,6.0.0,2025-05-15 02:11:45,1
D0002417,U002096,iOS,星购App,6.0.0,2025-06-25 15:07:15,1
D0002418,U004294,Windows,星购App,5.9.1,2025-10-02 00:54:11,1
D0002419,U003753,iOS,网页,6.0.0,2025-10-10 13:11:52,1
D0002420,U001085,Android,网页,6.0.0,2026-04-25 13:30:42,1
D0002421,U003927,Android,星购App,6.0.0,2025-06-26 18:37:15,1
D0002422,U004600,Android,微信小程序,5.8.0,2025-03-30 20:21:01,1
D0002423,U002062,iOS,星购App,6.0.0,2026-01-15 00:56:19,1
D0002424,U001685,iOS,星购App,6.0.0,2025-03-17 01:34:23,1
D0002425,U002695,Android,星购App,6.0.0,2025-06-22 00:49:15,1
D0002426,U004919,Android,星购App,5.8.0,2026-01-09 09:22:29,1
D0002427,U002922,Windows,微信小程序,web,2025-06-15 14:57:29,1
D0002428,U000017,iOS,星购App,5.9.1,2025-08-12 20:10:22,1
D0002429,U003492,Android,星购App,5.9.1,2025-02-17 23:26:15,1
D0002430,U001394,Android,网页,6.0.0,2025-12-25 01:22:16,1
D0002431,U000270,Android,星购App,5.9.1,2025-11-23 08:54:07,1
D0002432,U002065,iOS,微信小程序,6.0.0,2025-05-14 14:51:36,1
D0002433,U000609,Android,星购App,5.8.0,2025-02-23 17:43:21,1
D0002434,U001743,Android,星购App,5.8.0,2025-09-20 10:21:58,1
D0002435,U000465,iOS,微信小程序,5.8.0,2025-11-07 10:13:43,1
D0002436,U003626,iOS,微信小程序,6.0.0,2026-01-01 10:26:25,1
D0002437,U003887,Windows,微信小程序,6.0.0,2025-04-24 10:30:42,1
D0002438,U003428,Windows,星购App,web,2025-12-10 23:48:27,1
D0002439,U002695,iOS,星购App,5.8.0,2026-03-24 07:21:22,1
D0002440,U002089,Android,网页,5.9.1,2025-02-20 10:10:48,1
D0002441,U003906,Android,星购App,5.9.1,2025-01-19 11:20:59,1
D0002442,U000986,Android,星购App,5.9.1,2025-03-27 18:41:31,1
D0002443,U001929,Windows,星购App,5.9.1,2025-11-22 23:01:23,1
D0002444,U001761,Windows,微信小程序,web,2026-05-08 10:16:20,1
D0002445,U000446,Android,星购App,5.9.1,2026-02-19 21:07:44,1
D0002446,U003972,Android,微信小程序,5.9.1,2026-05-09 07:33:42,1
D0002447,U004065,macOS,星购App,5.9.1,2025-12-22 18:35:54,1
D0002448,U001952,Windows,微信小程序,5.9.1,2025-10-01 09:12:03,1
D0002449,U000007,Android,星购App,6.0.0,2025-02-02 10:28:13,1
D0002450,U003131,Android,星购App,web,2025-05-18 07:28:39,1
D0002451,U004749,Windows,星购App,5.8.0,2025-11-28 07:18:43,1
D0002452,U004883,Android,微信小程序,6.0.0,2025-09-27 01:34:54,1
D0002453,U002467,iOS,网页,5.8.0,2026-07-30 08:05:53,1
D0002454,U003272,iOS,微信小程序,6.0.0,2026-02-10 04:32:34,1
D0002455,U001676,Android,微信小程序,5.9.1,2025-12-23 00:32:14,1
D0002456,U002862,Android,微信小程序,5.9.1,2025-05-31 07:34:11,1
D0002457,U001811,Android,星购App,6.0.0,2026-06-14 10:24:52,1
D0002458,U000979,Android,星购App,6.0.0,2026-01-01 01:23:13,1
D0002459,U000076,iOS,网页,6.0.0,2025-03-24 01:32:57,1
D0002460,U002906,iOS,星购App,5.8.0,2025-10-26 22:46:27,1
D0002461,U004971,macOS,星购App,6.0.0,2026-03-09 21:36:26,1
D0002462,U004638,Android,星购App,5.9.1,2025-06-07 04:51:15,1
D0002463,U000268,Android,星购App,5.9.1,2026-03-16 06:14:40,1
D0002464,U001703,Android,微信小程序,5.8.0,2026-05-07 21:45:26,1
D0002465,U004611,iOS,星购App,6.0.0,2026-01-14 21:11:44,1
D0002466,U002369,Android,微信小程序,5.8.0,2025-03-01 13:19:55,1
D0002467,U000317,iOS,微信小程序,6.0.0,2025-09-18 08:48:28,1
D0002468,U002357,iOS,星购App,6.0.0,2026-08-17 17:21:20,1
D0002469,U001229,Android,星购App,5.8.0,2025-12-14 18:00:07,1
D0002470,U001330,Android,微信小程序,web,2026-07-02 19:39:18,1
D0002471,U003964,macOS,微信小程序,6.0.0,2025-07-16 07:49:24,1
D0002472,U000961,iOS,星购App,5.9.1,2025-11-16 02:45:08,1
D0002473,U002318,Android,网页,web,2025-04-04 02:58:42,1
D0002474,U001795,Android,网页,5.8.0,2025-12-16 21:47:09,1
D0002475,U002265,iOS,星购App,6.0.0,2025-03-08 06:47:17,1
D0002476,U000638,iOS,星购App,5.9.1,2025-08-20 14:20:48,1
D0002477,U001433,Android,网页,5.8.0,2025-10-15 03:03:39,1
D0002478,U004285,Android,星购App,5.8.0,2026-07-25 07:35:32,1
D0002479,U001803,Android,星购App,5.9.1,2025-12-01 19:57:41,1
D0002480,U003887,iOS,星购App,5.9.1,2025-08-04 18:51:41,1
D0002481,U001918,iOS,星购App,5.9.1,2025-09-16 18:04:07,1
D0002482,U002514,Android,星购App,6.0.0,2025-11-24 21:04:43,1
D0002483,U003034,iOS,星购App,6.0.0,2026-07-19 00:56:59,1
D0002484,U003552,Windows,微信小程序,5.8.0,2025-03-11 01:03:59,1
D0002485,U004923,Android,星购App,6.0.0,2025-02-22 17:48:12,1
D0002486,U004160,iOS,星购App,5.8.0,2025-09-29 22:34:39,1
D0002487,U001102,iOS,星购App,5.8.0,2026-07-30 16:45:42,1
D0002488,U003343,Android,星购App,6.0.0,2026-01-02 21:46:25,1
D0002489,U003495,iOS,星购App,6.0.0,2025-01-17 16:21:06,1
D0002490,U000719,iOS,星购App,web,2026-02-27 00:07:32,1
D0002491,U000046,Android,微信小程序,6.0.0,2026-07-23 06:25:59,1
D0002492,U001417,iOS,微信小程序,6.0.0,2025-11-13 01:44:03,1
D0002493,U004098,Android,星购App,5.8.0,2025-03-06 01:16:37,1
D0002494,U003474,Android,微信小程序,5.8.0,2026-05-19 16:59:56,1
D0002495,U002613,Android,星购App,5.8.0,2025-01-22 01:03:20,1
D0002496,U004040,iOS,星购App,5.9.1,2026-06-10 01:30:43,1
D0002497,U000749,iOS,微信小程序,6.0.0,2026-07-11 10:56:02,1
D0002498,U004613,iOS,星购App,5.9.1,2025-10-09 12:49:52,1
D0002499,U003053,iOS,微信小程序,6.0.0,2025-05-09 20:39:29,1
D0002500,U001628,Android,星购App,web,2026-07-03 07:23:25,1
D0002501,U002180,Android,网页,5.8.0,2025-12-23 23:35:14,1
D0002502,U001456,Windows,微信小程序,6.0.0,2026-07-23 01:38:43,1
D0002503,U002950,Android,星购App,5.8.0,2026-04-04 14:58:03,1
D0002504,U000230,Android,星购App,5.9.1,2025-04-20 00:38:56,1
D0002505,U004778,macOS,微信小程序,6.0.0,2026-06-28 00:26:01,1
D0002506,U001671,Android,星购App,web,2025-06-10 18:22:31,1
D0002507,U002725,macOS,星购App,5.9.1,2025-12-08 18:44:39,1
D0002508,U002043,Windows,微信小程序,6.0.0,2025-02-21 16:17:25,1
D0002509,U002406,Windows,星购App,6.0.0,2026-02-17 14:09:18,1
D0002510,U004155,Android,微信小程序,5.9.1,2026-02-11 21:51:07,1
D0002511,U002553,Windows,微信小程序,5.8.0,2025-08-19 14:11:45,1
D0002512,U003698,iOS,微信小程序,5.9.1,2026-02-24 11:11:32,1
D0002513,U000698,iOS,网页,5.8.0,2025-09-30 16:37:15,1
D0002514,U001510,Android,星购App,6.0.0,2025-06-05 20:03:49,1
D0002515,U000984,Android,星购App,web,2025-07-12 08:24:42,1
D0002516,U002242,iOS,星购App,5.9.1,2025-02-18 02:15:17,1
D0002517,U002521,Android,星购App,5.8.0,2026-02-13 02:53:31,1
D0002518,U003154,iOS,星购App,5.9.1,2026-03-26 23:19:32,1
D0002519,U001137,iOS,网页,6.0.0,2025-06-21 22:20:59,1
D0002520,U000637,Android,微信小程序,5.9.1,2026-02-01 20:09:09,1
D0002521,U004054,Android,星购App,6.0.0,2025-01-26 13:09:42,1
D0002522,U001883,Android,星购App,5.8.0,2025-06-29 09:05:22,1
D0002523,U004131,iOS,星购App,5.8.0,2026-06-29 08:19:09,1
D0002524,U002731,iOS,微信小程序,6.0.0,2025-05-24 14:44:43,1
D0002525,U001674,iOS,微信小程序,6.0.0,2026-04-13 01:03:58,1
D0002526,U002412,Android,星购App,web,2026-01-25 20:36:00,1
D0002527,U003353,Android,星购App,6.0.0,2025-11-27 22:03:39,1
D0002528,U004007,Android,星购App,web,2025-04-11 02:20:40,1
D0002529,U003999,iOS,星购App,6.0.0,2026-04-18 17:09:53,1
D0002530,U000597,iOS,星购App,6.0.0,2026-04-19 09:28:14,1
D0002531,U003932,iOS,网页,6.0.0,2025-03-24 04:26:54,1
D0002532,U000182,Android,星购App,5.9.1,2026-01-14 15:31:38,1
D0002533,U000397,Android,网页,6.0.0,2025-12-19 13:23:40,1
D0002534,U002204,Windows,星购App,web,2026-07-30 03:39:17,1
D0002535,U002577,iOS,网页,6.0.0,2025-10-14 03:24:03,1
D0002536,U002929,iOS,星购App,6.0.0,2025-03-17 14:22:13,1
D0002537,U002992,Android,星购App,5.9.1,2026-06-09 16:22:28,1
D0002538,U004223,Android,星购App,6.0.0,2025-11-14 18:45:44,1
D0002539,U000304,Android,星购App,6.0.0,2025-04-05 18:20:58,1
D0002540,U002540,iOS,星购App,5.8.0,2025-06-01 18:00:37,1
D0002541,U003852,iOS,星购App,5.9.1,2026-05-18 11:05:05,1
D0002542,U002661,Android,星购App,5.9.1,2025-12-11 20:35:14,1
D0002543,U003453,macOS,星购App,5.8.0,2025-02-08 11:46:17,1
D0002544,U001049,Android,星购App,5.8.0,2026-01-27 11:02:40,1
D0002545,U000477,Android,星购App,5.8.0,2026-08-05 19:01:39,1
D0002546,U002029,iOS,星购App,6.0.0,2025-02-09 07:20:00,1
