relation_id,user_id,tag_id,score,assigned_at,source
UTR00001577,U001322,TAG13,0.6081,2025-08-10 17:34:29,rule
UTR00001578,U002485,TAG07,0.6123,2025-05-06 05:45:41,rule
UTR00001579,U001484,TAG09,0.7535,2025-10-24 04:10:05,rule
UTR00001580,U003371,TAG04,0.8507,2025-06-07 23:05:29,rule
UTR00001581,U004444,TAG14,0.8211,2025-07-23 03:22:50,rule
UTR00001582,U004442,TAG12,0.8156,2025-09-16 14:05:05,rule
UTR00001583,U001625,TAG01,0.9001,2026-07-09 22:03:54,model
UTR00001584,U003302,TAG10,0.6361,2026-04-14 13:35:15,model
UTR00001585,U001485,TAG08,0.7854,2025-12-04 09:38:10,manual
UTR00001586,U004646,TAG03,0.8692,2026-06-24 08:54:40,model
UTR00001587,U000726,TAG01,0.7172,2025-08-25 20:20:06,model
UTR00001588,U004352,TAG11,0.5955,2025-05-21 23:02:57,model
UTR00001589,U003385,TAG13,0.569,2025-12-21 14:47:38,rule
UTR00001590,U002886,TAG09,0.7466,2025-05-23 22:55:17,rule
UTR00001591,U000604,TAG03,0.9318,2025-07-02 11:01:09,rule
UTR00001592,U001187,TAG01,0.8246,2025-03-20 05:34:13,rule
UTR00001593,U002527,TAG05,0.7157,2025-01-23 17:34:01,rule
UTR00001594,U003414,TAG15,0.5555,2026-01-23 11:59:21,model
UTR00001595,U001923,TAG07,0.6737,2026-02-24 17:47:29,rule
UTR00001596,U000695,TAG16,0.8026,2025-11-30 00:03:58,rule
UTR00001597,U001319,TAG04,0.6318,2025-11-07 20:59:13,model
UTR00001598,U004932,TAG14,0.5671,2025-06-24 05:51:54,rule
UTR00001599,U000571,TAG10,0.9711,2025-10-20 04:15:19,rule
UTR00001600,U000153,TAG10,0.8426,2026-06-13 10:13:18,model
UTR00001601,U004985,TAG12,0.6133,2026-03-03 01:53:09,manual
UTR00001602,U002889,TAG03,0.8459,2025-05-16 17:53:48,model
UTR00001603,U001419,TAG02,0.9746,2025-08-13 02:42:01,model
UTR00001604,U004699,TAG11,0.9695,2025-02-07 20:47:57,model
UTR00001605,U000392,TAG13,0.6763,2025-05-02 02:33:56,rule
UTR00001606,U000979,TAG01,0.9943,2025-07-07 20:32:19,manual
UTR00001607,U004873,TAG13,0.6353,2025-02-03 05:00:13,rule
UTR00001608,U001998,TAG02,0.7705,2026-05-06 06:43:23,model
UTR00001609,U000265,TAG03,0.7969,2025-03-19 21:54:49,rule
UTR00001610,U002258,TAG09,0.9223,2026-05-26 03:43:39,rule
UTR00001611,U000342,TAG05,0.7239,2025-03-09 18:25:53,rule
UTR00001612,U000107,TAG14,0.9384,2025-07-11 15:02:48,rule
UTR00001613,U000124,TAG03,0.83,2025-09-13 11:20:17,model
UTR00001614,U000675,TAG04,0.9596,2025-04-22 06:59:42,model
UTR00001615,U000868,TAG02,0.848,2025-05-10 05:01:44,rule
UTR00001616,U003921,TAG16,0.8603,2026-06-10 02:09:43,rule
UTR00001617,U002586,TAG05,0.6834,2026-07-11 03:38:23,model
UTR00001618,U003630,TAG04,0.7045,2025-08-19 18:32:24,rule
UTR00001619,U004982,TAG16,0.7223,2025-10-25 14:11:54,model
UTR00001620,U004331,TAG01,0.6041,2025-05-02 19:59:26,rule
UTR00001621,U002290,TAG12,0.6057,2025-03-01 09:15:52,rule
UTR00001622,U000170,TAG16,0.8137,2026-06-23 20:59:22,rule
UTR00001623,U001894,TAG07,0.57,2025-07-26 15:19:23,model
UTR00001624,U004803,TAG03,0.7588,2025-11-08 21:22:49,model
UTR00001625,U001770,TAG02,0.8246,2026-05-17 05:08:57,rule
UTR00001626,U004511,TAG02,0.9013,2025-02-07 12:50:41,rule
UTR00001627,U000774,TAG01,0.6967,2026-03-14 02:38:35,model
UTR00001628,U001141,TAG07,0.5509,2025-07-12 15:46:39,model
UTR00001629,U004259,TAG11,0.6647,2025-09-08 03:29:16,model
UTR00001630,U000677,TAG11,0.9253,2026-08-13 09:10:26,rule
UTR00001631,U000070,TAG09,0.8067,2026-01-21 16:25:20,rule
UTR00001632,U003450,TAG01,0.7645,2025-10-26 11:40:05,rule
UTR00001633,U000331,TAG14,0.6683,2025-05-04 02:11:00,rule
UTR00001634,U002765,TAG10,0.7708,2025-02-10 08:14:57,rule
UTR00001635,U000933,TAG01,0.6219,2025-10-07 16:50:36,rule
UTR00001636,U001078,TAG06,0.9053,2025-10-11 06:55:35,rule
UTR00001637,U003188,TAG06,0.9258,2025-12-16 05:49:39,rule
UTR00001638,U004817,TAG04,0.8576,2026-01-03 18:12:04,model
UTR00001639,U001344,TAG13,0.7855,2026-01-19 02:09:30,model
UTR00001640,U004684,TAG15,0.861,2025-04-07 12:02:03,rule
UTR00001641,U001908,TAG10,0.7931,2025-06-12 15:14:19,rule
UTR00001642,U000308,TAG06,0.8696,2025-06-03 02:02:21,rule
UTR00001643,U002932,TAG16,0.8721,2025-10-05 06:57:48,manual
UTR00001644,U001970,TAG07,0.9215,2026-03-06 09:35:53,rule
UTR00001645,U003191,TAG07,0.8534,2025-08-07 09:14:41,rule
UTR00001646,U001918,TAG09,0.5527,2025-02-04 09:59:07,rule
UTR00001647,U004375,TAG09,0.7101,2026-07-04 18:51:16,model
UTR00001648,U002995,TAG02,0.9484,2026-03-10 09:53:41,manual
UTR00001649,U003902,TAG12,0.7235,2025-04-28 22:26:21,rule
UTR00001650,U002677,TAG14,0.6974,2026-07-29 08:54:04,rule
UTR00001651,U000933,TAG11,0.6551,2025-01-09 15:40:13,model
UTR00001652,U003199,TAG05,0.9063,2025-12-31 07:17:28,model
UTR00001653,U002859,TAG07,0.5897,2026-04-21 06:41:43,model
UTR00001654,U003514,TAG09,0.7061,2025-12-23 23:51:27,rule
UTR00001655,U000654,TAG13,0.6148,2026-01-09 03:24:44,rule
UTR00001656,U002379,TAG15,0.9841,2025-05-25 04:24:55,rule
UTR00001657,U003001,TAG04,0.6454,2026-06-02 11:07:31,model
UTR00001658,U003313,TAG04,0.6585,2025-07-24 08:03:42,rule
UTR00001659,U002182,TAG01,0.7345,2025-11-14 11:53:35,rule
UTR00001660,U002897,TAG08,0.9827,2025-09-18 05:05:14,rule
UTR00001661,U001305,TAG14,0.6894,2025-02-25 04:58:13,rule
UTR00001662,U002148,TAG08,0.9778,2025-02-14 09:19:17,rule
UTR00001663,U001723,TAG06,0.9629,2025-03-02 05:13:02,manual
UTR00001664,U003758,TAG13,0.606,2026-01-30 19:52:10,model
UTR00001665,U001822,TAG09,0.7816,2025-08-05 16:29:34,rule
UTR00001666,U000065,TAG15,0.7382,2025-07-23 03:25:33,rule
UTR00001667,U001767,TAG02,0.741,2025-03-11 14:40:53,rule
UTR00001668,U000811,TAG08,0.9851,2026-05-22 08:34:34,model
UTR00001669,U000411,TAG13,0.5659,2025-10-08 06:20:35,rule
UTR00001670,U001209,TAG08,0.7682,2025-10-29 04:24:00,rule
UTR00001671,U001361,TAG02,0.5928,2025-04-03 00:08:50,model
UTR00001672,U003792,TAG15,0.6125,2025-03-10 05:52:25,rule
UTR00001673,U004615,TAG13,0.9002,2026-04-30 14:52:28,model
UTR00001674,U004337,TAG10,0.6636,2025-08-30 19:45:58,rule
UTR00001675,U001844,TAG16,0.5981,2025-12-30 03:42:01,manual
UTR00001676,U003709,TAG09,0.7484,2025-05-17 21:32:58,model
UTR00001677,U004731,TAG08,0.7944,2025-10-14 11:15:07,rule
UTR00001678,U002333,TAG13,0.9349,2025-12-24 15:18:31,model
UTR00001679,U000392,TAG14,0.9045,2025-06-16 12:44:37,rule
UTR00001680,U000729,TAG08,0.8371,2025-02-02 05:12:41,model
UTR00001681,U003155,TAG09,0.7945,2026-01-06 02:28:28,rule
UTR00001682,U003269,TAG16,0.7076,2025-09-18 14:17:30,rule
UTR00001683,U004773,TAG02,0.9671,2026-04-09 11:37:45,model
UTR00001684,U000977,TAG04,0.7669,2026-01-07 20:04:23,model
UTR00001685,U004178,TAG06,0.8568,2025-08-18 07:05:37,rule
UTR00001686,U002628,TAG04,0.593,2026-01-11 13:39:08,rule
UTR00001687,U001437,TAG07,0.6841,2026-04-10 23:38:06,rule
UTR00001688,U000492,TAG04,0.6373,2026-04-17 04:37:29,model
UTR00001689,U000323,TAG16,0.8027,2025-05-30 11:52:11,rule
UTR00001690,U004970,TAG13,0.9349,2025-09-18 06:55:52,rule
UTR00001691,U000654,TAG04,0.7552,2026-01-25 15:18:40,model
UTR00001692,U000345,TAG05,0.6932,2026-04-04 23:36:13,model
UTR00001693,U000454,TAG06,0.8031,2025-08-25 08:08:31,model
UTR00001694,U002387,TAG11,0.9937,2025-05-16 12:08:28,rule
UTR00001695,U000217,TAG03,0.5814,2026-07-11 11:27:04,rule
UTR00001696,U003392,TAG10,0.9144,2025-10-13 15:35:24,rule
UTR00001697,U000017,TAG03,0.9612,2026-03-31 12:52:01,model
UTR00001698,U002111,TAG12,0.7084,2026-07-12 04:44:31,rule
UTR00001699,U000023,TAG14,0.9802,2026-02-09 21:11:38,rule
UTR00001700,U003535,TAG16,0.5547,2025-12-19 23:59:45,model
UTR00001701,U002893,TAG16,0.9052,2026-07-19 09:26:03,rule
UTR00001702,U001697,TAG10,0.7389,2025-06-13 12:25:35,rule
UTR00001703,U004635,TAG10,0.8079,2025-05-28 04:49:49,rule
UTR00001704,U003416,TAG13,0.8774,2026-04-25 06:51:55,model
UTR00001705,U001792,TAG08,0.8272,2025-06-15 17:48:31,rule
UTR00001706,U002466,TAG13,0.9096,2026-06-29 01:38:36,model
UTR00001707,U003640,TAG04,0.9574,2026-06-09 11:49:39,model
UTR00001708,U002425,TAG02,0.792,2026-02-04 05:00:39,model
UTR00001709,U002608,TAG10,0.6774,2026-01-12 16:02:50,rule
UTR00001710,U002285,TAG02,0.8093,2026-02-07 11:09:25,rule
UTR00001711,U003687,TAG11,0.7431,2026-05-26 12:32:47,rule
UTR00001712,U003129,TAG04,0.8817,2025-01-25 23:27:11,rule
UTR00001713,U002137,TAG13,0.8131,2026-07-27 20:10:23,rule
UTR00001714,U001033,TAG07,0.6895,2025-01-04 15:07:45,rule
UTR00001715,U000351,TAG04,0.6388,2026-08-22 19:35:17,manual
UTR00001716,U001059,TAG01,0.9919,2026-07-13 06:44:36,model
UTR00001717,U002474,TAG10,0.7355,2025-10-11 15:21:39,rule
UTR00001718,U002504,TAG03,0.879,2025-07-18 05:56:17,model
UTR00001719,U000356,TAG03,0.731,2026-07-09 11:23:37,model
UTR00001720,U004079,TAG06,0.6023,2026-07-10 17:39:53,rule
UTR00001721,U003793,TAG10,0.6651,2025-02-13 16:58:30,model
UTR00001722,U001868,TAG05,0.746,2025-11-28 23:02:56,rule
UTR00001723,U003981,TAG13,0.9623,2026-01-13 08:15:02,model
UTR00001724,U002413,TAG09,0.8511,2025-05-09 09:36:05,model
UTR00001725,U004796,TAG11,0.6546,2025-04-02 15:53:11,model
UTR00001726,U000307,TAG09,0.7368,2025-10-06 01:49:26,model
UTR00001727,U000143,TAG04,0.9473,2025-04-21 18:42:44,rule
UTR00001728,U002874,TAG04,0.7314,2025-02-25 00:25:22,rule
UTR00001729,U001088,TAG14,0.7057,2026-01-11 06:25:37,manual
UTR00001730,U004110,TAG14,0.7309,2025-01-30 12:05:04,model
UTR00001731,U003853,TAG13,0.8689,2025-11-08 10:16:41,rule
UTR00001732,U001894,TAG02,0.9028,2026-04-14 01:43:07,model
UTR00001733,U002173,TAG07,0.7812,2026-01-23 04:16:28,rule
UTR00001734,U004289,TAG01,0.6995,2026-06-17 19:01:01,rule
UTR00001735,U004980,TAG08,0.8578,2025-09-10 15:57:13,rule
UTR00001736,U000605,TAG02,0.7203,2025-09-06 21:16:14,model
UTR00001737,U002667,TAG16,0.9757,2025-11-11 09:19:36,model
UTR00001738,U000139,TAG07,0.9949,2026-03-01 11:20:05,rule
UTR00001739,U001709,TAG12,0.7778,2026-08-20 16:43:58,model
UTR00001740,U004720,TAG08,0.9037,2026-01-02 15:30:27,model
UTR00001741,U002145,TAG13,0.7272,2025-04-14 06:55:27,rule
UTR00001742,U001560,TAG12,0.7246,2025-05-28 17:11:45,rule
UTR00001743,U004290,TAG04,0.8471,2025-07-02 11:37:15,rule
UTR00001744,U001110,TAG15,0.565,2025-07-22 10:05:23,rule
UTR00001745,U002930,TAG01,0.896,2025-04-30 20:04:10,rule
UTR00001746,U001706,TAG10,0.774,2025-09-30 03:06:59,model
UTR00001747,U000835,TAG16,0.9238,2026-05-04 02:39:50,rule
UTR00001748,U004168,TAG16,0.6163,2025-06-18 15:49:34,rule
UTR00001749,U000125,TAG08,0.8821,2026-05-14 22:31:15,rule
UTR00001750,U004170,TAG10,0.7471,2025-12-03 10:53:09,model
UTR00001751,U002302,TAG02,0.6727,2025-08-13 21:31:32,model
UTR00001752,U001474,TAG14,0.9365,2025-10-27 23:38:47,rule
UTR00001753,U003569,TAG15,0.7037,2026-03-27 06:57:54,rule
UTR00001754,U003533,TAG15,0.9112,2025-01-12 12:05:52,model
UTR00001755,U000966,TAG15,0.9888,2025-03-30 06:28:58,rule
UTR00001756,U001733,TAG15,0.9388,2025-05-15 08:55:44,model
UTR00001757,U004323,TAG15,0.6819,2025-11-01 16:23:56,model
UTR00001758,U003992,TAG07,0.7435,2025-09-17 06:13:23,rule
UTR00001759,U002362,TAG11,0.968,2026-01-27 00:38:16,rule
UTR00001760,U002726,TAG16,0.7593,2025-08-02 15:04:11,model
UTR00001761,U000205,TAG08,0.7801,2026-04-08 10:18:33,rule
UTR00001762,U001199,TAG09,0.9909,2025-11-16 20:10:12,rule
UTR00001763,U002175,TAG07,0.6688,2025-11-13 05:46:43,model
UTR00001764,U003961,TAG13,0.8487,2025-02-11 05:35:13,model
UTR00001765,U004945,TAG10,0.6536,2025-05-31 12:21:22,model
UTR00001766,U004716,TAG12,0.8672,2026-06-01 12:02:41,rule
UTR00001767,U002750,TAG14,0.6891,2026-07-02 15:17:00,rule
UTR00001768,U002047,TAG06,0.8274,2026-01-12 17:47:50,rule
UTR00001769,U003981,TAG13,0.9046,2026-03-29 00:48:41,rule
UTR00001770,U004011,TAG08,0.9458,2025-02-14 19:24:01,rule
UTR00001771,U001859,TAG04,0.8896,2025-05-31 02:51:24,rule
UTR00001772,U004013,TAG06,0.818,2026-03-22 22:45:50,rule
UTR00001773,U004629,TAG16,0.7346,2025-11-26 12:56:27,rule
UTR00001774,U003919,TAG01,0.9627,2026-04-29 00:19:50,rule
UTR00001775,U002627,TAG08,0.8137,2025-03-13 11:30:45,rule
UTR00001776,U002783,TAG02,0.6104,2025-06-07 18:19:33,rule
UTR00001777,U000969,TAG08,0.9611,2026-06-02 21:46:14,rule
UTR00001778,U004598,TAG16,0.9699,2026-06-22 09:18:17,rule
UTR00001779,U003222,TAG04,0.9054,2025-09-13 00:12:26,rule
UTR00001780,U000649,TAG08,0.7515,2025-07-02 10:26:44,rule
UTR00001781,U000191,TAG04,0.9931,2025-12-10 07:41:29,rule
UTR00001782,U004893,TAG15,0.9989,2026-03-13 19:14:28,rule
UTR00001783,U002767,TAG03,0.7721,2026-02-06 19:55:09,rule
UTR00001784,U004333,TAG12,0.794,2025-06-27 09:37:31,model
UTR00001785,U000379,TAG07,0.7797,2026-07-24 08:26:44,rule
UTR00001786,U002647,TAG10,0.9706,2026-07-29 18:52:42,model
UTR00001787,U004081,TAG12,0.6274,2025-12-26 16:59:58,manual
UTR00001788,U003242,TAG10,0.9575,2026-08-12 17:59:18,rule
UTR00001789,U001015,TAG11,0.823,2026-03-28 08:19:10,rule
UTR00001790,U001268,TAG01,0.7346,2026-08-08 07:14:09,rule
UTR00001791,U003466,TAG07,0.9406,2026-01-21 01:18:41,rule
UTR00001792,U004654,TAG05,0.6902,2025-08-12 19:19:53,rule
UTR00001793,U000480,TAG16,0.6246,2025-06-23 15:30:33,rule
UTR00001794,U001272,TAG15,0.8352,2025-02-21 13:55:19,rule
UTR00001795,U001202,TAG02,0.7601,2025-12-28 04:07:08,model
UTR00001796,U002691,TAG07,0.8535,2025-12-03 06:38:01,model
UTR00001797,U003181,TAG10,0.8863,2026-05-15 20:11:59,model
UTR00001798,U002160,TAG07,0.9856,2026-02-02 08:21:55,rule
UTR00001799,U002655,TAG10,0.9211,2026-04-20 18:09:27,rule
UTR00001800,U001668,TAG16,0.6173,2025-12-24 19:50:16,manual
UTR00001801,U001959,TAG13,0.7645,2025-02-07 11:42:42,manual
UTR00001802,U000761,TAG08,0.5829,2025-03-14 17:33:52,model
UTR00001803,U004059,TAG08,0.8891,2025-06-28 05:00:55,rule
UTR00001804,U000695,TAG05,0.5805,2026-07-01 13:45:16,model
UTR00001805,U000491,TAG15,0.6272,2025-01-01 19:21:44,rule
UTR00001806,U001420,TAG08,0.7313,2025-06-07 14:46:07,model
UTR00001807,U004963,TAG03,0.7723,2026-05-29 10:17:50,model
UTR00001808,U004561,TAG08,0.7275,2025-08-22 11:14:11,model
UTR00001809,U004856,TAG14,0.6236,2025-11-10 20:33:11,rule
UTR00001810,U003550,TAG16,0.8252,2025-06-18 23:30:37,model
UTR00001811,U003575,TAG13,0.7422,2025-03-20 15:49:42,rule
UTR00001812,U001258,TAG10,0.9999,2026-03-24 15:14:45,rule
UTR00001813,U004368,TAG04,0.94,2025-09-12 00:42:38,model
UTR00001814,U000052,TAG04,0.9306,2025-08-23 21:45:16,rule
UTR00001815,U004379,TAG09,0.8047,2026-04-28 09:53:53,manual
UTR00001816,U002263,TAG13,0.631,2025-05-04 06:37:04,model
UTR00001817,U000950,TAG08,0.9092,2026-04-17 04:54:59,rule
UTR00001818,U004469,TAG02,0.6329,2026-05-29 03:00:15,model
UTR00001819,U000640,TAG09,0.8664,2025-12-20 02:35:36,model
UTR00001820,U002566,TAG09,0.7868,2026-03-03 21:25:28,model
UTR00001821,U003428,TAG11,0.8015,2025-08-16 05:49:33,model
UTR00001822,U003849,TAG14,0.5805,2025-04-09 02:04:11,model
UTR00001823,U004581,TAG07,0.9433,2025-12-18 21:59:31,model
UTR00001824,U000438,TAG12,0.8449,2025-05-21 11:08:14,rule
UTR00001825,U002378,TAG12,0.6707,2025-05-28 06:41:44,rule
UTR00001826,U002877,TAG13,0.988,2026-08-03 08:03:25,rule
UTR00001827,U004261,TAG01,0.5659,2026-04-02 05:12:12,rule
UTR00001828,U003961,TAG05,0.9628,2026-03-08 17:38:09,rule
UTR00001829,U001550,TAG08,0.6635,2025-12-07 18:15:38,model
UTR00001830,U000521,TAG15,0.9598,2025-05-11 06:15:30,model
UTR00001831,U002714,TAG02,0.7859,2026-07-07 00:04:32,model
UTR00001832,U000460,TAG01,0.758,2026-07-25 01:31:28,manual
UTR00001833,U001136,TAG05,0.742,2026-04-21 20:47:39,model
UTR00001834,U004886,TAG05,0.7967,2025-03-03 04:42:45,model
UTR00001835,U001468,TAG07,0.7968,2026-06-12 20:56:22,model
UTR00001836,U004814,TAG01,0.8798,2026-01-07 23:21:57,rule
UTR00001837,U003419,TAG09,0.5517,2026-05-19 06:30:12,rule
UTR00001838,U000231,TAG08,0.7295,2025-01-07 12:58:46,rule
UTR00001839,U002969,TAG13,0.9392,2025-04-15 07:55:45,model
UTR00001840,U003255,TAG10,0.9871,2026-06-04 16:36:41,model
UTR00001841,U002889,TAG14,0.709,2026-05-18 22:22:06,model
UTR00001842,U001966,TAG16,0.8285,2025-07-26 15:50:09,rule
UTR00001843,U000301,TAG10,0.7924,2025-10-14 05:22:37,model
UTR00001844,U003957,TAG03,0.8358,2025-05-31 05:39:24,model
UTR00001845,U002382,TAG13,0.5543,2026-05-17 14:44:32,rule
UTR00001846,U004961,TAG05,0.7059,2025-03-17 22:05:21,rule
UTR00001847,U003484,TAG02,0.7408,2025-09-16 02:04:31,model
UTR00001848,U001237,TAG16,0.9311,2026-03-12 15:26:14,rule
UTR00001849,U002362,TAG14,0.9615,2025-04-08 23:09:48,model
UTR00001850,U004986,TAG15,0.7062,2026-07-06 14:01:27,model
UTR00001851,U004115,TAG06,0.623,2025-05-25 09:28:02,rule
UTR00001852,U003373,TAG15,0.9581,2026-04-26 15:25:20,rule
UTR00001853,U001315,TAG06,0.7733,2025-05-24 15:55:30,model
UTR00001854,U000755,TAG03,0.661,2026-04-17 23:31:20,rule
UTR00001855,U002153,TAG13,0.8612,2026-03-30 03:01:41,rule
UTR00001856,U002661,TAG05,0.7731,2026-02-10 21:36:20,rule
UTR00001857,U001180,TAG16,0.9934,2025-08-01 14:58:47,manual
UTR00001858,U002723,TAG08,0.6575,2025-09-18 15:44:23,rule
UTR00001859,U004929,TAG07,0.6511,2025-02-22 11:51:47,model
UTR00001860,U004277,TAG06,0.5826,2026-07-21 10:55:04,rule
UTR00001861,U004708,TAG03,0.6423,2025-11-22 17:28:13,rule
UTR00001862,U000363,TAG08,0.7042,2025-10-22 10:14:15,rule
UTR00001863,U001168,TAG11,0.5744,2026-05-16 21:37:27,model
UTR00001864,U004005,TAG04,0.8479,2026-03-04 09:51:09,model
UTR00001865,U004157,TAG06,0.7293,2025-11-26 11:28:48,model
UTR00001866,U000477,TAG13,0.7653,2025-05-13 00:55:27,model
UTR00001867,U001416,TAG04,0.5715,2026-05-08 14:23:22,rule
UTR00001868,U000207,TAG12,0.8394,2026-07-19 08:12:12,model
UTR00001869,U000542,TAG05,0.809,2026-05-12 09:35:12,model
UTR00001870,U003948,TAG14,0.9625,2026-07-10 00:09:25,rule
UTR00001871,U004269,TAG08,0.6115,2025-11-11 09:22:49,model
UTR00001872,U003015,TAG03,0.8012,2026-08-22 05:45:55,rule
UTR00001873,U001355,TAG03,0.777,2025-05-16 01:06:57,model
UTR00001874,U003134,TAG14,0.8646,2026-06-16 20:22:13,rule
UTR00001875,U003677,TAG12,0.7708,2025-01-21 20:03:57,model
UTR00001876,U002865,TAG08,0.9293,2026-02-07 15:42:35,rule
UTR00001877,U003261,TAG04,0.6937,2026-04-08 06:42:53,rule
UTR00001878,U004656,TAG08,0.968,2025-01-24 21:02:29,model
UTR00001879,U003352,TAG11,0.7729,2025-10-28 20:04:28,rule
UTR00001880,U000928,TAG14,0.5866,2025-09-14 10:13:05,rule
UTR00001881,U000435,TAG05,0.8879,2026-08-07 06:35:18,rule
UTR00001882,U000385,TAG16,0.7665,2026-03-31 04:05:53,rule
UTR00001883,U001592,TAG04,0.7835,2025-09-28 20:35:11,rule
UTR00001884,U001029,TAG05,0.5823,2025-05-29 03:22:48,rule
UTR00001885,U002570,TAG11,0.7725,2025-09-30 22:02:24,model
UTR00001886,U003484,TAG02,0.9858,2025-05-20 00:59:32,rule
UTR00001887,U003474,TAG08,0.8932,2025-08-22 19:43:46,rule
UTR00001888,U000061,TAG03,0.7027,2026-01-06 02:41:42,rule
UTR00001889,U003901,TAG16,0.6997,2026-07-10 11:44:19,model
UTR00001890,U003245,TAG15,0.6374,2025-04-03 09:36:36,rule
UTR00001891,U000747,TAG02,0.8784,2026-05-10 04:15:05,model
UTR00001892,U000177,TAG02,0.6536,2026-05-07 00:05:01,model
UTR00001893,U000883,TAG15,0.8841,2026-05-06 02:55:27,rule
UTR00001894,U000935,TAG02,0.6254,2025-04-08 15:45:42,rule
UTR00001895,U002057,TAG16,0.7856,2026-08-14 07:23:38,rule
UTR00001896,U001987,TAG12,0.6831,2025-02-01 16:41:10,rule
UTR00001897,U002342,TAG05,0.602,2025-06-03 07:06:10,rule
UTR00001898,U001091,TAG08,0.843,2025-09-30 03:13:12,model
UTR00001899,U000032,TAG02,0.9707,2025-02-14 02:26:45,rule
UTR00001900,U001508,TAG02,0.7332,2026-04-15 10:49:07,rule
UTR00001901,U001932,TAG02,0.6314,2025-04-19 22:56:14,rule
UTR00001902,U003574,TAG14,0.9685,2025-08-23 00:26:59,model
UTR00001903,U002000,TAG01,0.973,2026-03-11 19:47:27,manual
UTR00001904,U003654,TAG09,0.6981,2025-09-26 02:18:30,rule
UTR00001905,U002299,TAG16,0.825,2025-11-02 12:22:08,rule
UTR00001906,U003282,TAG13,0.5545,2026-04-30 16:03:14,rule
UTR00001907,U001189,TAG06,0.7727,2025-10-13 20:03:00,rule
UTR00001908,U002340,TAG06,0.9559,2025-06-20 09:51:55,rule
UTR00001909,U002237,TAG06,0.9341,2026-07-04 13:07:52,rule
UTR00001910,U003869,TAG01,0.6523,2025-01-23 22:57:46,rule
UTR00001911,U004423,TAG06,0.8967,2025-06-14 02:04:34,model
UTR00001912,U003386,TAG12,0.8539,2026-08-15 02:29:08,model
UTR00001913,U001016,TAG02,0.6091,2026-06-18 01:27:58,rule
UTR00001914,U004019,TAG07,0.7772,2025-01-08 03:07:25,rule
UTR00001915,U001498,TAG12,0.7257,2025-05-01 00:38:01,rule
UTR00001916,U003188,TAG16,0.8034,2025-09-11 09:52:03,rule
UTR00001917,U002319,TAG07,0.8816,2025-10-16 02:07:37,model
UTR00001918,U003472,TAG15,0.8363,2025-10-27 16:33:39,manual
UTR00001919,U004962,TAG03,0.6644,2025-01-04 19:20:24,rule
UTR00001920,U002134,TAG03,0.6079,2025-03-28 05:38:36,rule
UTR00001921,U002445,TAG15,0.8123,2026-07-24 12:02:34,model
UTR00001922,U001439,TAG06,0.5744,2026-05-01 22:16:25,rule
UTR00001923,U003503,TAG01,0.7247,2026-07-15 12:00:59,model
UTR00001924,U004582,TAG11,0.7426,2025-03-02 20:13:07,rule
UTR00001925,U000424,TAG01,0.6761,2026-02-13 03:37:25,model
UTR00001926,U003114,TAG11,0.6777,2025-09-15 05:08:54,rule
UTR00001927,U004575,TAG06,0.6888,2025-05-21 19:40:53,rule
UTR00001928,U004485,TAG01,0.9424,2025-03-13 05:22:42,rule
UTR00001929,U003212,TAG08,0.8465,2026-01-21 16:31:23,rule
UTR00001930,U004228,TAG12,0.9959,2025-11-09 07:52:31,model
UTR00001931,U000401,TAG14,0.6795,2026-04-23 20:13:55,rule
UTR00001932,U003687,TAG12,0.8139,2025-08-30 19:43:01,rule
UTR00001933,U001511,TAG15,0.9978,2025-01-04 02:59:54,rule
UTR00001934,U001148,TAG12,0.9405,2025-05-27 16:57:58,rule
UTR00001935,U000070,TAG08,0.819,2025-10-26 08:27:11,manual
UTR00001936,U004623,TAG11,0.9073,2026-05-14 18:42:28,model
UTR00001937,U004364,TAG02,0.5684,2025-06-28 03:28:25,model
UTR00001938,U004644,TAG12,0.7688,2026-02-09 12:07:00,model
UTR00001939,U000078,TAG15,0.781,2025-11-26 06:43:16,model
UTR00001940,U002656,TAG07,0.7491,2025-04-29 10:56:56,rule
UTR00001941,U000887,TAG07,0.6156,2025-07-07 16:45:01,model
UTR00001942,U001003,TAG10,0.5743,2025-07-15 05:15:09,model
UTR00001943,U002914,TAG01,0.8161,2026-07-19 18:27:55,manual
UTR00001944,U003133,TAG04,0.5752,2025-05-21 00:11:23,rule
UTR00001945,U003853,TAG14,0.5566,2025-05-22 05:00:33,rule
UTR00001946,U003541,TAG03,0.913,2026-01-26 05:04:35,rule
UTR00001947,U003661,TAG05,0.5972,2025-02-16 14:02:39,rule
UTR00001948,U003396,TAG08,0.6973,2026-06-07 15:31:55,rule
UTR00001949,U004686,TAG16,0.9934,2025-07-03 10:33:49,model
UTR00001950,U003305,TAG10,0.9138,2025-12-02 18:39:55,rule
UTR00001951,U002423,TAG15,0.7833,2026-01-04 11:23:25,rule
UTR00001952,U000443,TAG05,0.6633,2026-07-06 17:23:24,rule
UTR00001953,U004636,TAG13,0.5688,2026-01-19 12:44:21,rule
UTR00001954,U001570,TAG09,0.6097,2025-02-13 08:46:52,rule
UTR00001955,U004327,TAG06,0.6037,2025-01-22 20:10:07,rule
UTR00001956,U004711,TAG15,0.6306,2025-06-13 05:50:33,model
UTR00001957,U000425,TAG08,0.9133,2025-05-04 23:43:08,rule
UTR00001958,U004332,TAG14,0.6925,2025-10-28 09:33:11,model
