view_id,session_id,user_id,page_type,product_id,source_position,viewed_at,stay_seconds,scroll_depth
PV000013288,SES00006431,U003379,search,,recommendation,2025-12-21 14:01:13,60,0.227
PV000013289,SES00005723,U000565,home,,category,2025-10-10 15:50:44,236,0.4338
PV000013290,SES00014143,U004418,product,P000042,search,2025-01-13 06:22:41,12,0.1829
PV000013291,SES00018461,U002942,search,,recommendation,2026-03-18 23:37:10,223,0.1473
PV000013292,SES00001309,U001453,checkout,,search,2026-03-10 03:05:21,27,0.4635
PV000013293,SES00012257,U004778,category,,banner,2026-01-09 12:27:48,22,0.526
PV000013294,SES00009548,U000710,category,,category,2026-04-11 02:49:39,207,0.0708
PV000013295,SES00001333,,campaign,,recommendation,2025-03-22 19:01:26,156,0.4318
PV000013296,SES00019005,U001687,product,P000410,banner,2025-08-02 03:30:51,218,0.5742
PV000013297,SES00007724,U002682,category,,search,2026-03-16 20:42:48,153,0.8639
PV000013298,SES00004464,U004976,campaign,,category,2026-06-10 03:48:48,169,0.2396
PV000013299,SES00010101,,product,P000840,category,2025-03-07 04:28:15,4,0.0168
PV000013300,SES00016370,U002854,product,P000449,search,2025-02-14 23:46:29,92,0.0105
PV000013301,SES00008390,U004304,product,P001082,search,2025-02-07 02:43:48,217,0.4333
PV000013302,SES00014820,U000788,home,,category,2026-06-04 15:14:04,208,0.7746
PV000013303,SES00015847,U000523,product,P000400,search,2026-08-06 11:16:09,136,0.3433
PV000013304,SES00018777,U004682,campaign,,category,2025-04-24 09:04:53,113,0.4421
PV000013305,SES00000058,U002841,home,,recommendation,2026-02-23 12:57:12,134,0.1539
PV000013306,SES00005815,U003835,campaign,,search,2025-03-21 13:50:16,207,0.7417
PV000013307,SES00019262,U003473,product,P000195,recommendation,2025-11-22 18:04:40,87,0.7522
PV000013308,SES00012472,U004630,product,P001387,recommendation,2025-06-26 08:21:25,196,0.1733
PV000013309,SES00002143,U003004,home,,search,2025-07-28 01:12:38,184,0.421
PV000013310,SES00014595,U000188,home,,direct,2025-10-31 11:33:02,55,0.0403
PV000013311,SES00004654,,product,P000846,banner,2026-04-27 05:19:21,72,0.0224
PV000013312,SES00014959,U003886,search,,search,2025-02-22 16:18:34,62,0.5927
PV000013313,SES00009178,U002204,home,,category,2025-11-08 20:39:35,186,0.2926
PV000013314,SES00004384,U004093,product,P001442,category,2025-06-15 05:11:45,6,0.8948
PV000013315,SES00017906,U001932,search,,search,2026-04-17 01:53:25,197,0.4895
PV000013316,SES00008899,U003796,search,,search,2026-07-17 05:45:04,3,0.8282
PV000013317,SES00015689,U000432,campaign,,search,2026-07-27 10:16:03,211,0.1595
PV000013318,SES00002650,U002007,product,P000455,recommendation,2025-03-26 15:48:04,127,0.1896
PV000013319,SES00010259,U000007,product,P000756,recommendation,2025-02-05 10:14:26,96,0.1216
PV000013320,SES00002981,U003411,home,,recommendation,2025-03-10 09:40:49,223,0.724
PV000013321,SES00003818,U001597,campaign,,recommendation,2025-05-24 07:04:34,230,0.4977
PV000013322,SES00014694,U003742,checkout,,banner,2025-12-07 08:35:05,217,0.0922
PV000013323,SES00009667,U000997,search,,search,2026-08-06 12:17:01,197,0.9952
PV000013324,SES00003461,,category,,category,2026-05-05 14:01:28,194,0.185
PV000013325,SES00019196,U003675,product,P000523,search,2025-06-04 15:46:06,35,0.4744
PV000013326,SES00002737,U002736,product,P000450,banner,2026-02-03 02:35:38,217,0.8322
PV000013327,SES00003151,U001575,campaign,,recommendation,2025-10-22 16:52:49,121,0.1502
PV000013328,SES00014673,U001653,home,,recommendation,2025-01-28 06:57:19,147,0.1509
PV000013329,SES00003747,U004712,campaign,,search,2025-03-08 11:31:11,206,0.4066
PV000013330,SES00009291,,home,,search,2026-05-18 07:31:23,235,0.6947
PV000013331,SES00007095,U002780,product,P001309,banner,2026-03-13 20:59:10,71,0.1446
PV000013332,SES00018975,U003186,home,,search,2025-11-27 15:34:26,39,0.8761
PV000013333,SES00007520,U004201,product,P000214,direct,2025-09-30 10:41:49,194,0.2026
PV000013334,SES00003489,U001766,category,,search,2025-12-18 04:43:27,127,0.8722
PV000013335,SES00013176,U004734,product,P001341,recommendation,2025-12-13 03:34:46,60,0.2805
PV000013336,SES00005643,U000672,product,P000627,recommendation,2026-05-07 17:33:10,7,0.2201
PV000013337,SES00007031,U001264,search,,recommendation,2025-05-03 06:46:47,142,0.804
PV000013338,SES00006343,U002376,home,,category,2025-10-01 07:29:29,71,0.3721
PV000013339,SES00012675,,product,P000495,recommendation,2026-05-10 12:50:01,95,0.2463
PV000013340,SES00014669,U003567,home,,recommendation,2025-06-21 00:06:34,173,0.5625
PV000013341,SES00009736,U002236,cart,,recommendation,2025-05-02 07:44:15,28,0.9586
PV000013342,SES00000915,U000010,product,P000893,recommendation,2026-03-16 21:08:31,205,0.3187
PV000013343,SES00011615,U001509,product,P000448,recommendation,2026-05-28 14:46:56,136,0.6511
PV000013344,SES00006983,U001033,search,,direct,2026-02-26 12:22:04,16,0.9297
PV000013345,SES00015285,U001333,category,,direct,2026-07-04 01:49:54,23,0.7345
PV000013346,SES00009378,U001259,product,P000560,recommendation,2026-08-14 08:40:07,214,0.3845
PV000013347,SES00000414,,product,P000106,banner,2026-03-03 06:01:06,195,0.6745
PV000013348,SES00000542,U001951,home,,category,2025-05-12 14:27:40,34,0.6376
PV000013349,SES00003392,U001900,search,,search,2025-06-25 06:52:23,98,0.9418
PV000013350,SES00001415,U003243,product,P001036,recommendation,2025-04-29 08:20:53,65,0.2034
PV000013351,SES00019234,U004469,category,,search,2026-08-06 04:59:24,75,0.6248
PV000013352,SES00016140,U004231,search,,direct,2025-02-05 08:40:19,211,0.2499
PV000013353,SES00014670,U000296,product,P001151,search,2026-02-10 00:56:11,30,0.9832
PV000013354,SES00016263,U003898,home,,search,2025-09-06 09:12:04,8,0.7699
PV000013355,SES00012592,U001084,product,P000118,search,2025-03-17 05:56:43,173,0.9607
PV000013356,SES00015921,U004260,search,,recommendation,2026-01-25 00:38:03,74,0.4632
PV000013357,SES00017205,U003809,product,P001392,recommendation,2025-08-18 17:42:36,29,0.5287
PV000013358,SES00009499,U004776,category,,recommendation,2025-11-09 08:17:06,178,0.2904
PV000013359,SES00000866,U002075,search,,banner,2025-04-04 01:33:44,24,0.3055
PV000013360,SES00013220,,home,,category,2026-02-02 12:28:33,157,0.3307
PV000013361,SES00006751,U002078,home,,search,2025-02-13 06:17:23,149,0.7516
PV000013362,SES00001573,U002245,search,,category,2026-01-14 15:56:23,93,0.4005
PV000013363,SES00010341,U003710,product,P001127,recommendation,2026-07-18 12:19:15,133,0.1275
PV000013364,SES00000148,U002301,product,P000194,banner,2025-09-21 10:39:46,46,0.3053
PV000013365,SES00014724,U000612,search,,category,2025-08-17 06:24:12,176,0.9257
PV000013366,SES00012858,U002346,category,,recommendation,2025-06-26 06:40:27,92,0.5651
PV000013367,SES00016502,U002654,home,,category,2025-03-20 02:25:56,133,0.1125
PV000013368,SES00003821,U004702,product,P000687,recommendation,2026-06-09 13:27:18,18,0.1871
PV000013369,SES00014843,U000702,product,P000679,category,2026-02-07 22:50:37,85,0.6365
PV000013370,SES00005187,U002872,cart,,search,2025-03-23 19:05:49,133,0.6748
PV000013371,SES00018848,U001358,home,,category,2025-12-20 03:05:36,237,0.9868
PV000013372,SES00006315,U001040,search,,category,2025-06-18 05:08:37,185,0.7052
PV000013373,SES00009649,,cart,,recommendation,2025-08-04 16:33:09,21,0.1339
PV000013374,SES00017724,U001820,home,,banner,2026-06-10 21:51:59,25,0.9598
PV000013375,SES00019753,U004082,checkout,,search,2026-05-23 06:08:49,205,0.5688
PV000013376,SES00016591,U004747,category,,recommendation,2026-01-02 08:53:43,210,0.5397
PV000013377,SES00007919,U001480,home,,recommendation,2026-03-01 17:46:23,117,0.8154
PV000013378,SES00005763,U003608,checkout,,search,2026-04-07 10:16:47,8,0.2045
PV000013379,SES00002919,U004525,product,P000222,direct,2025-03-20 21:30:52,138,0.3679
PV000013380,SES00010902,,product,P001219,search,2026-08-16 20:20:11,21,0.0065
PV000013381,SES00001252,U002958,product,P000253,search,2026-01-21 10:22:17,37,0.1845
PV000013382,SES00011697,U004671,product,P000003,recommendation,2026-08-14 08:55:45,76,0.9872
PV000013383,SES00000337,U002506,checkout,,category,2025-03-01 03:52:07,152,0.2074
PV000013384,SES00003932,U000733,product,P000655,banner,2026-08-21 00:18:38,116,0.7635
PV000013385,SES00000320,U003305,cart,,recommendation,2026-02-13 08:56:46,159,0.2293
PV000013386,SES00016805,U003260,product,P000890,recommendation,2026-07-20 19:23:16,73,0.2306
PV000013387,SES00008323,U000373,product,P000990,banner,2025-11-06 08:18:17,137,0.7997
PV000013388,SES00002605,U003875,search,,banner,2026-03-20 23:44:14,132,0.8799
PV000013389,SES00008819,U004369,cart,,search,2026-07-26 14:51:15,232,0.5089
PV000013390,SES00015152,U001852,home,,recommendation,2025-04-08 09:02:38,31,0.7677
PV000013391,SES00009315,U001055,product,P000125,category,2025-11-18 10:30:42,96,0.5051
PV000013392,SES00012136,,home,,banner,2026-04-15 14:25:41,43,0.9892
PV000013393,SES00018133,U000788,search,,recommendation,2026-06-25 08:04:48,216,0.757
PV000013394,SES00002019,U000703,search,,search,2026-07-31 18:25:11,108,0.3347
PV000013395,SES00004165,U004700,search,,recommendation,2025-01-11 12:00:10,203,0.5495
PV000013396,SES00009189,U002442,category,,recommendation,2025-05-01 21:52:22,113,0.821
PV000013397,SES00012896,U000505,checkout,,category,2026-02-14 20:58:11,85,0.0876
PV000013398,SES00018796,U003151,product,P001013,search,2025-02-07 09:32:48,174,0.2059
PV000013399,SES00011870,U001853,home,,direct,2026-03-08 10:22:51,12,0.18
PV000013400,SES00006350,U001208,product,P000941,recommendation,2026-06-23 21:53:51,133,0.0668
PV000013401,SES00012190,U001844,product,P000414,recommendation,2025-01-11 05:06:09,98,0.8518
PV000013402,SES00016005,U000273,product,P000282,recommendation,2025-02-20 16:14:42,67,0.7669
PV000013403,SES00004792,U002743,product,P000229,recommendation,2025-05-17 03:08:53,69,0.1335
PV000013404,SES00013927,U001854,product,P000970,recommendation,2026-03-09 22:13:02,195,0.519
PV000013405,SES00018904,U004480,product,P000510,direct,2026-04-13 18:04:57,181,0.5467
PV000013406,SES00019541,U004005,product,P000795,direct,2026-01-16 06:05:45,195,0.9463
PV000013407,SES00017421,U002168,cart,,category,2025-07-06 11:15:49,236,0.7809
PV000013408,SES00008547,U001184,search,,banner,2026-07-15 11:40:18,112,0.1566
PV000013409,SES00005105,U003681,category,,banner,2026-04-19 15:12:09,165,0.6494
PV000013410,SES00015119,U003122,product,P000057,recommendation,2026-02-18 10:31:44,86,0.2483
PV000013411,SES00019071,,cart,,recommendation,2025-07-09 03:37:43,69,0.7168
PV000013412,SES00002604,U001303,home,,recommendation,2025-12-13 16:21:41,37,0.2468
PV000013413,SES00010529,U002087,home,,recommendation,2025-11-16 12:37:37,163,0.3708
PV000013414,SES00001507,U000926,home,,banner,2026-05-15 09:09:43,6,0.5155
PV000013415,SES00016196,U001867,product,P001252,recommendation,2026-08-09 11:34:20,166,0.7414
PV000013416,SES00015221,U000891,category,,search,2025-04-08 02:46:05,23,0.4073
PV000013417,SES00002247,U002273,product,P000714,banner,2026-08-05 05:26:25,171,0.6233
PV000013418,SES00013258,U003494,product,P000251,category,2026-08-15 12:50:51,83,0.5004
PV000013419,SES00005664,U002855,home,,recommendation,2026-05-18 03:31:35,212,0.399
PV000013420,SES00002526,U004795,home,,category,2026-03-09 12:47:18,180,0.5964
PV000013421,SES00002587,U003773,product,P001187,search,2026-01-29 19:23:14,175,0.5797
PV000013422,SES00016022,U002866,home,,search,2025-12-03 16:04:09,135,0.8824
PV000013423,SES00018536,U002430,category,,recommendation,2026-05-05 05:49:59,184,0.0609
PV000013424,SES00011155,U002987,product,P001117,recommendation,2026-07-08 21:35:54,156,0.7133
PV000013425,SES00004215,U001857,home,,recommendation,2025-12-07 20:04:51,109,0.8132
PV000013426,SES00013842,U002090,category,,banner,2025-06-25 13:05:27,161,0.0675
PV000013427,SES00011283,U000624,category,,search,2026-06-04 19:41:20,84,0.8255
PV000013428,SES00003440,U003483,category,,category,2025-03-13 15:29:21,173,0.0791
PV000013429,SES00001770,U000419,checkout,,search,2025-01-21 12:40:58,184,0.0206
PV000013430,SES00009724,U004514,home,,direct,2025-10-12 01:00:22,61,0.1051
PV000013431,SES00017401,U004423,home,,recommendation,2025-04-05 02:37:03,164,0.1746
PV000013432,SES00003216,U000722,home,,recommendation,2025-12-30 08:13:42,42,0.4778
PV000013433,SES00003421,U001344,product,P001168,search,2026-02-20 07:40:27,114,0.916
PV000013434,SES00011468,U001107,product,P000997,direct,2025-05-22 04:09:29,210,0.0763
PV000013435,SES00007716,U001292,category,,direct,2026-06-21 14:59:28,15,0.5162
PV000013436,SES00008178,U003927,home,,banner,2026-08-05 05:39:51,206,0.7276
PV000013437,SES00017516,U001445,category,,category,2025-10-04 18:03:44,38,0.5511
PV000013438,SES00014847,U001942,product,P000164,category,2025-01-02 11:18:01,110,0.2931
PV000013439,SES00001354,U002570,product,P000453,recommendation,2026-05-05 19:58:17,144,0.7537
PV000013440,SES00013070,U002728,product,P000764,direct,2026-04-13 18:41:16,208,0.0622
PV000013441,SES00014602,U003637,home,,category,2026-01-08 05:54:15,73,0.4386
PV000013442,SES00016112,U001208,product,P000436,search,2025-10-30 10:55:39,82,0.7475
PV000013443,SES00011268,U000890,category,,category,2025-04-04 16:44:15,64,0.3963
PV000013444,SES00008544,U003962,campaign,,direct,2025-12-14 06:49:18,140,0.058
PV000013445,SES00008838,U002600,product,P001269,recommendation,2026-06-30 16:36:45,63,0.5351
PV000013446,SES00008091,U000004,search,,category,2026-05-04 18:05:10,95,0.3119
PV000013447,SES00006193,U004529,cart,,category,2026-01-08 22:26:06,154,0.313
PV000013448,SES00016943,U004135,search,,category,2025-01-09 10:40:57,193,0.9496
PV000013449,SES00001531,U004802,product,P001471,category,2026-06-14 10:57:29,124,0.2424
PV000013450,SES00008960,U003472,cart,,banner,2025-05-24 10:29:53,227,0.5066
PV000013451,SES00012032,U004245,home,,search,2025-07-04 09:45:35,180,0.8259
PV000013452,SES00000680,U001295,category,,banner,2026-01-18 18:25:46,3,0.9681
PV000013453,SES00016477,U000936,product,P000894,banner,2025-12-14 12:05:18,54,0.9873
PV000013454,SES00016555,U004300,checkout,,recommendation,2025-02-16 18:21:19,144,0.8778
PV000013455,SES00010752,U003767,product,P001335,direct,2025-06-02 17:32:05,238,0.4814
PV000013456,SES00000841,U002850,product,P000858,search,2025-11-27 05:07:52,26,0.8113
PV000013457,SES00007603,U003818,category,,category,2025-10-01 07:43:59,44,0.2575
PV000013458,SES00019714,U004320,home,,search,2025-05-28 15:30:30,178,0.7351
PV000013459,SES00003936,U001477,product,P000488,search,2025-07-13 20:43:21,49,0.1731
PV000013460,SES00009994,U000573,search,,recommendation,2025-09-10 07:50:45,78,0.0833
PV000013461,SES00008001,U002690,product,P001282,banner,2025-09-18 11:58:51,33,0.7
PV000013462,SES00017450,U002769,category,,banner,2025-05-25 04:55:16,32,0.455
PV000013463,SES00014889,U000685,search,,category,2025-04-26 12:00:03,116,0.2265
PV000013464,SES00007667,U003697,product,P000449,search,2025-11-05 10:02:18,112,0.8173
PV000013465,SES00003484,U002652,product,P000436,search,2025-07-25 21:19:46,33,0.0657
PV000013466,SES00010605,U004176,category,,recommendation,2025-03-16 22:05:52,238,0.7847
PV000013467,SES00005130,U002978,cart,,search,2025-02-28 09:06:45,65,0.481
PV000013468,SES00005967,U002794,product,P000468,direct,2026-02-12 08:02:46,61,0.8509
PV000013469,SES00005494,U002185,cart,,category,2026-04-25 10:44:40,12,0.719
PV000013470,SES00019496,U001266,category,,recommendation,2025-03-19 22:13:47,48,0.5889
PV000013471,SES00005222,U001476,category,,category,2025-10-23 18:53:26,200,0.4022
PV000013472,SES00011540,U000551,home,,category,2026-06-21 18:24:32,103,0.879
PV000013473,SES00001061,U004441,product,P000497,category,2026-08-11 05:43:14,44,0.2048
PV000013474,SES00004898,U001885,checkout,,banner,2025-10-28 05:37:46,137,0.7196
PV000013475,SES00014272,U004799,product,P001339,direct,2025-12-06 22:33:47,62,0.9943
PV000013476,SES00009032,U000232,product,P001372,banner,2025-02-16 07:18:44,87,0.8976
PV000013477,SES00014475,U002215,search,,recommendation,2026-05-13 05:28:35,37,0.593
PV000013478,SES00000297,U001238,home,,banner,2026-03-01 11:16:16,82,0.7671
PV000013479,SES00004941,U004708,category,,search,2026-05-12 17:24:35,236,0.6794
PV000013480,SES00016933,U000780,category,,recommendation,2026-04-19 00:09:58,53,0.7945
PV000013481,SES00013231,U004653,campaign,,category,2025-09-22 04:53:00,178,0.7342
PV000013482,SES00014064,,product,P001076,direct,2025-08-06 22:28:06,227,0.8374
PV000013483,SES00007319,U001010,home,,search,2026-06-03 06:06:07,223,0.8244
PV000013484,SES00006097,U001241,product,P000540,search,2026-08-09 08:34:43,54,0.651
PV000013485,SES00013705,U002649,campaign,,recommendation,2026-01-02 20:12:35,232,0.3405
PV000013486,SES00018385,U002517,search,,direct,2026-01-20 02:53:48,79,0.2437
PV000013487,SES00007288,U000082,checkout,,direct,2025-03-31 08:12:15,116,0.8197
PV000013488,SES00005621,U004770,home,,banner,2026-08-02 06:56:53,133,0.1795
PV000013489,SES00002433,U004736,search,,recommendation,2026-05-23 19:04:15,57,0.2791
PV000013490,SES00007434,U001098,home,,category,2026-03-01 05:52:55,100,0.8102
PV000013491,SES00018693,U003121,category,,search,2025-09-10 11:38:18,102,0.2871
PV000013492,SES00017115,U004969,product,P000107,direct,2026-05-16 21:32:23,240,0.304
PV000013493,SES00003236,U003321,product,P001107,direct,2026-01-31 19:43:23,220,0.3109
PV000013494,SES00001452,U004499,product,P001216,recommendation,2025-07-20 12:28:30,63,0.7733
PV000013495,SES00016324,,checkout,,recommendation,2025-05-31 00:42:37,80,0.6158
PV000013496,SES00003462,U002881,product,P000109,search,2026-03-21 05:48:18,5,0.757
PV000013497,SES00001787,U002429,home,,banner,2026-04-17 18:07:33,185,0.6505
PV000013498,SES00006435,U002658,product,P000108,direct,2026-03-26 19:43:04,236,0.8501
PV000013499,SES00018654,U004797,cart,,recommendation,2026-02-09 13:33:49,169,0.2082
PV000013500,SES00014628,U002439,checkout,,direct,2025-06-23 21:07:34,160,0.0354
PV000013501,SES00015267,U001670,checkout,,category,2025-09-06 22:01:54,18,0.3645
PV000013502,SES00010133,U000181,search,,direct,2025-07-03 05:54:30,88,0.9775
PV000013503,SES00004444,U001691,search,,search,2026-04-25 12:03:17,197,0.522
PV000013504,SES00010121,U003953,search,,category,2026-04-29 15:04:36,177,0.877
PV000013505,SES00013900,U001183,product,P000678,search,2025-07-19 21:26:43,161,0.4144
PV000013506,SES00001239,U001277,search,,recommendation,2026-01-04 01:49:17,3,0.4484
PV000013507,SES00012822,,category,,recommendation,2026-02-08 15:48:18,172,0.12
PV000013508,SES00008107,U003038,product,P000380,search,2026-04-22 09:30:55,33,0.2047
PV000013509,SES00018335,U004638,search,,banner,2026-06-16 13:44:56,30,0.0302
