cart_item_id,cart_id,sku_id,quantity,unit_price,added_at,selected
CI00002491,CART0005943,SKU0001969,4,1478.8,2025-04-21 11:14:51,1
CI00002492,CART0002082,SKU0000167,3,2819.42,2025-02-16 06:30:30,1
CI00002493,CART0004667,SKU0002195,1,2576.21,2025-02-07 22:00:36,1
CI00002494,CART0004636,SKU0002548,2,2615.87,2025-04-02 00:21:16,0
CI00002495,CART0005360,SKU0002598,3,2797.91,2026-07-25 18:21:31,1
CI00002496,CART0004327,SKU0000495,3,2579.89,2025-02-08 01:42:27,0
CI00002497,CART0002607,SKU0001555,4,55.66,2025-08-10 01:06:50,0
CI00002498,CART0002113,SKU0001961,3,1665.73,2025-10-04 21:41:46,1
CI00002499,CART0001294,SKU0001639,1,2764.94,2026-06-11 10:16:11,1
CI00002500,CART0005789,SKU0001834,3,414.8,2026-03-21 22:59:30,1
CI00002501,CART0004329,SKU0000411,4,1686.86,2025-05-06 03:14:11,1
CI00002502,CART0001123,SKU0000051,3,1099.3,2026-01-07 06:45:01,1
CI00002503,CART0000356,SKU0000434,2,2710.55,2026-04-23 19:10:46,1
CI00002504,CART0000164,SKU0001138,3,723.58,2025-12-18 19:22:50,0
CI00002505,CART0003909,SKU0002297,3,224.99,2026-06-08 10:12:57,1
CI00002506,CART0005638,SKU0002658,3,1881.36,2025-11-19 10:35:43,1
CI00002507,CART0002663,SKU0002691,1,1071.88,2026-01-07 18:56:11,1
CI00002508,CART0001138,SKU0002099,3,1699.82,2026-05-14 21:18:24,1
CI00002509,CART0001287,SKU0002715,2,2041.1,2026-07-02 16:07:17,1
CI00002510,CART0000489,SKU0001226,3,1156.47,2025-08-29 16:39:06,1
CI00002511,CART0002098,SKU0002296,1,783.18,2025-04-02 14:49:48,1
CI00002512,CART0005516,SKU0002409,1,686.83,2025-05-28 09:57:37,1
CI00002513,CART0002681,SKU0002935,3,1470.29,2025-08-30 08:02:49,0
CI00002514,CART0002187,SKU0002860,1,601.4,2025-11-27 22:47:44,1
CI00002515,CART0002114,SKU0001929,1,1380.98,2026-03-01 10:55:27,0
CI00002516,CART0003794,SKU0001404,2,1868.94,2025-10-29 00:26:50,1
CI00002517,CART0003291,SKU0002782,4,2439.13,2026-06-20 03:58:45,1
CI00002518,CART0005033,SKU0002893,4,355.78,2025-03-23 13:42:35,1
CI00002519,CART0000969,SKU0001028,4,2702.63,2024-12-23 20:35:14,1
CI00002520,CART0005799,SKU0002427,2,1213.39,2026-07-10 18:13:01,1
CI00002521,CART0002444,SKU0002285,3,3497.36,2026-05-25 18:28:00,1
CI00002522,CART0000345,SKU0001372,1,2063.01,2025-09-25 05:35:11,0
CI00002523,CART0002283,SKU0001077,2,3562.58,2025-11-14 17:17:48,1
CI00002524,CART0001261,SKU0001243,3,496.39,2026-04-06 02:48:34,1
CI00002525,CART0003624,SKU0001739,2,3278.7,2026-01-29 12:54:09,1
CI00002526,CART0004563,SKU0002028,2,1675.16,2026-04-21 19:53:16,0
CI00002527,CART0000011,SKU0000126,4,909.34,2025-03-16 17:34:27,0
CI00002528,CART0002799,SKU0001571,3,2481.76,2025-01-26 03:13:55,1
CI00002529,CART0000759,SKU0001188,1,2102.87,2026-04-10 02:47:06,0
CI00002530,CART0001827,SKU0000507,3,2579.81,2025-10-15 03:30:43,1
CI00002531,CART0005990,SKU0000329,2,2363.58,2025-03-10 11:34:44,1
CI00002532,CART0004150,SKU0002518,1,336.52,2025-02-13 07:27:21,1
CI00002533,CART0001568,SKU0001132,2,1693.88,2025-06-12 08:55:26,1
CI00002534,CART0003815,SKU0000185,3,215.78,2026-01-29 16:18:13,1
CI00002535,CART0005965,SKU0001518,4,1365.73,2026-06-25 07:16:15,1
CI00002536,CART0000662,SKU0002752,3,531.47,2025-11-22 16:57:03,1
CI00002537,CART0001632,SKU0000749,4,2504.16,2025-02-04 07:29:19,1
CI00002538,CART0004568,SKU0002712,1,625.11,2025-11-07 09:21:48,1
CI00002539,CART0003825,SKU0001201,4,1858.16,2026-02-21 17:13:57,1
CI00002540,CART0004629,SKU0001157,1,2179.55,2026-05-01 16:40:36,1
CI00002541,CART0005022,SKU0001200,2,492.14,2025-01-28 00:39:38,0
CI00002542,CART0003719,SKU0000654,1,1543.59,2025-01-02 19:57:03,0
CI00002543,CART0002446,SKU0002476,1,1980.24,2025-07-27 16:13:48,0
CI00002544,CART0003991,SKU0002943,2,158.92,2026-04-19 18:07:55,0
CI00002545,CART0000109,SKU0001650,1,2578.73,2025-01-15 04:50:22,1
CI00002546,CART0003864,SKU0002633,1,932.81,2026-05-15 04:08:21,0
CI00002547,CART0000925,SKU0001818,1,599.12,2026-05-06 07:55:29,0
CI00002548,CART0004214,SKU0001416,3,1802.2,2026-07-04 05:53:06,1
CI00002549,CART0005365,SKU0002529,1,2478.94,2026-01-03 09:08:02,1
CI00002550,CART0005208,SKU0000829,1,2497.67,2026-01-15 06:50:05,0
CI00002551,CART0003534,SKU0002013,1,2044.11,2026-01-18 00:33:47,1
CI00002552,CART0005642,SKU0000732,1,1981.88,2026-05-22 05:14:27,0
CI00002553,CART0004493,SKU0001238,2,448.06,2025-12-14 01:05:07,1
CI00002554,CART0000453,SKU0001471,4,2929.25,2026-06-01 22:43:33,1
CI00002555,CART0003857,SKU0001572,4,2739.19,2026-06-18 15:35:28,1
CI00002556,CART0002259,SKU0001903,1,1641.52,2025-07-01 17:56:20,1
CI00002557,CART0002929,SKU0002499,2,2338.19,2026-04-22 22:12:10,0
CI00002558,CART0003824,SKU0000278,3,1571.93,2026-07-16 18:18:43,1
CI00002559,CART0000007,SKU0002686,2,25.46,2025-12-25 18:09:14,1
CI00002560,CART0005837,SKU0000940,3,2519.68,2026-06-10 18:34:37,1
CI00002561,CART0004886,SKU0000888,1,448.59,2025-02-24 01:01:38,1
CI00002562,CART0005612,SKU0000371,1,1314.5,2026-03-18 17:33:40,0
CI00002563,CART0003084,SKU0002803,3,2826.8,2025-03-19 20:28:55,1
CI00002564,CART0005107,SKU0002121,4,1770.04,2025-11-04 10:54:34,1
CI00002565,CART0003373,SKU0000197,2,1068.34,2025-04-26 02:11:09,0
CI00002566,CART0005621,SKU0000351,3,966.22,2026-06-19 18:52:25,0
CI00002567,CART0004380,SKU0000547,1,1690.66,2026-02-14 19:33:44,0
CI00002568,CART0003011,SKU0000984,4,2601.33,2025-01-04 21:56:56,1
CI00002569,CART0005707,SKU0002450,2,2746.59,2026-03-12 02:45:04,0
CI00002570,CART0003776,SKU0001090,1,1601.98,2026-01-19 07:39:14,0
CI00002571,CART0005858,SKU0001443,1,1240.04,2026-02-22 01:54:42,1
CI00002572,CART0000050,SKU0002228,3,3366.21,2026-04-22 08:56:47,0
CI00002573,CART0000214,SKU0001902,4,688.78,2025-12-02 19:49:30,0
CI00002574,CART0003744,SKU0002332,3,1428.3,2025-12-13 10:49:56,1
CI00002575,CART0004274,SKU0000240,4,2124.82,2026-03-03 08:54:11,1
CI00002576,CART0003246,SKU0001901,2,692.98,2025-03-22 07:18:25,1
CI00002577,CART0000735,SKU0001339,1,1787.01,2026-07-06 16:17:27,1
CI00002578,CART0000077,SKU0000387,4,2356.02,2025-07-31 00:09:54,0
CI00002579,CART0005775,SKU0001850,4,2515.77,2026-04-12 16:58:03,0
CI00002580,CART0001099,SKU0002520,2,2399.36,2025-08-18 03:55:01,1
CI00002581,CART0002878,SKU0001713,1,3093.87,2026-07-07 16:12:18,1
CI00002582,CART0003249,SKU0001125,3,2617.93,2025-10-29 15:21:51,1
CI00002583,CART0005212,SKU0001054,3,1155.04,2026-06-01 03:21:56,1
CI00002584,CART0005896,SKU0000661,4,3404.69,2026-01-12 23:56:37,1
CI00002585,CART0004151,SKU0002865,4,2464.96,2025-09-28 07:04:31,1
CI00002586,CART0002683,SKU0001805,1,2963.87,2025-12-16 00:29:17,0
CI00002587,CART0003529,SKU0002224,1,1104.77,2025-06-20 10:46:00,0
CI00002588,CART0005991,SKU0000412,3,1869.12,2026-07-17 22:56:09,1
CI00002589,CART0001571,SKU0001386,3,696.5,2025-11-06 04:17:50,1
CI00002590,CART0003745,SKU0002802,4,2580.46,2026-07-25 21:24:44,1
CI00002591,CART0004502,SKU0000232,4,3446.34,2025-01-23 02:49:22,0
CI00002592,CART0005245,SKU0000175,2,2705.62,2026-01-29 14:19:58,0
CI00002593,CART0005993,SKU0000191,3,927.12,2025-07-05 22:33:22,0
CI00002594,CART0001944,SKU0000200,2,1523.56,2025-10-29 17:31:59,0
CI00002595,CART0003954,SKU0001973,4,2445.95,2026-05-14 21:57:19,1
CI00002596,CART0002434,SKU0001131,1,2047.31,2024-12-26 11:31:00,0
CI00002597,CART0001982,SKU0002099,3,1699.82,2025-09-01 10:58:37,1
CI00002598,CART0001588,SKU0002466,2,87.11,2025-04-02 14:00:15,1
CI00002599,CART0003618,SKU0002682,1,3276.19,2025-08-26 22:27:45,1
CI00002600,CART0001150,SKU0002459,2,375.93,2026-03-26 06:47:25,1
CI00002601,CART0005222,SKU0002502,1,280.74,2026-05-04 05:57:20,0
CI00002602,CART0002495,SKU0001855,4,1215.79,2026-02-20 12:15:00,1
CI00002603,CART0001074,SKU0000887,3,497.55,2026-02-16 07:15:25,0
CI00002604,CART0005970,SKU0000055,4,2269.47,2026-07-20 02:36:56,1
CI00002605,CART0002477,SKU0002612,3,1400.28,2025-05-04 17:30:52,0
CI00002606,CART0002189,SKU0002029,3,1232.12,2026-04-22 23:58:27,0
CI00002607,CART0002326,SKU0001804,2,2250.3,2025-10-05 20:44:20,0
CI00002608,CART0004671,SKU0002207,3,948.06,2025-10-26 18:37:27,1
CI00002609,CART0003571,SKU0002663,3,104.14,2025-02-26 07:20:01,1
CI00002610,CART0000233,SKU0000828,4,1484.69,2025-04-14 08:12:40,1
CI00002611,CART0005978,SKU0001336,4,2948.91,2025-02-12 12:37:54,1
CI00002612,CART0004128,SKU0000845,4,614.61,2026-07-20 20:23:33,1
CI00002613,CART0002748,SKU0000756,4,666.65,2025-12-27 21:12:31,1
CI00002614,CART0003997,SKU0001341,2,2144.41,2025-09-18 01:35:20,1
CI00002615,CART0001512,SKU0001934,1,1150.96,2025-01-04 02:20:07,0
CI00002616,CART0003399,SKU0002631,1,879.94,2025-06-22 19:30:39,1
CI00002617,CART0005888,SKU0000726,4,631.72,2025-12-07 12:54:38,1
CI00002618,CART0002249,SKU0002875,2,1249.23,2026-05-05 14:41:53,1
CI00002619,CART0005231,SKU0002432,2,553.23,2026-06-25 22:51:33,1
CI00002620,CART0000209,SKU0001376,1,2053.18,2025-12-16 19:56:02,1
CI00002621,CART0000743,SKU0002183,1,1680.06,2026-02-25 22:06:39,1
CI00002622,CART0004968,SKU0001724,4,1420.96,2026-07-06 11:49:07,1
CI00002623,CART0000525,SKU0001465,3,44.05,2025-12-30 22:33:13,1
CI00002624,CART0005893,SKU0002172,3,2051.87,2025-12-25 03:57:43,0
CI00002625,CART0000742,SKU0001152,4,735.67,2025-05-19 12:49:38,0
CI00002626,CART0003259,SKU0000700,1,2252.29,2025-04-23 17:20:50,1
CI00002627,CART0002148,SKU0000465,1,2660.7,2025-10-26 06:18:36,1
CI00002628,CART0005025,SKU0000415,3,1035.94,2025-05-17 20:09:55,1
CI00002629,CART0004764,SKU0002668,4,738.69,2025-05-14 13:14:11,0
CI00002630,CART0002452,SKU0002499,1,2338.19,2026-02-12 20:00:28,1
CI00002631,CART0004182,SKU0001367,4,689.03,2026-01-16 20:49:49,1
CI00002632,CART0001869,SKU0001359,4,2209.79,2025-09-26 01:27:00,1
CI00002633,CART0002457,SKU0000872,3,1157.74,2025-04-23 15:33:39,0
CI00002634,CART0004847,SKU0000338,1,33.02,2026-07-08 05:01:18,1
CI00002635,CART0004531,SKU0002649,1,2568.51,2026-04-07 11:00:32,1
CI00002636,CART0005569,SKU0001066,4,1712.39,2025-04-21 11:24:06,1
CI00002637,CART0001027,SKU0002673,3,1684.93,2026-08-07 02:18:07,1
CI00002638,CART0002542,SKU0002933,3,3204.95,2026-01-09 01:24:42,1
CI00002639,CART0000589,SKU0001042,2,1874.45,2026-01-21 10:35:23,0
CI00002640,CART0005002,SKU0000826,3,206.6,2025-06-04 12:51:19,1
CI00002641,CART0005275,SKU0002592,3,1678.17,2025-10-09 03:42:05,1
CI00002642,CART0001737,SKU0001535,2,808.66,2026-01-21 21:31:16,1
CI00002643,CART0002699,SKU0000882,1,1100.36,2025-01-14 21:48:07,1
CI00002644,CART0001861,SKU0000816,1,43.01,2025-12-06 22:52:36,1
CI00002645,CART0004642,SKU0001736,4,187.57,2025-07-27 18:24:31,0
CI00002646,CART0003629,SKU0000301,4,3426.44,2026-05-13 01:38:47,0
CI00002647,CART0000558,SKU0002829,2,1748.45,2026-08-02 10:20:08,1
CI00002648,CART0002214,SKU0002638,3,1814.5,2025-01-29 07:48:10,1
CI00002649,CART0001099,SKU0000818,3,2642.53,2025-08-11 03:55:01,1
CI00002650,CART0003042,SKU0000219,1,1779.89,2026-06-08 11:42:17,1
CI00002651,CART0001261,SKU0000498,1,2910.74,2026-04-08 02:48:34,1
CI00002652,CART0001129,SKU0000242,4,1130.02,2026-06-26 23:29:53,1
CI00002653,CART0000514,SKU0000248,3,871.61,2026-07-12 16:29:25,0
CI00002654,CART0002607,SKU0001573,2,629.27,2025-07-26 01:06:50,1
CI00002655,CART0000052,SKU0001489,3,2648.0,2025-12-08 03:46:00,1
CI00002656,CART0005500,SKU0000989,4,1341.41,2025-09-28 08:22:59,1
CI00002657,CART0004851,SKU0000164,4,2677.51,2025-02-14 02:10:58,1
CI00002658,CART0004097,SKU0001618,4,643.61,2026-02-08 18:18:35,1
CI00002659,CART0004166,SKU0001340,4,1709.37,2026-06-29 18:34:27,1
CI00002660,CART0004574,SKU0001545,1,1532.34,2025-05-08 21:36:24,0
CI00002661,CART0003394,SKU0001992,2,3354.95,2026-07-03 02:47:20,0
CI00002662,CART0004733,SKU0000273,3,1483.24,2025-03-21 00:16:28,1
CI00002663,CART0001790,SKU0002432,3,553.23,2025-04-17 04:08:46,1
CI00002664,CART0004552,SKU0000822,4,1706.24,2025-02-28 08:36:13,1
CI00002665,CART0005229,SKU0000571,4,1417.12,2026-04-21 04:33:44,0
CI00002666,CART0003747,SKU0002171,2,2201.81,2025-01-20 09:08:40,1
CI00002667,CART0005265,SKU0001542,3,183.39,2025-07-24 02:59:26,1
CI00002668,CART0001794,SKU0000823,4,508.03,2025-04-13 12:22:33,1
CI00002669,CART0000244,SKU0000350,1,1376.19,2025-12-17 16:14:31,1
CI00002670,CART0005981,SKU0001181,4,1769.48,2025-04-24 10:55:25,0
CI00002671,CART0001646,SKU0000944,1,920.56,2025-06-10 05:13:33,1
CI00002672,CART0002287,SKU0000145,1,819.42,2026-05-27 02:26:53,1
CI00002673,CART0002046,SKU0000431,4,2893.42,2025-02-07 12:40:17,0
CI00002674,CART0005566,SKU0000386,1,1456.86,2025-05-30 09:38:13,0
CI00002675,CART0002634,SKU0002664,4,95.52,2026-03-22 21:51:54,1
CI00002676,CART0004082,SKU0001709,2,2093.19,2025-05-29 07:14:00,1
CI00002677,CART0005985,SKU0001398,1,814.71,2026-07-25 23:59:25,1
CI00002678,CART0000969,SKU0000756,2,666.65,2024-12-24 20:35:14,1
CI00002679,CART0005881,SKU0000867,2,386.05,2026-01-15 13:21:35,1
CI00002680,CART0002924,SKU0000325,2,2287.35,2026-05-19 07:36:04,0
CI00002681,CART0001322,SKU0002185,2,2244.05,2026-07-04 01:26:10,1
CI00002682,CART0000339,SKU0001907,1,394.74,2026-05-29 00:39:13,1
CI00002683,CART0002676,SKU0000043,1,732.71,2026-04-05 22:51:43,0
CI00002684,CART0002303,SKU0000608,1,3144.5,2025-09-24 05:10:33,1
CI00002685,CART0000396,SKU0002401,1,2600.95,2025-03-15 05:22:27,1
CI00002686,CART0002801,SKU0002214,4,998.26,2026-02-02 07:51:39,0
CI00002687,CART0001391,SKU0002264,3,1032.54,2025-12-10 10:10:29,1
CI00002688,CART0003858,SKU0002931,3,972.33,2024-12-31 01:08:27,1
CI00002689,CART0002499,SKU0002805,2,414.73,2026-03-05 20:19:31,0
CI00002690,CART0003104,SKU0002833,2,3531.46,2025-01-02 21:40:46,1
CI00002691,CART0003643,SKU0001709,1,2093.19,2025-11-25 15:01:36,1
CI00002692,CART0004965,SKU0002757,3,1640.72,2025-12-07 17:03:46,1
CI00002693,CART0003914,SKU0002404,4,1696.69,2025-10-21 07:51:17,1
CI00002694,CART0003136,SKU0000461,2,896.91,2026-03-08 04:46:51,1
CI00002695,CART0002660,SKU0000822,3,1706.24,2026-01-15 15:19:06,0
CI00002696,CART0005610,SKU0001515,2,1469.76,2025-06-12 16:19:35,0
CI00002697,CART0003058,SKU0002901,4,1422.37,2025-01-14 21:37:42,1
CI00002698,CART0002775,SKU0001356,1,1687.45,2026-07-25 08:38:27,0
CI00002699,CART0000186,SKU0002991,3,661.84,2025-05-08 15:34:45,0
CI00002700,CART0005323,SKU0001226,4,1156.47,2025-06-07 10:53:00,1
CI00002701,CART0002587,SKU0002079,1,1818.59,2025-12-24 13:18:19,1
CI00002702,CART0002386,SKU0002462,3,286.74,2026-06-10 13:04:26,0
CI00002703,CART0004624,SKU0000592,1,2451.7,2025-11-05 06:41:31,1
CI00002704,CART0000678,SKU0001705,1,2493.73,2025-05-20 17:34:51,1
CI00002705,CART0000977,SKU0001955,1,1228.42,2026-04-29 19:01:55,1
CI00002706,CART0001357,SKU0001330,1,376.88,2025-07-27 03:49:01,0
CI00002707,CART0005092,SKU0002205,2,769.68,2026-02-09 02:29:23,1
CI00002708,CART0001618,SKU0002428,3,1429.07,2026-06-22 16:22:28,0
CI00002709,CART0000851,SKU0001659,1,1983.69,2025-06-28 10:51:45,1
CI00002710,CART0004817,SKU0002033,2,1305.63,2026-08-13 13:44:19,1
CI00002711,CART0003548,SKU0001069,1,1571.61,2025-12-11 03:54:02,0
CI00002712,CART0000162,SKU0002381,4,1213.62,2026-04-03 21:14:07,1
CI00002713,CART0004085,SKU0001173,1,1260.83,2026-05-30 08:38:16,1
CI00002714,CART0004933,SKU0000512,2,2488.46,2025-09-23 13:12:03,1
CI00002715,CART0005089,SKU0000098,3,1316.89,2025-03-22 20:12:55,1
CI00002716,CART0002586,SKU0000832,2,1556.54,2025-08-30 06:22:49,0
CI00002717,CART0004931,SKU0001155,1,1178.07,2026-03-27 20:42:04,1
CI00002718,CART0005815,SKU0000727,2,2224.15,2025-09-30 08:46:20,1
CI00002719,CART0003749,SKU0002296,2,783.18,2025-02-25 13:25:07,1
CI00002720,CART0002114,SKU0001815,1,2298.72,2026-03-05 10:55:27,1
CI00002721,CART0001401,SKU0002716,2,2028.92,2026-05-15 06:25:20,0
CI00002722,CART0004938,SKU0002892,3,3062.06,2026-04-27 16:29:06,0
CI00002723,CART0004638,SKU0001998,1,36.54,2025-05-14 15:58:42,1
CI00002724,CART0002823,SKU0002162,1,2021.83,2026-04-02 20:56:55,1
CI00002725,CART0001266,SKU0002848,4,2973.49,2026-01-31 18:22:44,1
CI00002726,CART0004876,SKU0000129,4,2214.08,2026-05-02 15:10:52,1
CI00002727,CART0003932,SKU0002505,3,2164.84,2025-08-30 19:54:39,0
CI00002728,CART0004766,SKU0002759,4,2750.28,2026-07-30 23:56:21,1
CI00002729,CART0003073,SKU0000367,2,3054.1,2025-09-17 20:30:47,1
CI00002730,CART0002868,SKU0001761,2,470.85,2026-07-13 15:20:15,0
CI00002731,CART0000739,SKU0001409,4,2665.84,2026-08-12 20:01:01,1
CI00002732,CART0002276,SKU0000386,1,1456.86,2024-12-31 04:53:56,1
CI00002733,CART0005958,SKU0000796,3,1155.55,2026-04-03 00:19:19,1
CI00002734,CART0001792,SKU0000961,4,162.02,2025-03-06 01:14:58,1
CI00002735,CART0004148,SKU0001058,3,669.79,2025-05-03 21:25:32,1
CI00002736,CART0000885,SKU0000265,3,2521.28,2025-01-13 07:28:19,0
CI00002737,CART0000604,SKU0002980,4,2837.92,2025-04-03 10:14:00,1
CI00002738,CART0001875,SKU0000079,4,886.34,2025-02-12 17:57:53,1
CI00002739,CART0004994,SKU0002078,4,2542.08,2025-11-13 14:40:18,1
CI00002740,CART0002070,SKU0001739,2,3278.7,2025-03-20 07:37:27,1
CI00002741,CART0004454,SKU0002747,1,712.82,2026-04-17 05:42:57,1
CI00002742,CART0004305,SKU0000087,4,3079.9,2026-04-26 00:51:22,0
CI00002743,CART0001590,SKU0002533,1,671.37,2025-09-14 23:26:54,1
CI00002744,CART0003474,SKU0001248,3,645.14,2025-05-19 05:22:06,0
CI00002745,CART0000339,SKU0001008,2,449.95,2026-06-01 00:39:13,0
CI00002746,CART0003180,SKU0002546,1,2724.14,2026-05-16 09:31:10,1
CI00002747,CART0004670,SKU0002720,1,1310.03,2025-02-17 10:39:02,1
CI00002748,CART0003225,SKU0000792,3,3534.57,2025-01-22 13:52:47,1
CI00002749,CART0003236,SKU0000179,3,1178.92,2025-12-04 11:05:10,0
CI00002750,CART0000571,SKU0001278,1,2835.54,2025-04-19 11:21:30,1
CI00002751,CART0000619,SKU0000138,4,2556.5,2025-10-27 11:40:14,0
CI00002752,CART0002108,SKU0001717,4,3130.62,2025-09-22 16:27:37,1
CI00002753,CART0002370,SKU0001674,1,2776.76,2025-07-31 17:21:01,1
CI00002754,CART0005556,SKU0001243,3,496.39,2026-04-13 01:32:14,1
CI00002755,CART0004596,SKU0001228,4,1785.58,2026-06-23 09:14:18,0
CI00002756,CART0002743,SKU0001695,4,2950.88,2025-03-25 18:08:49,0
CI00002757,CART0001916,SKU0002309,4,2052.08,2025-08-04 02:05:20,0
CI00002758,CART0004212,SKU0000830,3,2654.35,2025-03-22 05:53:03,0
CI00002759,CART0003598,SKU0001534,1,1650.02,2025-09-23 06:53:09,1
CI00002760,CART0000151,SKU0000448,3,2013.49,2025-10-09 10:20:06,0
CI00002761,CART0001983,SKU0002086,3,3361.48,2026-01-30 13:26:30,0
CI00002762,CART0004346,SKU0002868,2,2027.77,2026-07-26 22:28:36,0
CI00002763,CART0001779,SKU0000826,3,206.6,2026-03-12 11:06:04,0
CI00002764,CART0003046,SKU0002004,3,3159.52,2025-02-27 07:47:38,1
CI00002765,CART0004628,SKU0002277,2,2469.37,2025-05-03 01:14:17,1
CI00002766,CART0000167,SKU0001255,2,2689.43,2025-05-19 01:16:28,1
CI00002767,CART0001402,SKU0000456,2,504.98,2025-04-11 07:02:26,1
CI00002768,CART0005737,SKU0002412,3,1062.29,2026-03-06 22:22:07,0
CI00002769,CART0000163,SKU0002865,3,2464.96,2026-04-30 04:39:55,1
CI00002770,CART0000126,SKU0002963,4,1087.07,2025-09-03 14:39:07,1
CI00002771,CART0005385,SKU0000934,1,1024.97,2025-08-13 10:01:02,1
CI00002772,CART0000170,SKU0000443,1,379.72,2025-02-16 21:51:14,0
CI00002773,CART0000965,SKU0000037,1,2871.31,2026-02-18 11:56:39,1
CI00002774,CART0000508,SKU0000129,2,2214.08,2026-01-31 13:47:06,0
CI00002775,CART0002281,SKU0000318,4,976.72,2025-07-24 04:09:04,0
CI00002776,CART0002195,SKU0001474,4,2667.04,2025-06-04 11:21:45,1
CI00002777,CART0000374,SKU0000249,4,2680.22,2025-08-31 05:50:31,1
CI00002778,CART0000519,SKU0002231,3,1815.73,2025-03-14 22:08:43,0
CI00002779,CART0001764,SKU0000072,4,3131.98,2026-07-11 22:34:21,0
CI00002780,CART0000260,SKU0002771,3,3286.59,2025-08-25 09:24:25,1
CI00002781,CART0004211,SKU0001428,3,1600.1,2025-10-11 15:09:04,1
CI00002782,CART0002836,SKU0001687,2,137.41,2025-04-11 23:02:53,1
CI00002783,CART0002073,SKU0001288,4,2301.46,2025-08-10 04:07:51,1
CI00002784,CART0003722,SKU0000833,4,3119.06,2025-07-13 12:05:54,1
CI00002785,CART0000398,SKU0001166,4,2744.13,2025-03-08 18:22:47,0
CI00002786,CART0002273,SKU0002834,4,3472.7,2026-04-28 12:44:50,1
CI00002787,CART0004539,SKU0002048,2,203.92,2025-03-16 21:51:15,1
CI00002788,CART0004785,SKU0000813,1,959.7,2025-02-05 06:17:09,1
CI00002789,CART0005960,SKU0001668,1,568.15,2026-04-15 16:17:57,1
CI00002790,CART0003411,SKU0000351,1,966.22,2025-11-20 17:24:57,1
CI00002791,CART0003142,SKU0000885,4,20.18,2026-02-27 09:21:02,0
CI00002792,CART0004281,SKU0000514,4,1197.69,2026-06-02 15:30:08,1
CI00002793,CART0003261,SKU0000848,3,1232.25,2025-09-25 20:31:54,0
CI00002794,CART0000288,SKU0000439,3,3047.23,2026-06-13 08:40:48,1
CI00002795,CART0002900,SKU0000330,4,2615.01,2025-04-16 03:01:31,1
CI00002796,CART0000802,SKU0002726,4,569.01,2025-06-12 18:43:40,1
CI00002797,CART0002295,SKU0001141,2,2281.61,2026-06-04 20:45:47,1
CI00002798,CART0002550,SKU0001483,1,2950.87,2025-11-23 21:51:15,1
CI00002799,CART0001301,SKU0000321,2,1755.05,2025-10-12 07:20:52,1
CI00002800,CART0004583,SKU0001555,1,55.66,2025-03-23 16:28:04,0
CI00002801,CART0001514,SKU0001206,3,1875.04,2026-06-20 23:03:26,1
CI00002802,CART0004207,SKU0002196,4,2965.52,2025-09-24 18:14:19,0
CI00002803,CART0000655,SKU0002232,1,1753.84,2025-02-02 03:14:43,1
CI00002804,CART0001061,SKU0001014,2,1239.16,2026-01-29 09:54:07,1
CI00002805,CART0001197,SKU0001074,3,122.07,2026-06-15 00:56:39,0
CI00002806,CART0004676,SKU0000322,2,1693.88,2024-12-29 23:31:09,1
CI00002807,CART0004605,SKU0001216,3,2450.54,2025-09-10 12:45:20,1
CI00002808,CART0002325,SKU0002898,3,2087.37,2025-09-29 18:45:30,1
CI00002809,CART0004408,SKU0002245,4,2988.3,2025-08-08 14:04:48,0
CI00002810,CART0000054,SKU0001598,4,776.04,2026-01-15 23:01:31,0
CI00002811,CART0004659,SKU0000201,4,2859.56,2026-02-02 08:22:11,1
CI00002812,CART0004422,SKU0002176,4,3195.96,2026-07-18 03:08:21,0
CI00002813,CART0000206,SKU0002944,2,148.43,2025-04-05 23:17:06,1
CI00002814,CART0005957,SKU0001638,2,2594.15,2025-05-06 08:32:01,1
CI00002815,CART0004075,SKU0002739,1,1954.52,2025-02-23 10:19:56,1
CI00002816,CART0000136,SKU0001165,4,2972.67,2025-05-29 21:39:41,1
CI00002817,CART0004924,SKU0000452,3,3039.06,2025-09-26 21:32:50,1
CI00002818,CART0000883,SKU0000862,1,1542.19,2025-11-15 11:22:55,1
CI00002819,CART0001701,SKU0001857,2,2810.79,2025-10-02 18:06:53,0
CI00002820,CART0005635,SKU0001527,1,2343.38,2025-03-27 13:25:52,0
CI00002821,CART0000754,SKU0001108,1,3056.34,2026-04-05 22:11:23,1
CI00002822,CART0002898,SKU0000383,4,1172.38,2026-08-08 21:34:13,0
CI00002823,CART0005350,SKU0001283,3,2454.34,2026-06-02 22:27:04,1
CI00002824,CART0005754,SKU0001982,1,3024.27,2026-06-06 17:26:42,1
CI00002825,CART0004846,SKU0000170,3,2397.01,2025-02-08 06:56:35,1
CI00002826,CART0003842,SKU0002165,3,1110.93,2025-04-26 04:41:00,1
CI00002827,CART0003554,SKU0000212,4,2902.46,2025-05-29 15:59:09,1
CI00002828,CART0000953,SKU0002053,2,355.95,2025-04-19 04:06:41,1
CI00002829,CART0000243,SKU0001090,1,1601.98,2025-10-05 20:55:13,1
CI00002830,CART0000469,SKU0000193,2,631.82,2025-03-23 18:24:43,0
CI00002831,CART0000207,SKU0002517,1,312.7,2026-07-05 19:26:02,1
CI00002832,CART0003769,SKU0000278,1,1571.93,2026-03-22 15:12:06,1
CI00002833,CART0002104,SKU0002656,1,1645.68,2025-11-20 15:57:19,1
