search_id,session_id,user_id,keyword,category_id,result_count,clicked,converted,searched_at
SE00002684,SES00004745,U004332,家具,C024,591,1,0,2025-01-02 11:52:50
SE00002685,SES00015794,U004717,美妆个护,C007,609,1,0,2025-07-27 22:44:18
SE00002686,SES00011772,U002596,洗护,C022,710,1,0,2025-09-20 19:21:58
SE00002687,SES00002983,U000970,电脑办公,C035,288,1,0,2026-01-09 18:44:41
SE00002688,SES00016546,U004242,骑行,C022,631,0,1,2025-03-01 22:37:55
SE00002689,SES00016001,U003517,厨具,C025,63,0,0,2025-10-23 17:26:16
SE00002690,SES00016201,U001439,智能,C008,162,1,0,2025-03-23 19:19:10
SE00002691,SES00005977,U002082,粮油调味,C012,559,0,0,2026-01-12 02:57:55
SE00002692,SES00009740,U002762,个人护理,C015,678,0,0,2026-02-11 09:18:15
SE00002693,SES00009722,U002691,护肤,C019,722,1,0,2025-04-10 07:18:21
SE00002694,SES00014144,U002244,食品生鲜,C033,119,0,1,2025-10-26 14:44:15
SE00002695,SES00007648,U000769,美妆个护,C013,174,0,1,2026-01-07 19:32:12
SE00002696,SES00009284,U001439,童装童鞋,C008,387,1,0,2026-08-01 14:13:26
SE00002697,SES00006707,U004938,家纺,C040,314,1,0,2025-07-29 03:35:41
SE00002698,SES00012899,,户外装备,C008,160,0,0,2026-08-09 00:04:45
SE00002699,SES00015952,U001166,文创,C022,437,1,0,2026-03-25 19:55:45
SE00002700,SES00011248,U000362,电脑办公,C003,453,1,0,2025-04-21 05:56:42
SE00002701,SES00001501,U001559,健身训练,C022,60,0,0,2025-03-18 21:42:41
SE00002702,SES00012186,,洗护,C018,305,1,0,2025-01-28 11:49:21
SE00002703,SES00000513,U004000,送礼,C019,729,1,0,2025-11-30 23:48:38
SE00002704,SES00009226,,母婴玩具,C035,787,0,0,2026-04-20 11:22:19
SE00002705,SES00018088,U004170,休闲食品,C017,292,0,0,2026-02-06 19:08:40
SE00002706,SES00002375,U002068,智能设备,C039,32,1,0,2025-03-21 17:01:02
SE00002707,SES00011904,U002110,智能,C032,514,1,1,2025-02-13 01:17:21
SE00002708,SES00006328,U001508,玩具,C005,497,0,0,2025-06-20 10:32:43
SE00002709,SES00008474,U002182,彩妆,C023,223,1,0,2025-05-08 02:13:06
SE00002710,SES00000541,U002364,宠物生活,C037,383,0,1,2025-12-27 22:01:15
SE00002711,SES00011788,U001172,婴童用品,C040,512,1,0,2025-10-19 10:05:22
SE00002712,SES00005937,U004493,轻便,C028,63,0,0,2025-10-20 20:27:27
SE00002713,SES00016786,U000360,折扣,C025,197,1,0,2026-02-10 01:42:42
SE00002714,SES00018550,U003406,护肤,C005,94,1,1,2025-07-21 02:53:28
SE00002715,SES00004618,U001245,家纺,C029,600,0,0,2025-11-06 08:22:56
SE00002716,SES00013159,U000346,送礼,C033,2,1,0,2026-02-19 09:57:22
SE00002717,SES00009381,U004223,母婴玩具,C023,184,1,0,2025-03-18 03:02:34
SE00002718,SES00017692,U003321,个人护理,C003,416,1,1,2026-02-21 00:23:46
SE00002719,SES00013443,U001847,彩妆,C007,572,1,0,2026-02-12 08:06:37
SE00002720,SES00011375,U002198,骑行,C017,655,1,0,2026-03-05 12:47:08
SE00002721,SES00005321,U004651,箱包配饰,C038,237,1,0,2025-11-08 00:18:07
SE00002722,SES00014538,U004891,奶粉辅食,C003,787,1,0,2025-11-17 11:13:39
SE00002723,SES00013471,U001050,个人护理,C008,62,1,0,2026-07-28 13:49:45
SE00002724,SES00004459,U004558,图书,C019,591,0,0,2025-05-06 09:53:10
SE00002725,SES00008290,U004937,夏季,C002,343,0,0,2025-01-19 09:31:03
SE00002726,SES00018163,U001024,手机通讯,C005,566,0,0,2025-01-04 14:02:04
SE00002727,SES00016165,U001166,骑行,C035,629,0,0,2025-09-20 17:54:13
SE00002728,SES00012710,,彩妆,C017,756,0,0,2025-12-18 12:20:18
SE00002729,SES00001139,U001254,智能设备,C033,594,0,0,2026-06-20 17:16:52
SE00002730,SES00009208,U001310,智能,C024,243,1,0,2026-04-03 16:17:46
SE00002731,SES00011261,U000894,健身训练,C028,592,1,0,2026-04-26 13:56:49
SE00002732,SES00003480,U002966,家居生活,C025,486,1,0,2026-02-04 09:51:13
SE00002733,SES00018829,U000375,奶粉辅食,C022,190,0,0,2025-09-11 11:40:04
SE00002734,SES00008409,U000770,折扣,C014,403,1,0,2025-04-19 20:18:46
SE00002735,SES00014312,U003894,奶粉辅食,C038,742,1,0,2026-07-19 06:50:06
SE00002736,SES00011892,U003225,乐器,C019,677,1,0,2026-08-21 20:08:39
SE00002737,SES00004515,U004209,休闲食品,C038,422,1,0,2025-10-07 19:54:11
SE00002738,SES00019875,U000945,文创,C030,269,0,0,2026-07-04 04:18:52
SE00002739,SES00007069,U004654,开学季,C034,44,1,1,2026-01-10 00:46:23
SE00002740,SES00016726,,健身训练,C010,501,1,0,2026-07-09 17:08:39
SE00002741,SES00006439,U000561,粮油调味,C033,69,1,0,2025-06-20 19:45:57
SE00002742,SES00001400,U000399,清洁用品,C035,391,1,0,2025-11-07 03:27:31
SE00002743,SES00007849,U001938,女装,C017,540,1,0,2026-06-28 22:40:10
SE00002744,SES00004779,U001745,母婴玩具,C029,270,0,1,2026-03-23 16:50:49
SE00002745,SES00009935,,图书,C019,593,1,0,2026-02-11 06:33:31
SE00002746,SES00009010,U003735,夏季,C008,413,0,0,2026-06-27 04:07:52
SE00002747,SES00006622,U001441,文创,C018,411,0,0,2026-03-07 07:17:51
SE00002748,SES00000950,U000342,家用电器,C022,791,1,0,2026-06-01 05:28:36
SE00002749,SES00014185,U003110,洗护,C019,464,0,0,2026-02-24 16:35:09
SE00002750,SES00003441,U001458,男装,C039,232,0,0,2026-01-24 13:21:35
SE00002751,SES00011961,U003644,手机通讯,C008,699,1,0,2025-10-02 10:20:32
SE00002752,SES00010474,U002132,智能,C038,93,1,0,2025-03-25 09:45:47
SE00002753,SES00015695,U000437,箱包配饰,C013,281,0,1,2025-09-18 19:53:53
SE00002754,SES00002371,U003835,家用,C029,63,0,0,2025-02-20 16:47:41
SE00002755,SES00013688,U003138,轻便,C027,327,1,0,2025-11-04 06:36:59
SE00002756,SES00015115,U001332,体育用品,C028,396,0,0,2025-07-26 03:49:02
SE00002757,SES00010977,U000448,性价比,C010,81,1,0,2025-10-20 01:17:15
SE00002758,SES00005033,U001586,户外装备,C018,262,1,1,2025-01-06 13:08:33
SE00002759,SES00000847,U003415,家纺,C014,161,1,1,2026-01-31 12:44:37
SE00002760,SES00014653,,运动户外,C020,693,1,0,2025-09-18 21:07:40
SE00002761,SES00009956,,箱包配饰,C009,205,0,0,2025-04-11 18:34:35
SE00002762,SES00009872,U001738,洗护,C030,580,1,0,2026-02-01 11:50:56
SE00002763,SES00017795,U003253,护肤,C028,64,0,0,2025-10-05 01:42:43
SE00002764,SES00007006,U001945,个人护理,C038,749,1,0,2026-08-20 19:51:45
SE00002765,SES00014219,U001971,食品生鲜,C024,66,0,0,2025-02-26 16:09:11
SE00002766,SES00014160,,家具,C023,429,1,0,2026-02-07 03:40:17
SE00002767,SES00001205,U000753,厨具,C003,614,1,0,2025-07-13 15:41:29
SE00002768,SES00010005,U004150,智能设备,C027,517,0,0,2025-12-23 01:23:02
SE00002769,SES00013328,U000128,童装童鞋,C014,37,1,0,2025-06-11 20:26:05
SE00002770,SES00001284,U002645,休闲食品,C037,22,1,0,2025-11-04 01:44:53
SE00002771,SES00012619,U004744,电脑办公,C033,371,1,0,2025-02-07 23:13:10
SE00002772,SES00007866,U001247,户外装备,C007,701,0,0,2025-09-12 16:37:37
SE00002773,SES00017862,U000235,体育用品,C038,572,1,0,2025-05-26 18:27:35
SE00002774,SES00010985,U004901,开学季,C022,181,0,0,2025-12-24 20:21:52
SE00002775,SES00018783,U002933,家纺,C027,722,1,0,2025-11-24 05:17:44
SE00002776,SES00017351,,玩具,C019,530,1,0,2025-04-04 22:01:25
SE00002777,SES00008591,U000570,家具,C020,787,1,0,2025-03-28 15:59:08
SE00002778,SES00004039,U000577,饮料冲调,C004,176,1,1,2025-09-03 07:28:54
SE00002779,SES00018439,U004103,手机通讯,C017,357,1,0,2025-12-27 10:07:13
SE00002780,SES00013380,,饮料冲调,C008,669,0,0,2025-12-08 23:03:52
SE00002781,SES00010658,U001272,母婴玩具,C005,442,0,0,2025-11-09 09:01:39
SE00002782,SES00014601,U002713,食品生鲜,C034,1,1,0,2025-08-31 18:46:46
SE00002783,SES00006119,U001908,图书文娱,C030,765,0,0,2025-08-16 18:50:03
SE00002784,SES00005539,U002465,图书文娱,C012,406,0,0,2025-07-26 00:57:22
SE00002785,SES00007751,,女装,C030,132,0,0,2025-12-10 01:53:50
SE00002786,SES00005257,U004961,童装童鞋,C024,54,1,0,2026-04-09 23:15:48
SE00002787,SES00008248,U001106,个人护理,C039,725,1,0,2026-05-17 04:39:49
SE00002788,SES00015782,U002103,折扣,C015,582,1,0,2025-12-01 05:36:12
SE00002789,SES00014181,U004120,图书文娱,C010,206,0,0,2026-07-22 13:54:20
SE00002790,SES00003460,U002114,骑行,C040,151,1,0,2025-08-07 06:13:32
SE00002791,SES00013971,U004947,厨具,C004,268,0,0,2025-01-23 05:57:17
SE00002792,SES00017127,U001039,家居生活,C030,428,1,0,2025-04-16 14:08:24
SE00002793,SES00016494,U002827,宠物生活,C035,420,0,0,2026-01-13 22:59:57
SE00002794,SES00003926,,食品生鲜,C027,668,0,0,2026-04-08 19:12:16
SE00002795,SES00003357,U000446,骑行,C004,740,1,0,2025-12-12 13:03:29
SE00002796,SES00012484,U001810,图书,C009,243,1,0,2025-10-03 15:18:24
SE00002797,SES00014310,U003315,美妆个护,C023,696,1,0,2026-04-08 07:45:06
SE00002798,SES00017835,U003786,家用电器,C019,506,0,0,2026-06-29 13:12:46
SE00002799,SES00005630,U003824,母婴玩具,C003,342,0,0,2025-05-15 01:23:49
SE00002800,SES00013445,U004928,女装,C005,774,1,0,2025-03-15 09:46:59
SE00002801,SES00006302,U001989,夏季,C007,464,1,0,2025-06-06 14:06:50
SE00002802,SES00012168,,智能,C039,784,1,0,2026-01-13 00:41:42
SE00002803,SES00006242,U000535,轻便,C007,222,0,0,2025-08-08 22:11:46
SE00002804,SES00013852,U000616,文创,C022,463,1,0,2025-11-11 13:41:18
SE00002805,SES00013238,,骑行,C010,50,1,0,2025-09-20 16:51:55
SE00002806,SES00001905,,健身训练,C008,247,1,0,2025-12-12 20:34:21
SE00002807,SES00006537,U004741,饮料冲调,C013,135,0,0,2025-03-02 03:39:18
SE00002808,SES00019294,U004342,文创,C035,134,1,0,2025-02-21 14:58:12
SE00002809,SES00008049,U004910,家居生活,C032,734,1,0,2026-06-26 22:14:58
SE00002810,SES00001112,U001853,手机通讯,C030,436,1,0,2026-08-04 07:25:46
SE00002811,SES00008963,U003360,手机通讯,C008,4,1,0,2026-03-08 05:43:10
SE00002812,SES00013766,,运动鞋服,C004,30,0,0,2025-06-10 11:57:03
SE00002813,SES00004648,U004788,健身训练,C002,493,0,0,2025-11-10 09:24:01
SE00002814,SES00002626,U001744,家居生活,C013,234,0,0,2025-11-21 08:31:05
SE00002815,SES00010777,U001724,服饰鞋包,C032,106,1,1,2026-02-14 16:59:03
SE00002816,SES00011773,U002940,女装,C033,238,1,0,2026-01-26 01:30:10
SE00002817,SES00008159,,洗护,C028,454,0,0,2026-04-19 06:30:22
SE00002818,SES00009445,U001311,体育用品,C039,473,1,0,2025-06-20 08:09:45
SE00002819,SES00006036,U002294,送礼,C022,421,0,0,2025-08-26 19:19:52
SE00002820,SES00015446,U003498,婴童用品,C019,653,0,0,2025-08-31 08:34:23
SE00002821,SES00001791,U004695,彩妆,C013,712,1,0,2025-04-07 10:28:31
SE00002822,SES00013991,U000045,母婴玩具,C037,704,0,0,2025-05-15 10:50:27
SE00002823,SES00001264,U002076,洗护,C009,71,1,0,2025-09-16 22:08:15
SE00002824,SES00002910,U004219,美妆个护,C024,120,1,0,2025-12-12 22:59:51
SE00002825,SES00012050,U001387,婴童用品,C005,675,1,0,2026-05-04 23:11:35
SE00002826,SES00012691,U002735,送礼,C012,369,1,1,2026-07-04 14:52:32
SE00002827,SES00005452,U004464,彩妆,C007,670,1,0,2025-01-11 20:20:33
SE00002828,SES00017277,U004008,宠物生活,C033,538,1,0,2025-03-21 20:41:26
SE00002829,SES00018658,U003964,运动户外,C012,582,0,0,2025-02-22 23:15:49
SE00002830,SES00017620,U001132,食品生鲜,C034,205,0,1,2025-05-28 04:47:56
SE00002831,SES00001537,U003819,开学季,C029,83,1,0,2025-12-31 23:16:11
SE00002832,SES00018812,U001536,开学季,C015,795,0,0,2026-08-12 11:40:02
SE00002833,SES00003223,U000197,乐器,C027,24,1,0,2025-01-24 16:41:37
SE00002834,SES00003400,,粮油调味,C013,35,0,0,2026-04-03 09:35:43
SE00002835,SES00016691,U003461,智能,C022,310,1,0,2025-05-05 19:26:32
SE00002836,SES00016578,U004143,国货,C022,272,0,0,2026-01-08 23:28:01
SE00002837,SES00003934,U003754,婴童用品,C039,209,1,0,2025-04-09 18:52:08
SE00002838,SES00013679,U004195,母婴玩具,C007,361,0,0,2025-01-12 16:00:30
SE00002839,SES00014920,U000877,运动户外,C018,611,1,0,2026-04-12 01:29:39
SE00002840,SES00014679,U004168,智能,C039,686,0,1,2025-08-30 07:42:20
SE00002841,SES00004847,U001131,运动户外,C038,197,0,0,2026-01-10 19:48:41
SE00002842,SES00012784,U003222,性价比,C025,142,1,0,2026-03-04 16:09:22
SE00002843,SES00010420,U000980,清洁用品,C037,558,1,1,2026-01-20 06:30:00
SE00002844,SES00007517,U000927,图书,C010,526,0,0,2025-02-10 20:49:42
SE00002845,SES00014266,U002920,家居生活,C025,735,1,0,2025-08-30 11:21:40
SE00002846,SES00016954,U000201,国货,C017,104,1,0,2026-01-26 21:04:08
SE00002847,SES00004543,U000550,乐器,C028,631,1,0,2026-04-15 01:26:55
SE00002848,SES00004604,U004817,家用,C002,491,0,0,2026-06-19 03:44:19
SE00002849,SES00007143,U000075,休闲食品,C002,188,0,0,2026-02-11 01:04:36
SE00002850,SES00006852,U000334,家纺,C019,81,1,0,2025-05-31 09:26:30
SE00002851,SES00019440,U003250,图书,C037,396,0,0,2026-01-17 22:47:00
SE00002852,SES00011253,U003602,清洁用品,C019,76,1,0,2025-02-18 22:13:24
SE00002853,SES00012305,U001831,文创,C039,671,1,0,2026-01-19 19:40:26
SE00002854,SES00006473,,乐器,C028,249,0,0,2025-09-10 21:46:01
SE00002855,SES00019715,U000259,洗护,C022,55,0,1,2026-04-04 10:49:10
SE00002856,SES00010798,,夏季,C002,434,1,0,2025-12-07 08:20:47
SE00002857,SES00012147,U001989,图书文娱,C033,305,0,0,2025-01-29 02:05:04
SE00002858,SES00019888,U001948,运动鞋服,C038,546,0,0,2025-02-08 19:13:39
SE00002859,SES00009084,U002140,生鲜果蔬,C002,648,1,0,2026-08-07 00:09:33
SE00002860,SES00000926,U003457,轻便,C038,575,1,0,2025-10-28 15:13:38
SE00002861,SES00008775,U000199,户外装备,C028,257,0,0,2025-12-07 08:40:13
SE00002862,SES00017644,U004834,运动户外,C003,676,0,0,2025-09-23 16:07:49
SE00002863,SES00010247,U004009,体育用品,C015,651,0,0,2025-01-19 20:15:32
SE00002864,SES00006083,U004558,乐器,C034,634,1,0,2025-02-25 22:59:35
SE00002865,SES00005803,U002299,运动户外,C023,710,1,0,2025-08-24 02:32:52
SE00002866,SES00016983,U004151,母婴玩具,C027,386,1,0,2025-08-02 23:36:28
SE00002867,SES00005323,,服饰鞋包,C028,84,1,0,2026-01-27 23:09:10
SE00002868,SES00002311,U004679,新品,C005,660,1,0,2026-05-15 08:38:40
SE00002869,SES00019717,U000054,彩妆,C023,508,0,1,2025-02-22 14:07:54
SE00002870,SES00016557,U001383,粮油调味,C027,659,0,1,2025-06-16 09:46:50
SE00002871,SES00018945,U000739,骑行,C038,42,1,0,2025-08-12 17:55:28
SE00002872,SES00013971,U004947,手机通讯,C009,81,1,0,2025-01-23 05:57:17
SE00002873,SES00010589,U000028,折扣,C014,334,0,0,2026-04-10 10:06:24
SE00002874,SES00012692,U002861,健身训练,C012,150,0,1,2025-05-22 15:43:28
SE00002875,SES00017068,U000783,清洁用品,C010,225,1,0,2026-04-22 19:44:38
SE00002876,SES00003586,,箱包配饰,C037,630,1,0,2026-05-30 10:48:20
SE00002877,SES00002625,U003550,童装童鞋,C033,280,0,0,2025-01-16 15:08:07
SE00002878,SES00009083,U003397,个人护理,C032,798,1,0,2026-02-01 22:57:15
SE00002879,SES00007114,,夏季,C009,511,1,0,2025-09-26 22:00:47
SE00002880,SES00005554,,生鲜果蔬,C037,358,0,0,2025-05-22 19:28:53
SE00002881,SES00014644,,电脑办公,C038,435,0,0,2025-11-27 08:34:24
SE00002882,SES00003074,U003806,家用电器,C003,144,0,0,2025-07-01 09:33:51
SE00002883,SES00012009,U002301,开学季,C019,423,1,0,2026-04-20 19:49:32
SE00002884,SES00012835,U003120,图书文娱,C022,200,1,0,2026-08-16 05:30:58
SE00002885,SES00016548,U002038,体育用品,C025,673,0,0,2025-05-24 17:41:12
SE00002886,SES00009821,,性价比,C018,272,1,1,2025-11-04 04:26:57
SE00002887,SES00018645,U002828,运动户外,C040,598,1,0,2026-08-04 13:21:33
SE00002888,SES00002382,U004016,食品生鲜,C002,582,1,0,2026-02-16 20:13:46
SE00002889,SES00012263,U001964,送礼,C010,788,1,0,2026-01-26 04:42:55
SE00002890,SES00003969,U000838,食品生鲜,C019,590,0,0,2026-04-10 13:22:17
SE00002891,SES00000217,U002655,智能,C023,512,0,0,2025-05-04 10:54:23
SE00002892,SES00006294,U003386,粮油调味,C015,244,1,0,2025-08-31 13:01:08
SE00002893,SES00008783,U000681,数码家电,C005,538,1,0,2025-03-15 04:47:16
SE00002894,SES00015062,U002223,数码家电,C013,732,0,0,2025-09-08 11:37:43
SE00002895,SES00016521,U001002,数码家电,C034,736,1,0,2025-11-10 17:03:15
SE00002896,SES00001556,U001617,送礼,C040,523,0,1,2025-03-20 22:14:52
SE00002897,SES00006576,U004145,开学季,C040,660,0,1,2025-03-03 23:43:25
SE00002898,SES00017641,U003976,女装,C037,739,1,0,2026-05-06 15:54:33
SE00002899,SES00015310,U000247,奶粉辅食,C033,156,1,0,2025-03-17 19:33:52
SE00002900,SES00010915,U001570,粮油调味,C032,411,1,1,2025-11-15 16:51:11
SE00002901,SES00006792,U002442,智能设备,C023,161,0,0,2025-02-19 13:53:27
SE00002902,SES00018985,U003994,服饰鞋包,C017,696,1,0,2025-02-03 21:37:23
SE00002903,SES00007419,U004014,女装,C012,204,0,0,2026-06-09 09:28:45
SE00002904,SES00019060,,清洁用品,C019,471,0,0,2025-02-16 03:10:23
SE00002905,SES00001703,U004037,生鲜果蔬,C037,308,1,0,2025-03-16 08:10:56
SE00002906,SES00012361,U003317,骑行,C014,643,0,0,2025-03-01 08:53:36
SE00002907,SES00012460,U002701,婴童用品,C005,0,0,0,2025-08-01 00:04:26
SE00002908,SES00002662,U002024,手机通讯,C019,444,1,0,2026-07-21 10:39:02
SE00002909,SES00006316,U004098,数码家电,C025,421,0,0,2026-05-13 06:49:10
SE00002910,SES00014611,U001758,运动鞋服,C014,406,0,0,2025-10-04 02:14:09
SE00002911,SES00005761,U004300,食品生鲜,C024,604,0,0,2025-01-27 18:30:58
SE00002912,SES00008995,,性价比,C028,226,1,0,2025-04-22 13:07:05
SE00002913,SES00009573,U002252,休闲食品,C030,145,1,0,2025-07-28 02:12:29
SE00002914,SES00008535,U004193,箱包配饰,C002,350,1,0,2025-08-31 01:52:24
SE00002915,SES00018950,U003827,美妆个护,C034,498,0,0,2026-05-11 22:30:11
SE00002916,SES00010490,U002055,折扣,C030,157,0,0,2026-03-26 21:54:54
SE00002917,SES00000940,U002811,美妆个护,C018,305,0,0,2025-05-30 19:13:59
SE00002918,SES00016189,U001965,生鲜果蔬,C012,243,0,0,2025-06-04 04:09:49
SE00002919,SES00008972,U001777,男装,C022,194,0,0,2025-05-26 00:43:13
SE00002920,SES00014895,,服饰鞋包,C009,36,1,0,2026-02-14 12:05:52
SE00002921,SES00009212,U001922,轻便,C004,174,1,0,2025-05-19 23:35:55
SE00002922,SES00003330,U003512,彩妆,C033,249,1,0,2025-01-01 15:34:56
SE00002923,SES00011318,U000598,洗护,C038,738,1,0,2026-04-27 17:52:15
SE00002924,SES00019147,U000447,运动鞋服,C020,380,1,0,2025-07-04 15:21:01
SE00002925,SES00003314,U001851,图书,C010,436,0,0,2025-06-30 10:45:12
SE00002926,SES00012275,U004859,数码家电,C035,787,0,0,2026-03-09 19:37:21
SE00002927,SES00003906,U004776,厨具,C008,384,1,1,2026-05-09 02:43:16
SE00002928,SES00002670,U002961,护肤,C025,450,0,0,2025-03-03 14:58:34
SE00002929,SES00009329,U004424,乐器,C027,568,1,0,2025-05-11 13:44:31
SE00002930,SES00012564,U002091,饮料冲调,C008,176,1,0,2026-08-03 23:59:02
SE00002931,SES00012733,U000386,轻便,C035,498,1,0,2025-04-13 01:47:53
SE00002932,SES00013883,U000578,家用,C005,662,1,0,2026-05-24 01:40:54
SE00002933,SES00017560,,洗护,C019,126,1,0,2025-11-01 12:38:39
SE00002934,SES00008435,U000930,食品生鲜,C029,162,1,0,2025-02-21 10:53:21
SE00002935,SES00017190,U001861,国货,C039,583,1,0,2025-02-25 18:58:43
SE00002936,SES00014384,U002735,体育用品,C008,531,0,0,2025-07-06 12:13:56
SE00002937,SES00004510,U002059,厨具,C015,629,0,1,2025-12-26 10:29:43
SE00002938,SES00008055,U004602,婴童用品,C024,88,1,1,2025-04-29 16:46:49
SE00002939,SES00008831,U003834,彩妆,C027,59,0,0,2025-06-16 07:40:59
SE00002940,SES00006124,U002977,洗护,C017,791,0,0,2026-01-28 14:26:26
SE00002941,SES00018080,,数码家电,C013,538,1,0,2026-03-02 23:17:49
SE00002942,SES00019233,U001155,文创,C024,406,0,0,2026-05-20 04:10:02
SE00002943,SES00009352,U000953,图书文娱,C025,312,1,0,2025-05-25 11:54:47
SE00002944,SES00001302,U004310,性价比,C034,180,1,0,2025-02-06 19:26:44
SE00002945,SES00000104,U002018,食品生鲜,C009,424,1,0,2025-02-14 06:02:28
SE00002946,SES00016638,U000465,母婴玩具,C005,724,1,0,2025-09-10 06:40:00
SE00002947,SES00008109,U003347,美妆个护,C015,760,1,0,2025-01-11 08:04:15
SE00002948,SES00018301,U004577,健身训练,C005,457,1,0,2025-03-03 10:26:30
SE00002949,SES00002600,U000598,粮油调味,C027,120,0,0,2026-04-10 20:24:08
SE00002950,SES00014448,U001784,洗护,C015,644,0,0,2025-01-02 02:14:40
SE00002951,SES00016000,U000033,图书文娱,C038,732,0,0,2025-09-27 07:51:33
SE00002952,SES00017691,U000435,母婴玩具,C015,751,1,0,2026-07-05 06:16:19
SE00002953,SES00011531,U003299,奶粉辅食,C040,83,0,0,2025-12-30 02:17:18
SE00002954,SES00017945,,生鲜果蔬,C030,69,0,0,2025-07-25 16:54:23
SE00002955,SES00013208,U003634,童装童鞋,C025,141,1,0,2025-08-03 21:56:28
SE00002956,SES00016656,U002629,夏季,C020,733,1,0,2026-02-26 18:15:36
SE00002957,SES00005385,U004286,彩妆,C033,392,1,0,2025-07-13 14:20:23
SE00002958,SES00000077,U001533,送礼,C029,273,0,0,2025-11-09 06:21:26
SE00002959,SES00003070,U003800,粮油调味,C014,117,1,0,2025-02-01 18:03:32
SE00002960,SES00014494,U001663,家具,C034,373,1,0,2026-03-24 20:47:21
SE00002961,SES00013946,U000935,婴童用品,C020,585,1,0,2026-07-26 10:32:00
SE00002962,SES00002005,,个人护理,C033,205,1,0,2026-04-05 19:06:34
SE00002963,SES00011297,U002567,新品,C010,126,0,0,2025-10-14 09:36:44
SE00002964,SES00018608,U002210,智能,C003,766,0,0,2025-12-21 08:00:20
SE00002965,SES00014872,U000313,厨具,C020,236,0,0,2026-05-13 14:02:43
SE00002966,SES00007969,U004910,箱包配饰,C028,4,0,0,2026-03-04 14:44:02
SE00002967,SES00007017,U001411,性价比,C012,419,1,0,2025-05-24 05:09:15
SE00002968,SES00009432,U000111,送礼,C002,171,1,0,2026-01-27 02:19:09
SE00002969,SES00003629,U001966,智能,C020,526,1,0,2025-09-25 14:17:10
