refund_id,order_id,user_id,refund_reason,refund_amount,refund_status,applied_at,completed_at
RF0001339,O00006639,U001626,未按时到货,2040.37,processing,2025-10-29 10:53:41,
RF0001340,O00005482,U003500,拍错或多拍,847.42,completed,2025-09-15 05:51:44,2025-09-18 05:51:44
RF0001341,O00001820,U001545,未按时到货,2517.17,completed,2026-06-07 15:31:05,2026-06-10 15:31:05
RF0001342,O00001809,U002305,不喜欢,2956.72,completed,2025-11-21 05:51:40,2025-11-23 05:51:40
RF0001343,O00010242,U004850,质量问题,1409.47,completed,2025-01-17 14:50:26,2025-01-22 14:50:26
RF0001344,O00005940,U000814,拍错或多拍,4942.0,completed,2025-06-03 23:19:10,2025-06-04 23:19:10
RF0001345,O00002314,U003669,商品破损,1987.21,completed,2025-11-07 04:58:14,2025-11-11 04:58:14
RF0001346,O00011011,U001514,拍错或多拍,1460.11,completed,2025-10-17 09:07:07,2025-10-18 09:07:07
RF0001347,O00003257,U001291,尺码不合适,1160.21,completed,2025-01-18 04:00:08,2025-01-19 04:00:08
RF0001348,O00002929,U003064,拍错或多拍,3319.64,processing,2025-04-02 04:55:25,
RF0001349,O00008254,U002748,不喜欢,172.14,completed,2026-06-10 23:28:59,2026-06-12 23:28:59
RF0001350,O00003645,U002541,质量问题,203.85,completed,2026-06-23 15:51:18,2026-06-27 15:51:18
RF0001351,O00008245,U000849,质量问题,2196.22,completed,2025-11-02 15:23:22,2025-11-03 15:23:22
RF0001352,O00008850,U002730,质量问题,6200.39,approved,2025-08-09 23:40:51,
RF0001353,O00011213,U003142,未按时到货,2777.65,approved,2026-04-14 23:55:14,
RF0001354,O00010930,U003803,商品破损,3584.28,completed,2025-02-08 02:00:39,2025-02-10 02:00:39
RF0001355,O00003006,U002270,不喜欢,1225.21,approved,2025-11-28 21:28:48,
RF0001356,O00005966,U004516,尺码不合适,420.68,approved,2025-05-16 09:47:46,
RF0001357,O00002877,U002997,商品破损,4533.5,processing,2025-08-21 03:37:15,
RF0001358,O00007309,U003144,不喜欢,1718.42,completed,2025-07-24 17:34:35,2025-07-27 17:34:35
RF0001359,O00001166,U001518,质量问题,577.39,completed,2025-03-08 00:24:29,2025-03-13 00:24:29
RF0001360,O00003898,U002536,拍错或多拍,1249.97,approved,2025-09-27 16:25:49,
RF0001361,O00010987,U001657,商品破损,446.62,completed,2026-02-27 23:04:31,2026-03-02 23:04:31
RF0001362,O00002212,U003845,质量问题,3091.55,processing,2026-07-20 05:27:15,
RF0001363,O00007300,U004458,拍错或多拍,1662.44,approved,2025-08-25 19:20:32,
RF0001364,O00011349,U002307,不喜欢,1120.81,completed,2025-02-09 21:06:06,2025-02-14 21:06:06
RF0001365,O00000864,U002800,不喜欢,1204.7,approved,2026-05-14 23:31:04,
RF0001366,O00010092,U003568,不喜欢,4615.98,completed,2026-01-25 05:40:25,2026-01-29 05:40:25
RF0001367,O00008705,U000157,未按时到货,517.46,completed,2025-12-14 14:27:33,2025-12-17 14:27:33
RF0001368,O00010905,U000920,质量问题,3306.08,completed,2026-04-16 02:52:35,2026-04-21 02:52:35
RF0001369,O00004253,U003024,质量问题,7493.08,completed,2026-07-28 06:17:30,2026-08-02 06:17:30
RF0001370,O00011269,U001404,质量问题,2067.93,completed,2026-05-05 23:41:49,2026-05-07 23:41:49
RF0001371,O00009136,U001752,不喜欢,2642.1,completed,2026-02-16 04:12:20,2026-02-17 04:12:20
RF0001372,O00004907,U002160,质量问题,2277.28,completed,2026-04-25 22:57:10,2026-04-27 22:57:10
RF0001373,O00010721,U000901,质量问题,6212.48,completed,2025-10-26 03:48:30,2025-10-30 03:48:30
RF0001374,O00004972,U004458,商品破损,5322.16,completed,2026-05-07 23:03:17,2026-05-08 23:03:17
RF0001375,O00011052,U003487,商品破损,4812.79,approved,2025-08-28 00:44:35,
RF0001376,O00002376,U003367,不喜欢,1652.48,completed,2025-10-22 08:29:40,2025-10-25 08:29:40
RF0001377,O00002972,U000884,拍错或多拍,1673.02,completed,2025-09-06 01:45:11,2025-09-07 01:45:11
RF0001378,O00003828,U004833,尺码不合适,3171.19,completed,2026-05-29 15:34:09,2026-05-31 15:34:09
RF0001379,O00010234,U001490,尺码不合适,6842.03,completed,2025-04-05 07:45:03,2025-04-09 07:45:03
RF0001380,O00005123,U003076,拍错或多拍,2431.18,completed,2026-02-03 05:26:48,2026-02-06 05:26:48
RF0001381,O00001341,U003875,商品破损,4042.93,completed,2025-07-29 04:59:31,2025-08-01 04:59:31
RF0001382,O00010941,U002587,拍错或多拍,2256.38,completed,2026-04-30 02:14:25,2026-05-04 02:14:25
RF0001383,O00004645,U000734,拍错或多拍,427.48,approved,2026-06-04 23:28:27,
RF0001384,O00005202,U002111,质量问题,2312.41,processing,2026-01-08 19:24:10,
RF0001385,O00010380,U001553,质量问题,5861.68,completed,2026-05-21 06:53:11,2026-05-24 06:53:11
RF0001386,O00005898,U000413,质量问题,3430.06,completed,2026-07-26 14:07:05,2026-07-28 14:07:05
RF0001387,O00010185,U001154,拍错或多拍,1311.29,completed,2026-08-05 22:22:00,2026-08-08 22:22:00
RF0001388,O00001610,U004626,拍错或多拍,4151.79,completed,2026-05-25 18:54:03,2026-05-28 18:54:03
RF0001389,O00003654,U003245,拍错或多拍,3988.42,completed,2025-08-25 23:58:28,2025-08-26 23:58:28
RF0001390,O00009915,U003886,尺码不合适,1742.68,approved,2025-09-24 12:34:23,
RF0001391,O00006087,U000116,不喜欢,5466.11,completed,2026-06-25 15:28:44,2026-06-26 15:28:44
RF0001392,O00011744,U002082,质量问题,1617.82,processing,2026-07-04 23:31:18,
RF0001393,O00006143,U000277,尺码不合适,6256.69,completed,2025-11-23 18:56:35,2025-11-25 18:56:35
RF0001394,O00007859,U003243,拍错或多拍,2711.63,completed,2026-04-21 19:18:42,2026-04-24 19:18:42
RF0001395,O00000697,U001051,未按时到货,937.9,approved,2026-03-16 22:23:18,
RF0001396,O00003531,U003806,尺码不合适,5214.76,completed,2026-07-14 02:26:43,2026-07-18 02:26:43
RF0001397,O00002668,U002633,尺码不合适,2513.02,completed,2026-05-04 23:18:59,2026-05-06 23:18:59
RF0001398,O00000298,U002960,尺码不合适,464.84,completed,2025-04-29 06:58:19,2025-04-30 06:58:19
RF0001399,O00002327,U002168,不喜欢,1626.43,completed,2026-07-23 02:45:41,2026-07-28 02:45:41
RF0001400,O00002452,U002390,商品破损,4242.1,completed,2025-04-30 09:24:22,2025-05-03 09:24:22
RF0001401,O00000557,U004224,质量问题,130.06,rejected,2026-04-28 08:29:48,2026-05-03 08:29:48
RF0001402,O00001206,U002116,质量问题,10102.63,completed,2026-07-13 12:02:09,2026-07-14 12:02:09
RF0001403,O00001535,U002505,商品破损,2324.66,approved,2025-12-12 17:52:39,
RF0001404,O00009814,U000135,尺码不合适,560.46,approved,2025-09-21 14:37:02,
RF0001405,O00006887,U002224,拍错或多拍,2641.46,completed,2025-02-11 09:05:26,2025-02-15 09:05:26
RF0001406,O00003171,U001105,拍错或多拍,1240.16,completed,2025-04-27 17:44:51,2025-04-29 17:44:51
RF0001407,O00002705,U004289,不喜欢,2358.7,completed,2025-04-14 01:56:00,2025-04-16 01:56:00
RF0001408,O00010977,U004272,不喜欢,3973.15,completed,2025-12-23 13:29:20,2025-12-25 13:29:20
RF0001409,O00005801,U001608,未按时到货,2357.65,processing,2026-01-28 10:47:41,
RF0001410,O00008244,U000893,尺码不合适,1541.31,completed,2025-12-25 05:07:06,2025-12-30 05:07:06
RF0001411,O00009349,U000446,不喜欢,1102.83,completed,2026-08-11 00:36:25,2026-08-16 00:36:25
RF0001412,O00010724,U001477,商品破损,2081.2,completed,2025-08-30 18:20:16,2025-09-03 18:20:16
RF0001413,O00000180,U004483,质量问题,1614.9,completed,2026-07-16 23:13:29,2026-07-21 23:13:29
RF0001414,O00008141,U004762,尺码不合适,1129.68,processing,2025-06-22 00:52:37,
RF0001415,O00001157,U002249,尺码不合适,98.45,completed,2025-04-17 16:05:17,2025-04-22 16:05:17
RF0001416,O00005111,U002241,不喜欢,1364.51,completed,2025-05-27 00:58:13,2025-05-29 00:58:13
RF0001417,O00006151,U001740,尺码不合适,1724.0,completed,2025-10-29 07:23:33,2025-11-02 07:23:33
RF0001418,O00003910,U000270,不喜欢,1220.84,completed,2026-07-04 02:41:37,2026-07-09 02:41:37
RF0001419,O00002609,U004872,未按时到货,3071.11,completed,2026-04-05 08:47:18,2026-04-08 08:47:18
RF0001420,O00007568,U001896,质量问题,3910.28,approved,2026-02-01 18:14:30,
RF0001421,O00000794,U000326,拍错或多拍,3625.02,approved,2026-08-13 18:43:44,
RF0001422,O00008574,U002329,未按时到货,1644.64,completed,2025-02-28 18:59:22,2025-03-03 18:59:22
RF0001423,O00005696,U000982,质量问题,479.29,completed,2025-08-16 23:35:47,2025-08-17 23:35:47
RF0001424,O00005288,U003288,商品破损,4888.65,completed,2026-06-15 03:04:31,2026-06-16 03:04:31
RF0001425,O00000080,U004130,拍错或多拍,2773.78,completed,2025-11-11 13:43:49,2025-11-12 13:43:49
RF0001426,O00006584,U002112,未按时到货,583.65,processing,2025-05-04 21:18:19,
RF0001427,O00004551,U001970,拍错或多拍,3985.76,completed,2025-11-20 09:47:08,2025-11-25 09:47:08
RF0001428,O00010662,U001941,不喜欢,1288.44,completed,2026-08-03 04:00:39,2026-08-07 04:00:39
RF0001429,O00006497,U000752,拍错或多拍,1328.82,completed,2025-09-18 10:21:07,2025-09-21 10:21:07
RF0001430,O00010544,U002799,未按时到货,650.22,processing,2025-03-31 10:44:00,
RF0001431,O00003591,U001111,不喜欢,4240.74,completed,2025-06-18 04:53:20,2025-06-19 04:53:20
RF0001432,O00009544,U003890,未按时到货,1142.2,completed,2025-06-02 17:39:08,2025-06-03 17:39:08
RF0001433,O00003381,U002615,未按时到货,386.14,approved,2025-03-01 08:24:02,
RF0001434,O00005458,U003337,拍错或多拍,2978.98,completed,2025-03-28 21:54:48,2025-04-02 21:54:48
RF0001435,O00005392,U004036,未按时到货,5164.44,completed,2025-05-20 23:12:10,2025-05-24 23:12:10
RF0001436,O00003167,U001694,未按时到货,2346.0,processing,2025-09-15 02:01:37,
RF0001437,O00007265,U003303,未按时到货,1526.72,completed,2026-05-07 03:32:49,2026-05-09 03:32:49
RF0001438,O00008363,U001396,商品破损,956.78,completed,2025-09-16 00:38:07,2025-09-19 00:38:07
RF0001439,O00011999,U001866,拍错或多拍,2570.66,completed,2025-05-10 10:56:03,2025-05-15 10:56:03
RF0001440,O00007325,U000262,拍错或多拍,663.45,completed,2026-03-21 06:47:49,2026-03-23 06:47:49
RF0001441,O00008948,U000051,拍错或多拍,4397.0,completed,2025-07-11 11:43:09,2025-07-13 11:43:09
RF0001442,O00001551,U004665,未按时到货,797.44,completed,2026-09-03 18:18:08,2026-09-08 18:18:08
RF0001443,O00002414,U004781,拍错或多拍,2479.84,completed,2025-11-19 22:00:07,2025-11-24 22:00:07
RF0001444,O00001914,U001607,质量问题,905.85,completed,2025-09-28 08:05:31,2025-10-03 08:05:31
RF0001445,O00005416,U001460,不喜欢,3571.35,processing,2026-07-03 04:25:35,
RF0001446,O00004689,U002913,拍错或多拍,1627.16,completed,2026-05-28 18:45:33,2026-06-01 18:45:33
RF0001447,O00008508,U004813,不喜欢,9166.54,processing,2026-07-20 14:09:09,
RF0001448,O00007944,U000109,不喜欢,689.58,completed,2026-06-10 21:02:35,2026-06-11 21:02:35
RF0001449,O00000608,U000578,尺码不合适,3710.07,processing,2025-01-28 06:29:17,
RF0001450,O00003950,U000239,质量问题,778.75,processing,2026-01-29 21:08:54,
RF0001451,O00005220,U002211,未按时到货,3095.74,completed,2025-06-08 10:12:48,2025-06-12 10:12:48
RF0001452,O00010247,U001781,质量问题,5350.07,completed,2026-07-12 22:13:43,2026-07-14 22:13:43
RF0001453,O00000235,U003606,拍错或多拍,1653.31,completed,2026-01-25 19:09:34,2026-01-27 19:09:34
RF0001454,O00008976,U004207,不喜欢,2890.52,rejected,2026-07-03 02:07:28,2026-07-06 02:07:28
RF0001455,O00003668,U000339,尺码不合适,521.39,approved,2025-06-23 12:54:22,
RF0001456,O00000216,U004663,质量问题,1768.92,completed,2026-08-03 16:27:36,2026-08-05 16:27:36
RF0001457,O00006436,U001163,不喜欢,7251.88,approved,2026-05-15 23:04:51,
RF0001458,O00003013,U000715,拍错或多拍,1336.34,processing,2026-05-20 00:40:11,
RF0001459,O00006466,U003715,不喜欢,2393.58,completed,2026-04-17 21:49:54,2026-04-19 21:49:54
RF0001460,O00011010,U003492,尺码不合适,482.99,completed,2026-08-03 04:15:23,2026-08-07 04:15:23
RF0001461,O00004601,U003629,拍错或多拍,6898.93,completed,2025-02-14 02:20:03,2025-02-17 02:20:03
RF0001462,O00009244,U000833,质量问题,797.73,processing,2025-12-21 19:41:53,
RF0001463,O00002284,U004761,尺码不合适,14402.2,completed,2025-07-05 05:12:43,2025-07-10 05:12:43
RF0001464,O00002576,U002315,质量问题,972.67,completed,2026-07-05 09:41:04,2026-07-06 09:41:04
RF0001465,O00008767,U001778,质量问题,2023.02,approved,2025-06-17 04:55:33,
RF0001466,O00008438,U004586,不喜欢,2963.82,completed,2025-08-18 01:53:02,2025-08-19 01:53:02
RF0001467,O00005490,U003898,商品破损,3169.68,completed,2025-07-04 10:54:42,2025-07-08 10:54:42
RF0001468,O00006745,U000188,未按时到货,2662.91,completed,2025-03-18 00:27:32,2025-03-20 00:27:32
RF0001469,O00010842,U002595,质量问题,9925.0,completed,2025-10-28 09:55:42,2025-11-01 09:55:42
RF0001470,O00009365,U001994,不喜欢,1926.67,approved,2026-04-13 08:34:58,
RF0001471,O00002322,U004310,不喜欢,1925.4,completed,2026-02-16 22:02:25,2026-02-18 22:02:25
RF0001472,O00009958,U001399,拍错或多拍,1147.9,completed,2026-07-24 03:19:39,2026-07-26 03:19:39
RF0001473,O00005508,U003908,不喜欢,985.06,completed,2025-07-01 04:36:18,2025-07-04 04:36:18
RF0001474,O00002643,U004866,不喜欢,3232.44,completed,2025-06-20 13:12:23,2025-06-23 13:12:23
RF0001475,O00010020,U002585,拍错或多拍,727.29,completed,2026-06-25 11:00:02,2026-06-29 11:00:02
RF0001476,O00006806,U001568,不喜欢,1663.83,approved,2025-05-12 05:45:19,
RF0001477,O00004332,U004725,质量问题,2449.4,completed,2025-11-26 22:54:32,2025-11-28 22:54:32
RF0001478,O00003275,U004526,尺码不合适,2408.51,completed,2026-05-15 00:04:14,2026-05-17 00:04:14
RF0001479,O00007612,U000412,不喜欢,1728.19,completed,2025-03-28 17:25:29,2025-04-02 17:25:29
RF0001480,O00003928,U000986,商品破损,2883.48,completed,2025-07-20 05:28:55,2025-07-21 05:28:55
RF0001481,O00002950,U001917,拍错或多拍,606.26,completed,2026-02-17 17:19:51,2026-02-20 17:19:51
RF0001482,O00009927,U003418,质量问题,4326.32,completed,2026-05-25 06:23:19,2026-05-28 06:23:19
RF0001483,O00004342,U003559,拍错或多拍,2751.3,completed,2025-10-18 04:13:04,2025-10-21 04:13:04
RF0001484,O00011252,U003245,未按时到货,1831.23,completed,2026-04-27 20:01:21,2026-04-28 20:01:21
RF0001485,O00008856,U004478,质量问题,172.32,completed,2025-06-08 20:34:01,2025-06-13 20:34:01
RF0001486,O00005645,U002126,不喜欢,27.34,approved,2025-03-05 08:48:20,
RF0001487,O00007572,U003855,不喜欢,1301.46,completed,2025-09-18 22:38:24,2025-09-21 22:38:24
RF0001488,O00007834,U004861,不喜欢,417.48,completed,2025-11-11 08:12:12,2025-11-13 08:12:12
RF0001489,O00002032,U004760,商品破损,3510.63,completed,2026-01-11 21:23:42,2026-01-12 21:23:42
RF0001490,O00000492,U002136,不喜欢,3117.39,completed,2025-07-20 16:08:06,2025-07-21 16:08:06
RF0001491,O00010237,U002017,尺码不合适,3029.22,completed,2025-10-11 07:54:40,2025-10-15 07:54:40
RF0001492,O00008208,U004481,质量问题,180.55,completed,2026-05-05 21:54:32,2026-05-09 21:54:32
RF0001493,O00008065,U000402,质量问题,5383.52,approved,2026-04-17 18:20:24,
RF0001494,O00002375,U002535,尺码不合适,2327.21,approved,2026-06-21 22:56:39,
RF0001495,O00009957,U004660,拍错或多拍,2043.19,approved,2026-09-05 05:39:15,
RF0001496,O00011268,U004927,尺码不合适,6246.58,completed,2026-04-03 00:01:31,2026-04-05 00:01:31
RF0001497,O00008483,U002367,质量问题,1342.83,completed,2026-05-23 11:35:21,2026-05-25 11:35:21
RF0001498,O00007637,U001580,拍错或多拍,3814.1,approved,2025-12-27 20:47:10,
RF0001499,O00001639,U000403,不喜欢,6961.21,completed,2026-07-30 15:19:22,2026-08-02 15:19:22
RF0001500,O00000506,U004195,质量问题,562.53,rejected,2026-03-13 15:30:17,2026-03-16 15:30:17
RF0001501,O00003799,U000140,尺码不合适,397.25,approved,2025-05-11 00:09:02,
RF0001502,O00002097,U001527,质量问题,1964.33,rejected,2025-04-04 08:58:29,2025-04-05 08:58:29
RF0001503,O00002010,U004523,质量问题,528.46,approved,2026-06-15 11:54:11,
RF0001504,O00006528,U003364,不喜欢,5208.82,completed,2026-02-16 12:19:43,2026-02-21 12:19:43
RF0001505,O00010260,U001938,未按时到货,4227.05,rejected,2026-08-07 11:31:37,2026-08-12 11:31:37
RF0001506,O00008793,U000588,尺码不合适,537.71,completed,2026-07-15 00:59:08,2026-07-20 00:59:08
RF0001507,O00000416,U000159,未按时到货,3870.41,processing,2026-08-19 16:49:41,
RF0001508,O00010671,U002122,未按时到货,2324.23,completed,2025-08-31 16:04:19,2025-09-02 16:04:19
RF0001509,O00009689,U000729,拍错或多拍,2980.29,completed,2025-12-07 13:00:00,2025-12-10 13:00:00
RF0001510,O00005757,U002338,尺码不合适,1046.02,completed,2025-09-15 04:32:51,2025-09-18 04:32:51
RF0001511,O00000611,U000829,拍错或多拍,3363.75,completed,2026-03-06 02:06:54,2026-03-10 02:06:54
RF0001512,O00003571,U003472,拍错或多拍,799.26,approved,2026-04-04 04:39:16,
RF0001513,O00001767,U004855,尺码不合适,931.49,approved,2025-09-27 15:20:44,
RF0001514,O00001196,U004989,不喜欢,1532.71,processing,2026-08-11 12:38:57,
RF0001515,O00001084,U002614,未按时到货,271.26,completed,2026-05-30 19:08:43,2026-06-04 19:08:43
RF0001516,O00005559,U001857,尺码不合适,507.33,completed,2025-03-21 16:09:43,2025-03-24 16:09:43
RF0001517,O00003311,U004692,不喜欢,469.04,completed,2025-04-04 01:44:52,2025-04-05 01:44:52
RF0001518,O00011188,U000156,质量问题,3075.7,approved,2026-08-15 09:31:18,
RF0001519,O00010574,U003348,未按时到货,5303.0,rejected,2025-10-11 01:08:52,2025-10-12 01:08:52
RF0001520,O00009843,U002757,商品破损,496.86,completed,2025-02-22 13:18:35,2025-02-26 13:18:35
RF0001521,O00003781,U002546,不喜欢,1681.22,completed,2025-07-06 13:28:05,2025-07-09 13:28:05
RF0001522,O00010630,U002544,不喜欢,1775.1,completed,2025-06-01 10:29:55,2025-06-02 10:29:55
RF0001523,O00000265,U004547,拍错或多拍,1841.81,completed,2025-06-11 19:19:40,2025-06-14 19:19:40
RF0001524,O00011324,U004606,尺码不合适,755.43,approved,2026-03-17 18:45:42,
RF0001525,O00001980,U002868,不喜欢,3061.63,approved,2025-08-20 01:10:39,
RF0001526,O00011942,U000152,质量问题,4721.23,completed,2026-04-07 15:11:30,2026-04-09 15:11:30
RF0001527,O00010224,U001547,不喜欢,1339.85,approved,2025-08-18 00:59:27,
RF0001528,O00003397,U004908,不喜欢,916.15,completed,2025-10-27 10:22:54,2025-11-01 10:22:54
RF0001529,O00009280,U002734,尺码不合适,1507.87,completed,2026-04-12 01:58:46,2026-04-17 01:58:46
RF0001530,O00007734,U003441,不喜欢,1649.33,completed,2025-10-09 02:13:21,2025-10-12 02:13:21
RF0001531,O00004248,U003519,尺码不合适,1007.42,completed,2025-03-25 09:07:09,2025-03-26 09:07:09
RF0001532,O00005892,U002358,不喜欢,742.08,approved,2025-03-02 08:48:27,
RF0001533,O00005925,U001337,不喜欢,526.91,completed,2026-04-28 21:08:24,2026-04-29 21:08:24
RF0001534,O00000233,U002157,不喜欢,2650.79,completed,2026-04-25 01:55:03,2026-04-26 01:55:03
RF0001535,O00003256,U002064,不喜欢,6204.62,completed,2025-07-12 20:11:49,2025-07-15 20:11:49
RF0001536,O00004436,U001872,不喜欢,428.99,completed,2026-02-17 05:25:06,2026-02-20 05:25:06
RF0001537,O00002882,U002383,质量问题,1376.44,approved,2025-07-14 05:41:02,
RF0001538,O00011551,U001374,商品破损,2900.73,approved,2025-11-27 00:06:31,
RF0001539,O00011723,U004849,质量问题,1110.54,processing,2025-06-04 10:37:52,
RF0001540,O00007148,U003158,商品破损,3147.77,completed,2025-10-07 21:47:45,2025-10-11 21:47:45
RF0001541,O00007537,U003118,质量问题,533.1,rejected,2025-04-17 12:36:26,2025-04-21 12:36:26
RF0001542,O00004212,U004044,质量问题,818.81,completed,2025-08-24 06:45:27,2025-08-25 06:45:27
RF0001543,O00009124,U002734,不喜欢,8027.11,completed,2025-02-05 21:26:32,2025-02-09 21:26:32
RF0001544,O00003079,U004686,尺码不合适,2505.81,completed,2026-04-19 03:06:30,2026-04-21 03:06:30
RF0001545,O00002464,U004693,质量问题,941.17,completed,2025-03-04 14:35:49,2025-03-05 14:35:49
RF0001546,O00006290,U001730,拍错或多拍,1664.94,completed,2025-08-14 16:17:28,2025-08-19 16:17:28
RF0001547,O00007057,U001008,未按时到货,2047.29,approved,2025-08-11 06:32:46,
RF0001548,O00003477,U001031,质量问题,1676.98,completed,2025-10-14 16:43:24,2025-10-17 16:43:24
RF0001549,O00010343,U004515,未按时到货,1186.95,completed,2025-02-11 12:49:59,2025-02-12 12:49:59
RF0001550,O00007262,U000280,不喜欢,2603.23,completed,2025-01-21 23:55:52,2025-01-26 23:55:52
RF0001551,O00004163,U001906,商品破损,2452.23,completed,2025-12-06 06:10:13,2025-12-09 06:10:13
RF0001552,O00006323,U002849,商品破损,185.41,completed,2026-05-17 22:54:38,2026-05-18 22:54:38
RF0001553,O00011775,U002999,质量问题,691.0,approved,2026-08-15 20:53:31,
RF0001554,O00000724,U002630,不喜欢,4575.37,completed,2025-10-26 17:02:27,2025-10-28 17:02:27
RF0001555,O00007783,U003791,拍错或多拍,1470.75,completed,2026-05-08 07:13:43,2026-05-09 07:13:43
RF0001556,O00009933,U004660,拍错或多拍,1189.15,completed,2025-10-31 15:19:37,2025-11-05 15:19:37
RF0001557,O00011993,U002727,不喜欢,1771.71,completed,2025-12-09 03:06:12,2025-12-12 03:06:12
RF0001558,O00011085,U001766,拍错或多拍,2560.91,processing,2025-04-26 10:48:44,
RF0001559,O00007804,U001104,不喜欢,584.78,completed,2025-09-25 11:38:52,2025-09-27 11:38:52
RF0001560,O00006898,U001160,质量问题,6635.29,completed,2026-02-08 18:57:32,2026-02-12 18:57:32
RF0001561,O00005956,U002928,商品破损,2151.25,completed,2026-02-18 11:57:25,2026-02-20 11:57:25
RF0001562,O00009971,U004364,质量问题,2945.66,completed,2026-08-31 22:31:29,2026-09-05 22:31:29
RF0001563,O00004302,U004404,尺码不合适,5145.02,approved,2025-10-15 17:33:02,
RF0001564,O00004432,U000827,不喜欢,1846.72,approved,2025-04-04 12:06:02,
RF0001565,O00002589,U000882,未按时到货,1047.56,rejected,2026-01-13 21:13:43,2026-01-15 21:13:43
RF0001566,O00008354,U000623,质量问题,2462.32,completed,2025-07-02 08:20:15,2025-07-04 08:20:15
RF0001567,O00003309,U004517,质量问题,5694.41,completed,2025-12-14 09:46:06,2025-12-16 09:46:06
RF0001568,O00007829,U001436,商品破损,435.09,completed,2025-12-11 00:11:40,2025-12-16 00:11:40
RF0001569,O00003262,U004988,拍错或多拍,3971.54,completed,2026-09-11 15:15:14,2026-09-15 15:15:14
RF0001570,O00007289,U000598,拍错或多拍,5488.88,approved,2025-10-10 18:17:52,
RF0001571,O00008916,U002044,不喜欢,2716.56,completed,2025-11-24 05:13:11,2025-11-27 05:13:11
RF0001572,O00009976,U000791,尺码不合适,223.65,approved,2025-03-10 21:08:34,
RF0001573,O00011417,U002529,商品破损,825.9,completed,2025-04-20 01:12:48,2025-04-23 01:12:48
RF0001574,O00006319,U003575,不喜欢,1176.03,completed,2025-08-09 05:43:20,2025-08-10 05:43:20
RF0001575,O00005218,U004543,质量问题,2478.75,completed,2026-03-31 12:25:41,2026-04-03 12:25:41
RF0001576,O00007351,U002730,不喜欢,1828.21,completed,2025-11-12 20:18:29,2025-11-17 20:18:29
RF0001577,O00008064,U003246,拍错或多拍,1030.14,completed,2026-02-20 00:48:14,2026-02-25 00:48:14
RF0001578,O00002737,U004866,拍错或多拍,3134.38,processing,2026-02-19 15:28:41,
RF0001579,O00011875,U002266,不喜欢,712.44,completed,2025-05-26 00:24:47,2025-05-28 00:24:47
RF0001580,O00000231,U002207,商品破损,677.64,approved,2025-03-25 04:48:15,
RF0001581,O00010709,U004499,尺码不合适,4984.9,completed,2025-07-20 21:53:31,2025-07-22 21:53:31
RF0001582,O00009301,U002896,商品破损,2535.84,completed,2026-06-10 17:57:01,2026-06-14 17:57:01
RF0001583,O00000856,U002474,拍错或多拍,2224.21,approved,2025-10-13 22:38:56,
RF0001584,O00005794,U002399,不喜欢,4554.38,completed,2026-06-08 06:23:33,2026-06-13 06:23:33
RF0001585,O00006411,U004477,质量问题,1737.14,completed,2026-05-23 17:58:57,2026-05-26 17:58:57
RF0001586,O00005921,U002839,不喜欢,3764.31,completed,2026-03-07 23:43:11,2026-03-09 23:43:11
RF0001587,O00000502,U003073,不喜欢,2291.98,completed,2026-01-14 23:53:00,2026-01-18 23:53:00
RF0001588,O00011453,U003866,拍错或多拍,13380.93,completed,2026-08-24 16:16:06,2026-08-25 16:16:06
RF0001589,O00004331,U002366,未按时到货,1664.31,completed,2025-12-01 13:40:10,2025-12-02 13:40:10
RF0001590,O00003522,U000923,质量问题,2166.93,completed,2025-11-19 12:21:52,2025-11-21 12:21:52
RF0001591,O00003120,U001703,尺码不合适,410.56,approved,2025-10-13 04:31:49,
RF0001592,O00007274,U000249,尺码不合适,2368.37,processing,2026-08-24 16:51:43,
RF0001593,O00005931,U002433,不喜欢,4045.0,completed,2025-02-05 08:13:55,2025-02-10 08:13:55
RF0001594,O00004053,U001502,不喜欢,2117.57,completed,2026-07-12 12:04:08,2026-07-15 12:04:08
RF0001595,O00004985,U003545,不喜欢,4229.54,completed,2026-03-24 09:06:46,2026-03-25 09:06:46
RF0001596,O00010795,U004508,商品破损,1245.04,approved,2025-12-30 08:43:21,
RF0001597,O00011541,U002283,商品破损,2349.41,approved,2025-10-11 02:03:56,
RF0001598,O00011969,U001214,质量问题,182.63,completed,2025-02-21 05:05:05,2025-02-25 05:05:05
RF0001599,O00000661,U003264,质量问题,1395.18,completed,2026-02-23 11:59:21,2026-02-25 11:59:21
RF0001600,O00008784,U004331,拍错或多拍,1857.66,completed,2026-05-23 21:59:45,2026-05-28 21:59:45
