payment_id,order_id,user_id,payment_method,payment_amount,payment_status,paid_at,transaction_no
PAY00002709,O00002718,U003364,wechat,2267.45,failed,2025-12-05 01:30:32,MOCKTX0000002709
PAY00002710,O00002719,U003699,bank_card,3712.42,success,2025-04-07 01:49:07,MOCKTX0000002710
PAY00002711,O00002720,U002806,wechat,805.93,success,2025-04-16 17:35:34,MOCKTX0000002711
PAY00002712,O00002721,U000039,wechat,2287.96,success,2026-02-08 02:37:35,MOCKTX0000002712
PAY00002713,O00002722,U000769,bank_card,2627.55,success,2025-08-24 20:17:28,MOCKTX0000002713
PAY00002714,O00002723,U004215,wechat,2006.7,success,2026-03-05 17:26:47,MOCKTX0000002714
PAY00002715,O00002724,U002238,alipay,1396.49,success,2025-11-09 13:53:36,MOCKTX0000002715
PAY00002716,O00002725,U001789,wechat,997.37,success,2026-01-20 08:25:32,MOCKTX0000002716
PAY00002717,O00002726,U002584,alipay,1879.85,success,2025-11-09 21:37:49,MOCKTX0000002717
PAY00002718,O00002727,U002558,alipay,1338.79,success,2026-07-20 21:14:34,MOCKTX0000002718
PAY00002719,O00002728,U001660,wechat,1928.75,success,2026-02-28 07:40:14,MOCKTX0000002719
PAY00002720,O00002729,U000264,alipay,513.06,success,2026-02-25 19:50:42,MOCKTX0000002720
PAY00002721,O00002730,U001113,wechat,3893.11,success,2025-09-03 21:03:59,MOCKTX0000002721
PAY00002722,O00002731,U003456,wechat,1503.24,success,2025-01-13 21:50:46,MOCKTX0000002722
PAY00002723,O00002732,U004395,alipay,1476.17,success,2026-02-21 23:14:31,MOCKTX0000002723
PAY00002724,O00002733,U001873,alipay,2240.78,success,2025-06-29 04:29:42,MOCKTX0000002724
PAY00002725,O00002734,U003093,bank_card,3460.58,success,2026-08-16 17:24:20,MOCKTX0000002725
PAY00002726,O00002735,U004731,bank_card,576.2,success,2025-07-02 08:41:27,MOCKTX0000002726
PAY00002727,O00002736,U001853,alipay,2356.18,success,2026-02-14 11:19:35,MOCKTX0000002727
PAY00002728,O00002737,U004866,wechat,4801.18,success,2026-02-10 16:36:41,MOCKTX0000002728
PAY00002729,O00002737,U004866,wechat,4801.18,failed,2026-02-10 16:34:41,MOCKTX0000002729
PAY00002730,O00002738,U002679,wechat,4030.83,success,2025-03-29 05:15:29,MOCKTX0000002730
PAY00002731,O00002738,U002679,wechat,4030.83,failed,2025-03-29 05:13:29,MOCKTX0000002731
PAY00002732,O00002739,U002729,alipay,2664.15,success,2025-10-30 05:06:55,MOCKTX0000002732
PAY00002733,O00002740,U000977,alipay,740.34,success,2025-10-13 01:33:22,MOCKTX0000002733
PAY00002734,O00002741,U004982,bank_card,2092.28,success,2025-04-20 21:41:18,MOCKTX0000002734
PAY00002735,O00002742,U000836,alipay,2478.46,success,2025-02-15 07:55:02,MOCKTX0000002735
PAY00002736,O00002743,U004480,wechat,2224.93,success,2025-12-30 23:01:38,MOCKTX0000002736
PAY00002737,O00002744,U002835,bank_card,1603.54,success,2025-07-07 05:22:38,MOCKTX0000002737
PAY00002738,O00002745,U004429,alipay,3454.08,success,2026-07-11 15:47:45,MOCKTX0000002738
PAY00002739,O00002746,U000092,wechat,76.31,success,2026-04-27 22:49:05,MOCKTX0000002739
PAY00002740,O00002747,U002929,wechat,3632.68,success,2026-05-21 17:04:35,MOCKTX0000002740
PAY00002741,O00002748,U000883,alipay,633.76,success,2026-01-10 00:06:08,MOCKTX0000002741
PAY00002742,O00002749,U001301,wechat,663.22,success,2026-06-02 11:13:01,MOCKTX0000002742
PAY00002743,O00002750,U004368,alipay,385.53,success,2026-04-22 21:45:24,MOCKTX0000002743
PAY00002744,O00002751,U001158,alipay,355.24,success,2025-08-24 18:35:32,MOCKTX0000002744
PAY00002745,O00002752,U000024,wechat,7341.25,success,2025-06-02 17:32:25,MOCKTX0000002745
PAY00002746,O00002752,U000024,alipay,7341.25,failed,2025-06-02 17:30:25,MOCKTX0000002746
PAY00002747,O00002753,U001171,alipay,8999.23,success,2025-01-13 09:28:22,MOCKTX0000002747
PAY00002748,O00002754,U003828,alipay,3321.19,success,2026-01-26 01:23:04,MOCKTX0000002748
PAY00002749,O00002755,U000785,alipay,9344.5,success,2025-09-04 17:22:32,MOCKTX0000002749
PAY00002750,O00002756,U003570,wechat,2020.83,success,2025-09-25 14:37:40,MOCKTX0000002750
PAY00002751,O00002757,U001173,alipay,1931.89,success,2026-03-20 11:11:33,MOCKTX0000002751
PAY00002752,O00002758,U003088,alipay,1755.49,success,2025-12-30 18:22:26,MOCKTX0000002752
PAY00002753,O00002758,U003088,bank_card,1755.49,failed,2025-12-30 18:20:26,MOCKTX0000002753
PAY00002754,O00002759,U003069,wechat,10095.91,success,2025-04-29 18:45:12,MOCKTX0000002754
PAY00002755,O00002760,U004479,wechat,2582.31,success,2026-07-31 02:00:02,MOCKTX0000002755
PAY00002756,O00002761,U004595,alipay,1085.98,success,2026-03-19 01:13:50,MOCKTX0000002756
PAY00002757,O00002762,U003511,alipay,1176.29,success,2026-06-01 13:45:55,MOCKTX0000002757
PAY00002758,O00002763,U003680,alipay,2104.7,success,2025-04-28 05:54:05,MOCKTX0000002758
PAY00002759,O00002764,U000489,wechat,1630.4,success,2026-04-29 10:06:29,MOCKTX0000002759
PAY00002760,O00002765,U002234,alipay,9695.12,success,2025-08-16 03:18:36,MOCKTX0000002760
PAY00002761,O00002766,U004759,alipay,3163.33,success,2026-03-17 05:11:52,MOCKTX0000002761
PAY00002762,O00002767,U002462,wechat,2807.12,success,2026-07-02 01:37:29,MOCKTX0000002762
PAY00002763,O00002768,U000968,alipay,4998.12,success,2025-06-20 13:28:02,MOCKTX0000002763
PAY00002764,O00002769,U000657,alipay,5016.69,success,2025-04-15 17:20:58,MOCKTX0000002764
PAY00002765,O00002770,U003154,alipay,1638.63,success,2025-07-02 18:00:53,MOCKTX0000002765
PAY00002766,O00002771,U000447,wechat,3387.78,success,2025-05-16 12:13:17,MOCKTX0000002766
PAY00002767,O00002773,U001799,alipay,2812.33,success,2025-11-03 21:49:18,MOCKTX0000002767
PAY00002768,O00002774,U001148,alipay,7669.14,success,2025-02-26 14:30:34,MOCKTX0000002768
PAY00002769,O00002774,U001148,wechat,7669.14,failed,2025-02-26 14:28:34,MOCKTX0000002769
PAY00002770,O00002775,U000993,bank_card,2772.69,success,2026-04-02 16:31:33,MOCKTX0000002770
PAY00002771,O00002776,U000811,wechat,2092.41,success,2026-07-05 00:10:31,MOCKTX0000002771
PAY00002772,O00002777,U004260,alipay,583.19,success,2026-05-18 16:19:47,MOCKTX0000002772
PAY00002773,O00002778,U002723,bank_card,3630.61,success,2025-03-05 00:13:15,MOCKTX0000002773
PAY00002774,O00002779,U004860,wechat,163.7,success,2026-03-23 13:38:06,MOCKTX0000002774
PAY00002775,O00002781,U003413,wechat,1375.58,success,2026-04-15 17:19:52,MOCKTX0000002775
PAY00002776,O00002782,U003553,wechat,1136.82,success,2026-08-17 18:01:53,MOCKTX0000002776
PAY00002777,O00002783,U001482,bank_card,5700.02,success,2025-01-16 12:54:56,MOCKTX0000002777
PAY00002778,O00002785,U003181,alipay,7674.04,success,2026-01-25 04:25:14,MOCKTX0000002778
PAY00002779,O00002786,U000417,alipay,6623.58,success,2025-04-23 05:19:03,MOCKTX0000002779
PAY00002780,O00002787,U001821,wechat,2670.54,success,2026-07-25 11:04:10,MOCKTX0000002780
PAY00002781,O00002788,U004505,alipay,1886.45,success,2026-07-16 20:53:35,MOCKTX0000002781
PAY00002782,O00002789,U003809,wallet,3610.47,success,2025-04-16 13:30:29,MOCKTX0000002782
PAY00002783,O00002790,U004008,alipay,15754.38,success,2026-04-12 07:42:22,MOCKTX0000002783
PAY00002784,O00002791,U003548,wechat,482.72,success,2026-03-15 10:42:59,MOCKTX0000002784
PAY00002785,O00002792,U003145,bank_card,1349.18,success,2025-04-13 14:12:54,MOCKTX0000002785
PAY00002786,O00002793,U002130,wechat,3390.6,success,2026-03-17 23:04:09,MOCKTX0000002786
PAY00002787,O00002794,U000251,alipay,1425.9,success,2025-03-27 23:03:06,MOCKTX0000002787
PAY00002788,O00002795,U002192,alipay,2255.54,success,2025-11-11 12:04:43,MOCKTX0000002788
PAY00002789,O00002796,U004529,wechat,2208.31,success,2026-03-10 05:09:56,MOCKTX0000002789
PAY00002790,O00002797,U002088,wallet,3082.65,success,2026-01-19 00:47:14,MOCKTX0000002790
PAY00002791,O00002798,U002097,alipay,3968.42,success,2025-04-19 09:11:05,MOCKTX0000002791
PAY00002792,O00002800,U001967,wallet,7212.03,success,2026-02-08 07:52:54,MOCKTX0000002792
PAY00002793,O00002801,U004949,wechat,4919.2,success,2026-07-03 00:59:49,MOCKTX0000002793
PAY00002794,O00002802,U001086,alipay,3516.21,success,2026-01-23 16:17:23,MOCKTX0000002794
PAY00002795,O00002803,U004561,wechat,1454.86,success,2026-02-21 01:53:24,MOCKTX0000002795
PAY00002796,O00002805,U000023,wechat,1537.4,success,2025-01-10 22:42:21,MOCKTX0000002796
PAY00002797,O00002806,U003737,alipay,1147.07,success,2026-05-13 12:50:01,MOCKTX0000002797
PAY00002798,O00002807,U002719,wechat,1499.3,success,2025-11-01 00:46:06,MOCKTX0000002798
PAY00002799,O00002808,U002818,wallet,5496.85,success,2025-05-04 13:51:56,MOCKTX0000002799
PAY00002800,O00002809,U002039,wechat,2827.61,success,2025-03-31 12:51:28,MOCKTX0000002800
PAY00002801,O00002810,U004170,alipay,1977.96,success,2025-09-05 05:51:31,MOCKTX0000002801
PAY00002802,O00002811,U003969,wallet,830.14,success,2025-01-26 21:51:39,MOCKTX0000002802
PAY00002803,O00002812,U002031,alipay,6488.84,success,2025-02-17 15:14:34,MOCKTX0000002803
PAY00002804,O00002814,U001313,bank_card,9412.11,success,2025-01-31 16:14:58,MOCKTX0000002804
PAY00002805,O00002815,U001936,bank_card,7034.6,success,2025-03-03 09:01:33,MOCKTX0000002805
PAY00002806,O00002816,U003485,alipay,3482.38,success,2025-02-04 01:03:44,MOCKTX0000002806
PAY00002807,O00002816,U003485,wechat,3482.38,failed,2025-02-04 01:01:44,MOCKTX0000002807
PAY00002808,O00002817,U001857,alipay,1453.53,success,2026-06-25 08:38:47,MOCKTX0000002808
PAY00002809,O00002818,U002305,wallet,4279.22,success,2025-01-27 05:57:41,MOCKTX0000002809
PAY00002810,O00002819,U004130,alipay,6617.02,success,2026-02-12 14:56:47,MOCKTX0000002810
PAY00002811,O00002820,U000396,wechat,2222.43,success,2025-05-12 13:18:23,MOCKTX0000002811
PAY00002812,O00002821,U001676,alipay,3855.04,success,2025-11-12 07:35:38,MOCKTX0000002812
PAY00002813,O00002822,U002333,wechat,1837.89,success,2026-03-11 10:04:19,MOCKTX0000002813
PAY00002814,O00002823,U001227,alipay,724.65,success,2025-01-22 12:41:26,MOCKTX0000002814
PAY00002815,O00002825,U002158,wechat,2618.02,success,2025-04-20 17:09:32,MOCKTX0000002815
PAY00002816,O00002826,U003016,wechat,1351.4,success,2026-04-10 07:43:12,MOCKTX0000002816
PAY00002817,O00002828,U003591,alipay,2624.52,success,2025-02-07 00:24:01,MOCKTX0000002817
PAY00002818,O00002829,U002386,alipay,2546.6,success,2025-10-27 23:55:32,MOCKTX0000002818
PAY00002819,O00002830,U002352,alipay,646.35,success,2025-11-20 09:05:00,MOCKTX0000002819
PAY00002820,O00002830,U002352,wechat,646.35,failed,2025-11-20 09:03:00,MOCKTX0000002820
PAY00002821,O00002831,U004481,bank_card,1151.73,success,2026-05-03 12:36:26,MOCKTX0000002821
PAY00002822,O00002832,U002997,wechat,1114.2,success,2026-07-14 18:12:05,MOCKTX0000002822
PAY00002823,O00002833,U003355,wallet,5500.6,success,2026-08-07 10:41:13,MOCKTX0000002823
PAY00002824,O00002834,U003689,alipay,1865.5,success,2026-03-22 06:47:18,MOCKTX0000002824
PAY00002825,O00002835,U003042,wechat,2474.0,success,2026-08-09 11:32:50,MOCKTX0000002825
PAY00002826,O00002835,U003042,alipay,2474.0,failed,2026-08-09 11:30:50,MOCKTX0000002826
PAY00002827,O00002836,U004063,alipay,2169.76,success,2025-10-26 00:09:56,MOCKTX0000002827
PAY00002828,O00002837,U004475,alipay,1702.1,success,2025-07-02 01:03:07,MOCKTX0000002828
PAY00002829,O00002838,U001820,bank_card,6735.88,success,2025-09-06 07:02:52,MOCKTX0000002829
PAY00002830,O00002839,U003159,bank_card,2906.33,success,2025-02-15 22:31:15,MOCKTX0000002830
PAY00002831,O00002840,U001211,wechat,7465.13,success,2025-04-05 18:33:32,MOCKTX0000002831
PAY00002832,O00002841,U001819,wechat,4768.53,success,2025-03-12 07:11:18,MOCKTX0000002832
PAY00002833,O00002842,U004855,alipay,3795.87,success,2025-08-10 15:14:56,MOCKTX0000002833
PAY00002834,O00002842,U004855,alipay,3795.87,failed,2025-08-10 15:12:56,MOCKTX0000002834
PAY00002835,O00002843,U003484,wechat,1701.48,success,2026-05-14 13:15:44,MOCKTX0000002835
PAY00002836,O00002845,U002029,alipay,773.33,success,2026-06-16 23:23:47,MOCKTX0000002836
PAY00002837,O00002846,U002311,alipay,4161.65,success,2026-04-01 23:20:53,MOCKTX0000002837
PAY00002838,O00002847,U001345,wechat,3898.8,success,2025-01-03 18:39:03,MOCKTX0000002838
PAY00002839,O00002848,U003446,wechat,1251.58,success,2025-12-17 00:37:14,MOCKTX0000002839
PAY00002840,O00002849,U004961,alipay,2030.59,success,2026-06-06 16:24:41,MOCKTX0000002840
PAY00002841,O00002850,U002622,alipay,168.62,success,2026-07-01 12:53:49,MOCKTX0000002841
PAY00002842,O00002851,U001016,alipay,2033.7,success,2026-08-19 04:10:11,MOCKTX0000002842
PAY00002843,O00002852,U003732,wechat,6072.56,success,2026-05-11 02:26:00,MOCKTX0000002843
PAY00002844,O00002853,U001385,bank_card,2617.91,success,2025-08-28 13:10:33,MOCKTX0000002844
PAY00002845,O00002854,U002223,wechat,1627.59,success,2025-06-07 19:02:58,MOCKTX0000002845
PAY00002846,O00002855,U002582,alipay,2258.5,success,2025-05-17 22:24:42,MOCKTX0000002846
PAY00002847,O00002856,U003806,wechat,2480.36,success,2025-06-06 00:06:10,MOCKTX0000002847
PAY00002848,O00002857,U002570,alipay,873.98,success,2026-01-16 22:11:25,MOCKTX0000002848
PAY00002849,O00002858,U003875,alipay,1885.32,success,2025-11-23 18:09:54,MOCKTX0000002849
PAY00002850,O00002860,U003640,alipay,4436.25,success,2026-03-13 02:01:11,MOCKTX0000002850
PAY00002851,O00002861,U002147,bank_card,3195.29,success,2025-01-27 18:33:44,MOCKTX0000002851
PAY00002852,O00002862,U000743,wechat,2218.81,success,2025-04-24 18:11:37,MOCKTX0000002852
PAY00002853,O00002863,U000918,wechat,7816.86,success,2025-06-24 05:25:17,MOCKTX0000002853
PAY00002854,O00002864,U001178,alipay,5882.87,success,2026-07-28 07:06:57,MOCKTX0000002854
PAY00002855,O00002865,U003803,alipay,1553.36,success,2025-01-17 19:03:17,MOCKTX0000002855
PAY00002856,O00002866,U002455,wechat,829.94,success,2026-03-01 05:10:19,MOCKTX0000002856
PAY00002857,O00002867,U002041,wechat,6149.66,success,2025-07-30 22:54:39,MOCKTX0000002857
PAY00002858,O00002868,U003041,alipay,3443.24,success,2025-04-09 10:09:33,MOCKTX0000002858
PAY00002859,O00002869,U003557,alipay,3876.61,success,2025-08-02 04:54:03,MOCKTX0000002859
PAY00002860,O00002870,U001690,wechat,3858.79,success,2025-06-08 12:01:30,MOCKTX0000002860
PAY00002861,O00002871,U004622,wechat,653.2,success,2026-05-06 02:29:21,MOCKTX0000002861
PAY00002862,O00002872,U002883,wechat,746.61,success,2026-01-19 03:33:25,MOCKTX0000002862
PAY00002863,O00002873,U003181,alipay,2029.01,success,2025-03-06 03:43:19,MOCKTX0000002863
PAY00002864,O00002874,U003808,alipay,2549.21,success,2026-08-14 04:56:47,MOCKTX0000002864
PAY00002865,O00002876,U004494,bank_card,5515.74,success,2026-05-20 04:24:23,MOCKTX0000002865
PAY00002866,O00002877,U002997,alipay,4533.5,success,2025-08-01 03:59:15,MOCKTX0000002866
PAY00002867,O00002878,U002619,wechat,1861.58,success,2026-05-23 23:24:57,MOCKTX0000002867
PAY00002868,O00002879,U001042,bank_card,36.47,success,2026-01-30 10:11:30,MOCKTX0000002868
PAY00002869,O00002880,U002739,wechat,2166.68,success,2026-03-12 12:29:43,MOCKTX0000002869
PAY00002870,O00002881,U002288,alipay,2157.05,success,2025-11-14 08:12:24,MOCKTX0000002870
PAY00002871,O00002882,U002383,alipay,1376.44,success,2025-06-28 06:41:02,MOCKTX0000002871
PAY00002872,O00002883,U002355,alipay,1378.99,success,2025-02-01 07:39:58,MOCKTX0000002872
PAY00002873,O00002883,U002355,wechat,1378.99,failed,2025-02-01 07:37:58,MOCKTX0000002873
PAY00002874,O00002884,U001778,bank_card,2520.77,success,2026-02-24 03:50:46,MOCKTX0000002874
PAY00002875,O00002886,U000227,alipay,7242.52,success,2025-05-30 11:04:27,MOCKTX0000002875
PAY00002876,O00002887,U000242,wechat,1808.21,success,2025-11-23 06:51:04,MOCKTX0000002876
PAY00002877,O00002888,U001229,alipay,1466.05,success,2026-02-23 21:37:35,MOCKTX0000002877
PAY00002878,O00002889,U001350,wechat,6357.38,success,2026-03-14 00:35:12,MOCKTX0000002878
PAY00002879,O00002891,U001147,alipay,152.05,success,2025-05-01 15:47:01,MOCKTX0000002879
PAY00002880,O00002892,U003553,wechat,1629.91,success,2026-02-24 18:36:38,MOCKTX0000002880
PAY00002881,O00002893,U003708,wechat,1921.4,success,2025-09-17 06:30:53,MOCKTX0000002881
PAY00002882,O00002894,U001013,alipay,7584.36,success,2025-07-26 12:29:21,MOCKTX0000002882
PAY00002883,O00002895,U001444,alipay,1854.19,success,2025-12-03 22:59:03,MOCKTX0000002883
PAY00002884,O00002896,U000802,wallet,6684.37,success,2025-01-25 00:56:19,MOCKTX0000002884
PAY00002885,O00002896,U000802,wechat,6684.37,failed,2025-01-25 00:54:19,MOCKTX0000002885
PAY00002886,O00002897,U000621,wechat,1982.11,success,2026-01-20 05:06:36,MOCKTX0000002886
PAY00002887,O00002898,U001904,alipay,4247.63,success,2026-01-27 02:59:35,MOCKTX0000002887
PAY00002888,O00002899,U001186,wechat,1966.17,success,2026-01-30 04:35:10,MOCKTX0000002888
PAY00002889,O00002900,U001629,alipay,1294.04,success,2025-11-13 06:27:54,MOCKTX0000002889
PAY00002890,O00002901,U000193,alipay,4111.5,success,2026-08-12 06:35:24,MOCKTX0000002890
PAY00002891,O00002902,U003648,wechat,497.5,success,2026-02-11 09:23:08,MOCKTX0000002891
PAY00002892,O00002903,U000004,alipay,1589.17,success,2025-02-02 22:59:04,MOCKTX0000002892
PAY00002893,O00002904,U002163,wechat,4756.59,success,2025-02-01 15:28:32,MOCKTX0000002893
PAY00002894,O00002905,U003227,alipay,6332.27,success,2025-08-06 09:41:39,MOCKTX0000002894
PAY00002895,O00002906,U003862,wechat,361.54,success,2025-11-03 14:18:58,MOCKTX0000002895
PAY00002896,O00002907,U001712,wechat,3735.92,success,2026-04-03 17:25:53,MOCKTX0000002896
PAY00002897,O00002908,U001754,wechat,6511.94,success,2025-10-12 11:08:16,MOCKTX0000002897
PAY00002898,O00002908,U001754,alipay,6511.94,failed,2025-10-12 11:06:16,MOCKTX0000002898
PAY00002899,O00002910,U002430,wechat,3695.2,success,2025-03-22 17:01:29,MOCKTX0000002899
PAY00002900,O00002911,U000898,wechat,947.4,success,2026-07-05 03:10:22,MOCKTX0000002900
PAY00002901,O00002912,U003457,bank_card,2021.69,success,2025-07-29 08:34:59,MOCKTX0000002901
PAY00002902,O00002912,U003457,wechat,2021.69,failed,2025-07-29 08:32:59,MOCKTX0000002902
PAY00002903,O00002913,U000852,wechat,996.4,success,2026-02-21 03:48:18,MOCKTX0000002903
PAY00002904,O00002914,U003438,alipay,1799.01,success,2026-03-13 14:58:17,MOCKTX0000002904
PAY00002905,O00002915,U000128,alipay,5461.42,success,2026-01-20 03:44:12,MOCKTX0000002905
PAY00002906,O00002916,U004440,bank_card,2444.67,success,2026-04-14 16:53:23,MOCKTX0000002906
PAY00002907,O00002917,U001490,alipay,358.08,success,2025-08-12 04:34:54,MOCKTX0000002907
PAY00002908,O00002918,U003179,wechat,3809.23,success,2026-07-16 14:08:49,MOCKTX0000002908
PAY00002909,O00002918,U003179,bank_card,3809.23,failed,2026-07-16 14:06:49,MOCKTX0000002909
PAY00002910,O00002919,U003196,wechat,3838.36,success,2026-01-19 19:14:01,MOCKTX0000002910
PAY00002911,O00002920,U003813,alipay,17692.07,success,2026-06-12 20:33:12,MOCKTX0000002911
PAY00002912,O00002921,U004948,wallet,3396.46,success,2025-06-19 19:37:52,MOCKTX0000002912
PAY00002913,O00002922,U003778,alipay,3562.82,success,2026-03-13 00:39:49,MOCKTX0000002913
PAY00002914,O00002923,U000092,alipay,1006.77,success,2026-02-19 09:41:24,MOCKTX0000002914
PAY00002915,O00002924,U002018,wechat,2770.22,success,2025-06-05 08:35:08,MOCKTX0000002915
PAY00002916,O00002925,U004297,wechat,2318.62,success,2026-04-13 21:54:38,MOCKTX0000002916
PAY00002917,O00002925,U004297,bank_card,2318.62,failed,2026-04-13 21:52:38,MOCKTX0000002917
PAY00002918,O00002926,U000569,wechat,5258.25,success,2025-11-23 17:26:36,MOCKTX0000002918
PAY00002919,O00002927,U002650,alipay,843.16,success,2026-01-09 23:41:09,MOCKTX0000002919
PAY00002920,O00002928,U000019,wechat,3553.5,success,2026-01-10 07:49:03,MOCKTX0000002920
PAY00002921,O00002929,U003064,alipay,7922.52,success,2025-03-22 05:15:25,MOCKTX0000002921
PAY00002922,O00002930,U003265,wechat,5578.19,success,2025-11-25 09:33:00,MOCKTX0000002922
PAY00002923,O00002931,U001777,wechat,1647.07,success,2025-02-26 21:55:25,MOCKTX0000002923
PAY00002924,O00002932,U001689,wechat,1113.74,success,2025-03-15 21:56:34,MOCKTX0000002924
PAY00002925,O00002933,U003500,bank_card,277.14,success,2025-08-15 00:33:37,MOCKTX0000002925
PAY00002926,O00002935,U000002,wechat,1315.35,success,2026-03-20 20:53:34,MOCKTX0000002926
PAY00002927,O00002935,U000002,wechat,1315.35,failed,2026-03-20 20:51:34,MOCKTX0000002927
PAY00002928,O00002936,U003439,bank_card,8554.48,success,2026-04-18 05:54:53,MOCKTX0000002928
PAY00002929,O00002937,U000232,wallet,1423.12,success,2025-08-18 22:32:17,MOCKTX0000002929
PAY00002930,O00002937,U000232,alipay,1423.12,failed,2025-08-18 22:30:17,MOCKTX0000002930
PAY00002931,O00002938,U002520,alipay,2842.06,success,2025-03-04 17:28:16,MOCKTX0000002931
PAY00002932,O00002939,U003014,alipay,519.64,success,2026-02-01 19:43:33,MOCKTX0000002932
PAY00002933,O00002940,U001977,alipay,477.4,success,2025-04-03 01:34:13,MOCKTX0000002933
PAY00002934,O00002941,U001938,bank_card,2119.75,success,2025-06-27 22:13:27,MOCKTX0000002934
PAY00002935,O00002941,U001938,alipay,2119.75,failed,2025-06-27 22:11:27,MOCKTX0000002935
PAY00002936,O00002942,U003667,alipay,2691.4,success,2025-05-12 01:31:48,MOCKTX0000002936
