price_id,sku_id,price,effective_from,effective_to,price_type
PR00001676,SKU0000838,848.31,2026-03-14,,regular
PR00001677,SKU0000839,507.17,2026-02-25,2026-06-22,regular
PR00001678,SKU0000839,461.03,2026-06-22,,campaign
PR00001679,SKU0000840,493.15,2026-01-22,2026-04-18,regular
PR00001680,SKU0000840,497.65,2026-04-18,,regular
PR00001681,SKU0000841,3079.28,2026-04-19,2026-08-22,regular
PR00001682,SKU0000841,3175.68,2026-08-22,,regular
PR00001683,SKU0000842,2909.67,2025-07-27,2026-01-20,regular
PR00001684,SKU0000842,2860.42,2026-01-20,,regular
PR00001685,SKU0000843,1533.99,2025-11-28,2026-03-13,regular
PR00001686,SKU0000843,1422.43,2026-03-13,,campaign
PR00001687,SKU0000844,1629.83,2025-10-26,2026-02-06,regular
PR00001688,SKU0000844,1523.52,2026-02-06,,campaign
PR00001689,SKU0000845,641.89,2025-07-14,2025-10-18,regular
PR00001690,SKU0000845,614.61,2025-10-18,,regular
PR00001691,SKU0000846,543.1,2026-04-07,2026-08-18,regular
PR00001692,SKU0000846,587.17,2026-08-18,,regular
PR00001693,SKU0000847,1508.37,2025-02-16,2025-05-06,regular
PR00001694,SKU0000847,1446.71,2025-05-06,,campaign
PR00001695,SKU0000848,1343.03,2025-04-15,2025-06-02,regular
PR00001696,SKU0000848,1232.25,2025-06-02,,regular
PR00001697,SKU0000849,855.01,2025-06-08,2025-11-14,regular
PR00001698,SKU0000849,789.77,2025-11-14,,regular
PR00001699,SKU0000850,733.93,2026-01-29,2026-06-08,regular
PR00001700,SKU0000850,748.02,2026-06-08,,campaign
PR00001701,SKU0000851,418.56,2025-03-25,2025-07-17,regular
PR00001702,SKU0000851,437.71,2025-07-17,,regular
PR00001703,SKU0000852,463.35,2026-01-10,2026-04-26,regular
PR00001704,SKU0000852,482.04,2026-04-26,,regular
PR00001705,SKU0000853,1069.94,2025-09-10,2025-11-06,regular
PR00001706,SKU0000853,1089.44,2025-11-06,,regular
PR00001707,SKU0000854,1331.03,2025-05-16,2025-07-24,regular
PR00001708,SKU0000854,1322.93,2025-07-24,,campaign
PR00001709,SKU0000855,1544.91,2025-07-04,2025-09-06,regular
PR00001710,SKU0000855,1579.46,2025-09-06,,regular
PR00001711,SKU0000856,1429.83,2025-08-21,2025-11-02,regular
PR00001712,SKU0000856,1433.92,2025-11-02,,regular
PR00001713,SKU0000857,2928.24,2025-04-30,2025-08-01,regular
PR00001714,SKU0000857,2765.76,2025-08-01,,regular
PR00001715,SKU0000858,3241.26,2025-10-19,2025-12-24,regular
PR00001716,SKU0000858,3359.57,2025-12-24,,campaign
PR00001717,SKU0000859,2318.62,2026-05-05,2026-08-22,regular
PR00001718,SKU0000859,2134.78,2026-08-22,,regular
PR00001719,SKU0000860,2027.24,2026-04-03,2026-06-18,regular
PR00001720,SKU0000860,2193.64,2026-06-18,,campaign
PR00001721,SKU0000861,1272.27,2026-01-03,2026-03-08,regular
PR00001722,SKU0000861,1338.88,2026-03-08,,regular
PR00001723,SKU0000862,1515.77,2025-12-17,2026-04-04,regular
PR00001724,SKU0000862,1542.19,2026-04-04,,regular
PR00001725,SKU0000863,613.02,2025-08-29,2025-10-05,regular
PR00001726,SKU0000863,576.85,2025-10-05,,regular
PR00001727,SKU0000864,516.53,2026-05-11,2026-08-22,regular
PR00001728,SKU0000864,494.98,2026-08-22,,regular
PR00001729,SKU0000865,98.08,2025-01-11,2025-04-02,regular
PR00001730,SKU0000865,94.55,2025-04-02,,campaign
PR00001731,SKU0000866,96.69,2025-09-01,2025-12-11,regular
PR00001732,SKU0000866,90.64,2025-12-11,,regular
PR00001733,SKU0000867,403.86,2026-01-07,2026-05-07,regular
PR00001734,SKU0000867,386.05,2026-05-07,,campaign
PR00001735,SKU0000868,446.06,2026-01-06,2026-06-24,regular
PR00001736,SKU0000868,414.01,2026-06-24,,campaign
PR00001737,SKU0000869,3241.39,2025-03-26,2025-08-14,regular
PR00001738,SKU0000869,3043.11,2025-08-14,,regular
PR00001739,SKU0000870,2859.13,2026-01-29,2026-02-28,regular
PR00001740,SKU0000870,2772.0,2026-02-28,,regular
PR00001741,SKU0000871,1090.23,2026-03-19,2026-05-17,regular
PR00001742,SKU0000871,1075.98,2026-05-17,,campaign
PR00001743,SKU0000872,1222.08,2025-05-06,2025-10-25,regular
PR00001744,SKU0000872,1157.74,2025-10-25,,campaign
PR00001745,SKU0000873,1162.52,2026-05-15,2026-08-22,regular
PR00001746,SKU0000873,1171.51,2026-08-22,,regular
PR00001747,SKU0000874,1256.36,2025-08-10,2025-11-20,regular
PR00001748,SKU0000874,1174.39,2025-11-20,,regular
PR00001749,SKU0000875,98.11,2025-02-26,2025-05-05,regular
PR00001750,SKU0000875,99.81,2025-05-05,,campaign
PR00001751,SKU0000876,99.63,2026-04-06,2026-05-24,regular
PR00001752,SKU0000876,106.88,2026-05-24,,regular
PR00001753,SKU0000877,2531.88,2025-08-23,2025-11-11,regular
PR00001754,SKU0000877,2323.99,2025-11-11,,campaign
PR00001755,SKU0000878,2221.27,2025-01-09,2025-06-26,regular
PR00001756,SKU0000878,2398.33,2025-06-26,,regular
PR00001757,SKU0000879,1608.85,2025-11-30,2026-02-15,regular
PR00001758,SKU0000879,1489.21,2026-02-15,,regular
PR00001759,SKU0000880,1583.64,2025-05-28,2025-06-29,regular
PR00001760,SKU0000880,1448.41,2025-06-29,,regular
PR00001761,SKU0000881,1299.7,2025-10-05,2026-04-02,regular
PR00001762,SKU0000881,1161.24,2026-04-02,,regular
PR00001763,SKU0000882,1136.95,2025-07-26,2025-10-24,regular
PR00001764,SKU0000882,1100.36,2025-10-24,,regular
PR00001765,SKU0000883,2208.03,2026-04-09,2026-06-04,regular
PR00001766,SKU0000883,2034.45,2026-06-04,,regular
PR00001767,SKU0000884,1798.51,2025-07-28,2025-12-03,regular
PR00001768,SKU0000884,1861.21,2025-12-03,,campaign
PR00001769,SKU0000885,21.44,2025-03-20,2025-09-04,regular
PR00001770,SKU0000885,20.18,2025-09-04,,regular
PR00001771,SKU0000886,20.29,2025-01-15,2025-05-16,regular
PR00001772,SKU0000886,19.23,2025-05-16,,regular
PR00001773,SKU0000887,536.57,2025-11-15,2026-05-10,regular
PR00001774,SKU0000887,497.55,2026-05-10,,regular
PR00001775,SKU0000888,471.03,2025-12-12,2026-02-24,regular
PR00001776,SKU0000888,448.59,2026-02-24,,regular
PR00001777,SKU0000889,561.77,2025-07-17,2025-10-15,regular
PR00001778,SKU0000889,555.45,2025-10-15,,regular
PR00001779,SKU0000890,578.68,2025-05-17,2025-10-09,regular
PR00001780,SKU0000890,577.91,2025-10-09,,campaign
PR00001781,SKU0000891,418.87,2025-04-29,2025-08-13,regular
PR00001782,SKU0000891,436.86,2025-08-13,,regular
PR00001783,SKU0000892,398.91,2025-04-26,2025-09-04,regular
PR00001784,SKU0000892,365.8,2025-09-04,,regular
PR00001785,SKU0000893,1186.53,2025-04-05,2025-08-08,regular
PR00001786,SKU0000893,1106.42,2025-08-08,,regular
PR00001787,SKU0000894,1282.1,2025-06-14,2025-07-22,regular
PR00001788,SKU0000894,1169.84,2025-07-22,,regular
PR00001789,SKU0000895,377.77,2026-04-11,2026-05-14,regular
PR00001790,SKU0000895,409.49,2026-05-14,,regular
PR00001791,SKU0000896,327.29,2026-01-14,2026-06-13,regular
PR00001792,SKU0000896,352.13,2026-06-13,,campaign
PR00001793,SKU0000897,1502.92,2025-09-02,2026-01-21,regular
PR00001794,SKU0000897,1544.59,2026-01-21,,regular
PR00001795,SKU0000898,1277.03,2025-03-19,2025-07-31,regular
PR00001796,SKU0000898,1293.25,2025-07-31,,regular
PR00001797,SKU0000899,398.03,2025-04-23,2025-09-02,regular
PR00001798,SKU0000899,421.7,2025-09-02,,campaign
PR00001799,SKU0000900,482.11,2025-05-22,2025-10-30,regular
PR00001800,SKU0000900,441.47,2025-10-30,,regular
PR00001801,SKU0000901,2975.24,2025-07-17,2025-11-05,regular
PR00001802,SKU0000901,2862.2,2025-11-05,,campaign
PR00001803,SKU0000902,3172.52,2025-10-31,2026-01-04,regular
PR00001804,SKU0000902,3259.42,2026-01-04,,regular
PR00001805,SKU0000903,1468.21,2025-09-10,2026-02-06,regular
PR00001806,SKU0000903,1446.93,2026-02-06,,regular
PR00001807,SKU0000904,1679.42,2026-03-21,2026-05-24,regular
PR00001808,SKU0000904,1679.69,2026-05-24,,campaign
PR00001809,SKU0000905,499.04,2025-12-18,2026-02-03,regular
PR00001810,SKU0000905,474.85,2026-02-03,,regular
PR00001811,SKU0000906,402.27,2025-11-02,2025-12-21,regular
PR00001812,SKU0000906,413.52,2025-12-21,,regular
PR00001813,SKU0000907,1511.43,2025-05-19,2025-09-11,regular
PR00001814,SKU0000907,1465.86,2025-09-11,,regular
PR00001815,SKU0000908,1958.22,2025-04-08,2025-09-25,regular
PR00001816,SKU0000908,1835.98,2025-09-25,,regular
PR00001817,SKU0000909,743.55,2025-10-27,2026-01-14,regular
PR00001818,SKU0000909,782.24,2026-01-14,,campaign
PR00001819,SKU0000910,815.17,2025-08-06,2025-10-31,regular
PR00001820,SKU0000910,857.19,2025-10-31,,campaign
PR00001821,SKU0000911,497.49,2026-03-10,2026-08-22,regular
PR00001822,SKU0000911,496.46,2026-08-22,,regular
PR00001823,SKU0000912,375.12,2025-07-06,2025-08-15,regular
PR00001824,SKU0000912,403.99,2025-08-15,,campaign
PR00001825,SKU0000913,258.92,2025-05-17,2025-07-13,regular
PR00001826,SKU0000913,235.61,2025-07-13,,campaign
PR00001827,SKU0000914,257.67,2025-05-30,2025-09-27,regular
PR00001828,SKU0000914,276.88,2025-09-27,,regular
PR00001829,SKU0000915,1100.97,2025-06-06,2025-08-30,regular
PR00001830,SKU0000915,1190.4,2025-08-30,,regular
PR00001831,SKU0000916,1246.5,2026-03-11,2026-08-12,regular
PR00001832,SKU0000916,1288.47,2026-08-12,,regular
PR00001833,SKU0000917,1575.37,2025-02-08,2025-07-29,regular
PR00001834,SKU0000917,1652.89,2025-07-29,,regular
PR00001835,SKU0000918,1465.22,2025-10-27,2025-11-30,regular
PR00001836,SKU0000918,1313.12,2025-11-30,,campaign
PR00001837,SKU0000919,363.73,2025-10-28,2026-02-05,regular
PR00001838,SKU0000919,383.02,2026-02-05,,regular
PR00001839,SKU0000920,500.79,2025-06-18,2025-12-11,regular
PR00001840,SKU0000920,452.93,2025-12-11,,regular
PR00001841,SKU0000921,407.01,2025-04-06,2025-06-05,regular
PR00001842,SKU0000921,371.56,2025-06-05,,regular
PR00001843,SKU0000922,326.97,2025-05-11,2025-09-05,regular
PR00001844,SKU0000922,345.9,2025-09-05,,regular
PR00001845,SKU0000923,548.7,2025-05-06,2025-10-23,regular
PR00001846,SKU0000923,516.27,2025-10-23,,regular
PR00001847,SKU0000924,426.99,2026-01-26,2026-05-25,regular
PR00001848,SKU0000924,459.1,2026-05-25,,regular
PR00001849,SKU0000925,584.8,2025-08-23,2026-01-25,regular
PR00001850,SKU0000925,537.84,2026-01-25,,regular
PR00001851,SKU0000926,530.25,2026-04-24,2026-07-19,regular
PR00001852,SKU0000926,539.78,2026-07-19,,campaign
PR00001853,SKU0000927,2172.12,2025-06-24,2025-08-28,regular
PR00001854,SKU0000927,2289.21,2025-08-28,,regular
PR00001855,SKU0000928,2333.84,2026-02-22,2026-06-13,regular
PR00001856,SKU0000928,2406.41,2026-06-13,,regular
PR00001857,SKU0000929,2717.12,2026-01-22,2026-05-17,regular
PR00001858,SKU0000929,2586.04,2026-05-17,,campaign
PR00001859,SKU0000930,2725.9,2025-06-04,2025-09-16,regular
PR00001860,SKU0000930,2542.04,2025-09-16,,regular
PR00001861,SKU0000931,2866.79,2026-04-23,2026-08-08,regular
PR00001862,SKU0000931,3023.24,2026-08-08,,campaign
PR00001863,SKU0000932,3309.94,2025-03-25,2025-08-22,regular
PR00001864,SKU0000932,3100.7,2025-08-22,,regular
PR00001865,SKU0000933,956.76,2026-01-01,2026-06-16,regular
PR00001866,SKU0000933,1008.37,2026-06-16,,regular
PR00001867,SKU0000934,955.77,2026-03-15,2026-04-22,regular
PR00001868,SKU0000934,1024.97,2026-04-22,,regular
PR00001869,SKU0000935,220.06,2025-09-05,2025-12-15,regular
PR00001870,SKU0000935,218.24,2025-12-15,,regular
PR00001871,SKU0000936,220.87,2026-02-21,2026-04-11,regular
PR00001872,SKU0000936,237.04,2026-04-11,,regular
PR00001873,SKU0000937,1383.34,2025-05-12,2025-06-30,regular
PR00001874,SKU0000937,1443.84,2025-06-30,,regular
PR00001875,SKU0000938,1716.51,2025-08-07,2025-09-27,regular
PR00001876,SKU0000938,1535.83,2025-09-27,,campaign
PR00001877,SKU0000939,3211.52,2025-07-19,2025-10-08,regular
PR00001878,SKU0000939,3126.77,2025-10-08,,regular
PR00001879,SKU0000940,2669.45,2025-12-26,2026-05-01,regular
PR00001880,SKU0000940,2519.68,2026-05-01,,campaign
PR00001881,SKU0000941,702.8,2026-03-23,2026-08-22,regular
PR00001882,SKU0000941,653.03,2026-08-22,,regular
PR00001883,SKU0000942,612.95,2025-02-14,2025-07-31,regular
PR00001884,SKU0000942,557.39,2025-07-31,,regular
PR00001885,SKU0000943,1025.19,2025-07-02,2025-11-24,regular
PR00001886,SKU0000943,952.99,2025-11-24,,regular
PR00001887,SKU0000944,927.81,2025-08-18,2026-01-28,regular
PR00001888,SKU0000944,920.56,2026-01-28,,regular
PR00001889,SKU0000945,1088.09,2025-12-22,2026-03-11,regular
PR00001890,SKU0000945,1145.67,2026-03-11,,regular
PR00001891,SKU0000946,1123.26,2025-11-18,2026-04-30,regular
PR00001892,SKU0000946,1160.96,2026-04-30,,regular
PR00001893,SKU0000947,1491.26,2026-02-19,2026-06-01,regular
PR00001894,SKU0000947,1581.25,2026-06-01,,campaign
PR00001895,SKU0000948,1806.48,2025-01-02,2025-04-01,regular
PR00001896,SKU0000948,1751.82,2025-04-01,,regular
PR00001897,SKU0000949,3546.74,2025-02-21,2025-07-14,regular
PR00001898,SKU0000949,3211.88,2025-07-14,,regular
PR00001899,SKU0000950,2871.57,2025-09-10,2026-02-15,regular
PR00001900,SKU0000950,2730.68,2026-02-15,,campaign
PR00001901,SKU0000951,2799.47,2026-04-09,2026-07-06,regular
PR00001902,SKU0000951,2642.02,2026-07-06,,regular
PR00001903,SKU0000952,3233.33,2025-12-15,2026-01-16,regular
PR00001904,SKU0000952,3226.76,2026-01-16,,campaign
PR00001905,SKU0000953,116.11,2025-11-17,2026-02-12,regular
PR00001906,SKU0000953,115.01,2026-02-12,,regular
PR00001907,SKU0000954,130.64,2025-04-17,2025-05-30,regular
PR00001908,SKU0000954,132.78,2025-05-30,,regular
PR00001909,SKU0000955,1104.91,2025-07-31,2025-11-09,regular
PR00001910,SKU0000955,1069.78,2025-11-09,,regular
PR00001911,SKU0000956,1132.4,2025-04-08,2025-08-18,regular
PR00001912,SKU0000956,1121.98,2025-08-18,,campaign
PR00001913,SKU0000957,3019.37,2025-07-04,2025-11-03,regular
PR00001914,SKU0000957,2854.77,2025-11-03,,regular
PR00001915,SKU0000958,3042.49,2025-10-25,2026-02-26,regular
PR00001916,SKU0000958,3150.11,2026-02-26,,campaign
PR00001917,SKU0000959,2594.11,2025-04-22,2025-10-13,regular
PR00001918,SKU0000959,2732.97,2025-10-13,,regular
PR00001919,SKU0000960,2777.72,2025-08-24,2025-11-06,regular
PR00001920,SKU0000960,2660.36,2025-11-06,,regular
PR00001921,SKU0000961,174.86,2025-12-27,2026-03-27,regular
PR00001922,SKU0000961,162.02,2026-03-27,,regular
PR00001923,SKU0000962,182.31,2025-04-15,2025-06-04,regular
PR00001924,SKU0000962,177.51,2025-06-04,,regular
PR00001925,SKU0000963,350.14,2025-09-20,2026-03-03,regular
PR00001926,SKU0000963,316.63,2026-03-03,,regular
PR00001927,SKU0000964,326.77,2026-02-16,2026-05-05,regular
PR00001928,SKU0000964,292.9,2026-05-05,,regular
PR00001929,SKU0000965,1907.94,2025-10-02,2026-03-18,regular
PR00001930,SKU0000965,2066.48,2026-03-18,,campaign
PR00001931,SKU0000966,2247.38,2026-05-20,2026-08-03,regular
PR00001932,SKU0000966,2026.62,2026-08-03,,regular
PR00001933,SKU0000967,1125.8,2025-11-29,2026-05-27,regular
PR00001934,SKU0000967,1146.62,2026-05-27,,regular
PR00001935,SKU0000968,1455.23,2025-03-22,2025-08-15,regular
PR00001936,SKU0000968,1365.04,2025-08-15,,campaign
PR00001937,SKU0000969,786.31,2026-01-21,2026-03-24,regular
PR00001938,SKU0000969,747.61,2026-03-24,,regular
PR00001939,SKU0000970,808.22,2025-09-15,2026-02-01,regular
PR00001940,SKU0000970,757.27,2026-02-01,,regular
PR00001941,SKU0000971,1080.16,2025-05-05,2025-08-10,regular
PR00001942,SKU0000971,1029.84,2025-08-10,,regular
PR00001943,SKU0000972,1051.11,2025-10-22,2026-02-02,regular
PR00001944,SKU0000972,953.33,2026-02-02,,regular
PR00001945,SKU0000973,2447.09,2025-09-17,2025-12-07,regular
PR00001946,SKU0000973,2542.76,2025-12-07,,regular
PR00001947,SKU0000974,2509.49,2026-01-05,2026-04-16,regular
PR00001948,SKU0000974,2315.23,2026-04-16,,regular
PR00001949,SKU0000975,1201.69,2026-02-28,2026-07-20,regular
PR00001950,SKU0000975,1191.64,2026-07-20,,regular
PR00001951,SKU0000976,1249.6,2025-06-03,2025-09-22,regular
PR00001952,SKU0000976,1138.01,2025-09-22,,campaign
PR00001953,SKU0000977,1755.23,2025-09-25,2025-12-02,regular
PR00001954,SKU0000977,1649.82,2025-12-02,,regular
PR00001955,SKU0000978,1769.9,2026-03-20,2026-07-30,regular
PR00001956,SKU0000978,1653.06,2026-07-30,,campaign
PR00001957,SKU0000979,2709.94,2026-03-30,2026-05-08,regular
PR00001958,SKU0000979,2919.13,2026-05-08,,regular
PR00001959,SKU0000980,3005.3,2025-08-29,2026-02-08,regular
PR00001960,SKU0000980,2866.33,2026-02-08,,regular
PR00001961,SKU0000981,1399.32,2025-05-11,2025-10-08,regular
PR00001962,SKU0000981,1269.83,2025-10-08,,regular
PR00001963,SKU0000982,1107.62,2025-12-02,2026-05-09,regular
PR00001964,SKU0000982,1145.29,2026-05-09,,regular
PR00001965,SKU0000983,2429.83,2025-05-28,2025-10-21,regular
PR00001966,SKU0000983,2555.55,2025-10-21,,regular
PR00001967,SKU0000984,2672.07,2025-07-22,2025-10-09,regular
PR00001968,SKU0000984,2601.33,2025-10-09,,regular
PR00001969,SKU0000985,1665.27,2025-12-05,2026-03-24,regular
PR00001970,SKU0000985,1738.05,2026-03-24,,regular
PR00001971,SKU0000986,1679.6,2025-11-04,2026-05-02,regular
PR00001972,SKU0000986,1582.84,2026-05-02,,regular
PR00001973,SKU0000987,1298.35,2025-05-13,2025-09-24,regular
PR00001974,SKU0000987,1168.66,2025-09-24,,regular
PR00001975,SKU0000988,1495.4,2026-04-08,2026-08-22,regular
PR00001976,SKU0000988,1377.27,2026-08-22,,regular
PR00001977,SKU0000989,1377.82,2026-02-15,2026-04-09,regular
PR00001978,SKU0000989,1341.41,2026-04-09,,regular
PR00001979,SKU0000990,1506.0,2025-12-31,2026-05-21,regular
PR00001980,SKU0000990,1557.76,2026-05-21,,regular
PR00001981,SKU0000991,2887.21,2025-03-26,2025-06-16,regular
PR00001982,SKU0000991,3122.55,2025-06-16,,regular
PR00001983,SKU0000992,2777.67,2025-07-10,2025-11-23,regular
PR00001984,SKU0000992,2675.26,2025-11-23,,regular
PR00001985,SKU0000993,1401.1,2025-12-29,2026-04-26,regular
PR00001986,SKU0000993,1312.47,2026-04-26,,regular
PR00001987,SKU0000994,1422.61,2025-09-01,2025-11-13,regular
PR00001988,SKU0000994,1311.52,2025-11-13,,regular
PR00001989,SKU0000995,329.54,2025-09-26,2026-02-26,regular
PR00001990,SKU0000995,356.13,2026-02-26,,regular
PR00001991,SKU0000996,374.09,2026-01-04,2026-06-17,regular
PR00001992,SKU0000996,340.17,2026-06-17,,regular
PR00001993,SKU0000997,758.41,2025-05-05,2025-08-29,regular
PR00001994,SKU0000997,764.27,2025-08-29,,campaign
PR00001995,SKU0000998,883.94,2026-01-07,2026-03-01,regular
PR00001996,SKU0000998,820.5,2026-03-01,,regular
PR00001997,SKU0000999,2623.12,2025-01-03,2025-05-19,regular
PR00001998,SKU0000999,2428.28,2025-05-19,,regular
PR00001999,SKU0001000,1879.77,2025-02-06,2025-06-27,regular
PR00002000,SKU0001000,1926.55,2025-06-27,,regular
PR00002001,SKU0001001,1349.22,2026-02-27,2026-04-28,regular
PR00002002,SKU0001001,1234.24,2026-04-28,,regular
PR00002003,SKU0001002,1324.84,2025-06-02,2025-10-09,regular
PR00002004,SKU0001002,1201.0,2025-10-09,,regular
PR00002005,SKU0001003,2280.49,2025-11-01,2026-04-11,regular
PR00002006,SKU0001003,2296.2,2026-04-11,,regular
PR00002007,SKU0001004,1842.82,2026-03-04,2026-06-18,regular
PR00002008,SKU0001004,1897.41,2026-06-18,,regular
PR00002009,SKU0001005,2436.15,2025-07-16,2025-11-27,regular
PR00002010,SKU0001005,2260.12,2025-11-27,,regular
PR00002011,SKU0001006,2593.62,2025-05-04,2025-07-28,regular
PR00002012,SKU0001006,2406.5,2025-07-28,,campaign
PR00002013,SKU0001007,494.51,2025-12-26,2026-04-21,regular
PR00002014,SKU0001007,454.96,2026-04-21,,regular
PR00002015,SKU0001008,482.6,2025-08-31,2025-11-24,regular
PR00002016,SKU0001008,449.95,2025-11-24,,regular
PR00002017,SKU0001009,477.49,2025-06-09,2025-07-29,regular
PR00002018,SKU0001009,500.55,2025-07-29,,regular
PR00002019,SKU0001010,438.77,2025-08-19,2025-12-01,regular
PR00002020,SKU0001010,454.92,2025-12-01,,regular
PR00002021,SKU0001011,409.01,2025-06-01,2025-11-16,regular
PR00002022,SKU0001011,388.53,2025-11-16,,regular
PR00002023,SKU0001012,405.58,2026-04-23,2026-08-22,regular
PR00002024,SKU0001012,395.46,2026-08-22,,regular
PR00002025,SKU0001013,1056.01,2026-01-11,2026-07-03,regular
PR00002026,SKU0001013,1113.99,2026-07-03,,regular
PR00002027,SKU0001014,1248.27,2026-02-26,2026-05-17,regular
PR00002028,SKU0001014,1239.16,2026-05-17,,regular
PR00002029,SKU0001015,2435.26,2025-07-29,2025-12-04,regular
PR00002030,SKU0001015,2375.3,2025-12-04,,regular
PR00002031,SKU0001016,2512.41,2025-09-04,2025-10-17,regular
PR00002032,SKU0001016,2295.63,2025-10-17,,regular
PR00002033,SKU0001017,3293.59,2025-09-22,2026-01-25,regular
PR00002034,SKU0001017,3350.91,2026-01-25,,campaign
PR00002035,SKU0001018,2735.6,2025-02-13,2025-04-01,regular
PR00002036,SKU0001018,2959.01,2025-04-01,,campaign
PR00002037,SKU0001019,2004.24,2026-01-30,2026-07-06,regular
PR00002038,SKU0001019,1908.07,2026-07-06,,regular
PR00002039,SKU0001020,1954.96,2025-07-09,2025-09-15,regular
PR00002040,SKU0001020,2074.5,2025-09-15,,regular
PR00002041,SKU0001021,269.21,2026-02-03,2026-07-31,regular
PR00002042,SKU0001021,253.6,2026-07-31,,regular
PR00002043,SKU0001022,275.54,2026-01-27,2026-07-11,regular
PR00002044,SKU0001022,264.91,2026-07-11,,regular
PR00002045,SKU0001023,1763.53,2026-01-20,2026-07-01,regular
PR00002046,SKU0001023,1821.85,2026-07-01,,campaign
PR00002047,SKU0001024,1848.63,2026-02-15,2026-07-23,regular
PR00002048,SKU0001024,1959.98,2026-07-23,,campaign
PR00002049,SKU0001025,2111.61,2025-12-21,2026-03-30,regular
PR00002050,SKU0001025,2160.25,2026-03-30,,regular
PR00002051,SKU0001026,1934.09,2026-01-21,2026-04-23,regular
PR00002052,SKU0001026,2041.98,2026-04-23,,regular
PR00002053,SKU0001027,2857.24,2026-02-11,2026-08-09,regular
PR00002054,SKU0001027,2575.35,2026-08-09,,regular
PR00002055,SKU0001028,2705.21,2025-01-07,2025-02-24,regular
PR00002056,SKU0001028,2702.63,2025-02-24,,regular
PR00002057,SKU0001029,2944.13,2025-04-29,2025-06-08,regular
PR00002058,SKU0001029,3108.95,2025-06-08,,campaign
PR00002059,SKU0001030,2797.15,2025-05-23,2025-10-23,regular
PR00002060,SKU0001030,2763.54,2025-10-23,,campaign
