review_id,order_item_id,order_id,user_id,product_id,rating,review_content,has_image,created_at,review_status
RV00001814,OI000016479,O00009656,U004611,P001367,4,性价比不错,0,2025-11-17 03:20:43,visible
RV00001815,OI000002230,O00001310,U002724,P000479,4,物流很快，包装完整,0,2025-08-18 23:36:05,visible
RV00001816,OI000008127,O00004781,U002457,P000758,5,质量很好，符合预期,1,2025-05-09 05:31:55,visible
RV00001817,OI000001623,O00000946,U001137,P001294,4,体验一般,0,2025-04-23 11:25:09,visible
RV00001818,OI000019716,O00011566,U004699,P000446,1,体验一般,1,2026-02-11 14:17:32,visible
RV00001819,OI000001786,O00001045,U003889,P001051,5,整体满意,0,2026-06-06 01:03:21,visible
RV00001820,OI000015900,O00009329,U002690,P000485,3,物流很快，包装完整,0,2025-09-20 12:16:16,visible
RV00001821,OI000012678,O00007411,U003197,P000276,5,质量很好，符合预期,0,2025-08-17 22:03:02,visible
RV00001822,OI000012958,O00007582,U003344,P000559,5,整体满意,1,2025-06-25 01:30:31,visible
RV00001823,OI000013977,O00008183,U004443,P000684,4,质量很好，符合预期,0,2025-08-19 07:14:19,visible
RV00001824,OI000017884,O00010468,U001911,P000207,2,质量很好，符合预期,1,2025-07-14 17:08:41,visible
RV00001825,OI000002187,O00001287,U003112,P000592,1,整体满意,0,2026-07-02 17:53:39,visible
RV00001826,OI000015851,O00009295,U000992,P000427,3,质量很好，符合预期,0,2026-01-15 08:55:49,visible
RV00001827,OI000005008,O00002977,U000911,P000359,1,整体满意,0,2025-07-26 12:44:08,visible
RV00001828,OI000001115,O00000636,U000202,P001344,4,与描述有差异,0,2026-08-18 21:30:35,visible
RV00001829,OI000008383,O00004935,U002342,P000719,5,整体满意,0,2026-03-16 21:19:18,visible
RV00001830,OI000000268,O00000149,U004608,P000630,5,性价比不错,0,2025-07-16 06:33:25,visible
RV00001831,OI000020124,O00011807,U001837,P001439,5,整体满意,0,2026-08-14 02:43:44,visible
RV00001832,OI000009223,O00005434,U003715,P001042,5,质量很好，符合预期,0,2025-06-13 01:44:41,visible
RV00001833,OI000000822,O00000470,U000943,P000072,2,物流很快，包装完整,0,2026-01-14 08:13:02,visible
RV00001834,OI000013619,O00007966,U004006,P000089,4,质量很好，符合预期,0,2025-09-12 00:02:55,visible
RV00001835,OI000007293,O00004305,U003343,P001320,4,物流很快，包装完整,0,2026-08-24 03:11:42,visible
RV00001836,OI000008550,O00005031,U003893,P001047,5,体验一般,0,2026-09-01 19:14:42,visible
RV00001837,OI000014851,O00008691,U004654,P001089,5,物流很快，包装完整,0,2025-02-08 05:20:13,visible
RV00001838,OI000016540,O00009695,U003277,P000668,4,体验一般,1,2026-07-24 18:05:57,visible
RV00001839,OI000007344,O00004333,U003345,P000748,4,质量很好，符合预期,0,2025-06-03 10:37:54,visible
RV00001840,OI000006325,O00003741,U004448,P001025,4,质量很好，符合预期,0,2025-10-08 00:38:59,visible
RV00001841,OI000006395,O00003781,U002546,P000723,4,整体满意,0,2025-07-04 13:28:05,visible
RV00001842,OI000000498,O00000287,U001346,P001488,5,性价比不错,0,2025-11-11 06:34:25,visible
RV00001843,OI000006510,O00003848,U000861,P001164,5,整体满意,0,2025-05-14 16:35:37,visible
RV00001844,OI000017528,O00010261,U000598,P000451,4,质量很好，符合预期,0,2026-08-12 22:53:01,visible
RV00001845,OI000015658,O00009182,U000314,P001421,5,整体满意,0,2026-07-14 10:37:42,visible
RV00001846,OI000002053,O00001212,U001636,P001365,4,物流很快，包装完整,0,2025-12-27 22:25:31,visible
RV00001847,OI000008897,O00005242,U001422,P001020,4,与描述有差异,0,2026-04-12 22:11:24,visible
RV00001848,OI000011113,O00006523,U001643,P000927,5,体验一般,0,2026-06-14 20:21:44,visible
RV00001849,OI000006630,O00003919,U001928,P001268,5,整体满意,0,2025-09-20 15:09:44,visible
RV00001850,OI000001798,O00001052,U001936,P000572,5,体验一般,0,2026-03-29 22:29:45,visible
RV00001851,OI000017607,O00010308,U001607,P000867,5,性价比不错,0,2026-03-20 06:56:09,visible
RV00001852,OI000011427,O00006702,U002525,P000213,2,性价比不错,0,2026-01-30 16:28:33,visible
RV00001853,OI000009375,O00005529,U004269,P001419,1,质量很好，符合预期,0,2025-07-22 10:08:21,visible
RV00001854,OI000003882,O00002304,U002856,P000296,5,体验一般,0,2025-04-03 23:44:40,visible
RV00001855,OI000018379,O00010772,U003070,P000090,4,体验一般,0,2026-05-31 23:13:23,visible
RV00001856,OI000002631,O00001553,U002349,P000555,4,物流很快，包装完整,1,2026-07-14 10:10:31,visible
RV00001857,OI000008029,O00004720,U000147,P001365,5,体验一般,0,2025-09-03 17:56:22,visible
RV00001858,OI000004855,O00002886,U000227,P000592,5,与描述有差异,0,2025-06-11 10:44:27,visible
RV00001859,OI000000582,O00000334,U002765,P000647,5,体验一般,0,2026-06-25 00:12:06,visible
RV00001860,OI000017296,O00010134,U004842,P000374,5,整体满意,0,2025-10-21 20:59:32,visible
RV00001861,OI000006790,O00004010,U004265,P001388,3,物流很快，包装完整,0,2025-11-28 05:10:29,visible
RV00001862,OI000009266,O00005464,U004204,P000855,5,体验一般,0,2025-10-10 20:06:00,visible
RV00001863,OI000015033,O00008805,U000494,P001199,4,质量很好，符合预期,0,2025-04-15 05:04:58,visible
RV00001864,OI000009617,O00005672,U003448,P000790,3,物流很快，包装完整,0,2025-10-27 18:48:15,visible
RV00001865,OI000014630,O00008565,U002387,P000623,4,与描述有差异,0,2026-03-13 05:39:12,visible
RV00001866,OI000010093,O00005935,U002591,P000788,4,与描述有差异,0,2025-10-05 03:29:10,visible
RV00001867,OI000017382,O00010183,U002657,P000180,4,质量很好，符合预期,0,2025-08-13 04:14:49,visible
RV00001868,OI000012412,O00007266,U004783,P000840,5,整体满意,0,2025-11-26 05:42:10,visible
RV00001869,OI000012933,O00007569,U000907,P001345,5,整体满意,1,2026-06-27 11:35:43,visible
RV00001870,OI000013183,O00007711,U002945,P001340,5,体验一般,0,2025-08-29 08:30:16,visible
RV00001871,OI000016165,O00009475,U002936,P001094,5,质量很好，符合预期,0,2025-10-21 10:17:07,visible
RV00001872,OI000001838,O00001077,U001671,P001432,5,性价比不错,0,2025-04-18 13:33:58,visible
RV00001873,OI000005501,O00003267,U000184,P001153,5,质量很好，符合预期,0,2025-05-14 14:36:02,visible
RV00001874,OI000013565,O00007935,U000377,P000197,3,物流很快，包装完整,0,2025-06-04 00:28:23,visible
RV00001875,OI000016617,O00009748,U000058,P001129,5,物流很快，包装完整,0,2026-06-08 10:38:47,visible
RV00001876,OI000008801,O00005179,U003406,P000074,1,物流很快，包装完整,0,2025-08-04 15:56:58,visible
RV00001877,OI000008170,O00004808,U000939,P000027,4,整体满意,0,2025-05-05 14:31:48,visible
RV00001878,OI000000700,O00000403,U003744,P001215,3,性价比不错,0,2025-08-06 02:20:50,visible
RV00001879,OI000011950,O00006990,U003359,P000061,5,整体满意,1,2026-01-13 16:17:59,visible
RV00001880,OI000006501,O00003844,U000861,P000909,4,质量很好，符合预期,0,2025-11-05 23:35:13,visible
RV00001881,OI000006486,O00003835,U002326,P001448,4,整体满意,0,2025-03-31 05:45:04,visible
RV00001882,OI000008825,O00005197,U004453,P001122,5,整体满意,0,2025-05-17 15:59:24,visible
RV00001883,OI000005621,O00003334,U001383,P000999,3,与描述有差异,0,2026-01-13 07:28:46,visible
RV00001884,OI000004796,O00002846,U002311,P001210,5,整体满意,0,2026-04-18 22:40:53,visible
RV00001885,OI000004498,O00002669,U000053,P000668,5,整体满意,1,2025-12-22 07:19:52,visible
RV00001886,OI000001520,O00000888,U004435,P000101,5,整体满意,0,2026-07-26 14:23:20,visible
RV00001887,OI000002593,O00001529,U001825,P000690,4,质量很好，符合预期,0,2026-06-10 20:13:38,visible
RV00001888,OI000016805,O00009860,U004929,P000532,5,体验一般,0,2026-08-30 23:39:58,visible
RV00001889,OI000013544,O00007921,U001642,P001188,5,质量很好，符合预期,0,2025-10-22 16:14:40,visible
RV00001890,OI000003671,O00002167,U004817,P001422,5,质量很好，符合预期,0,2025-04-08 02:43:04,visible
RV00001891,OI000012458,O00007291,U002496,P000125,5,体验一般,0,2026-01-29 13:56:22,visible
RV00001892,OI000002906,O00001718,U001275,P000684,5,体验一般,0,2025-08-23 18:39:18,visible
RV00001893,OI000007963,O00004686,U003404,P000635,4,整体满意,0,2025-11-13 11:44:05,visible
RV00001894,OI000018862,O00011060,U004914,P001026,5,物流很快，包装完整,0,2025-06-30 16:19:02,visible
RV00001895,OI000002107,O00001247,U003239,P000447,4,整体满意,0,2025-05-17 14:28:39,visible
RV00001896,OI000018073,O00010588,U004258,P000064,5,性价比不错,0,2025-11-25 11:36:14,visible
RV00001897,OI000018767,O00011003,U001307,P001181,5,物流很快，包装完整,0,2026-08-03 00:06:39,visible
RV00001898,OI000011698,O00006855,U000565,P001299,3,物流很快，包装完整,0,2025-07-09 18:13:40,visible
RV00001899,OI000005668,O00003362,U002491,P000235,5,整体满意,0,2025-04-08 01:27:16,visible
RV00001900,OI000002993,O00001764,U003509,P001271,5,质量很好，符合预期,1,2025-10-26 10:46:46,visible
RV00001901,OI000018532,O00010866,U000496,P000090,3,整体满意,0,2026-09-02 10:26:06,visible
RV00001902,OI000002599,O00001532,U002400,P000960,5,性价比不错,0,2025-02-14 11:54:48,visible
RV00001903,OI000014929,O00008738,U004501,P000459,5,质量很好，符合预期,0,2026-02-16 04:58:56,visible
RV00001904,OI000016464,O00009646,U003823,P000554,4,质量很好，符合预期,0,2025-01-13 04:14:34,visible
RV00001905,OI000016433,O00009630,U004397,P000009,4,物流很快，包装完整,1,2026-06-10 04:26:09,visible
RV00001906,OI000003754,O00002220,U003764,P000187,4,性价比不错,0,2026-07-10 01:56:30,visible
RV00001907,OI000006346,O00003750,U003217,P000970,5,物流很快，包装完整,0,2025-02-10 19:56:17,visible
RV00001908,OI000008543,O00005027,U001101,P000719,3,性价比不错,1,2025-08-13 02:14:10,visible
RV00001909,OI000010104,O00005942,U002754,P000505,5,质量很好，符合预期,0,2025-05-21 17:36:32,visible
RV00001910,OI000010554,O00006210,U004047,P000030,4,体验一般,0,2025-11-24 08:15:28,visible
RV00001911,OI000009983,O00005874,U001333,P000493,3,质量很好，符合预期,0,2026-01-04 17:44:02,visible
RV00001912,OI000008474,O00004989,U000868,P001163,5,整体满意,0,2026-06-21 15:00:09,visible
RV00001913,OI000001584,O00000923,U003749,P001485,5,性价比不错,0,2025-10-25 11:55:38,visible
RV00001914,OI000017966,O00010525,U001797,P001306,5,质量很好，符合预期,0,2026-01-17 02:32:53,hidden
RV00001915,OI000008985,O00005298,U003536,P001442,5,整体满意,0,2026-02-19 13:34:18,visible
RV00001916,OI000009099,O00005370,U000743,P000041,5,物流很快，包装完整,0,2025-11-14 16:16:32,hidden
RV00001917,OI000009120,O00005382,U001040,P001182,5,体验一般,0,2025-07-27 08:14:33,visible
RV00001918,OI000002514,O00001481,U004830,P000148,4,整体满意,0,2026-07-19 04:45:22,visible
RV00001919,OI000020283,O00011900,U004997,P000467,5,质量很好，符合预期,0,2025-07-13 10:14:39,visible
RV00001920,OI000017009,O00009978,U000838,P000626,4,与描述有差异,0,2026-04-24 13:19:10,visible
RV00001921,OI000010689,O00006284,U003191,P000978,4,性价比不错,0,2025-07-15 02:56:08,visible
RV00001922,OI000007398,O00004365,U001704,P000290,2,性价比不错,0,2026-01-30 06:14:32,visible
RV00001923,OI000015726,O00009221,U004918,P000619,4,质量很好，符合预期,0,2025-08-08 12:11:43,visible
RV00001924,OI000014842,O00008686,U001698,P000157,5,与描述有差异,0,2026-06-22 17:35:04,visible
RV00001925,OI000002329,O00001364,U002209,P001215,1,质量很好，符合预期,0,2026-05-14 04:36:03,visible
RV00001926,OI000011607,O00006805,U002068,P000945,5,与描述有差异,0,2025-07-19 05:34:43,visible
RV00001927,OI000001896,O00001116,U004552,P000542,5,质量很好，符合预期,0,2026-03-02 09:30:20,visible
RV00001928,OI000002072,O00001226,U003285,P001068,5,性价比不错,0,2025-04-08 14:21:47,visible
RV00001929,OI000005763,O00003416,U002981,P001007,5,体验一般,0,2025-09-18 19:51:22,visible
RV00001930,OI000004284,O00002548,U002892,P001009,5,整体满意,0,2025-03-19 11:31:25,visible
RV00001931,OI000002505,O00001478,U001220,P000664,4,性价比不错,0,2025-02-25 14:09:08,visible
RV00001932,OI000004773,O00002834,U003689,P000768,4,性价比不错,1,2026-04-10 05:33:18,visible
RV00001933,OI000014616,O00008557,U000387,P001161,5,质量很好，符合预期,0,2025-04-06 12:15:03,visible
RV00001934,OI000004552,O00002698,U000214,P000039,5,性价比不错,0,2025-11-23 00:43:08,visible
RV00001935,OI000003494,O00002063,U001853,P000223,5,物流很快，包装完整,0,2026-04-13 22:47:42,visible
RV00001936,OI000001740,O00001016,U002574,P000545,1,整体满意,0,2025-10-02 11:43:34,visible
RV00001937,OI000003375,O00001990,U004140,P000803,4,性价比不错,0,2025-04-23 13:45:29,visible
RV00001938,OI000004559,O00002701,U000737,P000779,4,质量很好，符合预期,0,2025-10-07 16:59:05,visible
RV00001939,OI000000420,O00000244,U000711,P001208,5,整体满意,0,2026-08-03 10:17:29,visible
RV00001940,OI000006941,O00004097,U001072,P000537,4,质量很好，符合预期,0,2026-01-02 20:26:29,visible
RV00001941,OI000017803,O00010421,U000179,P001366,5,质量很好，符合预期,1,2025-09-20 21:09:53,visible
RV00001942,OI000004730,O00002806,U003737,P001241,2,质量很好，符合预期,0,2026-05-24 12:24:01,visible
RV00001943,OI000011382,O00006675,U003861,P000574,5,质量很好，符合预期,0,2025-04-01 23:53:07,visible
RV00001944,OI000009415,O00005554,U000756,P000960,4,整体满意,0,2026-02-28 13:20:01,visible
RV00001945,OI000002409,O00001414,U000057,P000945,2,物流很快，包装完整,0,2025-07-11 04:15:55,visible
RV00001946,OI000007355,O00004340,U004247,P001172,5,性价比不错,0,2026-03-28 13:23:25,visible
RV00001947,OI000003804,O00002250,U004152,P001335,4,物流很快，包装完整,0,2026-01-11 19:42:22,visible
RV00001948,OI000005626,O00003338,U002518,P001213,5,整体满意,1,2025-03-07 01:14:16,visible
RV00001949,OI000006904,O00004076,U001864,P000303,4,性价比不错,0,2025-07-26 03:30:45,visible
RV00001950,OI000001649,O00000960,U001866,P000488,3,性价比不错,0,2025-06-24 18:48:25,visible
RV00001951,OI000004086,O00002431,U003185,P000700,3,与描述有差异,0,2026-02-04 07:26:00,visible
RV00001952,OI000019872,O00011661,U001713,P000203,3,物流很快，包装完整,0,2026-03-31 17:56:33,visible
RV00001953,OI000013381,O00007818,U003464,P001471,4,物流很快，包装完整,1,2025-01-25 04:40:21,visible
RV00001954,OI000013016,O00007614,U003065,P001426,1,质量很好，符合预期,0,2025-10-08 19:45:19,visible
RV00001955,OI000003661,O00002160,U001251,P000885,5,物流很快，包装完整,0,2025-05-02 06:05:00,visible
RV00001956,OI000014751,O00008631,U003714,P000154,4,整体满意,0,2026-02-13 14:40:19,visible
RV00001957,OI000015972,O00009370,U002838,P000333,5,物流很快，包装完整,0,2025-07-04 02:50:26,visible
RV00001958,OI000017520,O00010257,U000573,P000264,5,整体满意,0,2026-07-18 08:49:44,visible
RV00001959,OI000015317,O00008976,U004207,P000045,5,整体满意,0,2026-07-24 02:07:28,visible
RV00001960,OI000003902,O00002317,U002956,P000068,5,性价比不错,0,2025-01-23 01:10:09,visible
RV00001961,OI000006508,O00003847,U002850,P001330,5,与描述有差异,0,2025-02-15 03:19:10,visible
RV00001962,OI000014292,O00008363,U001396,P000928,5,整体满意,1,2025-09-23 00:38:07,visible
RV00001963,OI000016526,O00009686,U000343,P000305,5,物流很快，包装完整,0,2025-04-30 21:26:24,visible
RV00001964,OI000001608,O00000938,U002079,P001374,4,性价比不错,0,2025-10-22 10:24:39,visible
RV00001965,OI000001338,O00000771,U003008,P001409,4,体验一般,0,2026-06-08 12:13:57,visible
RV00001966,OI000008936,O00005266,U000807,P001158,4,与描述有差异,0,2025-06-06 11:26:16,visible
RV00001967,OI000004440,O00002635,U001238,P000610,5,质量很好，符合预期,0,2025-10-12 19:24:47,visible
RV00001968,OI000012356,O00007238,U001017,P000972,5,质量很好，符合预期,0,2025-10-07 04:05:40,visible
RV00001969,OI000014567,O00008532,U002333,P000953,4,整体满意,0,2026-01-05 19:30:14,visible
RV00001970,OI000009514,O00005615,U002561,P001422,5,与描述有差异,0,2025-12-29 05:51:46,visible
RV00001971,OI000001041,O00000596,U001123,P000186,5,性价比不错,1,2026-02-03 19:17:56,visible
RV00001972,OI000017839,O00010444,U002531,P000764,5,整体满意,0,2026-08-31 17:46:18,visible
RV00001973,OI000017103,O00010029,U001975,P000569,4,质量很好，符合预期,1,2026-08-17 09:54:07,visible
RV00001974,OI000010320,O00006072,U000407,P000875,5,整体满意,0,2025-06-06 04:09:24,visible
RV00001975,OI000015776,O00009252,U004921,P001462,5,质量很好，符合预期,1,2026-02-23 05:08:36,visible
RV00001976,OI000001396,O00000806,U003955,P000129,3,质量很好，符合预期,1,2026-01-11 07:33:39,visible
RV00001977,OI000004103,O00002444,U004729,P000633,5,质量很好，符合预期,0,2026-01-24 12:24:01,visible
RV00001978,OI000017026,O00009985,U004479,P000351,5,整体满意,0,2025-09-28 15:00:31,visible
RV00001979,OI000011629,O00006820,U004199,P000349,5,质量很好，符合预期,0,2025-05-08 04:02:19,visible
RV00001980,OI000018228,O00010681,U003575,P000543,2,质量很好，符合预期,0,2026-05-24 08:03:22,visible
RV00001981,OI000006940,O00004096,U001199,P001228,5,体验一般,0,2025-07-13 05:15:39,visible
RV00001982,OI000008206,O00004829,U002755,P001478,4,质量很好，符合预期,1,2025-04-26 05:52:10,visible
RV00001983,OI000011524,O00006753,U000224,P000636,1,物流很快，包装完整,0,2026-02-13 12:39:56,visible
RV00001984,OI000012499,O00007314,U003149,P000564,5,整体满意,0,2025-11-11 16:32:13,visible
RV00001985,OI000010959,O00006436,U001163,P000966,1,整体满意,0,2026-05-20 23:04:51,visible
RV00001986,OI000005534,O00003289,U003195,P000665,5,质量很好，符合预期,0,2026-02-23 05:58:49,visible
RV00001987,OI000010782,O00006336,U004046,P000947,5,物流很快，包装完整,0,2025-05-28 12:49:07,visible
RV00001988,OI000013375,O00007814,U003593,P000948,5,质量很好，符合预期,0,2025-09-30 21:40:33,visible
RV00001989,OI000012047,O00007049,U001842,P000182,4,质量很好，符合预期,1,2025-10-12 16:06:29,visible
RV00001990,OI000014999,O00008782,U004843,P001200,5,性价比不错,0,2026-03-24 15:21:32,visible
RV00001991,OI000010836,O00006366,U002911,P001072,4,质量很好，符合预期,0,2025-11-16 13:17:22,visible
