product_id,product_name,store_id,brand_id,category_id,supplier_id,product_status,created_at,weight_kg,warranty_months
P001271,智造026护肤商品1271,S0071,B0026,C022,SUP0144,active,2024-11-03 05:59:54,1.63,12
P001272,本色123手机通讯商品1272,S0072,B0123,C002,SUP0032,active,2026-08-04 12:04:47,1.39,23
P001273,轻享091童装童鞋商品1273,S0073,B0091,C030,SUP0091,inactive,2025-03-14 16:38:15,9.87,4
P001274,青禾061玩具商品1274,S0074,B0061,C029,SUP0057,active,2026-04-17 21:18:57,5.66,5
P001275,本色021女装商品1275,S0075,B0021,C008,SUP0008,active,2025-01-20 05:25:29,6.92,8
P001276,轻享010饮料冲调商品1276,S0076,B0010,C013,SUP0111,active,2026-04-04 11:57:31,1.35,11
P001277,极光100宠物生活商品1277,S0077,B0100,C040,SUP0094,active,2024-06-27 00:41:22,10.85,8
P001278,青禾083骑行商品1278,S0078,B0083,C034,SUP0061,draft,2024-05-07 08:05:23,7.77,17
P001279,元气082图书商品1279,S0079,B0082,C037,SUP0124,active,2025-10-16 17:45:19,11.27,21
P001280,极光050家纺商品1280,S0080,B0050,C017,SUP0066,active,2025-05-14 16:01:31,9.73,10
P001281,智造140奶粉辅食商品1281,S0001,B0140,C028,SUP0053,active,2026-08-07 19:07:47,9.5,2
P001282,星辰008家纺商品1282,S0002,B0008,C017,SUP0103,active,2024-05-31 03:02:09,0.8,18
P001283,悦己081电脑办公商品1283,S0003,B0081,C003,SUP0103,active,2024-03-25 04:06:41,9.25,6
P001284,悦己006彩妆商品1284,S0004,B0006,C023,SUP0036,active,2025-02-01 06:30:47,3.31,4
P001285,本色110家具商品1285,S0005,B0110,C020,SUP0043,active,2024-07-15 23:44:04,7.52,2
P001286,悦己074健身训练商品1286,S0006,B0074,C032,SUP0129,active,2024-06-02 18:20:33,5.19,4
P001287,本色090玩具商品1287,S0007,B0090,C029,SUP0123,active,2025-07-29 10:15:21,7.98,5
P001288,云谷001体育用品商品1288,S0008,B0001,C035,SUP0024,active,2024-06-21 21:29:20,11.65,6
P001289,智造007洗护商品1289,S0009,B0007,C024,SUP0059,active,2025-11-02 09:21:31,5.1,3
P001290,云谷075护肤商品1290,S0010,B0075,C022,SUP0091,active,2026-08-20 04:21:56,9.15,11
P001291,元气128宠物生活商品1291,S0011,B0128,C040,SUP0011,inactive,2025-04-20 15:53:12,3.16,4
P001292,极光057图书商品1292,S0012,B0057,C037,SUP0091,active,2026-08-17 15:26:46,7.4,19
P001293,智造026男装商品1293,S0013,B0026,C007,SUP0044,inactive,2026-01-06 18:14:15,2.13,7
P001294,云谷001家用电器商品1294,S0014,B0001,C004,SUP0113,active,2024-06-10 00:58:58,3.27,0
P001295,智造062厨具商品1295,S0015,B0062,C018,SUP0103,active,2025-07-10 23:58:31,1.51,9
P001296,轻享010户外装备商品1296,S0016,B0010,C033,SUP0018,active,2025-01-12 08:34:16,4.14,7
P001297,新境041男装商品1297,S0017,B0041,C007,SUP0139,active,2025-07-19 01:11:23,0.39,21
P001298,星辰024健身训练商品1298,S0018,B0024,C032,SUP0053,active,2024-08-18 22:14:07,4.77,5
P001299,云谷145文创商品1299,S0019,B0145,C039,SUP0093,active,2026-04-07 01:54:13,4.6,21
P001300,云谷015护肤商品1300,S0020,B0015,C022,SUP0011,inactive,2025-12-19 07:19:43,10.95,13
P001301,星辰116骑行商品1301,S0021,B0116,C034,SUP0057,active,2026-07-27 11:48:01,3.25,16
P001302,极光136女装商品1302,S0022,B0136,C008,SUP0036,active,2025-08-03 14:38:22,3.89,24
P001303,元气068乐器商品1303,S0023,B0068,C038,SUP0041,active,2025-01-24 00:36:45,10.46,10
P001304,轻享149宠物生活商品1304,S0024,B0149,C040,SUP0119,draft,2026-05-08 04:37:31,3.86,8
P001305,极光120休闲食品商品1305,S0025,B0120,C012,SUP0125,active,2025-12-02 16:27:18,9.56,23
P001306,悦己029粮油调味商品1306,S0026,B0029,C014,SUP0089,active,2024-05-16 20:03:16,9.03,9
P001307,极光100清洁用品商品1307,S0027,B0100,C019,SUP0061,active,2026-04-16 22:33:20,8.46,4
P001308,云谷001生鲜果蔬商品1308,S0028,B0001,C015,SUP0076,active,2024-11-09 12:53:38,0.66,21
P001309,星辰009婴童用品商品1309,S0029,B0009,C027,SUP0126,active,2024-09-13 03:47:37,0.25,1
P001310,本色110清洁用品商品1310,S0030,B0110,C019,SUP0134,active,2025-07-21 13:54:54,4.1,8
P001311,极光136饮料冲调商品1311,S0031,B0136,C013,SUP0111,active,2026-02-22 20:36:31,7.36,14
P001312,星辰060清洁用品商品1312,S0032,B0060,C019,SUP0039,active,2026-06-27 18:03:28,1.37,0
P001313,本色019个人护理商品1313,S0033,B0019,C025,SUP0106,active,2025-08-25 05:04:29,10.71,12
P001314,智造053健身训练商品1314,S0034,B0053,C032,SUP0115,active,2026-03-18 14:31:11,1.22,6
P001315,本色110骑行商品1315,S0035,B0110,C034,SUP0051,active,2024-11-27 21:41:19,6.53,18
P001316,元气055玩具商品1316,S0036,B0055,C029,SUP0120,active,2025-08-30 02:10:31,7.76,19
P001317,新境143健身训练商品1317,S0037,B0143,C032,SUP0044,active,2026-07-06 18:28:29,3.77,11
P001318,星辰009家纺商品1318,S0038,B0009,C017,SUP0104,active,2025-06-17 12:35:17,8.78,18
P001319,青禾104电脑办公商品1319,S0039,B0104,C003,SUP0120,active,2026-01-16 04:47:37,11.22,8
P001320,元气094图书商品1320,S0040,B0094,C037,SUP0118,active,2026-06-27 08:45:25,0.75,23
P001321,悦己148玩具商品1321,S0041,B0148,C029,SUP0125,active,2026-03-21 05:04:37,11.51,19
P001322,极光046清洁用品商品1322,S0042,B0046,C019,SUP0085,active,2025-05-17 04:55:27,7.31,2
P001323,云谷015女装商品1323,S0043,B0015,C008,SUP0140,active,2025-05-06 17:53:07,7.75,11
P001324,轻享040电脑办公商品1324,S0044,B0040,C003,SUP0054,active,2025-06-10 07:49:59,4.88,2
P001325,新境041粮油调味商品1325,S0045,B0041,C014,SUP0075,active,2024-03-31 21:51:06,10.55,13
P001326,星辰008清洁用品商品1326,S0046,B0008,C019,SUP0076,active,2026-06-28 16:08:25,7.24,18
P001327,云谷141彩妆商品1327,S0047,B0141,C023,SUP0149,active,2025-08-21 23:35:05,0.88,8
P001328,悦己014运动鞋服商品1328,S0048,B0014,C009,SUP0030,active,2025-06-26 05:09:59,9.81,10
P001329,云谷146彩妆商品1329,S0049,B0146,C023,SUP0053,inactive,2026-01-06 04:34:17,3.27,3
P001330,新境041男装商品1330,S0050,B0041,C007,SUP0008,active,2024-09-04 01:18:02,7.39,20
P001331,悦己056家具商品1331,S0051,B0056,C020,SUP0057,active,2025-06-28 20:43:53,4.15,0
P001332,悦己126男装商品1332,S0052,B0126,C007,SUP0137,active,2026-04-09 11:43:32,5.23,1
P001333,青禾115乐器商品1333,S0053,B0115,C038,SUP0022,active,2024-08-07 07:14:13,11.64,0
P001334,智造059玩具商品1334,S0054,B0059,C029,SUP0121,active,2024-04-07 04:21:41,4.59,9
P001335,极光100体育用品商品1335,S0055,B0100,C035,SUP0005,active,2024-05-14 14:45:24,7.39,15
P001336,星辰024手机通讯商品1336,S0056,B0024,C002,SUP0071,active,2026-08-13 08:01:48,5.09,3
P001337,悦己099乐器商品1337,S0057,B0099,C038,SUP0051,active,2024-03-25 00:26:25,0.7,6
P001338,新境073清洁用品商品1338,S0058,B0073,C019,SUP0019,active,2025-07-02 12:24:53,5.59,17
P001339,星辰009健身训练商品1339,S0059,B0009,C032,SUP0100,active,2026-04-05 05:17:57,5.23,1
P001340,新境078玩具商品1340,S0060,B0078,C029,SUP0027,active,2025-01-12 14:39:06,11.04,9
P001341,青禾066奶粉辅食商品1341,S0061,B0066,C028,SUP0038,active,2026-04-16 23:57:47,8.76,22
P001342,星辰122厨具商品1342,S0062,B0122,C018,SUP0062,active,2025-10-22 07:21:37,10.95,17
P001343,星辰087健身训练商品1343,S0063,B0087,C032,SUP0048,active,2024-06-12 06:40:01,2.1,9
P001344,智造053智能设备商品1344,S0064,B0053,C005,SUP0068,inactive,2025-09-16 08:04:35,4.44,18
P001345,轻享032宠物生活商品1345,S0065,B0032,C040,SUP0133,draft,2025-12-10 15:59:17,10.14,18
P001346,青禾138体育用品商品1346,S0066,B0138,C035,SUP0001,active,2026-03-11 03:28:16,1.3,7
P001347,元气004奶粉辅食商品1347,S0067,B0004,C028,SUP0045,active,2025-08-28 02:01:49,10.66,17
P001348,本色123护肤商品1348,S0068,B0123,C022,SUP0122,active,2024-07-19 01:20:38,3.33,21
P001349,星辰122乐器商品1349,S0069,B0122,C038,SUP0102,active,2025-12-25 05:32:50,3.48,18
P001350,云谷113体育用品商品1350,S0070,B0113,C035,SUP0070,active,2024-12-29 16:02:54,4.06,9
P001351,元气055奶粉辅食商品1351,S0071,B0055,C028,SUP0013,active,2024-06-05 00:29:49,11.51,13
P001352,新境137体育用品商品1352,S0072,B0137,C035,SUP0146,active,2025-09-13 03:22:49,11.72,17
P001353,云谷001电脑办公商品1353,S0073,B0001,C003,SUP0047,active,2025-07-26 14:01:55,5.75,7
P001354,智造064厨具商品1354,S0074,B0064,C018,SUP0020,active,2025-08-15 14:08:15,10.65,19
P001355,元气051女装商品1355,S0075,B0051,C008,SUP0146,active,2025-03-27 04:15:06,0.75,21
P001356,智造054文创商品1356,S0076,B0054,C039,SUP0126,inactive,2026-03-17 13:00:37,9.12,9
P001357,悦己029箱包配饰商品1357,S0077,B0029,C010,SUP0109,active,2026-04-06 11:34:31,11.62,20
P001358,轻享048运动鞋服商品1358,S0078,B0048,C009,SUP0041,active,2024-11-26 17:05:03,11.74,22
P001359,元气068家用电器商品1359,S0079,B0068,C004,SUP0108,active,2026-07-28 22:48:08,10.3,22
P001360,青禾017休闲食品商品1360,S0080,B0017,C012,SUP0022,active,2024-12-10 13:04:58,5.02,15
P001361,极光076护肤商品1361,S0001,B0076,C022,SUP0021,active,2024-11-29 17:13:03,7.77,21
P001362,智造012家具商品1362,S0002,B0012,C020,SUP0120,active,2024-09-15 10:34:23,0.43,4
P001363,智造059护肤商品1363,S0003,B0059,C022,SUP0003,active,2024-05-11 11:31:29,6.43,3
P001364,悦己056手机通讯商品1364,S0004,B0056,C002,SUP0066,active,2026-03-10 03:27:56,5.02,2
P001365,元气051智能设备商品1365,S0005,B0051,C005,SUP0054,active,2025-01-22 14:03:54,8.65,20
P001366,本色070体育用品商品1366,S0006,B0070,C035,SUP0015,active,2024-07-24 07:01:07,7.81,7
P001367,智造140图书商品1367,S0007,B0140,C037,SUP0021,active,2025-06-14 23:23:35,9.21,18
P001368,星辰077生鲜果蔬商品1368,S0008,B0077,C015,SUP0103,active,2025-11-26 02:30:05,8.6,16
P001369,极光120电脑办公商品1369,S0009,B0120,C003,SUP0044,active,2024-07-18 21:00:34,5.61,4
P001370,青禾138家用电器商品1370,S0010,B0138,C004,SUP0113,active,2025-03-27 06:53:34,7.06,0
P001371,轻享022宠物生活商品1371,S0011,B0022,C040,SUP0136,active,2026-05-26 08:41:38,2.75,14
P001372,星辰114个人护理商品1372,S0012,B0114,C025,SUP0110,active,2026-08-06 01:30:02,3.4,14
P001373,悦己014电脑办公商品1373,S0013,B0014,C003,SUP0125,active,2025-01-10 00:30:41,9.79,11
P001374,轻享111女装商品1374,S0014,B0111,C008,SUP0064,active,2025-07-07 14:36:58,6.81,2
P001375,元气069奶粉辅食商品1375,S0015,B0069,C028,SUP0012,active,2024-07-20 04:32:44,9.87,8
P001376,新境143文创商品1376,S0016,B0143,C039,SUP0003,active,2026-05-13 12:30:11,11.66,17
P001377,悦己144家具商品1377,S0017,B0144,C020,SUP0062,active,2024-05-20 21:47:57,11.99,4
P001378,智造140洗护商品1378,S0018,B0140,C024,SUP0119,active,2025-08-07 06:27:49,4.43,20
P001379,新境143健身训练商品1379,S0019,B0143,C032,SUP0032,active,2026-03-26 17:42:51,8.76,18
P001380,元气051体育用品商品1380,S0020,B0051,C035,SUP0138,active,2024-08-15 16:36:08,2.93,17
P001381,极光100箱包配饰商品1381,S0021,B0100,C010,SUP0098,active,2025-08-27 04:05:10,0.86,6
P001382,青禾115运动鞋服商品1382,S0022,B0115,C009,SUP0033,active,2024-11-29 18:18:24,10.02,18
P001383,智造044家纺商品1383,S0023,B0044,C017,SUP0129,active,2024-12-06 07:53:10,11.78,1
P001384,星辰008文创商品1384,S0024,B0008,C039,SUP0047,active,2026-01-30 10:09:03,11.56,2
P001385,新境143玩具商品1385,S0025,B0143,C029,SUP0052,active,2025-11-07 23:45:39,1.16,8
P001386,悦己029个人护理商品1386,S0026,B0029,C025,SUP0080,active,2026-05-28 11:21:25,10.41,8
P001387,星辰023玩具商品1387,S0027,B0023,C029,SUP0103,active,2025-10-27 17:41:37,3.91,24
P001388,智造026家纺商品1388,S0028,B0026,C017,SUP0096,active,2024-05-13 01:33:29,5.58,0
P001389,星辰018奶粉辅食商品1389,S0029,B0018,C028,SUP0063,active,2025-01-24 11:26:48,0.41,8
P001390,新境047生鲜果蔬商品1390,S0030,B0047,C015,SUP0049,active,2025-04-06 21:08:52,7.95,0
P001391,智造109休闲食品商品1391,S0031,B0109,C012,SUP0077,draft,2026-01-12 06:44:51,5.38,4
P001392,悦己126文创商品1392,S0032,B0126,C039,SUP0150,active,2026-04-13 15:41:38,9.69,11
P001393,星辰023骑行商品1393,S0033,B0023,C034,SUP0141,active,2026-01-29 10:36:27,4.32,13
P001394,悦己130宠物生活商品1394,S0034,B0130,C040,SUP0100,active,2024-12-09 02:17:02,0.44,17
P001395,新境041宠物生活商品1395,S0035,B0041,C040,SUP0042,active,2024-06-14 00:39:52,10.63,3
P001396,智造026家纺商品1396,S0036,B0026,C017,SUP0130,active,2025-06-04 08:41:59,2.51,9
P001397,青禾104童装童鞋商品1397,S0037,B0104,C030,SUP0074,active,2025-06-26 14:37:00,10.88,15
P001398,本色133厨具商品1398,S0038,B0133,C018,SUP0144,active,2024-10-24 12:14:34,4.53,23
P001399,新境085休闲食品商品1399,S0039,B0085,C012,SUP0107,inactive,2026-03-17 16:53:37,11.35,21
P001400,新境117护肤商品1400,S0040,B0117,C022,SUP0088,active,2025-07-20 02:55:18,8.14,15
P001401,智造131电脑办公商品1401,S0041,B0131,C003,SUP0055,active,2025-05-22 05:27:32,4.88,9
P001402,本色105骑行商品1402,S0042,B0105,C034,SUP0040,active,2025-04-02 17:43:47,5.16,18
P001403,智造049电脑办公商品1403,S0043,B0049,C003,SUP0001,active,2024-08-02 08:04:14,11.05,10
P001404,智造044洗护商品1404,S0044,B0044,C024,SUP0037,active,2025-06-30 13:04:15,9.8,4
P001405,极光065图书商品1405,S0045,B0065,C037,SUP0055,active,2026-01-23 22:03:31,5.77,10
P001406,悦己029粮油调味商品1406,S0046,B0029,C014,SUP0032,active,2025-07-11 10:20:41,11.91,13
P001407,智造109玩具商品1407,S0047,B0109,C029,SUP0136,active,2026-07-16 16:51:19,10.58,3
P001408,轻享043户外装备商品1408,S0048,B0043,C033,SUP0123,active,2026-07-31 04:46:09,0.74,22
P001409,智造053护肤商品1409,S0049,B0053,C022,SUP0118,active,2025-11-25 12:53:31,8.68,12
P001410,新境132家纺商品1410,S0050,B0132,C017,SUP0150,active,2024-10-25 01:46:03,2.66,13
P001411,星辰008粮油调味商品1411,S0051,B0008,C014,SUP0099,active,2024-09-29 23:35:45,8.27,15
P001412,元气108休闲食品商品1412,S0052,B0108,C012,SUP0146,active,2025-06-24 01:04:52,3.39,5
P001413,云谷141骑行商品1413,S0053,B0141,C034,SUP0058,active,2024-08-20 13:17:33,3.5,9
P001414,元气020个人护理商品1414,S0054,B0020,C025,SUP0053,active,2025-07-08 20:55:04,3.11,20
P001415,新境150家纺商品1415,S0055,B0150,C017,SUP0097,active,2025-07-19 14:21:10,11.02,0
P001416,智造102乐器商品1416,S0056,B0102,C038,SUP0117,active,2026-07-26 07:10:21,3.02,14
P001417,元气106粮油调味商品1417,S0057,B0106,C014,SUP0125,active,2026-07-06 11:29:48,3.74,10
P001418,元气069智能设备商品1418,S0058,B0069,C005,SUP0120,active,2024-11-01 10:10:12,4.08,8
P001419,轻享032乐器商品1419,S0059,B0032,C038,SUP0106,active,2024-04-14 18:03:14,9.39,23
P001420,青禾092骑行商品1420,S0060,B0092,C034,SUP0094,draft,2026-07-03 14:23:28,7.26,15
P001421,本色097婴童用品商品1421,S0061,B0097,C027,SUP0088,active,2025-04-10 22:09:21,7.26,12
P001422,星辰060玩具商品1422,S0062,B0060,C029,SUP0069,active,2024-06-09 03:16:49,6.58,18
P001423,本色147宠物生活商品1423,S0063,B0147,C040,SUP0089,active,2025-01-01 13:08:47,9.73,4
P001424,新境142童装童鞋商品1424,S0064,B0142,C030,SUP0030,active,2025-08-24 05:31:51,9.69,17
P001425,轻享111宠物生活商品1425,S0065,B0111,C040,SUP0088,active,2025-03-24 10:47:47,12.0,5
P001426,青禾138图书商品1426,S0066,B0138,C037,SUP0084,active,2024-07-06 00:09:26,1.4,8
P001427,悦己099健身训练商品1427,S0067,B0099,C032,SUP0074,active,2024-08-11 21:13:33,2.37,20
P001428,星辰009婴童用品商品1428,S0068,B0009,C027,SUP0143,active,2026-03-03 01:27:36,7.05,17
P001429,星辰114箱包配饰商品1429,S0069,B0114,C010,SUP0149,inactive,2024-05-22 10:52:58,6.02,23
P001430,新境031宠物生活商品1430,S0070,B0031,C040,SUP0041,active,2025-05-12 10:54:57,4.66,15
P001431,新境078箱包配饰商品1431,S0071,B0078,C010,SUP0007,active,2026-07-13 19:45:46,6.75,7
P001432,本色110女装商品1432,S0072,B0110,C008,SUP0056,active,2024-08-27 05:04:23,1.11,4
P001433,智造062乐器商品1433,S0073,B0062,C038,SUP0107,active,2026-06-27 12:23:19,0.5,20
P001434,轻享032厨具商品1434,S0074,B0032,C018,SUP0137,active,2024-10-20 11:38:10,7.98,20
P001435,智造109厨具商品1435,S0075,B0109,C018,SUP0070,active,2025-06-21 12:06:24,7.53,1
P001436,智造140彩妆商品1436,S0076,B0140,C023,SUP0144,active,2026-06-18 22:53:24,1.99,2
P001437,悦己130男装商品1437,S0077,B0130,C007,SUP0035,active,2025-09-21 22:00:43,7.19,7
P001438,悦己081男装商品1438,S0078,B0081,C007,SUP0096,active,2025-04-19 19:29:08,5.86,4
P001439,元气128家用电器商品1439,S0079,B0128,C004,SUP0058,active,2024-11-26 13:08:47,9.72,0
P001440,极光052智能设备商品1440,S0080,B0052,C005,SUP0045,active,2026-08-20 04:45:20,10.77,10
P001441,元气084男装商品1441,S0001,B0084,C007,SUP0124,active,2026-01-11 04:31:05,2.18,2
P001442,智造049女装商品1442,S0002,B0049,C008,SUP0093,active,2026-01-23 01:16:36,2.76,18
P001443,元气013生鲜果蔬商品1443,S0003,B0013,C015,SUP0014,active,2024-04-13 05:25:32,10.89,11
P001444,悦己144体育用品商品1444,S0004,B0144,C035,SUP0083,inactive,2024-12-10 16:05:07,0.51,3
P001445,青禾066乐器商品1445,S0005,B0066,C038,SUP0053,active,2025-09-30 06:12:02,11.0,18
P001446,轻享048宠物生活商品1446,S0006,B0048,C040,SUP0093,active,2025-10-01 11:40:50,7.21,4
P001447,星辰023骑行商品1447,S0007,B0023,C034,SUP0055,active,2024-12-11 17:52:24,6.31,16
P001448,轻享079家用电器商品1448,S0008,B0079,C004,SUP0074,inactive,2025-01-09 00:59:42,9.45,23
P001449,轻享043个人护理商品1449,S0009,B0043,C025,SUP0059,active,2025-09-05 08:29:17,3.7,22
P001450,云谷141休闲食品商品1450,S0010,B0141,C012,SUP0130,active,2024-12-05 00:33:07,7.39,20
P001451,新境132乐器商品1451,S0011,B0132,C038,SUP0118,active,2026-04-04 20:50:06,4.96,6
P001452,星辰024奶粉辅食商品1452,S0012,B0024,C028,SUP0028,active,2024-12-10 14:38:42,3.7,10
P001453,轻享040女装商品1453,S0013,B0040,C008,SUP0035,draft,2026-04-22 04:43:09,3.21,15
P001454,极光121洗护商品1454,S0014,B0121,C024,SUP0055,active,2024-11-03 22:35:09,4.72,13
P001455,智造059护肤商品1455,S0015,B0059,C022,SUP0060,active,2025-03-14 05:59:48,5.04,0
P001456,新境085手机通讯商品1456,S0016,B0085,C002,SUP0098,active,2024-04-26 04:41:58,2.98,13
P001457,新境073粮油调味商品1457,S0017,B0073,C014,SUP0080,inactive,2024-12-16 20:33:32,11.09,17
P001458,轻享048休闲食品商品1458,S0018,B0048,C012,SUP0008,active,2025-09-05 01:05:20,2.29,21
P001459,极光057体育用品商品1459,S0019,B0057,C035,SUP0073,active,2026-08-07 19:24:19,1.52,7
P001460,悦己038运动鞋服商品1460,S0020,B0038,C009,SUP0092,active,2025-10-05 18:20:03,0.36,6
P001461,悦己014个人护理商品1461,S0021,B0014,C025,SUP0006,active,2025-12-23 21:34:32,3.29,3
P001462,新境142厨具商品1462,S0022,B0142,C018,SUP0057,active,2026-04-07 22:23:13,6.68,3
P001463,星辰122文创商品1463,S0023,B0122,C039,SUP0068,active,2026-04-22 18:15:19,7.06,1
P001464,极光071家纺商品1464,S0024,B0071,C017,SUP0009,active,2024-09-07 13:55:27,2.59,5
P001465,轻享010彩妆商品1465,S0025,B0010,C023,SUP0114,active,2026-03-05 06:07:00,0.46,5
P001466,元气082洗护商品1466,S0026,B0082,C024,SUP0125,active,2024-09-08 07:29:47,3.96,13
P001467,极光050文创商品1467,S0027,B0050,C039,SUP0026,active,2026-06-24 03:02:51,7.46,21
P001468,轻享010童装童鞋商品1468,S0028,B0010,C030,SUP0063,active,2026-06-19 09:58:00,5.32,7
P001469,云谷124婴童用品商品1469,S0029,B0124,C027,SUP0066,inactive,2024-09-03 10:55:19,3.89,10
P001470,极光030奶粉辅食商品1470,S0030,B0030,C028,SUP0067,active,2025-02-18 00:32:02,6.11,13
P001471,极光050宠物生活商品1471,S0031,B0050,C040,SUP0125,active,2024-11-11 15:26:43,8.51,15
P001472,本色097厨具商品1472,S0032,B0097,C018,SUP0086,active,2024-09-30 13:27:24,7.92,9
P001473,元气051家用电器商品1473,S0033,B0051,C004,SUP0060,active,2025-03-16 14:53:08,2.73,11
P001474,悦己038玩具商品1474,S0034,B0038,C029,SUP0115,active,2025-09-05 17:37:24,0.37,3
P001475,星辰087家纺商品1475,S0035,B0087,C017,SUP0013,draft,2024-03-26 04:35:06,2.72,11
P001476,本色016生鲜果蔬商品1476,S0036,B0016,C015,SUP0148,active,2024-06-07 17:29:25,6.05,6
P001477,元气108家用电器商品1477,S0037,B0108,C004,SUP0032,active,2024-04-26 15:18:13,8.71,21
P001478,轻享048护肤商品1478,S0038,B0048,C022,SUP0144,active,2026-05-29 18:37:13,6.58,14
P001479,悦己014个人护理商品1479,S0039,B0014,C025,SUP0027,active,2025-11-21 15:59:32,11.52,0
P001480,星辰101婴童用品商品1480,S0040,B0101,C027,SUP0123,active,2024-11-08 18:48:22,9.42,18
P001481,元气068运动鞋服商品1481,S0041,B0068,C009,SUP0024,active,2025-01-16 02:08:33,5.43,1
P001482,智造026清洁用品商品1482,S0042,B0026,C019,SUP0060,active,2025-01-08 16:23:33,3.41,4
P001483,元气082婴童用品商品1483,S0043,B0082,C027,SUP0006,active,2026-04-21 15:27:49,2.28,17
P001484,星辰023乐器商品1484,S0044,B0023,C038,SUP0129,active,2026-03-13 12:28:05,5.76,1
P001485,星辰023男装商品1485,S0045,B0023,C007,SUP0027,active,2025-03-01 20:15:11,6.95,18
P001486,云谷075个人护理商品1486,S0046,B0075,C025,SUP0097,active,2025-07-11 12:59:52,1.76,16
P001487,本色123彩妆商品1487,S0047,B0123,C023,SUP0017,active,2024-12-13 00:12:18,4.91,23
P001488,悦己093健身训练商品1488,S0048,B0093,C032,SUP0037,active,2025-01-08 12:35:37,10.57,18
P001489,极光005文创商品1489,S0049,B0005,C039,SUP0082,active,2024-05-31 13:38:24,0.29,18
P001490,悦己006婴童用品商品1490,S0050,B0006,C027,SUP0129,active,2025-08-04 01:07:49,7.08,21
P001491,极光072运动鞋服商品1491,S0051,B0072,C009,SUP0115,active,2024-05-26 15:13:53,7.13,12
P001492,云谷145生鲜果蔬商品1492,S0052,B0145,C015,SUP0066,active,2024-10-26 14:21:07,1.72,4
P001493,元气051手机通讯商品1493,S0053,B0051,C002,SUP0017,active,2026-02-12 15:36:52,6.24,0
P001494,极光072电脑办公商品1494,S0054,B0072,C003,SUP0044,active,2024-12-02 13:56:19,7.3,9
P001495,悦己029厨具商品1495,S0055,B0029,C018,SUP0044,active,2026-08-01 23:38:47,3.82,13
P001496,新境137骑行商品1496,S0056,B0137,C034,SUP0092,active,2025-03-11 04:02:26,9.97,18
P001497,元气089家具商品1497,S0057,B0089,C020,SUP0016,active,2024-05-17 01:40:41,11.21,20
P001498,轻享091家具商品1498,S0058,B0091,C020,SUP0131,active,2025-07-14 07:27:50,0.47,9
P001499,悦己029饮料冲调商品1499,S0059,B0029,C013,SUP0040,active,2024-03-13 02:18:49,5.85,4
P001500,星辰116体育用品商品1500,S0060,B0116,C035,SUP0133,active,2025-04-08 09:50:39,3.2,24
