favorite_id,user_id,product_id,favorited_at,source_page
FAV00002417,U004073,P000119,2025-08-17 07:58:50,recommendation
FAV00002418,U001765,P001088,2025-11-05 20:19:09,search
FAV00002419,U002488,P000843,2025-10-07 16:35:11,recommendation
FAV00002420,U004239,P000125,2026-01-25 02:41:22,recommendation
FAV00002421,U001582,P000816,2025-05-20 01:44:24,product
FAV00002422,U001978,P001444,2025-11-01 22:13:18,product
FAV00002423,U003389,P000245,2025-02-25 09:10:36,search
FAV00002424,U003200,P001077,2025-03-30 11:37:11,search
FAV00002425,U000268,P000057,2025-11-28 11:59:37,product
FAV00002426,U002873,P000779,2026-03-15 17:06:41,product
FAV00002427,U003760,P001299,2025-01-03 08:34:04,search
FAV00002428,U003109,P000195,2025-02-26 08:03:46,recommendation
FAV00002429,U002769,P001164,2026-02-24 18:37:00,search
FAV00002430,U002485,P000165,2026-01-02 10:18:37,recommendation
FAV00002431,U003296,P001328,2026-06-17 09:18:18,search
FAV00002432,U000815,P000108,2026-04-02 15:52:53,search
FAV00002433,U004127,P000456,2025-08-25 08:45:50,product
FAV00002434,U000518,P000363,2025-07-04 15:11:47,search
FAV00002435,U002187,P001026,2025-07-08 03:50:53,product
FAV00002436,U002561,P001355,2025-01-03 20:11:16,product
FAV00002437,U001376,P001192,2025-07-11 20:09:51,product
FAV00002438,U003480,P001203,2025-11-27 01:01:10,product
FAV00002439,U003577,P000171,2026-04-05 08:00:57,product
FAV00002440,U004202,P000441,2025-05-28 16:35:41,product
FAV00002441,U004869,P001141,2025-08-11 04:46:36,product
FAV00002442,U001514,P001023,2026-02-24 10:01:21,campaign
FAV00002443,U003574,P000925,2026-06-23 11:15:11,product
FAV00002444,U000589,P000937,2025-10-17 08:15:51,campaign
FAV00002445,U004096,P001065,2025-10-15 07:31:53,product
FAV00002446,U003903,P000365,2025-08-03 04:23:39,search
FAV00002447,U000604,P000625,2026-06-06 19:27:07,recommendation
FAV00002448,U000376,P000272,2026-05-21 15:53:44,product
FAV00002449,U003662,P001347,2025-02-23 01:48:07,campaign
FAV00002450,U003428,P000046,2025-07-12 16:06:46,product
FAV00002451,U003808,P001025,2026-04-03 08:42:19,product
FAV00002452,U002718,P001137,2025-01-13 23:13:01,recommendation
FAV00002453,U001534,P001336,2025-04-07 23:23:14,search
FAV00002454,U004796,P000656,2026-05-08 08:01:03,recommendation
FAV00002455,U003089,P001473,2026-01-11 04:22:51,campaign
FAV00002456,U002279,P001479,2025-01-30 18:02:56,campaign
FAV00002457,U003156,P001378,2025-05-08 20:14:06,product
FAV00002458,U004398,P001406,2026-08-03 01:06:12,campaign
FAV00002459,U002146,P000891,2025-09-13 19:02:11,product
FAV00002460,U000565,P001216,2025-11-04 21:10:22,search
FAV00002461,U001021,P000975,2025-12-02 05:28:07,recommendation
FAV00002462,U004888,P001478,2026-05-04 22:47:29,campaign
FAV00002463,U001399,P000263,2026-01-09 02:45:46,product
FAV00002464,U003832,P000480,2025-08-31 09:24:57,campaign
FAV00002465,U002079,P001250,2025-09-03 14:09:48,recommendation
FAV00002466,U001284,P000065,2025-10-06 05:52:43,search
FAV00002467,U003448,P001223,2026-04-25 23:52:29,product
FAV00002468,U003586,P001399,2025-08-22 05:26:38,campaign
FAV00002469,U000813,P000386,2025-01-18 20:57:32,product
FAV00002470,U001914,P000929,2025-08-19 21:27:41,search
FAV00002471,U000624,P001025,2025-04-21 15:19:39,product
FAV00002472,U001312,P000845,2025-05-01 20:11:00,product
FAV00002473,U002740,P001155,2026-08-09 19:20:22,product
FAV00002474,U003861,P001068,2025-02-25 13:08:38,product
FAV00002475,U002196,P000411,2025-08-23 17:55:59,product
FAV00002476,U001509,P000284,2025-04-21 22:02:17,product
FAV00002477,U002481,P001280,2026-04-08 17:41:56,product
FAV00002478,U001847,P000822,2025-07-10 09:17:15,search
FAV00002479,U000002,P001217,2026-07-05 14:27:40,search
FAV00002480,U001945,P000116,2025-03-29 04:49:44,product
FAV00002481,U001502,P000693,2026-06-03 07:13:54,product
FAV00002482,U003149,P001147,2025-08-18 02:06:16,product
FAV00002483,U000327,P000677,2026-02-26 22:38:01,product
FAV00002484,U003227,P000595,2025-12-19 21:00:05,product
FAV00002485,U003152,P000098,2026-03-02 19:56:29,recommendation
FAV00002486,U004937,P001198,2026-06-26 12:01:40,product
FAV00002487,U002750,P000518,2025-02-28 01:33:30,product
FAV00002488,U002784,P000241,2025-10-15 19:13:39,recommendation
FAV00002489,U001902,P000589,2025-06-03 23:10:14,campaign
FAV00002490,U000962,P000524,2026-05-11 02:29:01,recommendation
FAV00002491,U004563,P000640,2025-01-28 07:27:02,product
FAV00002492,U000405,P000779,2025-05-16 21:44:02,product
FAV00002493,U002902,P000442,2025-03-25 07:37:28,product
FAV00002494,U001527,P000437,2026-03-30 07:35:10,product
FAV00002495,U000725,P000346,2026-04-11 20:01:56,recommendation
FAV00002496,U004493,P000230,2025-05-03 18:02:26,product
FAV00002497,U003549,P001186,2025-10-16 13:42:21,product
FAV00002498,U001952,P000661,2026-04-07 08:04:59,recommendation
FAV00002499,U003255,P000290,2026-06-05 16:45:43,product
FAV00002500,U001507,P000240,2025-12-17 19:33:58,product
FAV00002501,U000693,P000741,2025-07-24 03:22:00,search
FAV00002502,U001223,P000755,2026-04-05 05:51:14,product
FAV00002503,U001111,P000198,2025-03-03 18:58:44,recommendation
FAV00002504,U001840,P000388,2026-05-10 14:14:32,recommendation
FAV00002505,U001221,P000534,2026-07-24 09:28:42,campaign
FAV00002506,U003585,P000311,2025-01-09 05:03:29,product
FAV00002507,U004956,P001037,2025-07-01 12:08:03,product
FAV00002508,U002477,P001202,2025-05-30 03:09:58,recommendation
FAV00002509,U002660,P000039,2025-05-22 00:22:51,product
FAV00002510,U001583,P000935,2025-02-02 05:19:03,recommendation
FAV00002511,U003010,P000623,2026-05-07 12:05:00,recommendation
FAV00002512,U004988,P000291,2025-10-21 05:27:35,product
FAV00002513,U000246,P000317,2026-04-27 03:38:15,product
FAV00002514,U003852,P000754,2025-09-29 03:23:08,product
FAV00002515,U003654,P000933,2025-07-27 12:00:22,product
FAV00002516,U003715,P001318,2026-05-01 20:32:29,product
FAV00002517,U004848,P001380,2025-06-03 13:32:56,product
FAV00002518,U001846,P001462,2026-07-21 17:17:59,product
FAV00002519,U003662,P000864,2026-02-07 05:09:08,product
FAV00002520,U002518,P000422,2026-06-30 08:07:00,product
FAV00002521,U002605,P000346,2025-08-21 08:07:58,product
FAV00002522,U004087,P000185,2025-07-13 02:18:51,product
FAV00002523,U000460,P000172,2025-07-25 18:10:00,product
FAV00002524,U003524,P000481,2025-04-08 12:15:37,product
FAV00002525,U000043,P000096,2025-10-21 21:52:20,product
FAV00002526,U002411,P000467,2026-02-14 04:12:23,campaign
FAV00002527,U001485,P000333,2025-02-25 10:03:26,product
FAV00002528,U002834,P001312,2025-07-13 22:48:22,recommendation
FAV00002529,U001314,P000452,2026-02-16 14:39:28,recommendation
FAV00002530,U002875,P000651,2025-07-17 15:21:31,recommendation
FAV00002531,U001822,P000556,2025-10-09 17:10:54,product
FAV00002532,U001356,P000888,2025-06-08 13:00:13,product
FAV00002533,U000642,P001080,2026-08-18 14:44:56,search
FAV00002534,U002657,P000548,2025-04-14 10:58:13,product
FAV00002535,U000639,P001045,2025-11-27 14:09:04,search
FAV00002536,U002049,P000856,2025-08-31 20:32:54,recommendation
FAV00002537,U000899,P001260,2025-10-11 07:37:05,product
FAV00002538,U004691,P000180,2026-06-27 05:34:03,product
FAV00002539,U000673,P001320,2026-01-26 23:31:54,product
FAV00002540,U002193,P001098,2025-12-17 23:46:13,search
FAV00002541,U004183,P000015,2025-09-13 07:50:33,product
FAV00002542,U001047,P001399,2025-07-23 13:06:16,recommendation
FAV00002543,U000100,P000900,2025-09-04 00:51:32,recommendation
FAV00002544,U003360,P000662,2026-04-06 02:40:23,campaign
FAV00002545,U003911,P000922,2026-03-24 05:00:53,product
FAV00002546,U004407,P001139,2025-12-02 17:26:55,product
FAV00002547,U002937,P001160,2026-03-21 11:29:39,product
FAV00002548,U004029,P000290,2025-08-22 03:57:18,recommendation
FAV00002549,U002955,P000354,2026-06-03 03:44:37,campaign
FAV00002550,U000330,P000683,2025-05-08 22:19:51,recommendation
FAV00002551,U000678,P001073,2025-03-29 07:55:49,product
FAV00002552,U002274,P001492,2025-08-11 16:57:17,product
FAV00002553,U004002,P000686,2025-03-30 09:06:18,product
FAV00002554,U001410,P000303,2026-06-02 20:54:53,product
FAV00002555,U000381,P001355,2026-06-15 00:21:33,recommendation
FAV00002556,U000628,P000962,2026-01-10 00:09:01,product
FAV00002557,U003960,P000348,2025-12-30 11:48:59,recommendation
FAV00002558,U004814,P000888,2025-01-24 16:21:46,product
FAV00002559,U001157,P000836,2025-04-11 09:21:53,product
FAV00002560,U003050,P000473,2025-04-19 07:07:32,product
FAV00002561,U000960,P000272,2025-11-29 01:07:00,product
FAV00002562,U003757,P001402,2026-03-12 13:39:14,campaign
FAV00002563,U002861,P001343,2025-05-22 05:00:09,search
FAV00002564,U003335,P000894,2025-07-18 08:43:02,search
FAV00002565,U000700,P001269,2025-01-19 23:09:09,search
FAV00002566,U003102,P000417,2026-01-02 20:06:04,search
FAV00002567,U003204,P000636,2025-04-27 19:39:31,product
FAV00002568,U003967,P000602,2025-04-24 05:57:30,product
FAV00002569,U001534,P000926,2026-03-10 23:15:41,recommendation
FAV00002570,U003556,P000678,2025-07-07 04:36:23,product
FAV00002571,U000612,P000806,2025-10-14 07:32:08,product
FAV00002572,U000728,P000683,2025-06-01 00:45:09,product
FAV00002573,U002802,P001136,2025-09-10 06:43:46,product
FAV00002574,U000389,P001023,2026-02-07 01:09:16,product
FAV00002575,U001670,P001171,2025-02-17 18:47:40,product
FAV00002576,U004904,P000751,2025-10-20 19:15:13,product
FAV00002577,U004564,P001234,2025-01-28 22:27:48,product
FAV00002578,U000943,P001295,2025-09-05 11:39:48,product
FAV00002579,U000066,P000090,2026-04-22 17:00:59,product
FAV00002580,U004482,P000386,2025-03-28 06:01:36,search
FAV00002581,U002562,P001070,2025-02-21 09:18:17,recommendation
FAV00002582,U000231,P000836,2025-05-06 17:19:28,product
FAV00002583,U004576,P001202,2026-03-09 14:10:35,product
FAV00002584,U001398,P000299,2025-11-23 11:34:25,search
FAV00002585,U003129,P000075,2025-06-24 13:54:00,product
FAV00002586,U004856,P000112,2025-09-15 09:10:05,product
FAV00002587,U001769,P000657,2025-10-19 01:25:32,campaign
FAV00002588,U001432,P000648,2025-04-26 20:34:14,recommendation
FAV00002589,U001070,P001404,2025-07-14 19:46:45,product
FAV00002590,U000785,P000506,2025-06-28 22:28:15,search
FAV00002591,U003378,P000236,2025-01-28 22:33:09,search
FAV00002592,U000191,P000745,2026-05-07 01:00:47,product
FAV00002593,U004942,P000067,2025-04-29 04:18:43,campaign
FAV00002594,U002286,P000431,2026-02-13 01:50:38,product
FAV00002595,U002869,P001087,2025-05-08 09:19:38,product
FAV00002596,U000857,P000452,2026-01-19 02:54:06,product
FAV00002597,U002985,P000310,2025-09-06 10:30:26,product
FAV00002598,U001390,P000729,2025-08-12 18:04:42,campaign
FAV00002599,U002449,P001414,2026-04-04 19:33:24,product
FAV00002600,U000854,P000803,2026-06-25 16:11:02,product
FAV00002601,U003774,P000621,2025-10-20 19:15:32,campaign
FAV00002602,U000295,P000843,2026-03-22 05:16:59,recommendation
FAV00002603,U001054,P000296,2025-07-11 18:35:23,product
FAV00002604,U004697,P000294,2026-08-09 00:02:58,campaign
FAV00002605,U004520,P001200,2025-01-16 07:12:24,product
FAV00002606,U001656,P000204,2026-03-07 00:27:51,product
FAV00002607,U000685,P000246,2025-05-13 23:57:21,campaign
FAV00002608,U003639,P000761,2026-07-06 23:27:57,product
FAV00002609,U002313,P000827,2025-04-10 09:34:18,product
FAV00002610,U002058,P001406,2025-04-24 04:59:48,product
FAV00002611,U003720,P000890,2026-03-12 07:20:26,recommendation
FAV00002612,U004926,P001367,2025-04-06 05:24:44,search
FAV00002613,U004649,P000382,2025-12-03 13:34:08,product
FAV00002614,U002673,P000468,2025-03-05 14:19:32,campaign
FAV00002615,U000262,P000501,2025-02-09 07:01:41,product
FAV00002616,U003321,P000184,2025-03-03 11:40:45,recommendation
FAV00002617,U004891,P000816,2025-09-17 02:18:15,search
FAV00002618,U004336,P000234,2025-09-14 18:40:17,product
FAV00002619,U004129,P000938,2025-10-17 20:57:52,search
FAV00002620,U003548,P000220,2026-03-30 14:55:39,product
FAV00002621,U002441,P000665,2025-10-15 15:07:33,product
FAV00002622,U001023,P000968,2025-06-07 15:19:34,recommendation
FAV00002623,U002018,P000986,2025-02-17 08:15:34,search
FAV00002624,U004787,P000665,2026-02-10 01:46:03,product
FAV00002625,U002803,P000463,2026-07-20 13:05:43,product
FAV00002626,U001413,P000938,2025-12-10 05:15:33,product
FAV00002627,U001454,P001387,2026-07-21 00:28:59,search
FAV00002628,U003578,P000850,2025-03-20 10:51:54,product
FAV00002629,U003383,P001173,2025-03-31 03:05:16,product
FAV00002630,U000428,P000463,2025-04-04 04:53:10,product
FAV00002631,U000649,P001134,2026-04-30 01:17:44,product
FAV00002632,U003082,P000047,2025-04-26 23:31:29,campaign
FAV00002633,U001185,P000026,2026-06-09 09:24:06,search
FAV00002634,U002049,P001450,2026-07-06 22:43:55,recommendation
FAV00002635,U002338,P000858,2025-11-29 19:30:36,campaign
FAV00002636,U000245,P001342,2026-08-01 19:46:39,product
FAV00002637,U000343,P000769,2025-02-20 21:37:54,search
FAV00002638,U002662,P000369,2026-04-16 04:55:25,product
FAV00002639,U001012,P001467,2025-12-02 17:02:58,search
FAV00002640,U000422,P000731,2026-07-23 23:40:01,product
FAV00002641,U003977,P000276,2026-06-11 10:37:48,recommendation
FAV00002642,U000348,P000487,2025-10-13 11:27:01,product
FAV00002643,U004512,P001438,2026-02-20 20:14:50,recommendation
FAV00002644,U003721,P001046,2026-03-26 06:39:06,recommendation
FAV00002645,U000909,P000783,2025-01-12 03:53:54,product
FAV00002646,U000513,P000311,2026-04-05 15:16:12,product
FAV00002647,U002341,P001375,2025-07-26 22:51:20,search
FAV00002648,U000687,P000663,2025-10-22 14:43:16,product
FAV00002649,U004307,P001207,2026-07-27 04:10:24,recommendation
FAV00002650,U004391,P000633,2025-09-12 04:06:33,product
FAV00002651,U002972,P000778,2025-01-24 13:35:25,recommendation
FAV00002652,U003015,P000133,2026-01-16 01:55:48,search
FAV00002653,U002141,P001031,2026-02-19 10:32:49,product
FAV00002654,U000596,P000180,2026-03-12 10:21:15,product
FAV00002655,U001106,P001482,2025-09-18 03:00:07,product
FAV00002656,U004819,P000710,2025-05-06 16:05:51,product
FAV00002657,U001509,P000428,2025-05-26 22:04:35,search
FAV00002658,U002971,P000828,2025-05-11 08:57:56,search
FAV00002659,U002367,P000697,2025-11-12 16:29:18,product
FAV00002660,U004285,P000974,2026-07-31 15:03:12,recommendation
FAV00002661,U001897,P000430,2025-02-21 20:28:13,product
FAV00002662,U002586,P000657,2025-06-10 00:10:25,search
FAV00002663,U003176,P001471,2026-04-24 16:16:34,campaign
FAV00002664,U001628,P001289,2026-01-26 02:22:17,product
FAV00002665,U001708,P000713,2026-06-29 02:11:49,search
FAV00002666,U004415,P000111,2025-06-17 22:13:57,product
FAV00002667,U002076,P000700,2026-08-04 13:03:20,product
FAV00002668,U001851,P000749,2025-09-27 07:52:39,product
FAV00002669,U002700,P000711,2025-01-23 00:36:58,search
FAV00002670,U001209,P001405,2026-05-30 08:31:36,product
FAV00002671,U001550,P001049,2026-05-22 01:49:47,product
FAV00002672,U001355,P001302,2025-06-15 09:09:27,product
FAV00002673,U001201,P000183,2025-07-16 22:31:47,search
FAV00002674,U000609,P000108,2026-07-08 20:12:37,recommendation
FAV00002675,U000438,P001091,2026-04-06 10:01:36,recommendation
FAV00002676,U004484,P000817,2025-07-10 09:31:57,product
FAV00002677,U002720,P000025,2025-10-28 16:42:18,product
FAV00002678,U004215,P000569,2026-06-25 21:19:23,product
FAV00002679,U004392,P000461,2025-01-17 14:47:50,product
FAV00002680,U000448,P000464,2026-08-12 21:10:20,product
FAV00002681,U002053,P000473,2026-01-05 15:49:30,search
FAV00002682,U004022,P000303,2025-05-22 16:41:21,search
FAV00002683,U000418,P001041,2026-07-11 03:20:04,search
FAV00002684,U002765,P000251,2025-02-12 23:31:52,search
FAV00002685,U003694,P000123,2025-05-31 14:01:13,recommendation
FAV00002686,U001865,P000023,2025-01-14 21:08:48,recommendation
FAV00002687,U001065,P001431,2026-03-24 05:34:01,product
FAV00002688,U002109,P000533,2025-11-30 20:56:25,product
FAV00002689,U004542,P001058,2026-04-23 02:47:27,product
FAV00002690,U004019,P000500,2026-07-07 13:18:08,search
FAV00002691,U004863,P000908,2026-06-18 00:16:14,recommendation
FAV00002692,U003017,P000451,2026-04-02 17:19:11,search
FAV00002693,U003912,P000889,2026-04-12 08:12:59,product
FAV00002694,U002467,P000322,2025-10-18 12:20:00,product
FAV00002695,U001301,P000078,2025-02-14 11:55:05,product
FAV00002696,U003940,P001076,2026-03-21 12:41:03,product
FAV00002697,U002623,P000368,2026-08-09 13:10:25,product
FAV00002698,U004830,P000515,2025-07-24 19:41:07,product
FAV00002699,U000758,P001392,2025-11-15 15:35:36,product
FAV00002700,U001907,P001033,2026-01-12 12:11:30,product
FAV00002701,U001830,P000268,2025-08-31 14:37:12,product
FAV00002702,U002207,P001026,2025-10-12 14:16:27,product
FAV00002703,U002038,P000104,2026-03-16 14:35:16,product
FAV00002704,U004083,P000859,2025-01-10 08:17:17,recommendation
FAV00002705,U000490,P000458,2025-04-27 00:07:34,search
FAV00002706,U002328,P000824,2025-06-02 05:01:33,product
FAV00002707,U001855,P000047,2025-01-29 08:05:11,campaign
FAV00002708,U003323,P000441,2025-12-15 14:55:52,product
FAV00002709,U000013,P000900,2025-05-19 18:11:57,product
FAV00002710,U003511,P000972,2025-06-06 17:00:57,campaign
FAV00002711,U001462,P000920,2026-05-24 19:36:43,campaign
FAV00002712,U000986,P001111,2025-01-05 09:56:37,product
FAV00002713,U000559,P000272,2026-05-14 03:17:16,product
FAV00002714,U004110,P001269,2026-01-14 22:53:48,product
FAV00002715,U002542,P000541,2025-01-18 10:29:16,product
FAV00002716,U004582,P001428,2025-12-15 00:06:25,recommendation
FAV00002717,U001340,P001497,2025-01-22 16:48:19,recommendation
FAV00002718,U003562,P000489,2025-06-03 17:59:04,product
FAV00002719,U002077,P000354,2026-03-11 21:47:49,campaign
FAV00002720,U003406,P000807,2025-02-14 14:47:49,search
FAV00002721,U003566,P000192,2025-09-17 10:30:00,search
FAV00002722,U003166,P001095,2025-06-22 07:22:18,recommendation
FAV00002723,U004903,P001229,2026-01-31 01:25:46,product
FAV00002724,U002349,P001133,2026-02-17 05:04:36,product
FAV00002725,U001271,P001224,2025-01-03 09:08:31,product
FAV00002726,U001659,P001330,2026-08-06 01:39:11,product
FAV00002727,U002407,P000380,2025-04-28 19:56:54,recommendation
FAV00002728,U003975,P001051,2025-01-27 13:10:04,product
FAV00002729,U004362,P001381,2025-05-21 08:20:50,search
FAV00002730,U000316,P000963,2026-06-12 04:02:04,product
FAV00002731,U000408,P000165,2025-07-04 00:18:48,recommendation
FAV00002732,U002006,P001000,2025-08-13 01:19:19,campaign
FAV00002733,U003515,P000172,2026-05-16 10:28:05,search
FAV00002734,U003584,P000336,2025-08-26 09:05:27,campaign
FAV00002735,U002772,P000033,2025-04-09 17:23:47,product
FAV00002736,U002591,P000231,2025-09-11 02:47:30,product
FAV00002737,U003092,P000249,2026-04-17 01:16:36,product
FAV00002738,U000921,P000393,2025-11-20 10:39:34,product
FAV00002739,U001212,P001116,2025-03-18 17:57:21,product
FAV00002740,U002874,P001232,2025-01-16 02:10:38,product
FAV00002741,U002323,P001202,2025-05-07 17:29:03,search
FAV00002742,U001986,P001235,2026-03-19 21:32:05,product
FAV00002743,U004475,P000337,2026-03-31 08:25:57,product
FAV00002744,U001017,P001450,2025-12-25 14:18:31,product
FAV00002745,U000084,P000290,2025-11-19 12:07:11,product
FAV00002746,U004347,P000577,2026-02-22 21:20:48,product
FAV00002747,U001546,P000120,2025-02-01 20:54:35,product
FAV00002748,U003513,P000548,2025-04-07 01:34:09,product
FAV00002749,U002783,P001434,2026-08-13 02:37:04,search
FAV00002750,U000601,P000399,2025-06-07 04:22:04,product
