refund_item_id,refund_id,order_item_id,sku_id,refund_quantity,refund_amount,refund_type
RFI00001779,RF0001428,OI000018194,SKU0001628,1,1288.44,return_and_refund
RFI00001780,RF0001429,OI000011067,SKU0001692,1,1328.82,return_and_refund
RFI00001781,RF0001430,OI000017999,SKU0001386,1,650.22,refund_only
RFI00001782,RF0001431,OI000006073,SKU0001467,2,1751.43,refund_only
RFI00001783,RF0001431,OI000006072,SKU0000988,2,2489.31,return_and_refund
RFI00001784,RF0001432,OI000016279,SKU0000513,1,1142.2,refund_only
RFI00001785,RF0001433,OI000005702,SKU0000891,1,386.14,return_and_refund
RFI00001786,RF0001434,OI000009259,SKU0002933,1,2978.98,return_and_refund
RFI00001787,RF0001435,OI000009139,SKU0001327,1,500.49,return_and_refund
RFI00001788,RF0001435,OI000009138,SKU0001168,2,4663.95,return_and_refund
RFI00001789,RF0001436,OI000005334,SKU0000699,1,2346.0,return_and_refund
RFI00001790,RF0001437,OI000012411,SKU0000359,1,1127.03,return_and_refund
RFI00001791,RF0001437,OI000012410,SKU0000839,1,399.69,return_and_refund
RFI00001792,RF0001438,OI000014292,SKU0001855,1,956.78,return_and_refund
RFI00001793,RF0001439,OI000020458,SKU0000953,1,100.66,refund_only
RFI00001794,RF0001439,OI000020457,SKU0001913,1,2470.0,return_and_refund
RFI00001795,RF0001440,OI000012523,SKU0001832,1,663.45,refund_only
RFI00001796,RF0001441,OI000015269,SKU0001473,2,4397.0,refund_only
RFI00001797,RF0001442,OI000002628,SKU0002314,4,797.44,refund_only
RFI00001798,RF0001443,OI000004056,SKU0001380,1,2479.84,return_and_refund
RFI00001799,RF0001444,OI000003254,SKU0001580,1,905.85,refund_only
RFI00001800,RF0001445,OI000009186,SKU0001366,1,1249.1,refund_only
RFI00001801,RF0001445,OI000009187,SKU0001685,1,2322.25,refund_only
RFI00001802,RF0001446,OI000007970,SKU0000732,1,1627.16,return_and_refund
RFI00001803,RF0001447,OI000014527,SKU0002284,3,9166.54,refund_only
RFI00001804,RF0001448,OI000013582,SKU0002810,1,689.58,return_and_refund
RFI00001805,RF0001449,OI000001062,SKU0001711,2,1987.38,return_and_refund
RFI00001806,RF0001449,OI000001064,SKU0000752,1,1722.69,return_and_refund
RFI00001807,RF0001450,OI000006681,SKU0001337,2,778.75,refund_only
RFI00001808,RF0001451,OI000008863,SKU0000621,1,3095.74,refund_only
RFI00001809,RF0001452,OI000017505,SKU0001059,1,2451.09,refund_only
RFI00001810,RF0001452,OI000017504,SKU0001380,1,2898.98,return_and_refund
RFI00001811,RF0001453,OI000000407,SKU0002705,1,1653.31,refund_only
RFI00001812,RF0001454,OI000015317,SKU0000090,1,786.39,return_and_refund
RFI00001813,RF0001454,OI000015316,SKU0000729,1,2104.13,refund_only
RFI00001814,RF0001455,OI000006206,SKU0000810,1,521.39,refund_only
RFI00001815,RF0001456,OI000000379,SKU0000908,1,1768.92,return_and_refund
RFI00001816,RF0001457,OI000010961,SKU0002571,2,5054.9,refund_only
RFI00001817,RF0001457,OI000010959,SKU0001932,1,2196.98,refund_only
RFI00001818,RF0001458,OI000005064,SKU0001964,1,1187.13,return_and_refund
RFI00001819,RF0001458,OI000005063,SKU0002603,1,149.21,return_and_refund
RFI00001820,RF0001459,OI000011010,SKU0001640,1,2393.58,return_and_refund
RFI00001821,RF0001460,OI000018779,SKU0001073,1,82.47,return_and_refund
RFI00001822,RF0001460,OI000018780,SKU0000114,1,400.52,refund_only
RFI00001823,RF0001461,OI000007806,SKU0001629,2,4280.57,return_and_refund
RFI00001824,RF0001461,OI000007807,SKU0002589,1,2618.36,refund_only
RFI00001825,RF0001462,OI000015766,SKU0000710,1,797.73,return_and_refund
RFI00001826,RF0001463,OI000003852,SKU0000718,3,9323.0,return_and_refund
RFI00001827,RF0001463,OI000003855,SKU0001678,3,5079.2,return_and_refund
RFI00001828,RF0001464,OI000004331,SKU0000416,1,972.67,return_and_refund
RFI00001829,RF0001465,OI000014978,SKU0001916,1,2023.02,return_and_refund
RFI00001830,RF0001466,OI000014411,SKU0002617,1,2963.82,refund_only
RFI00001831,RF0001467,OI000009308,SKU0002684,1,3169.68,return_and_refund
RFI00001832,RF0001468,OI000011509,SKU0000234,2,2662.91,return_and_refund
RFI00001833,RF0001469,OI000018497,SKU0002495,4,9925.0,return_and_refund
RFI00001834,RF0001470,OI000015963,SKU0001624,1,1926.67,refund_only
RFI00001835,RF0001471,OI000003909,SKU0000314,1,1925.4,return_and_refund
RFI00001836,RF0001472,OI000016977,SKU0001422,1,1147.9,refund_only
RFI00001837,RF0001473,OI000009343,SKU0000893,1,985.06,refund_only
RFI00001838,RF0001474,OI000004456,SKU0001320,4,1024.23,refund_only
RFI00001839,RF0001474,OI000004455,SKU0001960,2,2208.21,refund_only
RFI00001840,RF0001475,OI000017090,SKU0000014,3,727.29,refund_only
RFI00001841,RF0001476,OI000011608,SKU0002493,1,1663.83,refund_only
RFI00001842,RF0001477,OI000007340,SKU0000056,1,2449.4,return_and_refund
RFI00001843,RF0001478,OI000005516,SKU0000512,1,2408.51,return_and_refund
RFI00001844,RF0001479,OI000013012,SKU0001928,1,1728.19,return_and_refund
RFI00001845,RF0001480,OI000006647,SKU0000358,1,2883.48,return_and_refund
RFI00001846,RF0001481,OI000004964,SKU0002088,1,606.26,return_and_refund
RFI00001847,RF0001482,OI000016926,SKU0000567,2,4326.32,return_and_refund
RFI00001848,RF0001483,OI000007358,SKU0000501,1,2751.3,return_and_refund
RFI00001849,RF0001484,OI000019185,SKU0001011,2,688.93,return_and_refund
RFI00001850,RF0001484,OI000019184,SKU0002452,1,1142.3,return_and_refund
RFI00001851,RF0001485,OI000015118,SKU0001538,1,172.32,return_and_refund
RFI00001852,RF0001486,OI000009569,SKU0002104,1,27.34,return_and_refund
RFI00001853,RF0001487,OI000012938,SKU0002903,1,1301.46,refund_only
RFI00001854,RF0001488,OI000013404,SKU0000522,1,417.48,return_and_refund
RFI00001855,RF0001489,OI000003437,SKU0001078,1,3023.62,refund_only
RFI00001856,RF0001489,OI000003436,SKU0002678,1,487.01,return_and_refund
RFI00001857,RF0001490,OI000000860,SKU0001618,1,564.27,return_and_refund
RFI00001858,RF0001490,OI000000858,SKU0000658,1,2553.12,return_and_refund
RFI00001859,RF0001491,OI000017484,SKU0002638,2,3029.22,refund_only
RFI00001860,RF0001492,OI000014016,SKU0000623,1,180.55,return_and_refund
RFI00001861,RF0001493,OI000013778,SKU0000351,2,1772.9,refund_only
RFI00001862,RF0001493,OI000013779,SKU0000831,3,3610.62,return_and_refund
RFI00001863,RF0001494,OI000003998,SKU0001795,1,727.2,return_and_refund
RFI00001864,RF0001494,OI000003999,SKU0000516,1,1600.01,return_and_refund
RFI00001865,RF0001495,OI000016976,SKU0001392,1,99.67,refund_only
RFI00001866,RF0001495,OI000016975,SKU0001551,1,1943.52,return_and_refund
RFI00001867,RF0001496,OI000019210,SKU0001582,1,1731.97,refund_only
RFI00001868,RF0001496,OI000019212,SKU0002861,2,4514.61,return_and_refund
RFI00001869,RF0001497,OI000014488,SKU0001546,1,1342.83,return_and_refund
RFI00001870,RF0001498,OI000013055,SKU0000236,1,2323.63,refund_only
RFI00001871,RF0001498,OI000013056,SKU0001195,1,1490.47,return_and_refund
RFI00001872,RF0001499,OI000002779,SKU0002471,3,3862.5,refund_only
RFI00001873,RF0001499,OI000002778,SKU0000232,1,3098.71,return_and_refund
RFI00001874,RF0001500,OI000000885,SKU0001304,1,562.53,return_and_refund
RFI00001875,RF0001501,OI000006430,SKU0001834,1,397.25,refund_only
RFI00001876,RF0001502,OI000003554,SKU0001156,2,1964.33,return_and_refund
RFI00001877,RF0001503,OI000003405,SKU0002374,1,528.46,return_and_refund
RFI00001878,RF0001504,OI000011120,SKU0002267,4,5208.82,return_and_refund
RFI00001879,RF0001505,OI000017525,SKU0001372,1,1692.01,return_and_refund
RFI00001880,RF0001505,OI000017526,SKU0002011,2,2535.04,return_and_refund
RFI00001881,RF0001506,OI000015015,SKU0001244,1,537.71,refund_only
RFI00001882,RF0001507,OI000000724,SKU0000468,1,2845.36,return_and_refund
RFI00001883,RF0001507,OI000000725,SKU0000788,1,1025.05,return_and_refund
RFI00001884,RF0001508,OI000018210,SKU0001572,1,2324.23,return_and_refund
RFI00001885,RF0001509,OI000016530,SKU0000038,1,2980.29,return_and_refund
RFI00001886,RF0001510,OI000009768,SKU0002063,1,1046.02,return_and_refund
RFI00001887,RF0001511,OI000001070,SKU0001150,1,2357.72,return_and_refund
RFI00001888,RF0001511,OI000001069,SKU0000029,1,1006.03,return_and_refund
RFI00001889,RF0001512,OI000006042,SKU0002882,1,799.26,return_and_refund
RFI00001890,RF0001513,OI000002996,SKU0000798,1,931.49,return_and_refund
RFI00001891,RF0001514,OI000002022,SKU0002355,1,1532.71,return_and_refund
RFI00001892,RF0001515,OI000001851,SKU0002735,1,271.26,return_and_refund
RFI00001893,RF0001516,OI000009424,SKU0000926,1,507.33,return_and_refund
RFI00001894,RF0001517,OI000005580,SKU0000171,1,469.04,return_and_refund
RFI00001895,RF0001518,OI000019080,SKU0002968,1,3075.7,return_and_refund
RFI00001896,RF0001519,OI000018049,SKU0001575,3,5303.0,return_and_refund
RFI00001897,RF0001520,OI000016774,SKU0001657,1,496.86,refund_only
RFI00001898,RF0001521,OI000006395,SKU0001445,2,1681.22,return_and_refund
RFI00001899,RF0001522,OI000018142,SKU0001773,1,1775.1,refund_only
RFI00001900,RF0001523,OI000000461,SKU0001122,1,1841.81,return_and_refund
RFI00001901,RF0001524,OI000019304,SKU0000542,1,755.43,return_and_refund
RFI00001902,RF0001525,OI000003358,SKU0000712,1,1168.23,refund_only
RFI00001903,RF0001525,OI000003357,SKU0002311,1,1893.4,return_and_refund
RFI00001904,RF0001526,OI000020359,SKU0002010,2,4721.23,return_and_refund
RFI00001905,RF0001527,OI000017462,SKU0000907,1,1339.85,refund_only
RFI00001906,RF0001528,OI000005732,SKU0001123,1,916.15,return_and_refund
RFI00001907,RF0001529,OI000015820,SKU0001393,1,1507.87,refund_only
RFI00001908,RF0001530,OI000013222,SKU0001316,1,1649.33,refund_only
RFI00001909,RF0001531,OI000007199,SKU0002203,1,1007.42,return_and_refund
RFI00001910,RF0001532,OI000010014,SKU0002299,3,742.08,refund_only
RFI00001911,RF0001533,OI000010075,SKU0000810,1,526.91,return_and_refund
RFI00001912,RF0001534,OI000000404,SKU0001477,1,2650.79,refund_only
RFI00001913,RF0001535,OI000005486,SKU0001029,2,5874.25,return_and_refund
RFI00001914,RF0001535,OI000005485,SKU0001989,2,330.37,return_and_refund
RFI00001915,RF0001536,OI000007522,SKU0001540,3,428.99,return_and_refund
RFI00001916,RF0001537,OI000004850,SKU0002800,1,1376.44,return_and_refund
RFI00001917,RF0001538,OI000019692,SKU0000692,1,2900.73,return_and_refund
RFI00001918,RF0001539,OI000019983,SKU0001592,1,1110.54,return_and_refund
RFI00001919,RF0001540,OI000012206,SKU0001228,2,3147.77,refund_only
RFI00001920,RF0001541,OI000012873,SKU0000663,1,533.1,return_and_refund
RFI00001921,RF0001542,OI000007135,SKU0001658,1,424.99,refund_only
RFI00001922,RF0001542,OI000007137,SKU0001337,1,393.82,refund_only
RFI00001923,RF0001543,OI000015566,SKU0000869,3,8027.11,refund_only
RFI00001924,RF0001544,OI000005175,SKU0002532,2,2505.81,return_and_refund
RFI00001925,RF0001545,OI000004137,SKU0000312,1,941.17,return_and_refund
RFI00001926,RF0001546,OI000010698,SKU0002226,1,1664.94,return_and_refund
RFI00001927,RF0001547,OI000012058,SKU0002584,1,2047.29,refund_only
RFI00001928,RF0001548,OI000005871,SKU0002514,1,1416.52,refund_only
RFI00001929,RF0001548,OI000005873,SKU0000914,1,260.46,return_and_refund
RFI00001930,RF0001549,OI000017664,SKU0000319,1,993.05,return_and_refund
RFI00001931,RF0001549,OI000017663,SKU0000479,1,193.9,refund_only
RFI00001932,RF0001550,OI000012404,SKU0001713,1,2603.23,return_and_refund
RFI00001933,RF0001551,OI000007058,SKU0000330,1,2452.23,refund_only
RFI00001934,RF0001552,OI000010760,SKU0002621,1,185.41,refund_only
RFI00001935,RF0001553,OI000020065,SKU0000786,1,691.0,return_and_refund
RFI00001936,RF0001554,OI000001257,SKU0000367,1,2445.4,return_and_refund
RFI00001937,RF0001554,OI000001256,SKU0002128,1,2129.97,refund_only
RFI00001938,RF0001555,OI000013317,SKU0002627,1,1470.75,return_and_refund
RFI00001939,RF0001556,OI000016936,SKU0002030,1,1189.15,refund_only
RFI00001940,RF0001557,OI000020449,SKU0002207,2,1771.71,return_and_refund
RFI00001941,RF0001558,OI000018906,SKU0002922,1,2560.91,return_and_refund
RFI00001942,RF0001559,OI000013351,SKU0002778,1,584.78,return_and_refund
RFI00001943,RF0001560,OI000011775,SKU0000071,3,6635.29,return_and_refund
RFI00001944,RF0001561,OI000010124,SKU0001250,1,779.56,return_and_refund
RFI00001945,RF0001561,OI000010125,SKU0001890,2,1371.69,refund_only
RFI00001946,RF0001562,OI000016998,SKU0002332,1,1437.57,return_and_refund
RFI00001947,RF0001562,OI000016999,SKU0002811,2,1508.09,refund_only
RFI00001948,RF0001563,OI000007287,SKU0002091,2,5145.02,refund_only
RFI00001949,RF0001564,OI000007514,SKU0001423,1,1846.72,return_and_refund
RFI00001950,RF0001565,OI000004359,SKU0001579,1,1047.56,return_and_refund
RFI00001951,RF0001566,OI000014276,SKU0001255,1,2462.32,refund_only
RFI00001952,RF0001567,OI000005574,SKU0000972,3,2602.81,return_and_refund
RFI00001953,RF0001567,OI000005573,SKU0001772,1,3091.6,return_and_refund
RFI00001954,RF0001568,OI000013398,SKU0000456,1,435.09,return_and_refund
RFI00001955,RF0001569,OI000005493,SKU0000200,3,3971.54,return_and_refund
RFI00001956,RF0001570,OI000012455,SKU0000329,2,3716.15,return_and_refund
RFI00001957,RF0001570,OI000012456,SKU0002249,1,1772.73,return_and_refund
RFI00001958,RF0001571,OI000015208,SKU0000158,1,2716.56,return_and_refund
RFI00001959,RF0001572,OI000017007,SKU0002299,1,223.65,refund_only
RFI00001960,RF0001573,OI000019465,SKU0000710,1,825.9,return_and_refund
RFI00001961,RF0001574,OI000010751,SKU0000993,1,1176.03,return_and_refund
RFI00001962,RF0001575,OI000008859,SKU0002909,1,2478.75,return_and_refund
RFI00001963,RF0001576,OI000012571,SKU0002120,1,1828.21,return_and_refund
RFI00001964,RF0001577,OI000013777,SKU0000894,1,1030.14,refund_only
RFI00001965,RF0001578,OI000004614,SKU0002967,1,3134.38,return_and_refund
RFI00001966,RF0001579,OI000020237,SKU0002540,2,712.44,refund_only
RFI00001967,RF0001580,OI000000401,SKU0002747,1,677.64,return_and_refund
RFI00001968,RF0001581,OI000018274,SKU0001072,1,2330.23,return_and_refund
RFI00001969,RF0001581,OI000018273,SKU0002671,1,2654.67,return_and_refund
RFI00001970,RF0001582,OI000015861,SKU0000618,2,2535.84,return_and_refund
RFI00001971,RF0001583,OI000001475,SKU0002115,1,2224.21,return_and_refund
RFI00001972,RF0001584,OI000009839,SKU0002148,4,2091.85,refund_only
RFI00001973,RF0001584,OI000009840,SKU0001028,1,2462.53,refund_only
RFI00001974,RF0001585,OI000010915,SKU0001042,1,1737.14,refund_only
RFI00001975,RF0001586,OI000010067,SKU0002208,4,3764.31,return_and_refund
RFI00001976,RF0001587,OI000000877,SKU0000474,1,2291.98,return_and_refund
RFI00001977,RF0001588,OI000019522,SKU0002085,4,13380.93,return_and_refund
RFI00001978,RF0001589,OI000007339,SKU0002121,1,1664.31,return_and_refund
RFI00001979,RF0001590,OI000005945,SKU0000018,1,2166.93,return_and_refund
RFI00001980,RF0001591,OI000005243,SKU0002989,1,410.56,refund_only
RFI00001981,RF0001592,OI000012428,SKU0000545,1,2368.37,return_and_refund
RFI00001982,RF0001593,OI000010085,SKU0002880,1,1207.62,return_and_refund
RFI00001983,RF0001593,OI000010086,SKU0000160,1,2837.38,return_and_refund
RFI00001984,RF0001594,OI000006866,SKU0001005,1,2117.57,return_and_refund
RFI00001985,RF0001595,OI000008467,SKU0002322,2,4229.54,refund_only
RFI00001986,RF0001596,OI000018418,SKU0001202,1,1245.04,return_and_refund
RFI00001987,RF0001597,OI000019666,SKU0001125,1,2349.41,refund_only
RFI00001988,RF0001598,OI000020411,SKU0002604,1,182.63,return_and_refund
RFI00001989,RF0001599,OI000001153,SKU0000653,1,1395.18,return_and_refund
RFI00001990,RF0001600,OI000015002,SKU0001721,2,1857.66,refund_only
