point_transaction_id,user_id,change_type,point_delta,occurred_at,reference_no
PT00002259,U002819,expire,-430,2025-02-19 16:51:24,MOCK0008702
PT00002260,U003868,order_reward,738,2025-08-25 22:21:40,MOCK0002320
PT00002261,U000901,refund_deduct,-431,2026-04-02 16:00:28,MOCK0003811
PT00002262,U002027,order_reward,45,2025-08-19 22:20:54,MOCK0008020
PT00002263,U000916,order_reward,21,2025-12-03 22:02:03,MOCK0003282
PT00002264,U000556,order_reward,691,2025-11-21 19:40:23,MOCK0006482
PT00002265,U002005,refund_deduct,-354,2025-05-26 21:59:56,MOCK0004842
PT00002266,U004594,order_reward,476,2025-04-15 15:51:47,MOCK0009680
PT00002267,U000775,order_reward,757,2026-07-13 02:39:00,MOCK0002341
PT00002268,U002792,redeem,-90,2025-07-26 02:12:07,MOCK0004850
PT00002269,U004799,redeem,-311,2026-04-27 18:12:14,MOCK0004184
PT00002270,U002430,redeem,-316,2026-03-07 05:41:53,MOCK0005659
PT00002271,U001232,refund_deduct,-396,2025-10-25 01:41:30,MOCK0001501
PT00002272,U003462,redeem,-109,2025-01-26 20:30:16,MOCK0000018
PT00002273,U000890,campaign_reward,682,2026-03-15 14:13:41,MOCK0002902
PT00002274,U000475,campaign_reward,717,2025-04-09 07:45:22,MOCK0004303
PT00002275,U003174,order_reward,492,2026-05-09 16:05:59,MOCK0007584
PT00002276,U000231,order_reward,71,2025-11-15 11:47:24,MOCK0007571
PT00002277,U001580,redeem,-146,2025-03-02 00:55:26,MOCK0005542
PT00002278,U001986,refund_deduct,-367,2026-07-30 01:04:40,MOCK0000427
PT00002279,U002948,order_reward,149,2026-08-19 22:20:48,MOCK0007050
PT00002280,U003751,order_reward,269,2026-02-03 10:46:13,MOCK0009220
PT00002281,U000152,campaign_reward,259,2025-04-12 07:13:37,MOCK0001156
PT00002282,U002841,order_reward,238,2026-04-26 07:15:56,MOCK0007304
PT00002283,U005000,campaign_reward,22,2026-03-22 19:09:11,MOCK0010286
PT00002284,U004135,refund_deduct,-610,2025-01-06 21:53:01,MOCK0007806
PT00002285,U000628,campaign_reward,38,2025-05-07 10:12:29,MOCK0008703
PT00002286,U004483,refund_deduct,-105,2025-04-29 19:06:34,MOCK0010792
PT00002287,U003915,order_reward,135,2025-03-20 09:59:30,MOCK0011264
PT00002288,U001425,refund_deduct,-774,2026-06-14 18:10:52,MOCK0011881
PT00002289,U000654,redeem,-528,2026-08-18 07:00:25,MOCK0002267
PT00002290,U002497,order_reward,48,2025-05-03 13:46:34,MOCK0007947
PT00002291,U002878,order_reward,723,2026-06-08 16:16:05,MOCK0006825
PT00002292,U003919,order_reward,235,2025-12-28 10:14:44,MOCK0011115
PT00002293,U000679,expire,-282,2025-02-05 14:13:52,MOCK0004687
PT00002294,U003847,refund_deduct,-246,2025-03-17 11:24:31,MOCK0003627
PT00002295,U003565,redeem,-680,2026-08-02 02:56:00,MOCK0003660
PT00002296,U003638,campaign_reward,743,2026-05-25 13:29:28,MOCK0007727
PT00002297,U000309,order_reward,88,2026-04-03 09:07:57,MOCK0002602
PT00002298,U000629,redeem,-311,2025-04-24 13:17:35,MOCK0006262
PT00002299,U001427,refund_deduct,-793,2025-12-02 03:12:16,MOCK0006844
PT00002300,U002979,order_reward,381,2026-04-09 14:47:58,MOCK0009708
PT00002301,U004936,order_reward,170,2025-12-26 13:06:22,MOCK0007813
PT00002302,U000312,order_reward,431,2025-04-15 23:14:50,MOCK0011335
PT00002303,U002232,expire,-40,2026-06-04 02:37:56,MOCK0008458
PT00002304,U000018,order_reward,212,2025-08-16 01:16:29,MOCK0009620
PT00002305,U003976,campaign_reward,754,2025-07-02 08:11:21,MOCK0011961
PT00002306,U003834,redeem,-414,2025-06-01 06:51:17,MOCK0000515
PT00002307,U003346,campaign_reward,775,2026-02-19 18:41:54,MOCK0009612
PT00002308,U003144,order_reward,537,2025-10-16 23:33:24,MOCK0007233
PT00002309,U003688,order_reward,516,2026-03-07 12:35:53,MOCK0007650
PT00002310,U003256,order_reward,15,2026-08-18 04:45:33,MOCK0001024
PT00002311,U003008,order_reward,593,2025-03-02 01:07:29,MOCK0005072
PT00002312,U004606,order_reward,348,2026-03-19 03:43:56,MOCK0008722
PT00002313,U004635,order_reward,15,2026-07-20 07:35:18,MOCK0008191
PT00002314,U001403,order_reward,321,2025-01-30 16:49:31,MOCK0009280
PT00002315,U002491,order_reward,323,2025-08-02 06:39:53,MOCK0001102
PT00002316,U004845,order_reward,130,2025-11-14 10:05:21,MOCK0007572
PT00002317,U000580,expire,-70,2026-08-17 13:00:40,MOCK0011569
PT00002318,U004122,campaign_reward,78,2025-01-19 17:26:38,MOCK0006248
PT00002319,U004370,order_reward,361,2025-02-02 12:36:32,MOCK0009954
PT00002320,U004768,order_reward,211,2025-06-03 19:45:22,MOCK0003867
PT00002321,U003897,campaign_reward,753,2025-07-20 13:03:27,MOCK0007945
PT00002322,U003318,redeem,-314,2026-04-12 13:37:38,MOCK0002850
PT00002323,U000509,order_reward,154,2026-02-28 05:59:56,MOCK0009702
PT00002324,U001337,order_reward,411,2026-05-10 19:50:07,MOCK0005115
PT00002325,U000071,expire,-696,2025-06-04 15:04:17,MOCK0009754
PT00002326,U004005,order_reward,779,2025-10-08 02:06:19,MOCK0011364
PT00002327,U004646,order_reward,771,2026-07-14 01:30:18,MOCK0007278
PT00002328,U000988,order_reward,788,2025-12-24 04:10:45,MOCK0011265
PT00002329,U004515,expire,-793,2025-12-13 06:32:08,MOCK0005777
PT00002330,U004170,order_reward,453,2026-04-22 11:27:30,MOCK0003817
PT00002331,U003924,refund_deduct,-181,2025-05-12 04:53:08,MOCK0003005
PT00002332,U004709,expire,-178,2026-02-14 22:02:55,MOCK0002463
PT00002333,U004916,redeem,-238,2025-12-11 12:12:47,MOCK0003921
PT00002334,U003259,expire,-436,2025-01-18 04:56:10,MOCK0000485
PT00002335,U002957,order_reward,277,2026-07-06 23:20:02,MOCK0001412
PT00002336,U000131,expire,-73,2026-05-24 02:56:13,MOCK0004853
PT00002337,U001667,order_reward,362,2026-03-16 11:58:07,MOCK0005228
PT00002338,U001273,expire,-333,2025-10-13 19:02:33,MOCK0005321
PT00002339,U000479,redeem,-451,2026-04-13 01:00:49,MOCK0011676
PT00002340,U000726,redeem,-125,2025-04-10 14:19:38,MOCK0003809
PT00002341,U000477,campaign_reward,84,2025-12-27 00:58:46,MOCK0000827
PT00002342,U004703,campaign_reward,404,2025-08-23 15:57:37,MOCK0011602
PT00002343,U004135,order_reward,775,2026-05-02 09:44:07,MOCK0008371
PT00002344,U002443,order_reward,764,2026-03-19 22:57:21,MOCK0002711
PT00002345,U001211,campaign_reward,164,2026-05-12 02:23:42,MOCK0009331
PT00002346,U004774,order_reward,662,2026-04-14 02:33:17,MOCK0008217
PT00002347,U002690,order_reward,263,2025-06-02 09:48:08,MOCK0003342
PT00002348,U000700,refund_deduct,-716,2026-02-18 19:01:00,MOCK0010323
PT00002349,U000433,campaign_reward,295,2026-06-30 21:58:41,MOCK0011626
PT00002350,U003059,redeem,-142,2026-03-20 09:13:46,MOCK0010004
PT00002351,U002561,order_reward,385,2026-04-24 06:28:00,MOCK0003813
PT00002352,U000727,redeem,-242,2026-07-10 01:07:16,MOCK0011028
PT00002353,U000994,expire,-650,2025-01-09 01:31:34,MOCK0003776
PT00002354,U000548,redeem,-754,2025-08-24 15:54:02,MOCK0004154
PT00002355,U003935,redeem,-65,2026-04-15 14:44:14,MOCK0011887
PT00002356,U000205,order_reward,427,2025-09-15 03:18:07,MOCK0003081
PT00002357,U003289,campaign_reward,381,2025-09-24 14:30:44,MOCK0009901
PT00002358,U001554,order_reward,131,2025-08-05 07:01:03,MOCK0008099
PT00002359,U001814,order_reward,355,2025-03-01 09:05:41,MOCK0011943
PT00002360,U002572,redeem,-93,2025-05-19 11:43:58,MOCK0005281
PT00002361,U003077,order_reward,455,2025-11-13 12:31:24,MOCK0011432
PT00002362,U003651,order_reward,676,2025-12-03 07:57:59,MOCK0002796
PT00002363,U001938,order_reward,524,2026-01-07 23:55:46,MOCK0001608
PT00002364,U002818,order_reward,487,2025-02-10 18:14:36,MOCK0002682
PT00002365,U002269,refund_deduct,-262,2025-03-15 14:09:01,MOCK0006648
PT00002366,U001106,order_reward,494,2026-06-07 20:21:54,MOCK0001250
PT00002367,U000512,order_reward,186,2025-07-25 20:22:12,MOCK0009031
PT00002368,U003047,redeem,-253,2025-10-06 10:05:10,MOCK0000429
PT00002369,U000711,campaign_reward,659,2026-02-06 11:33:16,MOCK0011629
PT00002370,U000822,order_reward,208,2025-02-17 11:26:43,MOCK0000948
PT00002371,U003782,redeem,-532,2025-03-01 07:25:33,MOCK0011058
PT00002372,U002300,redeem,-697,2026-07-06 19:10:15,MOCK0009469
PT00002373,U002351,campaign_reward,156,2025-10-26 20:22:54,MOCK0006652
PT00002374,U004795,order_reward,569,2025-08-14 17:09:55,MOCK0000823
PT00002375,U001214,refund_deduct,-475,2026-06-22 01:59:06,MOCK0003112
PT00002376,U002152,order_reward,133,2026-04-16 16:32:23,MOCK0008972
PT00002377,U001473,order_reward,154,2025-03-21 05:04:37,MOCK0002471
PT00002378,U002018,redeem,-528,2025-07-29 11:37:31,MOCK0003944
PT00002379,U002140,campaign_reward,785,2026-04-03 16:00:04,MOCK0004248
PT00002380,U004290,order_reward,274,2026-08-13 04:07:02,MOCK0008698
PT00002381,U001205,redeem,-704,2025-08-22 13:59:47,MOCK0005936
PT00002382,U003255,campaign_reward,485,2026-02-27 17:58:06,MOCK0003698
PT00002383,U002030,redeem,-45,2026-07-16 14:56:24,MOCK0011472
PT00002384,U004940,order_reward,77,2025-08-14 13:48:48,MOCK0001535
PT00002385,U001307,order_reward,554,2025-02-21 09:28:10,MOCK0011451
PT00002386,U004883,campaign_reward,513,2026-01-05 18:45:03,MOCK0008026
PT00002387,U002871,order_reward,475,2026-03-30 04:15:16,MOCK0006996
PT00002388,U001363,redeem,-612,2025-07-25 01:02:44,MOCK0008392
PT00002389,U003031,order_reward,517,2025-01-18 23:50:21,MOCK0010884
PT00002390,U002136,redeem,-562,2026-02-04 23:43:11,MOCK0003104
PT00002391,U000752,expire,-472,2025-11-06 07:03:22,MOCK0011497
PT00002392,U003500,redeem,-677,2026-02-27 17:51:03,MOCK0008491
PT00002393,U004581,order_reward,31,2026-05-02 01:06:14,MOCK0002154
PT00002394,U003082,redeem,-44,2025-09-17 13:30:58,MOCK0010553
PT00002395,U004141,order_reward,689,2025-12-27 05:44:45,MOCK0005327
PT00002396,U000434,expire,-54,2025-03-14 11:55:57,MOCK0000417
PT00002397,U000023,order_reward,131,2025-11-24 08:12:54,MOCK0011845
PT00002398,U004078,order_reward,631,2025-08-09 16:52:44,MOCK0010819
PT00002399,U001335,order_reward,668,2026-07-06 04:05:20,MOCK0003913
PT00002400,U004397,redeem,-662,2026-06-01 13:49:56,MOCK0005764
PT00002401,U002850,redeem,-339,2026-02-22 17:10:33,MOCK0011273
PT00002402,U003217,order_reward,273,2026-05-12 00:01:23,MOCK0001264
PT00002403,U004234,campaign_reward,52,2026-02-22 13:40:56,MOCK0000097
PT00002404,U004928,order_reward,449,2025-11-17 10:35:23,MOCK0007425
PT00002405,U001035,order_reward,302,2026-03-01 13:09:52,MOCK0011584
PT00002406,U001406,order_reward,769,2026-01-15 08:22:29,MOCK0008266
PT00002407,U004507,order_reward,47,2026-08-17 07:01:30,MOCK0008709
PT00002408,U002205,order_reward,468,2026-07-15 09:31:38,MOCK0004384
PT00002409,U004660,order_reward,258,2026-07-10 21:02:45,MOCK0003148
PT00002410,U001925,campaign_reward,304,2025-06-20 00:41:44,MOCK0001299
PT00002411,U000473,order_reward,205,2025-11-08 19:17:50,MOCK0010131
PT00002412,U001274,refund_deduct,-375,2025-09-01 02:15:06,MOCK0010124
PT00002413,U001981,order_reward,781,2025-11-17 18:25:55,MOCK0001809
PT00002414,U000162,order_reward,500,2026-06-17 08:11:50,MOCK0002722
PT00002415,U000459,redeem,-393,2026-06-26 09:10:34,MOCK0003923
PT00002416,U000386,redeem,-164,2025-11-14 15:11:44,MOCK0010940
PT00002417,U000899,order_reward,523,2025-03-19 11:59:24,MOCK0006706
PT00002418,U002813,redeem,-575,2025-09-24 10:44:55,MOCK0007830
PT00002419,U002355,redeem,-70,2026-03-30 11:24:18,MOCK0011848
PT00002420,U004465,campaign_reward,257,2026-04-01 15:55:41,MOCK0006565
PT00002421,U004981,campaign_reward,603,2026-03-04 18:07:12,MOCK0002702
PT00002422,U004348,campaign_reward,351,2026-02-01 11:26:19,MOCK0004053
PT00002423,U000624,redeem,-771,2026-03-27 18:56:32,MOCK0006261
PT00002424,U004570,order_reward,182,2026-05-17 14:33:48,MOCK0010129
PT00002425,U000904,refund_deduct,-186,2026-07-07 20:57:28,MOCK0006517
PT00002426,U000477,campaign_reward,468,2025-05-12 22:33:57,MOCK0008321
PT00002427,U000693,expire,-32,2026-04-12 13:21:34,MOCK0005872
PT00002428,U001158,redeem,-103,2026-03-11 01:03:46,MOCK0005517
PT00002429,U001250,campaign_reward,768,2026-02-08 08:29:45,MOCK0005741
PT00002430,U000080,campaign_reward,66,2025-01-01 01:13:07,MOCK0007013
PT00002431,U002564,order_reward,472,2025-01-21 22:14:44,MOCK0010074
PT00002432,U000396,order_reward,218,2026-03-23 20:26:29,MOCK0006770
PT00002433,U000010,order_reward,316,2025-04-05 07:10:38,MOCK0010080
PT00002434,U003053,refund_deduct,-434,2025-09-01 18:45:45,MOCK0002744
PT00002435,U003297,order_reward,265,2026-03-29 19:12:40,MOCK0002505
PT00002436,U004387,order_reward,351,2025-12-13 01:31:43,MOCK0011379
PT00002437,U004911,campaign_reward,470,2025-08-18 15:11:04,MOCK0005892
PT00002438,U003503,expire,-443,2026-04-07 10:46:17,MOCK0004314
PT00002439,U000825,refund_deduct,-732,2025-01-19 13:59:35,MOCK0001389
PT00002440,U001035,order_reward,491,2025-03-22 18:18:13,MOCK0008660
PT00002441,U002298,redeem,-545,2026-04-23 17:10:38,MOCK0005882
PT00002442,U003460,redeem,-720,2025-11-15 11:51:16,MOCK0001607
PT00002443,U001593,order_reward,83,2025-01-22 05:43:57,MOCK0005373
PT00002444,U003486,campaign_reward,122,2025-05-31 20:52:14,MOCK0003756
PT00002445,U000454,redeem,-312,2026-06-17 19:35:25,MOCK0003327
PT00002446,U000394,refund_deduct,-212,2025-01-21 23:38:58,MOCK0002880
PT00002447,U001862,refund_deduct,-598,2025-03-30 01:56:09,MOCK0003757
PT00002448,U002061,expire,-547,2026-01-03 03:30:51,MOCK0001408
PT00002449,U002098,campaign_reward,278,2026-01-17 11:02:28,MOCK0000117
PT00002450,U002816,refund_deduct,-549,2026-06-16 11:04:03,MOCK0002874
PT00002451,U003871,order_reward,606,2025-01-31 10:22:04,MOCK0005624
PT00002452,U004628,order_reward,30,2025-09-22 09:57:39,MOCK0011013
PT00002453,U002937,redeem,-504,2025-12-21 13:44:28,MOCK0008374
PT00002454,U004707,campaign_reward,717,2025-03-16 20:41:08,MOCK0008676
PT00002455,U003923,refund_deduct,-255,2026-06-05 14:48:56,MOCK0003872
PT00002456,U003057,order_reward,717,2026-08-10 04:03:29,MOCK0001830
PT00002457,U004329,order_reward,9,2025-06-30 13:09:53,MOCK0009338
PT00002458,U000871,order_reward,365,2025-07-05 06:57:20,MOCK0001748
PT00002459,U004475,order_reward,379,2025-05-30 21:05:13,MOCK0000342
PT00002460,U003172,refund_deduct,-788,2026-02-09 09:45:55,MOCK0005258
PT00002461,U001817,redeem,-395,2026-04-14 02:09:29,MOCK0000312
PT00002462,U003931,order_reward,461,2025-06-06 07:45:41,MOCK0008841
PT00002463,U002599,redeem,-293,2025-02-11 06:26:07,MOCK0000672
PT00002464,U000180,order_reward,262,2025-05-19 21:34:54,MOCK0007791
PT00002465,U002362,order_reward,429,2026-05-23 22:27:08,MOCK0005600
PT00002466,U004553,order_reward,408,2025-01-01 10:01:58,MOCK0003434
PT00002467,U002821,order_reward,282,2025-03-16 21:13:14,MOCK0003727
PT00002468,U002738,redeem,-135,2026-05-24 15:10:18,MOCK0006778
PT00002469,U003590,redeem,-428,2025-07-05 10:19:09,MOCK0011167
PT00002470,U000754,order_reward,793,2025-04-27 01:29:01,MOCK0002560
PT00002471,U002635,redeem,-593,2025-12-10 17:37:44,MOCK0003547
PT00002472,U000175,campaign_reward,378,2025-11-27 06:55:05,MOCK0009866
PT00002473,U000370,redeem,-697,2025-08-30 19:28:37,MOCK0002329
PT00002474,U004877,order_reward,267,2026-04-20 09:20:58,MOCK0003719
PT00002475,U001348,redeem,-38,2026-07-07 01:47:58,MOCK0011088
PT00002476,U004510,campaign_reward,239,2025-12-01 11:25:09,MOCK0002482
PT00002477,U003928,campaign_reward,479,2026-06-03 20:21:32,MOCK0010916
PT00002478,U002070,expire,-623,2025-04-02 13:25:21,MOCK0006565
PT00002479,U002897,order_reward,84,2025-04-20 16:38:12,MOCK0003867
PT00002480,U001370,expire,-593,2025-12-28 00:05:48,MOCK0001492
PT00002481,U000881,order_reward,205,2026-07-28 18:36:48,MOCK0004078
PT00002482,U004697,expire,-159,2026-08-02 17:36:17,MOCK0004495
PT00002483,U004775,order_reward,72,2025-12-11 18:48:20,MOCK0007868
PT00002484,U000061,order_reward,618,2025-08-02 12:15:26,MOCK0003675
PT00002485,U001634,redeem,-124,2025-02-03 20:52:26,MOCK0008734
PT00002486,U004531,campaign_reward,312,2025-06-15 02:04:28,MOCK0008644
PT00002487,U001328,order_reward,154,2025-06-22 14:40:49,MOCK0006058
PT00002488,U002495,order_reward,700,2025-10-27 06:47:17,MOCK0006731
PT00002489,U002347,order_reward,254,2025-10-18 03:26:52,MOCK0003777
PT00002490,U001640,redeem,-289,2026-07-08 18:57:15,MOCK0004337
PT00002491,U003165,order_reward,586,2026-05-13 19:21:28,MOCK0000058
PT00002492,U004775,refund_deduct,-102,2026-06-08 21:35:10,MOCK0011666
PT00002493,U002644,order_reward,585,2026-03-27 03:23:35,MOCK0007582
PT00002494,U003188,redeem,-630,2025-09-08 14:11:22,MOCK0000512
PT00002495,U001789,order_reward,286,2026-08-11 00:36:13,MOCK0006308
PT00002496,U002281,order_reward,135,2025-01-16 04:14:36,MOCK0007017
PT00002497,U004628,order_reward,582,2025-04-05 19:29:33,MOCK0008681
PT00002498,U000004,order_reward,269,2026-04-28 22:07:39,MOCK0001640
PT00002499,U001773,redeem,-680,2025-08-06 10:37:42,MOCK0009319
PT00002500,U003508,order_reward,527,2025-03-31 12:43:42,MOCK0004513
PT00002501,U001288,expire,-283,2026-02-21 11:29:51,MOCK0002479
PT00002502,U003646,order_reward,676,2025-01-16 09:37:08,MOCK0007190
PT00002503,U001325,order_reward,532,2025-05-12 13:54:54,MOCK0009062
PT00002504,U003707,order_reward,147,2025-05-18 23:46:48,MOCK0009109
PT00002505,U000491,order_reward,580,2025-07-05 02:51:39,MOCK0009659
PT00002506,U000755,order_reward,623,2025-10-04 05:14:37,MOCK0007698
PT00002507,U004082,order_reward,156,2026-01-29 04:31:19,MOCK0009623
PT00002508,U000436,campaign_reward,353,2025-02-27 18:55:29,MOCK0006279
PT00002509,U001443,order_reward,464,2025-01-18 13:57:48,MOCK0010956
PT00002510,U001083,order_reward,187,2026-01-13 07:03:45,MOCK0006129
PT00002511,U002953,refund_deduct,-161,2025-10-10 18:38:46,MOCK0006546
PT00002512,U003071,redeem,-302,2026-07-26 05:12:48,MOCK0009471
PT00002513,U003121,order_reward,178,2026-04-11 13:43:24,MOCK0004666
PT00002514,U003253,campaign_reward,799,2025-04-29 10:28:40,MOCK0008266
PT00002515,U004412,order_reward,291,2025-12-26 01:26:13,MOCK0000090
PT00002516,U004326,order_reward,452,2025-01-13 12:05:33,MOCK0010795
PT00002517,U004336,order_reward,519,2025-11-29 06:17:17,MOCK0008715
PT00002518,U002944,order_reward,63,2025-10-04 09:39:58,MOCK0010680
PT00002519,U003245,order_reward,609,2025-07-30 04:56:41,MOCK0011897
PT00002520,U002706,redeem,-445,2026-06-11 15:58:44,MOCK0001598
PT00002521,U000364,redeem,-734,2026-05-14 01:20:32,MOCK0009888
PT00002522,U004503,order_reward,522,2025-04-17 14:01:37,MOCK0008482
PT00002523,U004603,campaign_reward,115,2025-05-21 22:01:33,MOCK0009421
PT00002524,U003371,order_reward,360,2025-09-19 15:37:22,MOCK0003478
PT00002525,U002036,redeem,-550,2026-03-10 10:48:43,MOCK0006444
PT00002526,U004068,order_reward,441,2025-09-24 21:01:15,MOCK0000034
PT00002527,U004729,order_reward,400,2025-01-12 09:14:10,MOCK0001360
PT00002528,U000666,redeem,-583,2025-02-27 22:23:11,MOCK0009485
PT00002529,U004953,refund_deduct,-693,2026-03-07 18:35:48,MOCK0004874
PT00002530,U003195,order_reward,319,2025-11-08 05:31:50,MOCK0002547
PT00002531,U003659,order_reward,181,2025-05-30 13:07:08,MOCK0009846
PT00002532,U000787,order_reward,608,2026-01-07 13:47:11,MOCK0007580
PT00002533,U000988,refund_deduct,-607,2025-07-23 22:16:47,MOCK0003850
PT00002534,U004787,campaign_reward,577,2025-03-26 10:23:20,MOCK0001403
PT00002535,U002213,campaign_reward,68,2025-05-30 06:13:20,MOCK0004444
PT00002536,U003527,order_reward,153,2026-02-27 20:52:32,MOCK0000172
PT00002537,U000890,campaign_reward,398,2025-02-17 07:38:04,MOCK0010551
PT00002538,U004238,campaign_reward,283,2025-01-04 08:58:29,MOCK0003499
PT00002539,U000071,campaign_reward,145,2025-03-07 15:25:19,MOCK0010479
PT00002540,U000221,order_reward,715,2025-05-22 13:33:56,MOCK0011985
PT00002541,U000476,campaign_reward,302,2025-11-23 06:29:22,MOCK0002030
PT00002542,U002114,refund_deduct,-628,2026-03-06 14:08:57,MOCK0009928
PT00002543,U001598,redeem,-605,2026-07-11 13:27:20,MOCK0004035
PT00002544,U003273,expire,-714,2025-11-07 01:13:33,MOCK0005579
PT00002545,U003943,expire,-343,2026-01-06 04:57:47,MOCK0008254
PT00002546,U003713,order_reward,84,2025-03-23 17:07:31,MOCK0002630
PT00002547,U003812,refund_deduct,-120,2025-03-21 07:39:07,MOCK0005923
PT00002548,U004699,order_reward,430,2026-05-21 21:11:18,MOCK0008896
PT00002549,U001361,order_reward,19,2026-06-12 11:32:43,MOCK0007205
PT00002550,U001986,order_reward,652,2025-10-01 11:12:01,MOCK0009617
PT00002551,U003431,campaign_reward,182,2026-04-15 20:09:14,MOCK0011893
PT00002552,U000171,order_reward,349,2025-03-19 05:38:21,MOCK0000670
PT00002553,U003191,expire,-689,2025-08-14 16:34:52,MOCK0002520
PT00002554,U000145,campaign_reward,280,2025-04-22 12:10:26,MOCK0009616
PT00002555,U002175,order_reward,70,2025-08-19 08:29:52,MOCK0007201
PT00002556,U004144,campaign_reward,749,2025-06-16 18:47:21,MOCK0001624
PT00002557,U004878,refund_deduct,-137,2025-12-15 06:16:47,MOCK0010441
PT00002558,U004910,redeem,-560,2025-05-17 05:53:03,MOCK0000304
PT00002559,U004286,order_reward,133,2026-05-08 04:14:07,MOCK0003563
PT00002560,U003317,order_reward,457,2026-01-10 22:52:24,MOCK0009846
PT00002561,U000663,campaign_reward,330,2026-01-23 10:07:27,MOCK0008732
PT00002562,U001741,refund_deduct,-105,2025-11-29 16:36:31,MOCK0002114
PT00002563,U001945,order_reward,551,2025-11-27 09:36:27,MOCK0004166
PT00002564,U000027,campaign_reward,54,2025-09-04 02:25:24,MOCK0002691
