order_item_id,order_id,product_id,sku_id,quantity,unit_price,discount_amount,paid_amount,cost_amount
OI000006098,O00003603,P001233,SKU0002465,1,99.13,5.77,93.36,74.03
OI000006099,O00003604,P000934,SKU0001868,1,2290.48,212.52,2077.96,1393.9
OI000006100,O00003604,P000214,SKU0000427,3,16.48,1.22,48.22,34.2
OI000006101,O00003604,P000614,SKU0001227,1,1747.28,237.18,1510.1,1087.79
OI000006102,O00003604,P001334,SKU0002667,1,843.97,150.49,693.48,467.34
OI000006103,O00003605,P001254,SKU0002507,1,3441.5,247.09,3194.41,2368.92
OI000006104,O00003606,P000949,SKU0001898,1,214.66,19.36,195.3,153.64
OI000006105,O00003606,P000069,SKU0000137,1,2663.52,473.73,2189.79,1646.15
OI000006106,O00003606,P000309,SKU0000617,1,1696.45,265.19,1431.26,1141.99
OI000006107,O00003607,P000837,SKU0001674,2,2783.39,987.95,4578.83,4156.18
OI000006108,O00003607,P000997,SKU0001993,1,1080.09,53.63,1026.46,799.64
OI000006109,O00003608,P000588,SKU0001175,1,59.56,10.72,48.84,31.22
OI000006110,O00003608,P001228,SKU0002455,2,964.65,99.28,1830.02,1031.44
OI000006111,O00003608,P001148,SKU0002296,1,796.84,16.34,780.5,605.02
OI000006112,O00003609,P000251,SKU0000502,1,2470.18,390.03,2080.15,1512.94
OI000006113,O00003609,P000891,SKU0001782,3,19.36,9.46,48.62,43.26
OI000006114,O00003610,P000917,SKU0001834,1,396.33,48.33,348.0,233.87
OI000006115,O00003610,P000997,SKU0001994,1,1187.66,186.4,1001.26,885.15
OI000006116,O00003611,P000937,SKU0001873,1,500.15,24.1,476.05,284.32
OI000006117,O00003612,P000335,SKU0000669,2,3357.46,897.63,5817.29,3909.12
OI000006118,O00003613,P000623,SKU0001245,1,479.38,15.71,463.67,323.98
OI000006119,O00003614,P000098,SKU0000195,1,573.02,49.79,523.23,410.76
OI000006120,O00003614,P000338,SKU0000676,1,1419.03,207.02,1212.01,959.26
OI000006121,O00003615,P001199,SKU0002397,1,170.67,27.4,143.27,108.95
OI000006122,O00003615,P000879,SKU0001758,1,716.52,94.82,621.7,509.85
OI000006123,O00003616,P001463,SKU0002926,1,1168.68,2.99,1165.69,629.09
OI000006124,O00003617,P000555,SKU0001110,1,1087.71,44.65,1043.06,562.25
OI000006125,O00003618,P000215,SKU0000430,2,3255.53,401.35,6109.71,3615.18
OI000006126,O00003619,P000431,SKU0000862,1,1550.57,228.78,1321.79,807.65
OI000006127,O00003619,P001151,SKU0002301,4,2366.18,1620.58,7844.14,6849.32
OI000006128,O00003620,P000608,SKU0001215,3,2771.08,96.22,8217.02,6103.05
OI000006129,O00003620,P000208,SKU0000415,1,1054.92,100.29,954.63,641.67
OI000006130,O00003620,P001008,SKU0002015,1,2878.36,390.02,2488.34,2221.54
OI000006131,O00003620,P001008,SKU0002016,1,2811.11,181.88,2629.23,1503.73
OI000006132,O00003621,P001234,SKU0002467,1,1663.13,191.93,1471.2,1103.54
OI000006133,O00003622,P000921,SKU0001842,2,2134.42,57.45,4211.39,2619.96
OI000006134,O00003622,P001481,SKU0002961,1,2554.0,307.89,2246.11,1618.15
OI000006135,O00003623,P001113,SKU0002225,2,1719.35,460.97,2977.73,2386.56
OI000006136,O00003623,P001033,SKU0002065,1,2567.11,347.48,2219.63,1437.94
OI000006137,O00003624,P000420,SKU0000839,1,448.54,76.04,372.5,223.72
OI000006138,O00003625,P000958,SKU0001916,1,2245.58,45.44,2200.14,1139.12
OI000006139,O00003626,P000780,SKU0001559,1,2316.76,192.96,2123.8,1356.11
OI000006140,O00003627,P000323,SKU0000646,1,3111.36,355.16,2756.2,1852.92
OI000006141,O00003628,P000125,SKU0000249,1,2570.37,140.54,2429.83,1346.88
OI000006142,O00003628,P000285,SKU0000570,1,3022.79,474.43,2548.36,1917.4
OI000006143,O00003629,P000386,SKU0000772,1,2899.43,338.86,2560.57,2052.28
OI000006144,O00003629,P000546,SKU0001092,1,2666.25,54.0,2612.25,1657.78
OI000006145,O00003629,P001106,SKU0002212,1,2640.84,109.43,2531.41,1791.46
OI000006146,O00003629,P001026,SKU0002051,2,2336.24,772.52,3899.96,2768.58
OI000006147,O00003630,P000607,SKU0001214,2,2696.29,392.0,5000.58,3154.52
OI000006148,O00003630,P000847,SKU0001693,1,2788.39,258.62,2529.77,1767.31
OI000006149,O00003631,P000136,SKU0000272,1,1292.55,187.53,1105.02,858.74
OI000006150,O00003632,P001209,SKU0002418,1,1260.5,112.15,1148.35,957.14
OI000006151,O00003633,P000676,SKU0001352,2,662.06,217.0,1107.12,953.2
OI000006152,O00003634,P000819,SKU0001638,1,2500.2,386.43,2113.77,1691.19
OI000006153,O00003635,P001117,SKU0002234,2,869.93,267.53,1472.33,1271.22
OI000006154,O00003636,P000569,SKU0001137,1,713.32,37.34,675.98,515.31
OI000006155,O00003637,P001316,SKU0002632,1,883.35,143.19,740.16,480.43
OI000006156,O00003637,P001156,SKU0002312,1,1653.96,273.61,1380.35,1043.46
OI000006157,O00003637,P000196,SKU0000391,1,877.91,96.5,781.41,608.78
OI000006158,O00003638,P001007,SKU0002014,1,1686.36,89.02,1597.34,1265.43
OI000006159,O00003639,P001432,SKU0002863,2,2194.01,6.02,4382.0,2457.68
OI000006160,O00003639,P000792,SKU0001584,1,153.54,9.95,143.59,115.91
OI000006161,O00003639,P000312,SKU0000624,3,203.51,1.72,608.81,449.52
OI000006162,O00003640,P000248,SKU0000496,1,2236.24,53.96,2182.28,1803.43
OI000006163,O00003640,P000808,SKU0001616,2,2166.41,685.64,3647.18,2918.4
OI000006164,O00003641,P000650,SKU0001299,1,2026.71,20.3,2006.41,1615.21
OI000006165,O00003642,P001259,SKU0002518,1,331.27,43.43,287.84,229.4
OI000006166,O00003642,P000299,SKU0000598,1,2112.34,248.01,1864.33,1503.5
OI000006167,O00003643,P000069,SKU0000137,1,2588.64,104.68,2483.96,1646.15
OI000006168,O00003644,P000296,SKU0000591,1,2568.43,250.23,2318.2,2106.74
OI000006169,O00003645,P000568,SKU0001136,1,226.93,32.99,193.94,174.07
OI000006170,O00003645,P000568,SKU0001136,1,231.21,27.36,203.85,174.07
OI000006171,O00003646,P001254,SKU0002507,1,3380.87,590.26,2790.61,2368.92
OI000006172,O00003647,P000819,SKU0001637,1,2802.06,403.81,2398.25,1918.49
OI000006173,O00003648,P001306,SKU0002611,2,1527.3,75.83,2978.77,1793.82
OI000006174,O00003648,P000986,SKU0001972,3,997.75,183.07,2810.18,2183.94
OI000006175,O00003649,P000183,SKU0000366,1,2493.18,8.77,2484.41,1382.85
OI000006176,O00003649,P000583,SKU0001165,1,2809.91,77.97,2731.94,1904.39
OI000006177,O00003650,P000812,SKU0001623,1,1983.88,191.32,1792.56,1311.71
OI000006178,O00003651,P001089,SKU0002178,1,930.98,141.89,789.09,569.38
OI000006179,O00003652,P000338,SKU0000676,1,1447.65,60.99,1386.66,959.26
OI000006180,O00003652,P001058,SKU0002116,1,2284.78,40.61,2244.17,1774.62
OI000006181,O00003652,P000418,SKU0000836,2,3202.26,926.75,5477.77,4162.44
OI000006182,O00003653,P000723,SKU0001445,1,929.07,37.54,891.53,743.71
OI000006183,O00003653,P000323,SKU0000646,1,3322.68,417.47,2905.21,1852.92
OI000006184,O00003654,P000640,SKU0001279,1,1930.17,173.9,1756.27,1432.59
OI000006185,O00003654,P001440,SKU0002880,2,1203.84,175.53,2232.15,1281.78
OI000006186,O00003654,P000560,SKU0001120,1,2297.05,327.95,1969.1,1525.75
OI000006187,O00003655,P001228,SKU0002455,1,975.06,131.22,843.84,515.72
OI000006188,O00003655,P000348,SKU0000696,1,3014.7,157.64,2857.06,2322.41
OI000006189,O00003656,P000334,SKU0000668,1,491.7,29.79,461.91,291.34
OI000006190,O00003657,P000901,SKU0001802,1,409.8,29.48,380.32,243.72
OI000006191,O00003658,P000906,SKU0001811,1,2961.8,349.55,2612.25,2249.0
OI000006192,O00003659,P000784,SKU0001568,1,1573.78,160.85,1412.93,829.12
OI000006193,O00003660,P000462,SKU0000923,1,488.33,29.88,458.45,362.6
OI000006194,O00003661,P000680,SKU0001360,1,1962.06,320.28,1641.78,1540.98
OI000006195,O00003662,P000961,SKU0001922,1,282.66,44.74,237.92,206.12
OI000006196,O00003663,P001360,SKU0002719,1,1560.0,98.46,1461.54,1056.77
OI000006197,O00003664,P000418,SKU0000835,1,3088.83,65.19,3023.64,1527.14
OI000006198,O00003665,P001166,SKU0002332,2,1453.09,231.95,2674.23,2160.52
OI000006199,O00003665,P001326,SKU0002652,1,2082.03,18.37,2063.66,1163.87
OI000006200,O00003665,P001166,SKU0002332,1,1396.66,95.68,1300.98,1080.26
OI000006201,O00003666,P000937,SKU0001873,1,519.96,14.8,505.16,284.32
OI000006202,O00003666,P000057,SKU0000114,1,410.89,48.63,362.26,198.25
OI000006203,O00003666,P001097,SKU0002194,4,1991.04,709.4,7254.76,4162.12
OI000006204,O00003666,P001497,SKU0002993,1,3295.93,476.18,2819.75,2558.4
OI000006205,O00003667,P001011,SKU0002021,1,1867.62,41.99,1825.63,1211.45
OI000006206,O00003668,P000405,SKU0000810,1,562.22,40.83,521.39,368.26
OI000006207,O00003668,P000485,SKU0000969,1,756.92,67.74,689.18,469.77
OI000006208,O00003668,P000165,SKU0000330,1,2561.88,277.8,2284.08,1806.8
OI000006209,O00003669,P000489,SKU0000978,2,1681.92,337.63,3026.21,2391.68
OI000006210,O00003670,P000283,SKU0000565,1,1322.99,65.44,1257.55,835.77
OI000006211,O00003671,P001497,SKU0002993,2,3351.58,477.19,6225.97,5116.8
OI000006212,O00003671,P000777,SKU0001554,2,235.87,26.38,445.36,390.56
OI000006213,O00003671,P001337,SKU0002674,1,1771.0,219.69,1551.31,1295.0
OI000006214,O00003672,P000007,SKU0000014,1,277.27,41.23,236.04,141.61
OI000006215,O00003672,P001127,SKU0002254,1,2552.27,198.71,2353.56,1555.97
OI000006216,O00003672,P001127,SKU0002253,2,2233.34,293.34,4173.34,2737.68
OI000006217,O00003672,P001367,SKU0002734,1,2431.61,85.02,2346.59,1788.76
OI000006218,O00003673,P001111,SKU0002222,1,1592.62,253.2,1339.42,1029.23
OI000006219,O00003673,P001351,SKU0002702,1,3132.62,274.37,2858.25,1616.8
OI000006220,O00003674,P000327,SKU0000654,2,1480.85,350.81,2610.89,2386.2
OI000006221,O00003674,P000007,SKU0000013,1,267.1,40.01,227.09,191.11
OI000006222,O00003675,P000316,SKU0000632,2,1986.21,585.54,3386.88,2145.9
OI000006223,O00003676,P001221,SKU0002442,1,288.8,0.34,288.46,143.72
OI000006224,O00003677,P000276,SKU0000552,1,1992.48,204.57,1787.91,1476.65
OI000006225,O00003677,P000196,SKU0000391,1,951.01,149.13,801.88,608.78
OI000006226,O00003678,P000361,SKU0000722,1,993.19,159.66,833.53,603.7
OI000006227,O00003678,P001001,SKU0002001,2,933.38,194.07,1672.69,1301.58
OI000006228,O00003679,P000808,SKU0001616,1,2150.98,65.24,2085.74,1459.2
OI000006229,O00003680,P000325,SKU0000650,1,2811.75,296.48,2515.27,2139.08
OI000006230,O00003681,P001334,SKU0002668,1,701.63,54.21,647.42,443.5
OI000006231,O00003681,P000134,SKU0000268,2,2991.29,208.12,5774.46,4538.68
OI000006232,O00003681,P001254,SKU0002507,1,3558.56,491.29,3067.27,2368.92
OI000006233,O00003682,P000550,SKU0001100,1,1296.22,38.47,1257.75,957.5
OI000006234,O00003683,P001263,SKU0002525,2,1632.05,422.77,2841.33,2137.84
OI000006235,O00003684,P000821,SKU0001641,2,2761.29,919.39,4603.19,3331.02
OI000006236,O00003684,P000501,SKU0001001,1,1232.16,65.83,1166.33,760.44
OI000006237,O00003684,P000021,SKU0000042,1,1604.16,239.7,1364.46,990.09
OI000006238,O00003685,P001189,SKU0002378,1,1144.07,127.08,1016.99,758.2
OI000006239,O00003686,P001302,SKU0002604,1,204.96,16.54,188.42,141.72
OI000006240,O00003686,P000662,SKU0001323,1,1834.54,278.08,1556.46,1478.34
OI000006241,O00003687,P000674,SKU0001348,1,993.77,71.68,922.09,763.63
OI000006242,O00003688,P000749,SKU0001498,1,927.72,27.02,900.7,739.79
OI000006243,O00003688,P001469,SKU0002938,2,1768.95,355.44,3182.46,2697.46
OI000006244,O00003688,P001469,SKU0002937,1,1737.06,168.88,1568.18,1022.58
OI000006245,O00003689,P001411,SKU0002822,1,874.02,0.73,873.29,613.07
OI000006246,O00003689,P000851,SKU0001701,2,1232.54,184.82,2280.26,1651.2
OI000006247,O00003689,P000211,SKU0000422,1,1106.37,58.61,1047.76,555.82
OI000006248,O00003690,P001390,SKU0002779,3,3014.39,1565.3,7477.87,6128.88
OI000006249,O00003691,P000541,SKU0001081,1,2873.86,381.02,2492.84,2080.57
OI000006250,O00003692,P000442,SKU0000884,1,1879.87,127.25,1752.62,1085.76
OI000006251,O00003693,P000202,SKU0000403,1,1983.89,294.07,1689.82,1490.31
OI000006252,O00003693,P000042,SKU0000084,1,169.73,18.3,151.43,93.78
OI000006253,O00003694,P001371,SKU0002742,1,1420.54,252.73,1167.81,865.14
OI000006254,O00003695,P000876,SKU0001752,3,3288.69,1460.76,8405.31,6024.9
OI000006255,O00003696,P000335,SKU0000670,1,3311.56,408.93,2902.63,2494.61
OI000006256,O00003697,P000945,SKU0001889,4,695.52,497.51,2284.57,1659.32
OI000006257,O00003698,P000843,SKU0001686,2,2793.99,346.77,5241.21,3320.22
OI000006258,O00003698,P000043,SKU0000086,1,1959.18,45.72,1913.46,1278.46
OI000006259,O00003698,P000283,SKU0000566,1,1391.05,84.09,1306.96,870.08
OI000006260,O00003699,P000785,SKU0001570,1,1389.24,50.24,1339.0,876.93
OI000006261,O00003700,P000411,SKU0000821,2,1658.4,594.69,2722.11,1705.18
OI000006262,O00003701,P000304,SKU0000607,3,2585.0,177.16,7577.84,5476.38
OI000006263,O00003701,P000624,SKU0001248,1,646.83,96.84,549.99,387.44
OI000006264,O00003702,P000280,SKU0000560,1,826.34,137.13,689.21,636.15
OI000006265,O00003703,P001411,SKU0002822,1,891.0,96.28,794.72,613.07
OI000006266,O00003704,P001003,SKU0002006,1,951.49,34.7,916.79,726.07
OI000006267,O00003705,P000500,SKU0000999,1,2449.77,59.33,2390.44,1231.68
OI000006268,O00003705,P001140,SKU0002280,4,2104.7,857.64,7561.16,4876.2
OI000006269,O00003706,P000741,SKU0001481,1,234.31,3.49,230.82,136.43
OI000006270,O00003707,P000595,SKU0001189,4,976.75,518.58,3388.42,2320.48
OI000006271,O00003707,P001155,SKU0002310,1,2030.5,115.11,1915.39,1118.7
OI000006272,O00003708,P001337,SKU0002673,1,1671.19,239.59,1431.6,890.56
OI000006273,O00003708,P000217,SKU0000433,1,2449.89,18.54,2431.35,1408.88
OI000006274,O00003708,P000457,SKU0000914,1,269.11,31.48,237.63,145.78
OI000006275,O00003709,P001422,SKU0002844,2,1061.35,360.87,1761.83,1329.12
OI000006276,O00003710,P001114,SKU0002227,1,3057.91,502.86,2555.05,1526.37
OI000006277,O00003711,P000955,SKU0001909,2,668.58,192.95,1144.21,1013.66
OI000006278,O00003712,P000210,SKU0000420,1,3060.76,447.84,2612.92,2168.67
OI000006279,O00003712,P001490,SKU0002979,2,2447.47,612.96,4281.98,3177.74
OI000006280,O00003713,P001287,SKU0002573,1,206.75,31.43,175.32,106.37
OI000006281,O00003714,P001075,SKU0002150,1,2396.88,225.64,2171.24,1690.91
OI000006282,O00003715,P001492,SKU0002984,2,294.14,85.94,502.34,298.42
OI000006283,O00003715,P000452,SKU0000903,1,1405.2,37.97,1367.23,1006.69
OI000006284,O00003715,P001092,SKU0002183,4,1619.54,1078.15,5400.01,4316.48
OI000006285,O00003715,P001492,SKU0002983,2,336.79,58.04,615.54,338.8
OI000006286,O00003716,P000257,SKU0000513,1,1181.48,136.74,1044.74,583.18
OI000006287,O00003717,P000720,SKU0001439,2,104.63,27.88,181.38,149.36
OI000006288,O00003718,P000008,SKU0000016,2,3010.58,836.97,5184.19,3829.26
OI000006289,O00003718,P000488,SKU0000975,1,1192.37,27.25,1165.12,582.77
OI000006290,O00003719,P001405,SKU0002810,1,783.72,104.25,679.47,432.25
OI000006291,O00003719,P000525,SKU0001050,1,2399.2,271.48,2127.72,1181.75
OI000006292,O00003719,P000925,SKU0001850,1,2473.22,33.41,2439.81,1783.91
OI000006293,O00003720,P000865,SKU0001730,1,2967.11,115.7,2851.41,2112.85
OI000006294,O00003721,P000316,SKU0000631,1,1814.7,266.17,1548.53,1094.21
OI000006295,O00003721,P000956,SKU0001912,3,1150.04,310.75,3139.37,2204.91
OI000006296,O00003722,P001099,SKU0002198,1,1071.04,133.87,937.17,769.34
OI000006297,O00003723,P000444,SKU0000887,2,476.97,155.22,798.72,488.24
OI000006298,O00003724,P000306,SKU0000611,2,3048.64,246.12,5851.16,4447.78
OI000006299,O00003725,P000894,SKU0001787,2,2429.41,297.8,4561.02,3697.1
OI000006300,O00003726,P000589,SKU0001178,1,3328.9,82.82,3246.08,2487.26
OI000006301,O00003727,P001474,SKU0002948,1,2013.93,18.31,1995.62,1511.73
OI000006302,O00003728,P000255,SKU0000510,1,3039.19,348.95,2690.24,1610.13
OI000006303,O00003729,P000025,SKU0000050,1,1313.08,132.19,1180.89,660.36
OI000006304,O00003730,P000318,SKU0000635,1,1259.19,156.88,1102.31,788.78
OI000006305,O00003730,P000478,SKU0000955,1,1057.62,134.18,923.44,742.61
OI000006306,O00003731,P000750,SKU0001499,2,2964.19,34.29,5894.09,3385.12
OI000006307,O00003731,P000990,SKU0001980,2,502.33,106.52,898.14,783.72
OI000006308,O00003732,P000934,SKU0001868,1,2218.16,32.38,2185.78,1393.9
OI000006309,O00003733,P000565,SKU0001129,1,405.7,28.33,377.37,207.49
OI000006310,O00003734,P001041,SKU0002082,1,639.06,43.12,595.94,378.76
OI000006311,O00003734,P000961,SKU0001921,2,282.18,64.66,499.7,357.04
OI000006312,O00003735,P000299,SKU0000598,1,2154.32,23.55,2130.77,1503.5
OI000006313,O00003735,P001419,SKU0002837,1,2656.97,317.66,2339.31,1365.01
OI000006314,O00003735,P000459,SKU0000918,2,1251.59,385.38,2117.8,1301.76
OI000006315,O00003735,P000619,SKU0001237,1,524.53,90.93,433.6,324.23
OI000006316,O00003736,P000373,SKU0000745,1,1226.84,212.88,1013.96,746.21
OI000006317,O00003736,P001093,SKU0002186,2,2306.54,390.67,4222.41,2986.96
OI000006318,O00003736,P001493,SKU0002986,1,801.18,5.34,795.84,539.97
OI000006319,O00003737,P001016,SKU0002031,2,2034.15,311.24,3757.06,2549.72
OI000006320,O00003737,P000536,SKU0001072,2,2777.06,76.16,5477.96,3505.14
OI000006321,O00003738,P001362,SKU0002723,1,3570.03,108.07,3461.96,2629.85
OI000006322,O00003738,P000402,SKU0000803,1,1097.32,54.55,1042.77,830.94
OI000006323,O00003739,P001334,SKU0002667,1,894.85,64.6,830.25,467.34
OI000006324,O00003740,P000375,SKU0000749,1,2394.43,3.65,2390.78,1462.98
OI000006325,O00003741,P001025,SKU0002050,1,750.69,104.93,645.76,442.97
OI000006326,O00003741,P000545,SKU0001090,1,1613.81,27.78,1586.03,1132.85
OI000006327,O00003742,P000243,SKU0000486,1,1882.96,303.46,1579.5,1128.05
OI000006328,O00003742,P000963,SKU0001926,1,2149.66,238.39,1911.27,1218.55
OI000006329,O00003742,P000563,SKU0001126,1,2612.42,34.84,2577.58,1375.44
OI000006330,O00003743,P001481,SKU0002961,1,2701.27,11.27,2690.0,1618.15
OI000006331,O00003744,P000171,SKU0000342,2,1800.3,592.86,3007.74,2786.88
OI000006332,O00003744,P000251,SKU0000502,2,2550.99,732.16,4369.82,3025.88
OI000006333,O00003744,P001211,SKU0002422,1,1703.52,67.98,1635.54,1210.97
OI000006334,O00003745,P001301,SKU0002602,2,991.28,219.52,1763.04,1575.86
OI000006335,O00003745,P001141,SKU0002282,1,970.15,70.2,899.95,630.07
OI000006336,O00003745,P000741,SKU0001482,1,262.54,14.58,247.96,179.06
OI000006337,O00003746,P000261,SKU0000521,1,410.63,24.53,386.1,226.33
OI000006338,O00003746,P000181,SKU0000361,1,944.07,75.75,868.32,744.54
OI000006339,O00003746,P000101,SKU0000202,1,2353.66,359.18,1994.48,1384.35
OI000006340,O00003746,P000981,SKU0001962,1,1823.84,131.47,1692.37,1214.36
OI000006341,O00003747,P000590,SKU0001180,1,621.32,95.34,525.98,384.33
OI000006342,O00003748,P001221,SKU0002442,1,285.2,13.95,271.25,143.72
OI000006343,O00003748,P000261,SKU0000521,2,416.26,104.21,728.31,452.66
OI000006344,O00003749,P001335,SKU0002670,1,2764.69,115.45,2649.24,1366.76
OI000006345,O00003749,P000375,SKU0000750,1,2520.89,134.38,2386.51,1927.18
OI000006346,O00003750,P000970,SKU0001939,1,2106.32,104.52,2001.8,1458.48
OI000006347,O00003750,P001370,SKU0002740,1,2222.96,119.17,2103.79,1160.47
OI000006348,O00003751,P000892,SKU0001784,1,2324.63,165.12,2159.51,1419.92
OI000006349,O00003752,P000961,SKU0001922,1,269.3,36.06,233.24,206.12
OI000006350,O00003753,P001201,SKU0002402,1,2545.22,68.85,2476.37,1586.06
OI000006351,O00003754,P001055,SKU0002110,1,2507.2,275.27,2231.93,1938.92
OI000006352,O00003755,P001245,SKU0002490,2,1906.54,101.68,3711.4,2696.4
OI000006353,O00003756,P001172,SKU0002344,1,356.98,29.53,327.45,261.06
OI000006354,O00003756,P001492,SKU0002983,1,334.99,1.62,333.37,169.4
OI000006355,O00003757,P001361,SKU0002722,1,2844.45,395.45,2449.0,1561.41
OI000006356,O00003758,P001204,SKU0002407,2,1128.31,135.27,2121.35,1267.22
OI000006357,O00003758,P001444,SKU0002888,1,2879.81,235.51,2644.3,1820.03
OI000006358,O00003759,P000114,SKU0000228,1,106.08,14.43,91.65,64.3
OI000006359,O00003760,P000564,SKU0001128,3,1440.76,751.8,3570.48,3402.84
OI000006360,O00003760,P000404,SKU0000807,1,829.22,39.21,790.01,650.97
OI000006361,O00003760,P001364,SKU0002727,1,567.31,77.75,489.56,284.37
OI000006362,O00003761,P001333,SKU0002665,1,1214.06,110.38,1103.68,864.01
OI000006363,O00003762,P000636,SKU0001271,1,1707.11,116.68,1590.43,1045.13
OI000006364,O00003762,P001436,SKU0002871,2,278.01,70.14,485.88,399.7
OI000006365,O00003763,P000664,SKU0001328,1,489.94,83.05,406.89,313.13
OI000006366,O00003764,P000362,SKU0000724,1,1811.62,114.96,1696.66,1007.85
OI000006367,O00003764,P000122,SKU0000244,4,1807.82,310.67,6920.61,4276.96
OI000006368,O00003764,P000282,SKU0000564,1,2483.42,210.19,2273.23,1864.89
OI000006369,O00003765,P000024,SKU0000047,1,2084.0,147.27,1936.73,1185.74
OI000006370,O00003765,P000344,SKU0000687,1,1780.07,278.81,1501.26,983.71
OI000006371,O00003765,P000664,SKU0001328,2,507.04,103.55,910.53,626.26
OI000006372,O00003766,P000154,SKU0000308,4,593.23,369.94,2002.98,1728.28
OI000006373,O00003766,P001354,SKU0002708,1,2761.78,98.2,2663.58,1965.41
OI000006374,O00003766,P000314,SKU0000627,1,1348.93,28.53,1320.4,885.05
OI000006375,O00003767,P000452,SKU0000903,1,1442.2,179.43,1262.77,1006.69
OI000006376,O00003768,P000290,SKU0000579,1,1414.59,183.71,1230.88,972.8
OI000006377,O00003769,P000634,SKU0001268,1,1597.57,84.96,1512.61,1200.53
OI000006378,O00003770,P001297,SKU0002594,1,2679.44,175.98,2503.46,1719.22
OI000006379,O00003770,P001137,SKU0002273,1,631.4,53.17,578.23,309.5
OI000006380,O00003771,P000683,SKU0001366,4,1373.7,325.75,5169.05,3102.52
OI000006381,O00003771,P000523,SKU0001046,1,85.22,1.08,84.14,51.02
OI000006382,O00003771,P001243,SKU0002486,2,1229.86,124.74,2334.98,1409.46
OI000006383,O00003772,P000113,SKU0000226,2,2077.5,533.59,3621.41,2623.42
OI000006384,O00003773,P001393,SKU0002785,1,408.28,45.7,362.58,227.42
OI000006385,O00003774,P001355,SKU0002710,1,725.29,10.15,715.14,350.19
OI000006386,O00003774,P000315,SKU0000630,4,545.35,366.76,1814.64,1401.04
OI000006387,O00003775,P001410,SKU0002819,1,2470.86,436.21,2034.65,1736.38
OI000006388,O00003776,P000003,SKU0000006,1,2230.36,296.65,1933.71,1490.37
OI000006389,O00003776,P000963,SKU0001926,3,2143.27,147.71,6282.1,3655.65
OI000006390,O00003777,P000774,SKU0001547,1,2375.81,240.83,2134.98,1451.55
