receipt_id,coupon_id,user_id,received_at,receipt_status,source
CR00002082,CP00149,U001079,2025-12-19 19:37:09,used,member_center
CR00002083,CP00161,U001156,2026-04-05 18:49:26,used,campaign
CR00002084,CP00131,U002110,2025-09-21 03:19:35,unused,campaign
CR00002085,CP00143,U002680,2025-02-18 22:55:40,expired,new_user
CR00002086,CP00146,U001223,2025-12-17 12:00:57,used,push
CR00002087,CP00103,U004157,2025-09-14 12:59:24,unused,campaign
CR00002088,CP00072,U002940,2025-04-19 02:16:03,unused,campaign
CR00002089,CP00089,U000922,2026-08-10 11:42:08,unused,new_user
CR00002090,CP00068,U004084,2026-06-15 12:01:00,used,campaign
CR00002091,CP00084,U000575,2025-10-14 02:04:50,expired,new_user
CR00002092,CP00002,U001559,2026-08-07 16:57:41,used,new_user
CR00002093,CP00154,U004979,2026-03-06 09:08:06,used,campaign
CR00002094,CP00095,U001278,2025-02-05 02:43:29,used,push
CR00002095,CP00086,U003854,2025-03-15 16:35:29,expired,campaign
CR00002096,CP00151,U004882,2025-06-12 13:03:09,expired,campaign
CR00002097,CP00106,U000246,2025-01-18 09:04:22,expired,campaign
CR00002098,CP00158,U003403,2025-08-22 22:05:43,used,member_center
CR00002099,CP00076,U002204,2025-03-06 00:05:11,unused,member_center
CR00002100,CP00048,U000698,2026-08-15 18:58:52,expired,push
CR00002101,CP00117,U001673,2025-09-23 01:02:09,used,campaign
CR00002102,CP00075,U003987,2025-02-15 21:36:47,expired,member_center
CR00002103,CP00022,U003956,2026-04-08 20:04:09,expired,member_center
CR00002104,CP00041,U003272,2025-01-28 18:41:34,unused,member_center
CR00002105,CP00032,U003384,2026-01-21 04:51:00,used,campaign
CR00002106,CP00101,U003918,2025-05-25 23:32:13,expired,campaign
CR00002107,CP00073,U001912,2026-05-17 04:27:14,expired,campaign
CR00002108,CP00032,U003707,2026-01-09 00:17:40,used,campaign
CR00002109,CP00003,U000875,2025-09-30 22:38:59,expired,push
CR00002110,CP00085,U000009,2025-03-30 12:36:14,expired,campaign
CR00002111,CP00164,U001117,2025-12-29 23:00:46,used,campaign
CR00002112,CP00005,U003389,2025-11-04 09:57:12,unused,push
CR00002113,CP00168,U000027,2026-02-13 19:56:05,expired,push
CR00002114,CP00051,U002039,2025-11-30 20:38:28,used,new_user
CR00002115,CP00061,U004450,2025-09-21 10:20:40,used,member_center
CR00002116,CP00106,U004540,2025-02-12 11:25:47,used,push
CR00002117,CP00053,U001293,2025-05-04 15:35:34,used,campaign
CR00002118,CP00180,U003685,2026-06-30 13:42:56,unused,campaign
CR00002119,CP00059,U000522,2026-08-21 13:03:49,expired,campaign
CR00002120,CP00096,U002069,2025-09-21 18:18:32,used,push
CR00002121,CP00059,U003882,2026-08-22 06:24:07,used,new_user
CR00002122,CP00099,U004641,2025-04-15 08:48:08,expired,push
CR00002123,CP00065,U000212,2025-05-11 03:12:00,used,campaign
CR00002124,CP00111,U003877,2025-10-14 19:29:40,used,member_center
CR00002125,CP00105,U002996,2025-06-14 02:59:24,expired,member_center
CR00002126,CP00035,U004421,2026-02-02 02:25:09,used,push
CR00002127,CP00169,U001896,2025-05-31 02:52:26,expired,new_user
CR00002128,CP00115,U004287,2025-07-16 00:43:12,expired,member_center
CR00002129,CP00104,U000284,2025-10-14 01:20:17,unused,campaign
CR00002130,CP00087,U004632,2025-09-02 18:52:33,used,campaign
CR00002131,CP00047,U000798,2026-08-12 18:29:18,used,campaign
CR00002132,CP00084,U002032,2025-10-14 08:18:50,used,member_center
CR00002133,CP00143,U003183,2025-03-05 13:23:12,used,member_center
CR00002134,CP00068,U001536,2026-06-12 10:11:06,expired,push
CR00002135,CP00088,U001102,2026-07-01 18:05:50,used,new_user
CR00002136,CP00072,U000156,2025-05-16 16:31:23,used,member_center
CR00002137,CP00089,U000166,2026-08-19 15:37:11,used,push
CR00002138,CP00114,U003521,2025-09-18 04:27:37,expired,campaign
CR00002139,CP00058,U001546,2026-07-20 10:22:45,expired,new_user
CR00002140,CP00093,U001816,2026-07-05 13:14:05,unused,new_user
CR00002141,CP00024,U003576,2026-08-17 06:27:41,used,campaign
CR00002142,CP00147,U003779,2025-04-04 22:31:32,expired,campaign
CR00002143,CP00073,U004034,2026-05-18 10:04:18,expired,campaign
CR00002144,CP00037,U001578,2026-04-27 08:17:42,expired,new_user
CR00002145,CP00114,U001412,2025-10-03 00:09:17,used,new_user
CR00002146,CP00050,U001615,2025-08-31 09:42:03,expired,push
CR00002147,CP00052,U001126,2026-03-19 20:07:52,unused,push
CR00002148,CP00180,U002758,2026-07-04 01:13:56,expired,member_center
CR00002149,CP00100,U002231,2026-08-20 20:18:16,unused,push
CR00002150,CP00007,U000673,2026-05-12 15:31:33,expired,campaign
CR00002151,CP00159,U001547,2026-03-07 22:47:15,used,new_user
CR00002152,CP00079,U001401,2026-01-16 05:58:02,used,member_center
CR00002153,CP00169,U003519,2025-06-10 22:57:04,used,campaign
CR00002154,CP00157,U004762,2025-04-01 06:14:04,expired,campaign
CR00002155,CP00164,U000633,2025-12-28 17:26:07,used,member_center
CR00002156,CP00027,U003101,2026-03-26 08:55:25,expired,member_center
CR00002157,CP00016,U000587,2026-01-07 13:03:51,used,campaign
CR00002158,CP00099,U003226,2025-05-16 16:58:04,unused,campaign
CR00002159,CP00008,U000079,2025-06-20 21:16:49,expired,member_center
CR00002160,CP00066,U003501,2026-04-13 23:44:53,unused,push
CR00002161,CP00152,U000670,2026-02-12 03:18:02,unused,new_user
CR00002162,CP00008,U002066,2025-06-10 10:14:24,expired,new_user
CR00002163,CP00137,U003960,2026-07-07 20:14:29,unused,campaign
CR00002164,CP00146,U004364,2025-12-16 01:42:47,unused,push
CR00002165,CP00177,U004770,2025-06-29 08:54:52,used,member_center
CR00002166,CP00173,U003146,2025-07-04 17:54:51,expired,campaign
CR00002167,CP00082,U001917,2026-03-25 01:36:04,unused,campaign
CR00002168,CP00165,U002731,2026-05-29 08:48:07,used,member_center
CR00002169,CP00085,U002304,2025-04-08 07:53:32,used,campaign
CR00002170,CP00151,U004113,2025-06-22 16:28:47,unused,campaign
CR00002171,CP00033,U002704,2025-04-25 10:24:39,expired,campaign
CR00002172,CP00083,U000182,2026-04-17 02:09:41,used,new_user
CR00002173,CP00084,U002142,2025-10-10 18:36:50,expired,campaign
CR00002174,CP00150,U000061,2025-12-18 23:10:50,used,new_user
CR00002175,CP00029,U003400,2025-09-30 18:57:01,used,member_center
CR00002176,CP00112,U002110,2025-12-09 11:11:08,expired,campaign
CR00002177,CP00175,U002891,2026-08-09 06:25:43,used,member_center
CR00002178,CP00119,U000154,2026-05-05 15:41:38,used,push
CR00002179,CP00097,U000844,2025-04-02 21:41:36,used,member_center
CR00002180,CP00006,U001222,2025-07-27 16:25:16,used,campaign
CR00002181,CP00170,U004671,2025-06-07 22:30:45,expired,campaign
CR00002182,CP00044,U001901,2025-09-14 14:33:55,unused,campaign
CR00002183,CP00018,U001118,2026-04-23 10:19:41,used,campaign
CR00002184,CP00161,U002770,2026-04-13 01:54:46,unused,push
CR00002185,CP00093,U004225,2026-07-11 00:10:09,used,push
CR00002186,CP00016,U001076,2025-12-26 03:23:41,unused,push
CR00002187,CP00052,U003860,2026-03-23 08:55:31,used,campaign
CR00002188,CP00148,U002175,2025-07-25 00:13:16,expired,new_user
CR00002189,CP00016,U002608,2026-01-01 13:18:42,unused,new_user
CR00002190,CP00033,U000783,2025-05-03 07:32:49,unused,new_user
CR00002191,CP00085,U001540,2025-04-01 18:33:02,used,member_center
CR00002192,CP00151,U000185,2025-06-29 11:56:54,expired,campaign
CR00002193,CP00016,U000428,2025-12-25 21:15:18,used,member_center
CR00002194,CP00128,U000286,2026-07-28 07:46:31,unused,campaign
CR00002195,CP00077,U001468,2025-01-27 09:34:21,expired,new_user
CR00002196,CP00091,U002622,2026-07-07 13:33:54,used,new_user
CR00002197,CP00011,U000734,2026-01-08 09:44:47,used,push
CR00002198,CP00096,U004715,2025-09-20 12:00:13,expired,campaign
CR00002199,CP00133,U003297,2026-06-15 03:55:56,used,member_center
CR00002200,CP00029,U003420,2025-10-05 06:54:47,used,campaign
CR00002201,CP00019,U001331,2026-05-03 14:37:04,unused,member_center
CR00002202,CP00046,U003173,2026-08-08 21:35:54,used,campaign
CR00002203,CP00065,U000923,2025-05-21 10:54:46,expired,campaign
CR00002204,CP00106,U001130,2025-01-28 16:14:44,used,member_center
CR00002205,CP00127,U000075,2025-04-17 02:39:00,used,campaign
CR00002206,CP00150,U000609,2025-12-05 23:56:38,expired,member_center
CR00002207,CP00049,U004792,2025-04-11 23:44:37,used,campaign
CR00002208,CP00106,U001872,2025-02-20 03:13:22,expired,new_user
CR00002209,CP00037,U001314,2026-04-26 21:12:36,unused,campaign
CR00002210,CP00040,U001488,2025-03-22 14:30:16,used,member_center
CR00002211,CP00052,U003450,2026-03-31 23:34:50,unused,campaign
CR00002212,CP00020,U001066,2025-03-29 02:50:36,unused,campaign
CR00002213,CP00046,U003940,2026-08-20 14:29:50,unused,push
CR00002214,CP00005,U002381,2025-11-07 21:47:17,unused,member_center
CR00002215,CP00178,U003532,2025-09-15 21:53:48,used,campaign
CR00002216,CP00178,U002416,2025-09-17 19:05:29,expired,member_center
CR00002217,CP00128,U003813,2026-07-14 02:23:53,expired,campaign
CR00002218,CP00081,U002876,2025-10-26 11:54:35,used,campaign
CR00002219,CP00091,U001095,2026-07-03 03:50:54,expired,member_center
CR00002220,CP00024,U000454,2026-08-19 17:48:25,used,campaign
CR00002221,CP00085,U000667,2025-04-07 19:29:13,used,member_center
CR00002222,CP00140,U001849,2025-05-29 09:17:15,used,new_user
CR00002223,CP00055,U001207,2026-02-12 19:20:21,used,campaign
CR00002224,CP00112,U002634,2025-12-20 02:33:14,expired,new_user
CR00002225,CP00035,U000647,2026-02-16 18:51:49,used,member_center
CR00002226,CP00143,U001989,2025-02-19 05:59:43,used,new_user
CR00002227,CP00011,U000313,2026-01-13 22:51:00,expired,member_center
CR00002228,CP00177,U000448,2025-07-03 10:31:56,expired,push
CR00002229,CP00071,U001896,2025-02-07 20:02:05,expired,campaign
CR00002230,CP00123,U003358,2025-08-04 14:12:15,used,campaign
CR00002231,CP00076,U004405,2025-02-20 00:14:33,used,campaign
CR00002232,CP00152,U000345,2026-01-22 11:18:17,unused,push
CR00002233,CP00166,U002481,2026-08-09 23:48:26,unused,campaign
CR00002234,CP00055,U001854,2026-02-12 08:13:31,used,campaign
CR00002235,CP00150,U000005,2025-12-03 07:23:25,expired,member_center
CR00002236,CP00042,U002066,2026-01-04 08:23:30,expired,campaign
CR00002237,CP00125,U004187,2026-01-01 09:42:44,used,push
CR00002238,CP00138,U001090,2025-05-11 07:12:16,unused,member_center
CR00002239,CP00148,U004450,2025-07-23 23:45:29,expired,campaign
CR00002240,CP00053,U000259,2025-04-19 02:38:57,unused,campaign
CR00002241,CP00046,U001591,2026-08-11 05:54:09,unused,campaign
CR00002242,CP00060,U002176,2025-04-20 07:06:18,unused,new_user
CR00002243,CP00119,U004756,2026-05-25 04:32:48,expired,new_user
CR00002244,CP00086,U004859,2025-02-27 05:14:45,expired,member_center
CR00002245,CP00050,U001363,2025-09-04 12:19:55,used,member_center
CR00002246,CP00015,U004055,2026-04-18 05:47:06,expired,campaign
CR00002247,CP00022,U002206,2026-03-24 09:32:51,expired,push
CR00002248,CP00125,U002119,2025-12-09 00:23:40,unused,campaign
CR00002249,CP00094,U002734,2025-04-17 04:07:39,used,member_center
CR00002250,CP00086,U001997,2025-02-28 19:53:34,unused,campaign
CR00002251,CP00085,U001300,2025-04-08 02:37:41,used,new_user
CR00002252,CP00116,U000952,2026-06-05 12:52:48,used,campaign
CR00002253,CP00167,U002582,2025-06-02 05:24:41,expired,new_user
CR00002254,CP00003,U003132,2025-09-19 18:58:15,used,campaign
CR00002255,CP00012,U004614,2025-07-17 16:11:47,used,campaign
CR00002256,CP00004,U001075,2025-06-15 06:28:23,unused,member_center
CR00002257,CP00104,U003212,2025-10-14 11:26:31,used,push
CR00002258,CP00121,U001454,2026-03-22 02:58:58,expired,campaign
CR00002259,CP00075,U004436,2025-02-15 15:08:05,unused,push
CR00002260,CP00173,U000001,2025-07-04 06:52:47,used,campaign
CR00002261,CP00121,U003405,2026-03-29 20:42:36,unused,member_center
CR00002262,CP00051,U001316,2025-12-04 22:41:18,used,campaign
CR00002263,CP00030,U003532,2025-07-29 04:44:43,used,push
CR00002264,CP00033,U004880,2025-05-02 18:12:49,used,campaign
CR00002265,CP00052,U000303,2026-03-16 21:42:49,used,campaign
CR00002266,CP00082,U004390,2026-03-26 06:42:25,unused,new_user
CR00002267,CP00051,U000329,2025-12-03 04:22:14,used,campaign
CR00002268,CP00173,U002147,2025-07-22 19:20:47,expired,campaign
CR00002269,CP00107,U001476,2026-07-11 02:06:25,used,campaign
CR00002270,CP00154,U003369,2026-03-08 09:40:40,used,push
CR00002271,CP00057,U002391,2025-06-12 16:23:12,expired,campaign
CR00002272,CP00087,U003190,2025-08-24 03:45:39,used,campaign
CR00002273,CP00134,U003734,2025-07-07 17:45:11,used,new_user
CR00002274,CP00015,U004926,2026-04-24 08:02:11,expired,campaign
CR00002275,CP00084,U001108,2025-10-11 04:16:04,used,member_center
CR00002276,CP00097,U002574,2025-04-03 14:26:48,unused,campaign
CR00002277,CP00087,U004078,2025-08-30 07:18:56,used,push
CR00002278,CP00020,U001145,2025-04-01 15:27:11,used,new_user
CR00002279,CP00007,U002445,2026-05-23 06:03:11,expired,push
CR00002280,CP00072,U005000,2025-05-01 03:09:02,expired,new_user
CR00002281,CP00129,U000303,2026-03-24 18:25:57,used,campaign
CR00002282,CP00153,U001007,2025-09-18 01:07:01,expired,campaign
CR00002283,CP00118,U002604,2025-12-17 01:08:58,expired,member_center
CR00002284,CP00037,U004534,2026-04-28 08:20:10,used,member_center
CR00002285,CP00065,U002062,2025-05-09 16:12:50,used,campaign
CR00002286,CP00043,U002065,2025-03-20 04:59:27,expired,push
CR00002287,CP00028,U003791,2025-11-14 13:30:42,expired,campaign
CR00002288,CP00103,U003360,2025-09-13 07:34:41,used,new_user
CR00002289,CP00017,U004647,2025-07-04 23:13:12,used,new_user
CR00002290,CP00179,U003086,2026-03-15 13:13:25,expired,member_center
CR00002291,CP00095,U002167,2025-01-28 04:01:53,expired,campaign
CR00002292,CP00030,U003218,2025-08-05 07:57:45,used,push
CR00002293,CP00119,U001775,2026-05-06 13:20:47,unused,member_center
CR00002294,CP00158,U000275,2025-09-02 17:44:45,used,member_center
CR00002295,CP00070,U004540,2025-06-18 04:24:24,expired,push
CR00002296,CP00140,U003100,2025-06-10 21:09:58,used,push
CR00002297,CP00046,U001164,2026-08-16 03:36:25,unused,campaign
CR00002298,CP00140,U002321,2025-06-11 13:54:49,used,member_center
CR00002299,CP00021,U003910,2026-01-23 18:39:41,used,new_user
CR00002300,CP00035,U000422,2026-02-19 07:15:00,unused,campaign
CR00002301,CP00112,U002185,2025-12-07 14:29:03,expired,campaign
CR00002302,CP00176,U004415,2025-05-15 15:07:44,unused,campaign
CR00002303,CP00159,U000505,2026-03-08 14:37:53,used,campaign
CR00002304,CP00052,U003432,2026-03-31 12:29:45,expired,push
CR00002305,CP00100,U001867,2026-08-11 18:02:15,unused,new_user
CR00002306,CP00054,U000362,2025-06-13 00:03:26,used,campaign
CR00002307,CP00011,U001155,2026-01-12 17:47:12,used,member_center
CR00002308,CP00015,U001520,2026-04-11 09:21:50,used,push
CR00002309,CP00051,U000403,2025-12-03 22:14:45,expired,new_user
CR00002310,CP00162,U000500,2025-01-24 15:15:04,used,push
CR00002311,CP00129,U003063,2026-03-21 11:07:36,unused,push
CR00002312,CP00028,U001654,2025-11-10 17:27:04,unused,campaign
CR00002313,CP00108,U002135,2026-07-25 07:46:37,expired,campaign
CR00002314,CP00119,U001762,2026-05-17 05:14:56,expired,campaign
CR00002315,CP00102,U001936,2025-03-13 22:32:08,expired,member_center
CR00002316,CP00169,U001209,2025-07-01 04:00:33,unused,campaign
CR00002317,CP00103,U003167,2025-09-05 07:56:50,used,member_center
CR00002318,CP00011,U004267,2026-01-11 18:32:31,used,new_user
CR00002319,CP00066,U003857,2026-04-08 19:49:23,expired,campaign
CR00002320,CP00067,U004919,2025-08-12 03:39:26,expired,member_center
CR00002321,CP00141,U003023,2025-12-14 04:11:30,unused,campaign
CR00002322,CP00093,U001772,2026-06-25 08:46:21,used,campaign
CR00002323,CP00038,U002862,2026-05-26 02:46:46,unused,campaign
CR00002324,CP00102,U003257,2025-02-23 04:05:56,expired,campaign
CR00002325,CP00109,U001177,2026-04-20 04:55:22,used,campaign
CR00002326,CP00149,U002962,2025-12-28 22:58:54,unused,campaign
CR00002327,CP00100,U002906,2026-08-22 15:43:37,expired,push
CR00002328,CP00177,U002417,2025-07-13 07:12:50,unused,campaign
CR00002329,CP00161,U003234,2026-03-21 17:51:08,expired,member_center
CR00002330,CP00050,U003885,2025-08-24 08:05:46,used,campaign
CR00002331,CP00054,U004565,2025-06-23 05:37:44,unused,member_center
CR00002332,CP00125,U000816,2025-12-22 05:13:04,used,member_center
CR00002333,CP00092,U003634,2025-03-21 18:53:01,expired,push
CR00002334,CP00140,U002995,2025-05-25 20:13:30,used,new_user
CR00002335,CP00134,U001630,2025-06-29 08:40:44,used,campaign
CR00002336,CP00050,U003495,2025-09-05 23:56:53,unused,new_user
CR00002337,CP00168,U000285,2026-02-04 16:33:15,used,campaign
CR00002338,CP00017,U000035,2025-06-30 07:03:39,expired,push
CR00002339,CP00043,U002893,2025-03-20 12:29:11,expired,member_center
CR00002340,CP00022,U000759,2026-04-02 10:18:58,unused,new_user
CR00002341,CP00026,U000060,2025-03-13 04:31:46,used,campaign
CR00002342,CP00048,U002002,2026-08-21 05:44:59,used,campaign
CR00002343,CP00004,U001809,2025-06-20 07:38:35,expired,campaign
CR00002344,CP00055,U001043,2026-02-04 20:38:42,used,push
CR00002345,CP00062,U004499,2026-04-14 19:21:48,unused,campaign
CR00002346,CP00148,U000663,2025-07-27 17:11:01,expired,push
CR00002347,CP00160,U001152,2026-06-10 02:46:04,used,campaign
CR00002348,CP00171,U003994,2025-11-07 17:33:10,expired,campaign
CR00002349,CP00073,U000075,2026-05-17 03:06:37,unused,new_user
CR00002350,CP00153,U003650,2025-09-03 10:23:52,expired,push
CR00002351,CP00172,U001017,2026-02-02 14:55:02,expired,push
CR00002352,CP00003,U000764,2025-09-16 04:03:37,used,campaign
CR00002353,CP00023,U004352,2025-01-23 04:04:58,used,member_center
CR00002354,CP00029,U001613,2025-10-04 21:49:09,expired,push
CR00002355,CP00145,U003508,2025-12-25 03:31:41,expired,campaign
CR00002356,CP00076,U001799,2025-02-09 13:05:26,used,member_center
CR00002357,CP00092,U000548,2025-03-23 00:33:27,unused,new_user
CR00002358,CP00151,U000625,2025-06-26 09:09:53,used,member_center
CR00002359,CP00076,U004947,2025-02-28 20:25:01,used,campaign
CR00002360,CP00037,U004270,2026-04-29 19:49:12,expired,campaign
CR00002361,CP00047,U002781,2026-08-01 14:08:11,used,campaign
CR00002362,CP00041,U002340,2025-01-28 11:44:24,unused,campaign
CR00002363,CP00012,U004440,2025-08-02 22:58:43,unused,push
CR00002364,CP00164,U003835,2025-12-28 07:07:02,expired,push
CR00002365,CP00153,U003408,2025-09-19 09:40:20,used,campaign
CR00002366,CP00114,U003597,2025-09-20 10:38:57,used,campaign
CR00002367,CP00048,U004328,2026-08-15 09:42:11,used,new_user
CR00002368,CP00147,U000744,2025-04-21 05:03:23,used,member_center
CR00002369,CP00113,U000605,2025-12-11 02:03:03,expired,new_user
CR00002370,CP00067,U003646,2025-08-06 00:10:42,unused,new_user
CR00002371,CP00178,U002048,2025-09-25 08:25:49,used,member_center
CR00002372,CP00165,U004394,2026-06-02 06:34:41,used,member_center
CR00002373,CP00073,U004694,2026-05-17 19:29:16,expired,push
CR00002374,CP00059,U000537,2026-08-22 03:47:01,used,campaign
CR00002375,CP00175,U000754,2026-08-13 22:55:17,used,push
CR00002376,CP00137,U000251,2026-07-10 18:58:25,unused,push
CR00002377,CP00177,U004727,2025-07-16 00:07:37,used,push
CR00002378,CP00180,U003580,2026-06-10 00:55:52,used,campaign
CR00002379,CP00088,U000651,2026-06-26 09:04:02,used,new_user
CR00002380,CP00170,U004318,2025-06-08 15:03:16,used,member_center
CR00002381,CP00082,U004939,2026-03-18 21:04:20,unused,member_center
CR00002382,CP00056,U003029,2026-07-03 16:20:10,expired,campaign
CR00002383,CP00092,U001854,2025-03-28 00:09:05,used,push
CR00002384,CP00075,U002825,2025-02-17 04:05:03,unused,new_user
CR00002385,CP00159,U004381,2026-03-06 14:16:25,unused,member_center
CR00002386,CP00158,U001061,2025-09-05 02:16:38,used,push
CR00002387,CP00140,U002251,2025-06-13 18:10:37,used,new_user
CR00002388,CP00145,U002258,2025-12-20 08:30:06,used,campaign
CR00002389,CP00130,U001507,2026-06-28 21:35:18,expired,campaign
