shipment_id,order_id,warehouse_id,carrier_name,tracking_no,shipped_at,delivered_at,shipment_status,package_count
SHP00003110,O00003581,W001,京东物流,MOCK000000003110,2026-03-24 15:26:51,,in_transit,4
SHP00003111,O00003582,W012,韵达快递,MOCK000000003111,2026-02-10 23:22:19,2026-02-12 23:22:19,delivered,2
SHP00003112,O00003584,W015,京东物流,MOCK000000003112,2025-06-16 22:33:30,2025-06-21 22:33:30,delivered,2
SHP00003113,O00003585,W008,中通快递,MOCK000000003113,2025-02-01 21:38:32,2025-02-03 21:38:32,delivered,4
SHP00003114,O00003588,W012,中通快递,MOCK000000003114,2025-05-18 02:34:08,2025-05-22 02:34:08,delivered,2
SHP00003115,O00003589,W015,京东物流,MOCK000000003115,2026-06-02 20:14:59,2026-06-07 20:14:59,delivered,1
SHP00003116,O00003590,W012,顺丰速运,MOCK000000003116,2025-08-21 22:25:35,2025-08-23 22:25:35,delivered,1
SHP00003117,O00003591,W011,顺丰速运,MOCK000000003117,2025-06-02 22:53:20,2025-06-06 22:53:20,delivered,3
SHP00003118,O00003592,W009,圆通速递,MOCK000000003118,2025-04-03 09:13:35,,in_transit,3
SHP00003119,O00003593,W001,中通快递,MOCK000000003119,2026-01-08 16:05:31,2026-01-14 16:05:31,delivered,2
SHP00003120,O00003594,W003,京东物流,MOCK000000003120,2026-05-23 15:06:04,2026-05-28 15:06:04,delivered,2
SHP00003121,O00003595,W003,京东物流,MOCK000000003121,2025-09-12 11:33:41,2025-09-15 11:33:41,delivered,4
SHP00003122,O00003596,W014,顺丰速运,MOCK000000003122,2026-07-06 06:03:31,2026-07-11 06:03:31,delivered,2
SHP00003123,O00003598,W002,顺丰速运,MOCK000000003123,2026-06-06 15:31:26,2026-06-11 15:31:26,delivered,4
SHP00003124,O00003600,W007,韵达快递,MOCK000000003124,2026-05-07 23:52:39,2026-05-12 23:52:39,delivered,4
SHP00003125,O00003601,W016,京东物流,MOCK000000003125,2026-01-12 14:55:38,2026-01-17 14:55:38,delivered,3
SHP00003126,O00003602,W014,顺丰速运,MOCK000000003126,2025-08-07 20:23:26,2025-08-10 20:23:26,delivered,4
SHP00003127,O00003603,W003,京东物流,MOCK000000003127,2026-05-17 07:59:35,2026-05-22 07:59:35,delivered,4
SHP00003128,O00003605,W007,京东物流,MOCK000000003128,2025-09-15 23:18:49,2025-09-20 23:18:49,delivered,4
SHP00003129,O00003606,W009,顺丰速运,MOCK000000003129,2025-12-19 17:17:16,2025-12-25 17:17:16,delivered,2
SHP00003130,O00003607,W010,韵达快递,MOCK000000003130,2025-09-05 18:45:06,2025-09-08 18:45:06,delivered,1
SHP00003131,O00003608,W016,韵达快递,MOCK000000003131,2025-08-09 20:27:07,,in_transit,1
SHP00003132,O00003609,W007,韵达快递,MOCK000000003132,2026-03-04 07:33:31,,in_transit,2
SHP00003133,O00003610,W011,京东物流,MOCK000000003133,2025-06-10 02:15:03,,in_transit,2
SHP00003134,O00003611,W003,圆通速递,MOCK000000003134,2025-09-02 08:12:53,2025-09-08 08:12:53,delivered,4
SHP00003135,O00003612,W009,中通快递,MOCK000000003135,2026-01-17 12:54:25,2026-01-21 12:54:25,delivered,2
SHP00003136,O00003613,W004,京东物流,MOCK000000003136,2025-07-31 04:01:38,2025-08-02 04:01:38,delivered,3
SHP00003137,O00003614,W013,京东物流,MOCK000000003137,2026-07-15 04:33:44,2026-07-16 04:33:44,delivered,2
SHP00003138,O00003615,W001,中通快递,MOCK000000003138,2025-06-30 19:01:33,,in_transit,2
SHP00003139,O00003616,W011,圆通速递,MOCK000000003139,2026-06-06 13:22:33,2026-06-10 13:22:33,delivered,1
SHP00003140,O00003617,W005,京东物流,MOCK000000003140,2025-06-17 18:17:34,2025-06-21 18:17:34,delivered,3
SHP00003141,O00003618,W011,韵达快递,MOCK000000003141,2025-06-30 14:51:48,,in_transit,2
SHP00003142,O00003619,W015,韵达快递,MOCK000000003142,2025-12-01 18:18:33,2025-12-07 18:18:33,delivered,4
SHP00003143,O00003620,W001,韵达快递,MOCK000000003143,2025-04-13 04:18:01,2025-04-16 04:18:01,delivered,1
SHP00003144,O00003621,W011,京东物流,MOCK000000003144,2025-10-02 09:51:53,,in_transit,4
SHP00003145,O00003622,W008,顺丰速运,MOCK000000003145,2025-02-27 03:36:27,2025-03-05 03:36:27,delivered,3
SHP00003146,O00003623,W012,韵达快递,MOCK000000003146,2025-03-28 04:01:10,2025-03-31 04:01:10,delivered,1
SHP00003147,O00003624,W001,京东物流,MOCK000000003147,2025-06-18 09:11:15,,in_transit,4
SHP00003148,O00003625,W013,圆通速递,MOCK000000003148,2025-06-03 12:54:11,,in_transit,2
SHP00003149,O00003626,W005,京东物流,MOCK000000003149,2025-06-24 07:03:28,,in_transit,2
SHP00003150,O00003627,W007,韵达快递,MOCK000000003150,2025-11-05 20:28:18,,in_transit,4
SHP00003151,O00003629,W001,京东物流,MOCK000000003151,2026-08-07 20:10:35,2026-08-10 20:10:35,delivered,2
SHP00003152,O00003630,W016,韵达快递,MOCK000000003152,2025-10-29 20:08:45,2025-10-31 20:08:45,delivered,1
SHP00003153,O00003631,W004,京东物流,MOCK000000003153,2026-02-13 06:18:31,2026-02-16 06:18:31,delivered,1
SHP00003154,O00003632,W005,京东物流,MOCK000000003154,2025-06-01 09:16:10,2025-06-06 09:16:10,delivered,2
SHP00003155,O00003633,W011,圆通速递,MOCK000000003155,2026-01-17 00:52:33,2026-01-22 00:52:33,delivered,4
SHP00003156,O00003634,W012,中通快递,MOCK000000003156,2025-03-23 20:50:02,2025-03-24 20:50:02,delivered,4
SHP00003157,O00003635,W012,圆通速递,MOCK000000003157,2026-01-26 13:03:19,2026-01-30 13:03:19,delivered,2
SHP00003158,O00003636,W006,圆通速递,MOCK000000003158,2025-09-14 18:05:17,2025-09-18 18:05:17,delivered,4
SHP00003159,O00003637,W009,顺丰速运,MOCK000000003159,2025-12-14 01:27:12,2025-12-18 01:27:12,delivered,4
SHP00003160,O00003638,W002,京东物流,MOCK000000003160,2025-12-10 21:42:31,2025-12-11 21:42:31,delivered,3
SHP00003161,O00003640,W001,中通快递,MOCK000000003161,2025-05-22 14:35:41,,in_transit,1
SHP00003162,O00003642,W010,中通快递,MOCK000000003162,2026-04-29 13:28:07,2026-05-01 13:28:07,delivered,4
SHP00003163,O00003643,W006,京东物流,MOCK000000003163,2026-03-25 19:12:44,2026-03-27 19:12:44,delivered,4
SHP00003164,O00003644,W010,圆通速递,MOCK000000003164,2026-06-10 21:51:24,2026-06-14 21:51:24,delivered,2
SHP00003165,O00003645,W012,圆通速递,MOCK000000003165,2026-06-15 10:51:18,2026-06-19 10:51:18,delivered,1
SHP00003166,O00003646,W016,圆通速递,MOCK000000003166,2025-02-07 05:26:44,2025-02-13 05:26:44,delivered,2
SHP00003167,O00003647,W011,中通快递,MOCK000000003167,2026-04-24 05:26:50,2026-04-26 05:26:50,delivered,4
SHP00003168,O00003648,W008,圆通速递,MOCK000000003168,2025-05-17 03:45:32,2025-05-22 03:45:32,delivered,1
SHP00003169,O00003649,W013,顺丰速运,MOCK000000003169,2026-02-11 18:41:08,2026-02-17 18:41:08,delivered,2
SHP00003170,O00003650,W015,顺丰速运,MOCK000000003170,2025-07-29 23:59:18,2025-08-04 23:59:18,delivered,1
SHP00003171,O00003651,W003,中通快递,MOCK000000003171,2026-07-21 07:35:16,2026-07-22 07:35:16,delivered,1
SHP00003172,O00003652,W011,圆通速递,MOCK000000003172,2025-05-08 08:42:48,,in_transit,1
SHP00003173,O00003653,W003,中通快递,MOCK000000003173,2025-09-19 18:48:07,2025-09-24 18:48:07,delivered,2
SHP00003174,O00003654,W004,京东物流,MOCK000000003174,2025-08-11 14:58:28,2025-08-17 14:58:28,delivered,2
SHP00003175,O00003655,W014,中通快递,MOCK000000003175,2025-11-05 10:06:48,2025-11-06 10:06:48,delivered,2
SHP00003176,O00003657,W013,韵达快递,MOCK000000003176,2026-06-23 10:58:20,2026-06-24 10:58:20,delivered,4
SHP00003177,O00003658,W003,顺丰速运,MOCK000000003177,2025-11-29 05:50:46,2025-12-04 05:50:46,delivered,3
SHP00003178,O00003659,W001,韵达快递,MOCK000000003178,2025-12-31 05:21:13,2026-01-05 05:21:13,delivered,1
SHP00003179,O00003661,W009,中通快递,MOCK000000003179,2025-11-25 16:06:37,2025-12-01 16:06:37,delivered,2
SHP00003180,O00003662,W006,顺丰速运,MOCK000000003180,2025-08-12 08:06:09,2025-08-14 08:06:09,delivered,3
SHP00003181,O00003663,W003,韵达快递,MOCK000000003181,2025-09-11 07:23:32,2025-09-15 07:23:32,delivered,4
SHP00003182,O00003664,W008,韵达快递,MOCK000000003182,2026-08-20 17:01:23,,in_transit,4
SHP00003183,O00003665,W012,韵达快递,MOCK000000003183,2026-01-15 10:12:40,2026-01-21 10:12:40,delivered,2
SHP00003184,O00003666,W013,京东物流,MOCK000000003184,2025-03-02 17:20:31,2025-03-07 17:20:31,delivered,3
SHP00003185,O00003667,W006,圆通速递,MOCK000000003185,2025-12-02 15:11:56,2025-12-06 15:11:56,delivered,1
SHP00003186,O00003668,W002,顺丰速运,MOCK000000003186,2025-06-13 07:54:22,,in_transit,4
SHP00003187,O00003669,W002,京东物流,MOCK000000003187,2026-02-19 10:50:14,,in_transit,3
SHP00003188,O00003671,W008,中通快递,MOCK000000003188,2026-06-15 09:42:41,2026-06-19 09:42:41,delivered,1
SHP00003189,O00003672,W011,中通快递,MOCK000000003189,2026-05-29 12:34:47,2026-05-31 12:34:47,delivered,2
SHP00003190,O00003673,W014,韵达快递,MOCK000000003190,2026-03-09 08:46:41,2026-03-11 08:46:41,delivered,1
SHP00003191,O00003674,W013,顺丰速运,MOCK000000003191,2025-06-30 07:42:50,2025-07-04 07:42:50,delivered,2
SHP00003192,O00003675,W015,京东物流,MOCK000000003192,2026-05-17 19:40:31,2026-05-18 19:40:31,delivered,2
SHP00003193,O00003676,W001,顺丰速运,MOCK000000003193,2026-06-04 08:00:03,2026-06-09 08:00:03,delivered,1
SHP00003194,O00003677,W016,圆通速递,MOCK000000003194,2026-05-05 00:41:01,2026-05-09 00:41:01,delivered,3
SHP00003195,O00003679,W016,韵达快递,MOCK000000003195,2026-01-06 01:10:14,2026-01-12 01:10:14,delivered,3
SHP00003196,O00003680,W014,中通快递,MOCK000000003196,2025-08-16 19:52:49,2025-08-21 19:52:49,delivered,3
SHP00003197,O00003681,W004,中通快递,MOCK000000003197,2026-03-30 08:47:46,2026-03-31 08:47:46,delivered,1
SHP00003198,O00003682,W016,圆通速递,MOCK000000003198,2026-03-22 04:48:18,2026-03-26 04:48:18,delivered,3
SHP00003199,O00003683,W007,中通快递,MOCK000000003199,2025-12-10 01:51:42,2025-12-12 01:51:42,delivered,2
SHP00003200,O00003684,W005,韵达快递,MOCK000000003200,2026-03-18 14:24:05,2026-03-21 14:24:05,delivered,2
SHP00003201,O00003685,W011,圆通速递,MOCK000000003201,2025-02-03 09:37:32,2025-02-07 09:37:32,delivered,3
SHP00003202,O00003686,W010,圆通速递,MOCK000000003202,2025-10-07 11:23:32,2025-10-12 11:23:32,delivered,3
SHP00003203,O00003687,W007,中通快递,MOCK000000003203,2025-06-27 23:01:03,2025-06-29 23:01:03,delivered,2
SHP00003204,O00003688,W007,韵达快递,MOCK000000003204,2025-07-27 13:09:51,2025-08-01 13:09:51,delivered,2
SHP00003205,O00003689,W011,京东物流,MOCK000000003205,2025-05-01 01:43:50,2025-05-04 01:43:50,delivered,2
SHP00003206,O00003690,W010,韵达快递,MOCK000000003206,2026-06-20 04:08:23,,in_transit,2
SHP00003207,O00003691,W005,顺丰速运,MOCK000000003207,2025-12-27 02:12:42,2026-01-02 02:12:42,delivered,3
SHP00003208,O00003693,W016,圆通速递,MOCK000000003208,2026-03-16 00:59:10,2026-03-19 00:59:10,delivered,4
SHP00003209,O00003694,W001,京东物流,MOCK000000003209,2026-05-05 13:30:24,2026-05-09 13:30:24,delivered,2
SHP00003210,O00003696,W008,韵达快递,MOCK000000003210,2026-04-09 10:48:55,2026-04-15 10:48:55,delivered,1
SHP00003211,O00003697,W002,京东物流,MOCK000000003211,2025-07-15 04:12:13,,in_transit,4
SHP00003212,O00003698,W013,京东物流,MOCK000000003212,2025-02-25 15:58:43,2025-03-02 15:58:43,delivered,2
SHP00003213,O00003699,W003,圆通速递,MOCK000000003213,2026-01-02 13:08:38,2026-01-05 13:08:38,delivered,2
SHP00003214,O00003700,W011,中通快递,MOCK000000003214,2025-03-01 04:41:05,,in_transit,1
SHP00003215,O00003701,W012,韵达快递,MOCK000000003215,2025-05-13 17:44:33,2025-05-16 17:44:33,delivered,2
SHP00003216,O00003702,W012,韵达快递,MOCK000000003216,2026-08-13 00:53:16,2026-08-16 00:53:16,delivered,2
SHP00003217,O00003703,W005,中通快递,MOCK000000003217,2025-07-07 22:55:39,,in_transit,3
SHP00003218,O00003705,W004,京东物流,MOCK000000003218,2025-11-12 17:24:37,2025-11-18 17:24:37,delivered,1
SHP00003219,O00003706,W001,京东物流,MOCK000000003219,2026-05-12 23:43:46,2026-05-14 23:43:46,delivered,2
SHP00003220,O00003707,W011,韵达快递,MOCK000000003220,2025-08-03 14:35:03,2025-08-06 14:35:03,delivered,3
SHP00003221,O00003708,W002,京东物流,MOCK000000003221,2025-08-28 21:48:51,2025-09-03 21:48:51,delivered,4
SHP00003222,O00003709,W015,中通快递,MOCK000000003222,2026-06-19 09:01:16,2026-06-25 09:01:16,delivered,2
SHP00003223,O00003710,W015,中通快递,MOCK000000003223,2026-07-31 19:37:24,,in_transit,1
SHP00003224,O00003711,W015,顺丰速运,MOCK000000003224,2026-08-12 22:23:07,2026-08-16 22:23:07,delivered,2
SHP00003225,O00003715,W015,中通快递,MOCK000000003225,2026-08-04 17:10:47,2026-08-09 17:10:47,delivered,4
SHP00003226,O00003716,W008,圆通速递,MOCK000000003226,2026-08-16 01:12:59,,in_transit,2
SHP00003227,O00003717,W016,京东物流,MOCK000000003227,2026-02-12 23:22:43,2026-02-16 23:22:43,delivered,2
SHP00003228,O00003718,W010,京东物流,MOCK000000003228,2026-04-22 00:47:41,2026-04-24 00:47:41,delivered,3
SHP00003229,O00003719,W014,顺丰速运,MOCK000000003229,2026-08-19 19:41:28,,in_transit,3
SHP00003230,O00003720,W004,圆通速递,MOCK000000003230,2025-04-18 18:48:54,2025-04-23 18:48:54,delivered,4
SHP00003231,O00003721,W014,顺丰速运,MOCK000000003231,2025-10-22 08:13:11,2025-10-25 08:13:11,delivered,4
SHP00003232,O00003722,W014,顺丰速运,MOCK000000003232,2026-08-21 21:28:02,2026-08-24 21:28:02,delivered,3
SHP00003233,O00003724,W003,圆通速递,MOCK000000003233,2026-04-29 23:11:24,2026-05-05 23:11:24,delivered,3
SHP00003234,O00003725,W015,顺丰速运,MOCK000000003234,2025-08-25 15:33:47,2025-08-28 15:33:47,delivered,4
SHP00003235,O00003726,W005,韵达快递,MOCK000000003235,2025-06-23 11:26:45,2025-06-24 11:26:45,delivered,4
SHP00003236,O00003727,W010,圆通速递,MOCK000000003236,2025-06-17 19:23:03,,in_transit,3
SHP00003237,O00003728,W012,中通快递,MOCK000000003237,2025-08-17 15:04:58,2025-08-19 15:04:58,delivered,4
SHP00003238,O00003729,W010,京东物流,MOCK000000003238,2025-11-28 00:10:46,2025-11-30 00:10:46,delivered,1
SHP00003239,O00003730,W010,中通快递,MOCK000000003239,2025-08-27 01:41:55,2025-08-29 01:41:55,delivered,1
SHP00003240,O00003731,W015,京东物流,MOCK000000003240,2025-05-24 10:20:02,2025-05-30 10:20:02,delivered,2
SHP00003241,O00003732,W010,顺丰速运,MOCK000000003241,2025-02-28 15:13:42,2025-03-06 15:13:42,delivered,1
SHP00003242,O00003733,W006,韵达快递,MOCK000000003242,2025-07-30 01:10:48,2025-08-05 01:10:48,delivered,1
SHP00003243,O00003734,W006,顺丰速运,MOCK000000003243,2026-03-23 10:04:57,2026-03-25 10:04:57,delivered,3
SHP00003244,O00003735,W008,京东物流,MOCK000000003244,2026-08-21 13:11:48,,in_transit,2
SHP00003245,O00003736,W005,中通快递,MOCK000000003245,2026-07-01 13:39:52,,in_transit,2
SHP00003246,O00003737,W004,顺丰速运,MOCK000000003246,2026-01-09 06:11:03,2026-01-13 06:11:03,delivered,1
SHP00003247,O00003738,W016,中通快递,MOCK000000003247,2026-04-11 14:03:28,2026-04-15 14:03:28,delivered,1
SHP00003248,O00003739,W016,京东物流,MOCK000000003248,2025-09-22 12:40:41,2025-09-27 12:40:41,delivered,1
SHP00003249,O00003740,W006,中通快递,MOCK000000003249,2026-03-18 13:11:26,2026-03-23 13:11:26,delivered,3
SHP00003250,O00003741,W015,京东物流,MOCK000000003250,2025-09-19 08:38:59,2025-09-21 08:38:59,delivered,2
SHP00003251,O00003742,W012,顺丰速运,MOCK000000003251,2025-08-26 06:42:06,2025-08-30 06:42:06,delivered,2
SHP00003252,O00003743,W003,圆通速递,MOCK000000003252,2025-02-21 19:37:27,,in_transit,1
SHP00003253,O00003744,W007,中通快递,MOCK000000003253,2026-05-22 08:18:54,2026-05-23 08:18:54,delivered,2
SHP00003254,O00003745,W011,京东物流,MOCK000000003254,2025-05-12 18:21:26,2025-05-16 18:21:26,delivered,4
SHP00003255,O00003746,W007,圆通速递,MOCK000000003255,2025-09-06 15:29:00,,in_transit,2
SHP00003256,O00003747,W001,京东物流,MOCK000000003256,2025-10-06 08:23:07,2025-10-09 08:23:07,delivered,1
SHP00003257,O00003748,W006,顺丰速运,MOCK000000003257,2026-01-29 14:58:48,2026-02-03 14:58:48,delivered,1
SHP00003258,O00003750,W003,顺丰速运,MOCK000000003258,2025-02-07 01:56:17,2025-02-08 01:56:17,delivered,2
SHP00003259,O00003752,W009,韵达快递,MOCK000000003259,2025-10-16 20:14:40,,in_transit,1
SHP00003260,O00003753,W015,顺丰速运,MOCK000000003260,2025-07-02 07:01:09,2025-07-03 07:01:09,delivered,2
SHP00003261,O00003754,W008,韵达快递,MOCK000000003261,2026-03-13 01:42:18,2026-03-14 01:42:18,delivered,2
SHP00003262,O00003755,W003,京东物流,MOCK000000003262,2025-10-28 06:51:37,2025-11-03 06:51:37,delivered,3
SHP00003263,O00003756,W011,顺丰速运,MOCK000000003263,2025-08-16 18:11:17,2025-08-18 18:11:17,delivered,2
SHP00003264,O00003757,W006,中通快递,MOCK000000003264,2026-07-19 22:20:54,2026-07-24 22:20:54,delivered,4
SHP00003265,O00003758,W005,顺丰速运,MOCK000000003265,2026-01-03 01:46:25,2026-01-05 01:46:25,delivered,4
SHP00003266,O00003759,W014,圆通速递,MOCK000000003266,2026-03-04 06:42:57,2026-03-07 06:42:57,delivered,1
SHP00003267,O00003760,W008,京东物流,MOCK000000003267,2025-12-28 00:05:04,2026-01-03 00:05:04,delivered,3
SHP00003268,O00003761,W009,顺丰速运,MOCK000000003268,2026-02-15 08:26:19,,in_transit,4
SHP00003269,O00003762,W012,京东物流,MOCK000000003269,2026-02-26 20:48:44,2026-03-04 20:48:44,delivered,1
SHP00003270,O00003763,W014,中通快递,MOCK000000003270,2025-06-01 16:31:37,2025-06-03 16:31:37,delivered,2
SHP00003271,O00003764,W004,顺丰速运,MOCK000000003271,2025-07-21 02:14:43,2025-07-24 02:14:43,delivered,1
SHP00003272,O00003765,W006,韵达快递,MOCK000000003272,2026-03-07 22:34:12,2026-03-09 22:34:12,delivered,3
SHP00003273,O00003766,W013,京东物流,MOCK000000003273,2025-06-15 08:39:42,2025-06-18 08:39:42,delivered,4
SHP00003274,O00003767,W004,圆通速递,MOCK000000003274,2026-08-06 00:34:10,2026-08-12 00:34:10,delivered,1
SHP00003275,O00003768,W015,京东物流,MOCK000000003275,2026-08-05 00:09:40,,in_transit,2
SHP00003276,O00003769,W002,圆通速递,MOCK000000003276,2025-11-14 18:58:22,2025-11-19 18:58:22,delivered,2
SHP00003277,O00003771,W008,韵达快递,MOCK000000003277,2026-03-16 09:25:32,,in_transit,3
SHP00003278,O00003772,W008,中通快递,MOCK000000003278,2025-11-05 15:12:58,,in_transit,2
SHP00003279,O00003773,W003,韵达快递,MOCK000000003279,2026-06-29 23:30:41,2026-07-02 23:30:41,delivered,2
SHP00003280,O00003774,W011,韵达快递,MOCK000000003280,2026-04-03 12:02:56,2026-04-09 12:02:56,delivered,1
SHP00003281,O00003776,W003,圆通速递,MOCK000000003281,2025-04-18 04:47:51,2025-04-22 04:47:51,delivered,1
SHP00003282,O00003777,W007,京东物流,MOCK000000003282,2026-04-17 19:11:42,2026-04-23 19:11:42,delivered,4
SHP00003283,O00003778,W007,京东物流,MOCK000000003283,2025-06-26 00:08:58,,in_transit,4
SHP00003284,O00003779,W003,京东物流,MOCK000000003284,2026-07-15 12:15:27,2026-07-18 12:15:27,delivered,1
SHP00003285,O00003780,W012,韵达快递,MOCK000000003285,2025-12-07 06:46:47,2025-12-12 06:46:47,delivered,4
SHP00003286,O00003781,W010,顺丰速运,MOCK000000003286,2025-06-25 13:28:05,2025-06-27 13:28:05,delivered,1
SHP00003287,O00003783,W010,京东物流,MOCK000000003287,2026-06-22 09:55:22,2026-06-25 09:55:22,delivered,3
SHP00003288,O00003784,W001,圆通速递,MOCK000000003288,2025-03-18 10:36:58,2025-03-23 10:36:58,delivered,1
SHP00003289,O00003785,W004,顺丰速运,MOCK000000003289,2025-10-20 18:52:17,2025-10-24 18:52:17,delivered,2
SHP00003290,O00003786,W013,顺丰速运,MOCK000000003290,2026-04-16 05:35:50,2026-04-19 05:35:50,delivered,4
SHP00003291,O00003787,W013,顺丰速运,MOCK000000003291,2025-02-05 08:06:07,2025-02-11 08:06:07,delivered,3
SHP00003292,O00003788,W003,顺丰速运,MOCK000000003292,2026-03-07 14:51:41,2026-03-10 14:51:41,delivered,1
SHP00003293,O00003789,W008,圆通速递,MOCK000000003293,2025-01-13 01:52:19,,in_transit,2
SHP00003294,O00003790,W009,圆通速递,MOCK000000003294,2026-02-04 11:23:08,2026-02-10 11:23:08,delivered,3
SHP00003295,O00003791,W015,圆通速递,MOCK000000003295,2025-10-16 13:52:25,2025-10-22 13:52:25,delivered,1
SHP00003296,O00003792,W016,韵达快递,MOCK000000003296,2026-05-24 15:21:43,2026-05-25 15:21:43,delivered,1
SHP00003297,O00003794,W016,圆通速递,MOCK000000003297,2025-12-30 08:26:54,,in_transit,1
SHP00003298,O00003795,W014,韵达快递,MOCK000000003298,2026-06-26 19:33:01,2026-06-30 19:33:01,delivered,1
SHP00003299,O00003796,W002,顺丰速运,MOCK000000003299,2025-03-30 08:47:26,2025-04-01 08:47:26,delivered,2
SHP00003300,O00003797,W013,顺丰速运,MOCK000000003300,2025-02-12 05:12:07,2025-02-17 05:12:07,delivered,1
SHP00003301,O00003798,W007,圆通速递,MOCK000000003301,2025-05-28 04:01:40,2025-05-30 04:01:40,delivered,2
SHP00003302,O00003799,W014,圆通速递,MOCK000000003302,2025-05-09 03:09:02,2025-05-14 03:09:02,delivered,1
SHP00003303,O00003800,W013,圆通速递,MOCK000000003303,2026-08-22 19:15:24,,in_transit,3
