cart_id,user_id,updated_at,cart_status,platform
CART0001436,U003220,2025-01-16 12:46:39,converted,app
CART0001437,U004441,2025-10-30 08:17:42,active,mini_program
CART0001438,U004782,2026-07-24 06:37:03,converted,app
CART0001439,U000240,2025-06-06 20:34:20,abandoned,web
CART0001440,U000311,2026-05-01 15:00:50,active,app
CART0001441,U001602,2025-06-10 01:48:50,converted,app
CART0001442,U000089,2026-07-14 02:08:53,active,app
CART0001443,U004926,2025-04-15 12:20:27,converted,app
CART0001444,U003077,2025-05-08 01:33:53,abandoned,app
CART0001445,U002873,2025-09-28 09:04:55,active,app
CART0001446,U003767,2025-12-13 05:37:55,converted,app
CART0001447,U003049,2026-05-22 15:34:46,active,mini_program
CART0001448,U003587,2026-03-06 00:59:32,abandoned,app
CART0001449,U003783,2025-09-09 11:24:49,active,mini_program
CART0001450,U004791,2025-10-16 11:31:45,converted,app
CART0001451,U002716,2025-07-04 22:00:16,converted,mini_program
CART0001452,U002238,2026-08-01 06:16:44,converted,web
CART0001453,U003688,2026-08-08 19:38:40,converted,mini_program
CART0001454,U004117,2025-01-13 02:11:18,active,app
CART0001455,U000424,2025-01-19 00:00:24,abandoned,web
CART0001456,U002737,2025-02-22 13:12:24,converted,mini_program
CART0001457,U003178,2025-12-21 11:48:37,converted,app
CART0001458,U002287,2026-01-10 01:27:23,converted,app
CART0001459,U002181,2026-05-01 17:04:13,abandoned,mini_program
CART0001460,U000961,2025-02-28 11:50:51,converted,web
CART0001461,U002648,2025-04-12 17:47:31,converted,app
CART0001462,U004113,2025-05-15 03:36:11,active,app
CART0001463,U004796,2026-05-30 21:11:47,active,mini_program
CART0001464,U004119,2026-07-29 13:25:54,converted,app
CART0001465,U005000,2025-04-01 14:37:42,abandoned,web
CART0001466,U001683,2026-05-16 11:31:54,converted,app
CART0001467,U003012,2026-08-22 03:19:09,converted,app
CART0001468,U002746,2026-02-07 08:18:57,active,app
CART0001469,U003734,2025-09-27 13:59:52,active,web
CART0001470,U004849,2026-02-26 05:06:44,converted,app
CART0001471,U003407,2025-04-28 22:45:36,active,app
CART0001472,U000443,2025-08-04 06:03:40,converted,app
CART0001473,U003133,2025-12-07 06:01:33,converted,app
CART0001474,U004607,2026-04-01 04:26:10,converted,app
CART0001475,U004588,2025-02-22 10:31:45,abandoned,app
CART0001476,U000786,2026-04-26 10:45:07,converted,app
CART0001477,U000617,2025-03-05 22:57:12,converted,app
CART0001478,U000895,2025-01-23 05:09:56,converted,app
CART0001479,U004324,2026-07-28 18:17:16,abandoned,app
CART0001480,U004453,2025-12-03 08:20:10,active,app
CART0001481,U004011,2026-04-19 07:00:44,abandoned,app
CART0001482,U002701,2026-07-03 02:29:19,active,mini_program
CART0001483,U004926,2025-01-19 03:02:33,active,mini_program
CART0001484,U004347,2026-02-13 09:28:21,converted,app
CART0001485,U002136,2025-03-10 18:32:30,converted,mini_program
CART0001486,U001067,2025-08-31 03:33:49,active,app
CART0001487,U002106,2025-07-24 06:58:43,active,app
CART0001488,U002018,2025-08-17 15:55:42,active,web
CART0001489,U003222,2025-08-01 04:20:20,abandoned,app
CART0001490,U000643,2026-05-25 23:38:47,converted,app
CART0001491,U003227,2025-05-16 11:52:23,abandoned,mini_program
CART0001492,U001185,2026-03-09 10:45:13,abandoned,app
CART0001493,U002854,2025-02-05 20:26:09,abandoned,app
CART0001494,U001562,2026-08-22 00:26:17,active,app
CART0001495,U000042,2025-07-15 15:50:10,active,app
CART0001496,U004115,2025-11-05 02:02:34,abandoned,app
CART0001497,U001553,2026-03-16 01:03:27,active,app
CART0001498,U001073,2026-05-14 19:21:46,abandoned,app
CART0001499,U000287,2025-04-18 22:28:43,active,web
CART0001500,U004881,2025-06-25 21:16:54,abandoned,web
CART0001501,U000323,2025-05-01 20:38:38,active,mini_program
CART0001502,U001490,2025-03-24 19:25:06,converted,app
CART0001503,U000689,2025-03-24 00:13:56,converted,app
CART0001504,U002609,2025-03-20 06:39:25,active,app
CART0001505,U001595,2025-09-19 23:11:50,converted,web
CART0001506,U001660,2026-02-17 02:55:42,converted,mini_program
CART0001507,U001766,2026-01-12 03:22:04,active,app
CART0001508,U003061,2025-07-13 11:04:49,converted,app
CART0001509,U000603,2026-03-24 00:06:52,converted,app
CART0001510,U004752,2025-02-09 09:35:19,converted,app
CART0001511,U000288,2026-03-18 09:38:30,active,app
CART0001512,U001000,2025-01-06 02:20:07,active,app
CART0001513,U004203,2026-07-25 16:09:07,abandoned,app
CART0001514,U002023,2026-06-28 23:03:26,converted,app
CART0001515,U000593,2026-08-16 07:38:37,abandoned,app
CART0001516,U004306,2025-06-02 11:38:36,converted,mini_program
CART0001517,U002940,2026-06-01 14:09:21,active,app
CART0001518,U003912,2025-02-19 20:08:14,active,mini_program
CART0001519,U003662,2026-02-03 06:26:09,converted,app
CART0001520,U000321,2025-03-14 11:03:08,active,app
CART0001521,U004448,2025-09-13 04:59:12,abandoned,app
CART0001522,U001223,2025-11-01 06:06:49,converted,mini_program
CART0001523,U001626,2025-08-12 12:26:33,active,app
CART0001524,U004057,2025-03-18 13:59:13,abandoned,app
CART0001525,U003761,2025-08-21 11:06:16,abandoned,mini_program
CART0001526,U002690,2026-07-16 01:25:36,abandoned,app
CART0001527,U001859,2025-12-28 18:53:28,converted,app
CART0001528,U000622,2026-05-19 19:20:16,active,mini_program
CART0001529,U002123,2026-06-09 20:23:57,converted,app
CART0001530,U002415,2026-07-02 22:13:05,converted,app
CART0001531,U001514,2025-02-09 20:48:58,converted,app
CART0001532,U004429,2025-08-26 15:53:42,active,app
CART0001533,U004699,2026-06-17 01:35:01,active,web
CART0001534,U002270,2025-04-11 02:39:06,active,app
CART0001535,U001002,2025-09-25 11:42:36,active,mini_program
CART0001536,U002340,2026-02-26 20:10:36,abandoned,mini_program
CART0001537,U002218,2026-04-19 07:54:07,active,web
CART0001538,U000372,2026-06-14 22:06:19,active,mini_program
CART0001539,U004436,2025-10-21 10:11:54,abandoned,mini_program
CART0001540,U002719,2026-07-21 10:01:32,converted,app
CART0001541,U002637,2026-05-16 14:42:46,active,app
CART0001542,U004172,2025-05-06 08:30:05,converted,mini_program
CART0001543,U000050,2026-06-22 09:53:43,active,app
CART0001544,U004752,2025-02-02 02:56:42,active,web
CART0001545,U002188,2025-02-12 20:38:06,converted,web
CART0001546,U004286,2026-04-30 19:09:11,abandoned,app
CART0001547,U000855,2025-08-11 07:32:27,active,mini_program
CART0001548,U000146,2025-04-05 15:28:52,active,web
CART0001549,U003947,2025-06-10 01:56:29,converted,app
CART0001550,U004893,2025-05-02 05:51:29,abandoned,app
CART0001551,U001320,2026-07-09 21:40:13,converted,mini_program
CART0001552,U000625,2025-10-25 03:38:47,converted,app
CART0001553,U002799,2025-09-30 12:14:55,abandoned,app
CART0001554,U004005,2025-06-30 01:24:13,active,mini_program
CART0001555,U001836,2025-08-22 09:37:59,converted,web
CART0001556,U001225,2026-06-22 19:02:25,active,app
CART0001557,U004716,2026-04-14 18:22:30,active,app
CART0001558,U004721,2026-02-02 06:31:43,abandoned,app
CART0001559,U000087,2026-01-11 10:10:59,abandoned,web
CART0001560,U001946,2025-08-13 16:32:38,active,mini_program
CART0001561,U004267,2026-06-21 20:41:16,converted,app
CART0001562,U001141,2025-07-07 12:51:37,converted,app
CART0001563,U002435,2026-07-26 11:34:16,converted,app
CART0001564,U002282,2025-10-30 01:33:23,abandoned,app
CART0001565,U000919,2025-01-12 17:49:15,converted,web
CART0001566,U001586,2026-06-05 00:13:12,converted,app
CART0001567,U004829,2025-03-23 17:08:59,abandoned,app
CART0001568,U001115,2025-06-12 08:55:26,active,mini_program
CART0001569,U003301,2025-07-18 15:57:55,abandoned,mini_program
CART0001570,U002465,2025-08-18 15:39:53,converted,app
CART0001571,U004083,2025-11-20 04:17:50,active,app
CART0001572,U001737,2026-02-23 04:40:23,abandoned,mini_program
CART0001573,U003640,2025-10-11 18:22:10,converted,web
CART0001574,U002459,2026-03-21 12:26:31,converted,mini_program
CART0001575,U002883,2025-03-22 12:32:22,converted,app
CART0001576,U002747,2025-01-04 03:32:25,converted,mini_program
CART0001577,U004557,2025-09-16 00:55:40,abandoned,app
CART0001578,U000351,2025-03-23 03:00:13,converted,web
CART0001579,U002674,2026-02-16 19:23:10,active,mini_program
CART0001580,U002105,2026-06-11 19:54:11,active,app
CART0001581,U004056,2025-12-19 18:58:35,converted,app
CART0001582,U002921,2025-01-23 23:46:56,abandoned,app
CART0001583,U002241,2025-07-24 11:44:02,abandoned,app
CART0001584,U000984,2025-04-08 15:05:57,abandoned,mini_program
CART0001585,U000235,2026-06-11 11:21:26,converted,web
CART0001586,U000967,2026-03-21 04:20:54,converted,app
CART0001587,U002693,2026-07-13 20:10:46,active,app
CART0001588,U001318,2025-04-13 14:00:15,abandoned,app
CART0001589,U002455,2025-01-03 02:19:03,active,app
CART0001590,U003061,2025-09-21 23:26:54,converted,app
CART0001591,U004603,2025-05-28 13:05:41,active,mini_program
CART0001592,U001699,2025-01-17 15:06:13,converted,app
CART0001593,U000904,2025-06-21 10:39:15,active,web
CART0001594,U000334,2026-05-25 07:58:55,active,app
CART0001595,U003650,2026-02-24 06:09:08,active,web
CART0001596,U003012,2025-09-11 15:54:16,converted,app
CART0001597,U004522,2026-03-30 06:39:46,abandoned,app
CART0001598,U003324,2026-05-15 21:41:14,converted,app
CART0001599,U001693,2026-04-10 16:57:18,abandoned,app
CART0001600,U001699,2025-04-12 12:58:08,abandoned,web
CART0001601,U000929,2025-03-31 06:25:04,active,web
CART0001602,U001990,2026-01-14 11:51:37,abandoned,app
CART0001603,U002308,2025-06-18 22:34:13,active,app
CART0001604,U004725,2025-08-09 19:23:40,active,app
CART0001605,U004248,2025-04-22 17:12:45,converted,mini_program
CART0001606,U002851,2025-11-23 07:29:01,converted,app
CART0001607,U002619,2026-04-15 15:16:03,abandoned,app
CART0001608,U004104,2026-03-15 03:11:34,active,app
CART0001609,U000227,2025-11-26 02:41:50,active,app
CART0001610,U003062,2026-01-16 19:00:56,active,mini_program
CART0001611,U001955,2025-02-14 02:24:25,active,app
CART0001612,U000550,2025-08-06 08:49:43,active,app
CART0001613,U004632,2026-01-03 13:26:18,converted,mini_program
CART0001614,U003215,2025-05-14 00:36:00,active,app
CART0001615,U001038,2025-09-09 15:16:32,active,app
CART0001616,U003322,2025-05-18 23:56:16,converted,app
CART0001617,U000019,2025-04-26 07:10:51,converted,mini_program
CART0001618,U003154,2026-06-24 16:22:28,active,app
CART0001619,U001168,2026-05-31 17:41:30,abandoned,web
CART0001620,U004960,2026-07-05 11:23:36,converted,app
CART0001621,U002703,2026-01-19 13:09:02,converted,web
CART0001622,U002739,2026-01-19 01:59:42,abandoned,web
CART0001623,U001829,2025-07-04 14:04:40,active,app
CART0001624,U000289,2025-10-03 20:31:14,active,app
CART0001625,U004615,2025-12-14 15:40:20,active,web
CART0001626,U004586,2025-01-25 16:30:02,active,app
CART0001627,U001261,2025-01-28 19:18:19,abandoned,app
CART0001628,U001057,2026-04-28 11:13:40,converted,mini_program
CART0001629,U000017,2026-02-18 19:48:31,abandoned,web
CART0001630,U003812,2026-05-03 07:18:48,converted,app
CART0001631,U001801,2025-05-13 06:46:09,abandoned,mini_program
CART0001632,U000749,2025-03-01 07:29:19,converted,app
CART0001633,U000314,2025-08-09 09:40:17,active,web
CART0001634,U004813,2025-01-26 02:37:47,converted,mini_program
CART0001635,U000927,2025-10-25 13:41:00,active,app
CART0001636,U000550,2026-08-04 12:14:20,active,app
CART0001637,U003024,2025-11-15 12:09:02,active,app
CART0001638,U002706,2026-03-22 01:29:34,converted,app
CART0001639,U002091,2025-07-18 11:39:10,converted,app
CART0001640,U003604,2026-08-14 17:09:44,active,app
CART0001641,U003861,2025-10-07 03:46:11,active,web
CART0001642,U003861,2026-01-02 15:43:35,converted,app
CART0001643,U001616,2026-05-05 16:04:27,active,app
CART0001644,U004949,2026-07-29 22:42:31,converted,mini_program
CART0001645,U003796,2026-04-02 06:14:46,active,app
CART0001646,U001582,2025-06-23 05:13:33,converted,app
CART0001647,U001466,2026-07-17 10:39:00,converted,app
CART0001648,U000430,2026-07-23 12:21:38,abandoned,app
CART0001649,U001944,2025-08-19 11:43:02,active,web
CART0001650,U000492,2026-07-10 16:28:09,abandoned,app
CART0001651,U002064,2025-09-08 00:58:22,active,app
CART0001652,U000273,2026-05-30 02:51:38,converted,app
CART0001653,U002702,2025-07-13 16:24:01,abandoned,app
CART0001654,U004613,2026-04-23 22:59:37,converted,app
CART0001655,U002611,2026-03-11 08:25:01,converted,web
CART0001656,U002111,2025-11-08 17:50:44,active,app
CART0001657,U003700,2025-06-05 14:22:20,abandoned,app
CART0001658,U004409,2025-05-07 03:59:05,active,app
CART0001659,U000608,2025-03-19 05:53:07,abandoned,mini_program
CART0001660,U004494,2025-07-14 10:51:03,active,app
CART0001661,U001439,2025-10-12 14:08:49,abandoned,app
CART0001662,U003217,2026-05-09 21:35:30,abandoned,mini_program
CART0001663,U004770,2025-06-23 13:48:03,converted,app
CART0001664,U004520,2026-04-09 05:17:06,active,mini_program
CART0001665,U001011,2026-06-04 12:33:59,converted,web
CART0001666,U003930,2025-07-18 10:49:11,converted,app
CART0001667,U003056,2026-08-09 01:44:16,converted,app
CART0001668,U002738,2025-05-29 20:09:43,abandoned,app
CART0001669,U000322,2025-11-03 22:04:23,converted,web
CART0001670,U004922,2025-12-27 13:37:37,abandoned,web
CART0001671,U004471,2026-02-22 15:36:48,active,app
CART0001672,U004412,2026-05-14 16:59:15,active,mini_program
CART0001673,U001742,2025-04-11 09:49:21,converted,app
CART0001674,U001173,2025-10-16 19:35:39,converted,mini_program
CART0001675,U001097,2025-08-09 19:11:04,converted,app
CART0001676,U002556,2025-05-16 10:49:55,active,app
CART0001677,U003373,2025-10-01 22:25:34,converted,app
CART0001678,U004150,2025-05-01 09:17:09,abandoned,web
CART0001679,U004857,2026-02-16 04:03:58,active,mini_program
CART0001680,U004109,2026-06-02 23:28:53,abandoned,app
CART0001681,U000344,2025-12-13 06:23:11,converted,app
CART0001682,U003280,2026-07-25 01:51:38,active,mini_program
CART0001683,U003541,2025-06-03 02:43:19,active,app
CART0001684,U002904,2025-02-18 22:15:04,active,app
CART0001685,U000509,2025-01-18 07:11:56,abandoned,web
CART0001686,U004304,2026-01-20 12:11:30,abandoned,app
CART0001687,U000044,2025-07-25 17:15:10,active,app
CART0001688,U003200,2026-05-20 23:18:18,converted,app
CART0001689,U002924,2026-01-09 23:01:09,active,app
CART0001690,U000055,2026-07-17 12:49:20,active,app
CART0001691,U002596,2026-08-07 20:38:57,active,app
CART0001692,U000152,2026-01-27 05:22:53,converted,mini_program
CART0001693,U003667,2025-07-12 00:36:23,converted,web
CART0001694,U004145,2025-02-14 14:16:26,abandoned,app
CART0001695,U001699,2025-07-05 23:24:24,active,mini_program
CART0001696,U002198,2026-05-09 11:50:10,converted,app
CART0001697,U000259,2025-02-21 05:51:02,abandoned,mini_program
CART0001698,U004403,2026-03-07 21:11:57,converted,mini_program
CART0001699,U000929,2025-11-25 15:38:30,abandoned,app
CART0001700,U003162,2025-08-10 05:50:00,active,web
CART0001701,U003611,2025-10-25 18:06:53,abandoned,app
CART0001702,U001780,2025-03-30 18:56:30,abandoned,web
CART0001703,U002786,2025-06-17 08:32:55,active,app
CART0001704,U000274,2026-02-01 09:56:52,active,web
CART0001705,U003046,2026-01-04 21:08:41,converted,app
CART0001706,U003778,2025-03-13 17:19:35,active,app
CART0001707,U004943,2026-01-17 03:24:32,abandoned,app
CART0001708,U000870,2025-04-05 00:10:01,converted,app
CART0001709,U004274,2025-01-24 22:49:15,abandoned,app
CART0001710,U003136,2026-03-13 05:42:54,converted,app
CART0001711,U000394,2026-07-22 23:20:31,abandoned,app
CART0001712,U001128,2025-11-05 15:06:35,active,app
CART0001713,U002532,2025-03-28 03:46:46,abandoned,mini_program
CART0001714,U002891,2025-02-02 15:41:40,converted,app
CART0001715,U002855,2025-06-25 22:53:44,abandoned,mini_program
CART0001716,U003631,2026-04-22 07:27:32,converted,web
CART0001717,U003942,2026-05-03 15:39:02,abandoned,app
CART0001718,U004201,2025-04-06 13:46:08,converted,mini_program
CART0001719,U004321,2025-05-12 13:28:03,converted,app
CART0001720,U001464,2025-03-02 20:41:13,active,app
CART0001721,U001500,2026-02-09 16:32:40,active,mini_program
CART0001722,U003333,2026-03-16 22:22:18,active,web
CART0001723,U004598,2025-11-12 00:51:54,abandoned,app
CART0001724,U000577,2025-03-12 09:41:51,converted,app
CART0001725,U003700,2025-08-28 05:44:24,active,app
CART0001726,U002435,2025-01-28 15:44:21,active,web
CART0001727,U001612,2025-01-26 20:52:19,abandoned,app
CART0001728,U004544,2025-03-26 17:46:31,active,app
CART0001729,U000104,2026-04-22 16:21:33,converted,mini_program
CART0001730,U001093,2026-04-22 13:46:39,converted,web
CART0001731,U004538,2025-07-28 00:36:30,converted,app
CART0001732,U000805,2026-05-31 07:20:53,active,web
CART0001733,U001086,2025-04-20 11:22:46,active,app
CART0001734,U004730,2026-04-06 22:57:47,abandoned,web
CART0001735,U003830,2025-09-15 17:23:32,abandoned,app
CART0001736,U001610,2025-09-02 18:18:18,active,mini_program
CART0001737,U004017,2026-01-27 21:31:16,abandoned,web
CART0001738,U003118,2026-06-12 01:26:35,active,web
CART0001739,U004362,2025-10-03 14:27:40,converted,app
CART0001740,U003529,2025-01-29 16:18:05,active,app
CART0001741,U004124,2026-03-04 07:44:28,active,app
CART0001742,U002947,2026-04-29 04:32:33,converted,app
CART0001743,U002527,2025-01-21 01:13:57,active,app
CART0001744,U001581,2026-07-11 15:18:15,abandoned,app
CART0001745,U004694,2026-03-25 09:33:06,converted,web
CART0001746,U001104,2026-03-04 15:06:30,converted,app
CART0001747,U001592,2026-01-10 10:37:52,converted,app
CART0001748,U002518,2026-07-06 17:57:13,converted,web
CART0001749,U000171,2026-04-25 12:59:04,active,app
CART0001750,U003030,2026-02-08 22:26:10,converted,app
CART0001751,U004862,2026-04-15 17:03:12,active,app
CART0001752,U001107,2025-02-18 21:57:36,active,app
CART0001753,U001878,2026-01-07 08:13:49,active,app
CART0001754,U003143,2026-08-04 08:20:14,abandoned,app
CART0001755,U004582,2025-04-20 12:59:26,active,app
CART0001756,U001919,2025-12-04 20:10:39,converted,app
CART0001757,U004893,2025-12-01 03:48:49,active,app
CART0001758,U002806,2025-11-26 16:35:33,converted,web
CART0001759,U002064,2025-07-20 07:30:27,active,mini_program
CART0001760,U001816,2026-03-30 02:58:47,active,mini_program
CART0001761,U000981,2026-05-01 15:06:04,abandoned,app
CART0001762,U001042,2025-10-23 16:16:33,active,mini_program
CART0001763,U004152,2026-06-23 10:17:09,active,app
CART0001764,U000887,2026-07-12 22:34:21,converted,mini_program
CART0001765,U001327,2026-06-14 14:15:30,converted,app
CART0001766,U001151,2025-11-17 00:56:56,abandoned,mini_program
CART0001767,U004244,2026-07-01 20:19:25,converted,web
CART0001768,U001835,2025-03-24 16:18:46,converted,app
CART0001769,U004308,2025-09-13 17:10:03,converted,app
CART0001770,U002174,2026-04-26 22:29:33,active,app
CART0001771,U003357,2025-09-26 08:14:02,converted,app
CART0001772,U004734,2026-01-31 00:03:24,converted,web
CART0001773,U000338,2025-04-25 22:12:34,converted,app
