ad_stat_id,ad_campaign_id,stat_date,impressions,clicks,conversions,ad_cost,attributed_revenue,roi
ADS00001432,AD00032,2026-08-17,82208,3541,210,15915.65,20123.1,1.2644
ADS00001433,AD00033,2026-02-14,48379,3103,139,1073.11,23608.76,22.0003
ADS00001434,AD00034,2025-06-04,22084,752,63,2617.85,3913.14,1.4948
ADS00001435,AD00035,2026-01-29,153536,6803,265,30376.9,178528.98,5.8771
ADS00001436,AD00036,2025-03-06,91363,4221,548,13572.25,165289.33,12.1785
ADS00001437,AD00037,2026-07-18,91669,7030,633,9971.12,39834.03,3.9949
ADS00001438,AD00038,2026-04-27,167329,9290,850,35808.3,368336.76,10.2864
ADS00001439,AD00039,2026-06-07,20965,631,62,2364.67,4468.25,1.8896
ADS00001440,AD00040,2025-10-15,65139,4631,320,8011.21,54318.62,6.7803
ADS00001441,AD00041,2025-08-11,107622,2490,95,6197.34,54754.68,8.8352
ADS00001442,AD00042,2026-04-23,167107,12690,928,54757.06,490526.46,8.9582
ADS00001443,AD00043,2025-02-18,135169,1677,36,1641.47,5544.09,3.3775
ADS00001444,AD00044,2026-01-23,64540,534,68,263.21,17994.87,68.367
ADS00001445,AD00045,2026-01-12,49969,3297,85,12559.14,12116.51,0.9648
ADS00001446,AD00046,2025-08-06,155511,1721,121,4889.76,65834.21,13.4637
ADS00001447,AD00047,2025-02-27,127542,3722,245,14974.13,18032.45,1.2042
ADS00001448,AD00048,2025-08-19,141156,2085,179,1443.44,68094.41,47.1751
ADS00001449,AD00049,2026-01-31,141882,7685,999,22159.1,82295.43,3.7138
ADS00001450,AD00050,2025-03-28,62550,2579,106,8814.81,40892.98,4.6391
ADS00001451,AD00051,2025-04-03,73013,5797,770,26199.6,56234.74,2.1464
ADS00001452,AD00052,2025-10-15,57396,3606,537,2207.48,34701.79,15.7201
ADS00001453,AD00053,2026-02-08,178800,1834,148,3328.11,56040.8,16.8386
ADS00001454,AD00054,2025-08-22,47861,1134,48,1318.43,4438.17,3.3663
ADS00001455,AD00055,2025-06-11,128008,1123,54,438.14,28764.3,65.6509
ADS00001456,AD00056,2026-08-03,56767,3487,484,7871.08,291006.51,36.9716
ADS00001457,AD00057,2025-01-30,174476,4248,487,17328.24,273630.24,15.791
ADS00001458,AD00058,2025-07-01,41481,1039,103,4580.8,37585.75,8.2051
ADS00001459,AD00059,2026-06-24,145310,9170,789,5367.21,442233.19,82.3954
ADS00001460,AD00060,2025-05-08,41234,2451,100,11658.99,7103.64,0.6093
ADS00001461,AD00061,2026-04-20,18910,1048,65,3765.06,40596.86,10.7825
ADS00001462,AD00062,2026-03-20,169159,11783,1678,29758.46,986129.29,33.1378
ADS00001463,AD00063,2025-07-09,1195,68,4,211.51,550.31,2.6018
ADS00001464,AD00064,2025-03-23,67128,3897,250,9063.8,156887.76,17.3093
ADS00001465,AD00065,2026-03-23,41350,1559,149,5088.22,10803.74,2.1233
ADS00001466,AD00066,2026-02-22,105282,3894,475,1906.18,44567.18,23.3804
ADS00001467,AD00067,2025-08-14,160416,8003,1186,20677.9,96067.18,4.6459
ADS00001468,AD00068,2026-07-24,15145,171,13,691.96,4450.1,6.4312
ADS00001469,AD00069,2025-09-13,125813,7161,681,31281.38,240881.19,7.7005
ADS00001470,AD00070,2026-06-03,40187,1570,218,6038.95,19374.61,3.2083
ADS00001471,AD00071,2026-08-02,105413,7669,980,20781.95,603297.73,29.0299
ADS00001472,AD00072,2025-10-28,108037,3618,204,15023.09,36980.59,2.4616
ADS00001473,AD00073,2025-05-19,179686,8932,1130,32544.53,431119.63,13.2471
ADS00001474,AD00074,2025-06-24,96464,4224,294,6316.08,159408.79,25.2386
ADS00001475,AD00075,2026-05-03,58341,2640,241,4185.63,32715.12,7.8161
ADS00001476,AD00076,2025-04-18,153365,9537,824,17864.52,241739.69,13.5318
ADS00001477,AD00077,2025-08-02,54853,645,66,2908.93,27986.31,9.6208
ADS00001478,AD00078,2025-01-28,161038,3388,147,11820.26,22329.87,1.8891
ADS00001479,AD00079,2026-02-20,2517,164,3,137.74,1548.71,11.2437
ADS00001480,AD00080,2025-08-14,149540,9343,526,12048.01,211319.07,17.5397
ADS00001481,AD00081,2025-05-08,137197,4067,579,6797.2,41846.24,6.1564
ADS00001482,AD00082,2026-07-23,156236,11154,782,43503.76,404184.13,9.2908
ADS00001483,AD00083,2025-12-27,171549,8320,770,4324.61,410926.09,95.0204
ADS00001484,AD00084,2025-09-30,69395,3527,503,13448.75,274853.47,20.4371
ADS00001485,AD00085,2026-08-02,90398,2832,264,7675.56,165184.55,21.5208
ADS00001486,AD00086,2025-11-02,152600,8055,779,19663.55,84349.92,4.2897
ADS00001487,AD00087,2025-02-10,50332,1192,83,1669.61,18427.18,11.0368
ADS00001488,AD00088,2025-04-13,131680,9819,197,6558.32,54317.79,8.2823
ADS00001489,AD00089,2025-02-09,128833,6795,617,6652.07,270076.17,40.6003
ADS00001490,AD00090,2026-08-13,18571,1284,92,2704.01,51233.74,18.9473
ADS00001491,AD00091,2025-05-11,10682,565,58,491.29,4173.5,8.495
ADS00001492,AD00092,2025-04-08,146491,5450,741,9949.89,288061.19,28.9512
ADS00001493,AD00093,2026-08-13,64597,1892,224,2759.04,77732.52,28.1738
ADS00001494,AD00094,2025-10-04,84336,3210,159,14970.62,41743.15,2.7883
ADS00001495,AD00095,2025-02-19,66662,4622,487,13645.2,132448.56,9.7066
ADS00001496,AD00096,2026-07-27,162390,10267,1262,18955.28,286843.15,15.1326
ADS00001497,AD00097,2025-04-14,167896,1836,216,8369.21,144076.71,17.2151
ADS00001498,AD00098,2025-06-24,153495,3498,291,4054.99,160899.15,39.6793
ADS00001499,AD00099,2026-03-28,149154,10957,1199,33521.58,144353.84,4.3063
ADS00001500,AD00100,2025-09-01,100526,2149,255,4700.26,163375.04,34.7587
ADS00001501,AD00001,2025-06-11,40308,1171,120,2273.54,69496.17,30.5674
ADS00001502,AD00002,2025-06-17,130012,5174,363,12570.87,124582.26,9.9104
ADS00001503,AD00003,2025-09-01,174495,2479,117,3345.5,71201.96,21.2829
ADS00001504,AD00004,2026-06-23,176168,12109,895,38775.8,461267.55,11.8958
ADS00001505,AD00005,2025-12-26,73588,1926,194,7099.4,110343.66,15.5427
ADS00001506,AD00006,2025-04-04,127768,8320,993,38062.12,395364.49,10.3873
ADS00001507,AD00007,2026-08-19,127372,2052,240,9415.37,145252.8,15.4272
ADS00001508,AD00008,2026-08-21,155458,8191,1037,23987.61,535551.85,22.3262
ADS00001509,AD00009,2026-06-12,87272,1282,103,2281.6,47465.15,20.8034
ADS00001510,AD00010,2026-07-31,118088,8749,904,34220.9,388405.23,11.3499
ADS00001511,AD00011,2025-06-17,138008,5971,893,26900.68,258752.84,9.6188
ADS00001512,AD00012,2026-08-22,67106,1786,213,5885.33,143576.64,24.3957
ADS00001513,AD00013,2026-04-13,119459,2819,380,9558.19,33121.08,3.4652
ADS00001514,AD00014,2026-07-07,1109,79,7,146.63,2920.94,19.9205
ADS00001515,AD00015,2026-07-19,34072,2343,241,3660.75,59984.63,16.3859
ADS00001516,AD00016,2025-04-02,99602,1715,50,6816.25,15931.49,2.3373
ADS00001517,AD00017,2025-03-26,26837,1100,145,3330.54,38632.36,11.5994
ADS00001518,AD00018,2026-05-26,142055,7482,272,18039.14,131774.42,7.3049
ADS00001519,AD00019,2025-08-02,52298,744,60,1384.37,23512.27,16.9841
ADS00001520,AD00020,2026-04-09,64684,1873,245,8095.58,142373.97,17.5866
ADS00001521,AD00021,2025-10-01,112508,4762,661,13222.17,304241.42,23.0099
ADS00001522,AD00022,2026-06-04,49301,3847,102,10243.97,63061.23,6.1559
ADS00001523,AD00023,2025-04-10,177996,11629,1192,6062.33,776316.02,128.0557
ADS00001524,AD00024,2026-07-12,171755,5872,372,25122.43,61499.94,2.448
ADS00001525,AD00025,2025-01-26,46717,3117,228,2873.35,123855.32,43.1048
ADS00001526,AD00026,2026-02-17,67585,2888,406,10490.74,24532.6,2.3385
ADS00001527,AD00027,2025-12-16,119636,2317,174,5206.7,75909.74,14.5792
ADS00001528,AD00028,2025-06-08,51401,2421,315,7066.84,167857.92,23.7529
ADS00001529,AD00029,2025-12-04,80408,1624,223,4683.22,101441.13,21.6606
ADS00001530,AD00030,2025-03-31,155218,2081,222,4528.35,145410.88,32.1112
ADS00001531,AD00031,2025-04-23,13757,916,92,424.51,23532.82,55.4353
ADS00001532,AD00032,2026-08-17,123907,7566,391,5454.67,69985.81,12.8304
ADS00001533,AD00033,2026-02-11,140097,5712,582,12508.01,124235.02,9.9324
ADS00001534,AD00034,2025-06-12,149946,4909,75,18670.78,10674.9,0.5717
ADS00001535,AD00035,2026-02-23,4948,182,6,785.43,2159.98,2.7501
ADS00001536,AD00036,2025-03-31,177006,12140,1363,20962.69,793439.81,37.8501
ADS00001537,AD00037,2026-05-30,72687,4870,426,10163.5,255845.83,25.173
ADS00001538,AD00038,2026-04-01,159283,4645,484,8386.5,72529.71,8.6484
ADS00001539,AD00039,2026-06-05,49674,1752,142,1322.61,69393.88,52.4674
ADS00001540,AD00040,2025-10-17,77394,1843,161,7059.8,62398.58,8.8386
ADS00001541,AD00041,2025-08-17,109889,4471,249,21044.19,36941.14,1.7554
ADS00001542,AD00042,2026-03-27,58364,4032,294,18235.17,72732.36,3.9886
ADS00001543,AD00043,2025-02-20,73144,1525,143,4096.76,76304.03,18.6255
ADS00001544,AD00044,2026-02-16,27289,1463,71,987.91,10055.52,10.1786
ADS00001545,AD00045,2026-01-17,161928,8494,778,32679.81,469558.42,14.3685
ADS00001546,AD00046,2025-07-08,50748,3963,260,6144.73,33442.27,5.4424
ADS00001547,AD00047,2025-03-03,164937,8267,289,3592.86,60190.44,16.7528
ADS00001548,AD00048,2025-09-21,53059,2356,90,5878.22,9176.43,1.5611
ADS00001549,AD00049,2026-02-13,49130,1657,233,6242.44,80184.46,12.8451
ADS00001550,AD00050,2025-04-15,77387,2243,38,6010.24,17980.61,2.9917
ADS00001551,AD00051,2025-03-26,70461,5234,275,7932.91,150310.21,18.9477
ADS00001552,AD00052,2025-10-30,75396,5077,553,23082.82,62767.1,2.7192
ADS00001553,AD00053,2026-02-06,37406,2427,363,9339.81,201794.29,21.6058
ADS00001554,AD00054,2025-08-21,169102,7572,652,7082.44,113330.77,16.0017
ADS00001555,AD00055,2025-05-27,76767,4967,108,17234.91,40724.68,2.3629
ADS00001556,AD00056,2026-08-03,164827,10216,1517,21954.63,941543.21,42.8859
ADS00001557,AD00057,2025-01-13,176454,7590,980,34092.11,598761.1,17.563
ADS00001558,AD00058,2025-06-29,98798,3916,329,8037.06,21990.43,2.7361
ADS00001559,AD00059,2026-04-26,140067,2444,70,10421.62,44126.14,4.2341
ADS00001560,AD00060,2025-04-28,177187,9094,1322,21403.7,631147.02,29.4878
ADS00001561,AD00061,2026-05-29,98583,4009,596,5240.96,248291.44,47.3752
ADS00001562,AD00062,2026-03-19,3041,34,4,46.8,346.49,7.4036
ADS00001563,AD00063,2025-07-01,28998,560,21,2065.98,1545.91,0.7483
ADS00001564,AD00064,2025-05-14,25930,207,5,897.68,787.89,0.8777
ADS00001565,AD00065,2026-03-20,99364,7431,1047,16479.03,389876.21,23.6589
ADS00001566,AD00066,2026-02-20,130152,9683,156,9802.84,50691.27,5.1711
ADS00001567,AD00067,2025-09-03,161710,3415,444,3526.26,279537.81,79.2732
ADS00001568,AD00068,2026-07-14,137824,8547,872,39382.05,502300.28,12.7545
ADS00001569,AD00069,2025-09-27,31951,2531,258,3642.63,44343.46,12.1735
ADS00001570,AD00070,2026-06-10,61705,1017,57,1613.56,10969.19,6.7981
ADS00001571,AD00071,2026-07-29,104043,1988,266,1463.11,36207.36,24.7468
ADS00001572,AD00072,2025-11-01,135296,3001,415,5691.18,185940.39,32.6717
ADS00001573,AD00073,2025-05-06,2368,112,10,501.33,2028.06,4.0454
ADS00001574,AD00074,2025-06-30,83861,2821,345,6021.95,70312.15,11.676
ADS00001575,AD00075,2026-06-06,94127,6311,776,18763.8,240448.45,12.8145
ADS00001576,AD00076,2025-04-18,152437,8228,459,22819.72,91172.35,3.9953
ADS00001577,AD00077,2025-07-01,78952,5877,110,8046.88,64576.92,8.0251
ADS00001578,AD00078,2025-02-13,56986,2046,290,1256.61,72719.54,57.8696
ADS00001579,AD00079,2026-01-18,41360,2028,76,2357.13,31165.8,13.2219
ADS00001580,AD00080,2025-08-09,147787,3243,203,3157.19,43256.78,13.701
ADS00001581,AD00081,2025-05-31,142994,4306,184,6685.76,23027.28,3.4442
ADS00001582,AD00082,2026-08-03,150517,4969,330,23484.5,92411.02,3.935
ADS00001583,AD00083,2026-01-06,4377,42,0,136.47,0.0,0.0
ADS00001584,AD00084,2025-09-13,13560,583,25,497.39,9864.07,19.8317
ADS00001585,AD00085,2026-08-08,151939,10342,986,39065.54,166541.04,4.2631
ADS00001586,AD00086,2025-11-23,37094,1612,179,7092.37,13978.57,1.9709
ADS00001587,AD00087,2025-02-08,80257,4251,549,9277.72,135667.58,14.6229
ADS00001588,AD00088,2025-05-01,146934,2440,132,10402.54,53690.16,5.1613
ADS00001589,AD00089,2025-02-17,64974,843,103,3958.59,58081.52,14.6723
ADS00001590,AD00090,2026-08-17,133307,3695,115,12434.5,54869.25,4.4127
ADS00001591,AD00091,2025-04-22,89520,1787,176,2105.88,68761.38,32.6521
ADS00001592,AD00092,2025-03-06,62092,2995,371,2002.44,85565.29,42.7305
ADS00001593,AD00093,2026-08-17,44158,1573,70,5946.97,16143.75,2.7146
ADS00001594,AD00094,2025-09-11,103622,7662,817,33505.31,157178.97,4.6912
ADS00001595,AD00095,2025-03-27,165746,7571,164,26813.37,66800.96,2.4913
ADS00001596,AD00096,2026-08-15,20690,693,86,2221.28,49337.14,22.2111
ADS00001597,AD00097,2025-05-27,134778,4376,526,19188.12,162672.86,8.4778
ADS00001598,AD00098,2025-07-18,55807,1415,171,6142.87,110975.71,18.0658
ADS00001599,AD00099,2026-02-21,130025,9601,703,36975.05,459829.93,12.4362
ADS00001600,AD00100,2025-08-19,161569,11882,1467,35907.68,367627.84,10.2381
ADS00001601,AD00001,2025-07-13,165432,8156,630,24582.9,204819.46,8.3318
ADS00001602,AD00002,2025-07-01,24945,658,28,1002.23,15021.29,14.9879
ADS00001603,AD00003,2025-09-16,94202,3737,425,8068.74,86333.41,10.6997
ADS00001604,AD00004,2026-06-14,17243,431,35,924.45,8033.42,8.6899
ADS00001605,AD00005,2026-02-16,132148,5462,306,9950.29,93691.19,9.4159
ADS00001606,AD00006,2025-03-15,63389,2878,78,7228.82,39454.9,5.458
ADS00001607,AD00007,2026-08-02,132226,3929,244,9321.64,158598.6,17.014
ADS00001608,AD00008,2026-08-22,161449,6589,543,16870.85,235012.3,13.9301
ADS00001609,AD00009,2026-05-26,65155,4718,169,19008.4,26762.86,1.4079
ADS00001610,AD00010,2026-07-30,116675,2044,113,929.64,69868.65,75.1567
ADS00001611,AD00011,2025-06-09,136398,8870,975,6196.5,412027.83,66.4936
ADS00001612,AD00012,2026-07-24,63637,4099,378,18595.33,35073.13,1.8861
ADS00001613,AD00013,2026-02-28,149405,9242,302,26002.87,188549.63,7.2511
ADS00001614,AD00014,2026-07-08,94396,1145,35,2615.63,11977.79,4.5793
ADS00001615,AD00015,2026-06-27,84242,4824,466,15828.1,110854.92,7.0037
ADS00001616,AD00016,2025-04-03,70846,2387,253,2266.58,142337.31,62.7983
ADS00001617,AD00017,2025-04-24,142931,10711,337,5425.53,187718.14,34.599
ADS00001618,AD00018,2026-05-12,23432,1296,145,5423.42,52608.13,9.7002
ADS00001619,AD00019,2025-08-20,132081,2451,63,10458.93,23502.97,2.2472
ADS00001620,AD00020,2026-05-22,104668,6679,892,26459.58,548099.53,20.7146
ADS00001621,AD00021,2025-09-06,48946,2870,98,1473.93,12960.97,8.7935
ADS00001622,AD00022,2026-04-29,128346,6533,513,8593.23,65337.28,7.6033
ADS00001623,AD00023,2025-06-14,155078,7939,340,14244.75,177589.64,12.467
ADS00001624,AD00024,2026-07-15,150789,9380,762,11732.66,412085.76,35.123
ADS00001625,AD00025,2025-01-26,14694,1032,98,3883.96,12341.7,3.1776
ADS00001626,AD00026,2026-02-05,11358,687,93,269.19,25976.54,96.4989
ADS00001627,AD00027,2025-11-22,149584,8449,691,38419.91,316259.82,8.2317
ADS00001628,AD00028,2025-05-18,142982,7420,487,13173.06,70140.85,5.3246
ADS00001629,AD00029,2025-11-04,88406,2704,364,1412.07,149963.96,106.2015
ADS00001630,AD00030,2025-03-22,159991,6706,635,10737.03,104745.82,9.7556
ADS00001631,AD00031,2025-05-26,149574,8248,1143,38684.6,266840.27,6.8978
ADS00001632,AD00032,2026-08-15,17507,744,19,3392.05,6048.09,1.783
ADS00001633,AD00033,2026-02-17,120515,3447,96,16105.45,8443.37,0.5243
ADS00001634,AD00034,2025-05-06,118908,7585,246,25215.5,57326.39,2.2735
ADS00001635,AD00035,2026-02-12,84654,2526,206,6375.61,54377.79,8.529
ADS00001636,AD00036,2025-03-12,72901,3450,237,6728.61,124948.66,18.5698
ADS00001637,AD00037,2026-05-24,146059,10321,1385,43121.87,129929.33,3.0131
ADS00001638,AD00038,2026-03-31,153379,5894,697,2130.71,132859.55,62.3546
ADS00001639,AD00039,2026-06-11,67950,3415,395,10451.48,31924.95,3.0546
ADS00001640,AD00040,2025-10-25,7034,293,12,1275.11,7887.18,6.1855
ADS00001641,AD00041,2025-08-07,39229,369,43,218.37,9521.95,43.6047
ADS00001642,AD00042,2026-04-08,160631,12123,945,9874.74,540263.72,54.7117
ADS00001643,AD00043,2025-02-22,107759,3074,444,12787.19,57759.02,4.5169
ADS00001644,AD00044,2026-03-10,3080,29,2,69.16,1039.3,15.0275
ADS00001645,AD00045,2026-01-07,128573,9185,292,31112.31,155156.33,4.987
ADS00001646,AD00046,2025-08-27,118498,3232,160,15493.71,105912.15,6.8358
ADS00001647,AD00047,2025-03-03,57644,1150,140,2186.31,60056.68,27.4694
ADS00001648,AD00048,2025-10-23,70880,5553,189,18835.04,24943.02,1.3243
ADS00001649,AD00049,2026-02-28,59677,2570,276,2640.64,83331.71,31.5574
ADS00001650,AD00050,2025-04-25,34327,768,36,1849.58,9832.38,5.316
ADS00001651,AD00051,2025-03-26,77753,2039,170,2559.12,75574.49,29.5314
ADS00001652,AD00052,2025-11-03,174400,6369,876,8034.9,263718.68,32.8217
ADS00001653,AD00053,2026-02-04,29308,1786,234,6362.12,45708.2,7.1844
ADS00001654,AD00054,2025-08-07,90686,6745,787,7332.44,467783.9,63.7965
ADS00001655,AD00055,2025-06-08,153099,2053,282,6423.35,53269.24,8.2931
ADS00001656,AD00056,2026-07-27,101432,7568,1081,2769.82,497917.05,179.7651
ADS00001657,AD00057,2025-01-25,140823,10360,314,7773.17,162726.08,20.9343
ADS00001658,AD00058,2025-07-04,97633,1508,143,560.53,26272.94,46.8716
ADS00001659,AD00059,2026-06-25,142604,7186,344,7716.25,137521.44,17.8223
ADS00001660,AD00060,2025-05-06,34373,2397,304,5108.68,117811.49,23.061
ADS00001661,AD00061,2026-05-21,30107,820,118,1229.51,36147.38,29.3998
ADS00001662,AD00062,2026-03-17,44115,934,80,3060.42,29332.79,9.5846
ADS00001663,AD00063,2025-06-30,6104,324,42,609.62,2781.83,4.5632
ADS00001664,AD00064,2025-03-15,116290,1458,48,3907.63,25774.46,6.5959
ADS00001665,AD00065,2026-02-17,25204,1022,121,3451.17,45885.58,13.2957
ADS00001666,AD00066,2026-02-18,93759,4900,591,11252.16,271616.38,24.139
ADS00001667,AD00067,2025-07-18,70773,2898,103,9972.04,30152.78,3.0237
ADS00001668,AD00068,2026-07-23,14300,949,39,796.34,21151.54,26.5609
ADS00001669,AD00069,2025-08-10,166412,10634,903,37380.7,549417.51,14.6979
ADS00001670,AD00070,2026-07-02,78525,2334,70,7062.89,24907.39,3.5265
ADS00001671,AD00071,2026-08-08,92826,3717,277,8899.23,181222.94,20.3639
ADS00001672,AD00072,2025-09-27,90608,7233,803,6750.22,56807.19,8.4156
ADS00001673,AD00073,2025-04-23,139865,3124,414,3411.35,237663.76,69.6685
ADS00001674,AD00074,2025-06-26,157005,10821,192,43184.47,119010.96,2.7559
ADS00001675,AD00075,2026-05-04,89006,3528,460,14267.86,197422.27,13.8369
ADS00001676,AD00076,2025-04-15,59311,722,42,1861.1,3189.9,1.714
ADS00001677,AD00077,2025-07-30,44627,1214,165,5630.03,80990.5,14.3854
ADS00001678,AD00078,2025-02-28,33984,2139,249,798.09,79851.35,100.0531
ADS00001679,AD00079,2026-02-21,98247,5775,87,3786.02,5402.95,1.4271
ADS00001680,AD00080,2025-08-23,151459,6513,648,18520.93,234946.1,12.6854
ADS00001681,AD00081,2025-06-24,80762,4218,237,20162.62,48649.21,2.4128
ADS00001682,AD00082,2026-07-22,84667,6496,718,30454.37,215768.61,7.085
ADS00001683,AD00083,2026-01-09,124091,1752,100,6711.65,25452.83,3.7923
ADS00001684,AD00084,2025-09-25,50981,863,126,3823.77,75731.48,19.8054
ADS00001685,AD00085,2026-07-31,54022,3554,55,5334.4,5741.73,1.0764
ADS00001686,AD00086,2025-11-04,7130,72,3,162.41,1926.16,11.8599
ADS00001687,AD00087,2025-02-05,138809,5837,771,19451.42,82832.36,4.2584
ADS00001688,AD00088,2025-04-15,114459,6967,553,24137.46,85886.12,3.5582
ADS00001689,AD00089,2025-03-23,174015,6857,949,25927.82,550213.08,21.221
ADS00001690,AD00090,2026-08-21,141435,6184,181,1944.76,52074.6,26.7769
ADS00001691,AD00091,2025-06-02,81093,1217,79,1569.73,31578.42,20.1171
ADS00001692,AD00092,2025-02-05,134325,3743,328,5119.2,201597.98,39.3808
ADS00001693,AD00093,2026-08-15,23493,776,94,1404.77,50154.51,35.703
ADS00001694,AD00094,2025-09-15,111926,2079,150,847.68,66711.5,78.6989
ADS00001695,AD00095,2025-01-19,93976,6204,522,10435.19,87048.58,8.3418
ADS00001696,AD00096,2026-08-18,153174,2797,290,2256.29,123010.04,54.5187
ADS00001697,AD00097,2025-05-19,28318,1695,82,4667.8,28547.76,6.1159
ADS00001698,AD00098,2025-05-10,137249,6377,491,15225.37,147702.01,9.701
ADS00001699,AD00099,2026-04-05,168131,11577,958,53489.13,167744.29,3.136
ADS00001700,AD00100,2025-08-31,155611,5188,129,8473.4,83531.17,9.858
ADS00001701,AD00001,2025-07-17,75162,4665,343,3639.79,116376.66,31.9735
ADS00001702,AD00002,2025-06-23,87807,1942,73,734.69,38964.29,53.035
ADS00001703,AD00003,2025-10-03,150713,1693,104,4559.09,59123.45,12.9683
ADS00001704,AD00004,2026-06-13,96453,5438,504,10752.84,71253.69,6.6265
ADS00001705,AD00005,2026-01-15,168825,9918,1146,39149.04,252730.61,6.4556
ADS00001706,AD00006,2025-02-03,62128,3815,547,1877.92,234012.18,124.6124
ADS00001707,AD00007,2026-07-31,137966,4591,650,12265.49,225331.64,18.3712
ADS00001708,AD00008,2026-08-22,115074,7990,501,8888.74,152831.51,17.1938
ADS00001709,AD00009,2026-07-08,142838,10410,831,13509.33,52903.64,3.9161
ADS00001710,AD00010,2026-08-02,14754,1170,158,4832.08,41045.4,8.4944
ADS00001711,AD00011,2025-06-17,45459,2751,54,8423.47,33810.22,4.0138
ADS00001712,AD00012,2026-08-03,84036,2363,52,11020.67,16658.04,1.5115
ADS00001713,AD00013,2026-03-03,6092,223,11,648.1,868.51,1.3401
ADS00001714,AD00014,2026-07-15,55589,3217,333,9828.12,207359.97,21.0986
ADS00001715,AD00015,2026-06-06,146182,8708,871,4116.73,578440.43,140.5097
ADS00001716,AD00016,2025-03-03,160955,6588,974,5801.45,220116.6,37.9417
ADS00001717,AD00017,2025-04-19,170922,10795,326,45870.83,76142.84,1.6599
ADS00001718,AD00018,2026-05-21,15615,232,26,560.71,9198.0,16.4042
ADS00001719,AD00019,2025-08-03,66108,2371,196,7152.99,120364.31,16.8271
ADS00001720,AD00020,2026-05-03,97970,5549,774,15943.76,157381.21,9.871
ADS00001721,AD00021,2025-10-01,82578,1570,228,3892.29,15007.72,3.8558
ADS00001722,AD00022,2026-06-02,133041,4416,198,15345.13,91129.23,5.9386
ADS00001723,AD00023,2025-06-01,99334,1669,138,4201.19,25435.71,6.0544
ADS00001724,AD00024,2026-07-29,1547,86,6,273.01,676.12,2.4765
ADS00001725,AD00025,2025-01-24,52326,918,112,1289.75,27726.69,21.4977
ADS00001726,AD00026,2026-02-07,46583,1909,251,4583.31,133004.58,29.0193
ADS00001727,AD00027,2025-11-24,85678,6406,933,4994.87,71692.71,14.3533
ADS00001728,AD00028,2025-05-23,140175,2383,307,8555.57,180569.26,21.1055
ADS00001729,AD00029,2025-12-03,107502,2488,366,3155.52,44329.31,14.0482
ADS00001730,AD00030,2025-04-05,143344,2298,152,1543.0,74394.49,48.2142
ADS00001731,AD00031,2025-04-16,89032,5281,293,21518.19,163867.45,7.6153
ADS00001732,AD00032,2026-08-18,65545,4426,515,10557.5,30931.58,2.9298
ADS00001733,AD00033,2026-02-15,66531,541,19,1338.67,12091.87,9.0327
ADS00001734,AD00034,2025-05-22,37221,1851,237,3369.13,83760.06,24.861
