movement_id,sku_id,warehouse_id,movement_type,quantity_delta,occurred_at,reference_no,source_system
IM00002017,SKU0002012,W008,sale_out,-29,2025-10-21 06:39:55,REF00013665,purchase
IM00002018,SKU0002828,W011,transfer_in,69,2025-01-08 11:40:19,REF00014102,warehouse
IM00002019,SKU0000947,W005,sale_out,-38,2026-06-29 14:08:47,REF00011442,order
IM00002020,SKU0001515,W001,sale_out,-62,2025-02-05 14:14:50,REF00001709,purchase
IM00002021,SKU0001476,W004,sale_out,-61,2025-12-18 01:04:54,REF00014334,system
IM00002022,SKU0000067,W003,sale_out,-59,2026-01-30 13:21:59,REF00005798,purchase
IM00002023,SKU0000656,W015,purchase_in,34,2026-03-31 19:25:36,REF00000303,order
IM00002024,SKU0002477,W007,transfer_out,-50,2026-01-12 01:45:54,REF00008609,purchase
IM00002025,SKU0000909,W016,sale_out,-23,2025-06-17 15:11:58,REF00014258,warehouse
IM00002026,SKU0001395,W003,purchase_in,62,2025-12-24 20:05:07,REF00012676,order
IM00002027,SKU0000024,W006,return_in,65,2025-03-15 02:00:11,REF00002950,purchase
IM00002028,SKU0001412,W007,purchase_in,41,2025-05-08 05:08:48,REF00000105,order
IM00002029,SKU0001503,W008,transfer_out,-44,2025-01-10 16:17:32,REF00011382,order
IM00002030,SKU0002781,W016,transfer_in,25,2025-02-14 00:50:11,REF00012882,order
IM00002031,SKU0002841,W005,sale_out,-51,2026-04-02 12:46:08,REF00010915,order
IM00002032,SKU0000417,W009,sale_out,-11,2025-12-15 04:18:32,REF00014199,warehouse
IM00002033,SKU0000331,W004,adjustment,37,2025-09-07 01:13:24,REF00013450,purchase
IM00002034,SKU0000128,W011,purchase_in,10,2026-02-12 19:42:48,REF00000631,order
IM00002035,SKU0003000,W005,sale_out,-36,2026-07-19 21:56:27,REF00014764,order
IM00002036,SKU0000681,W008,sale_out,-3,2026-02-05 03:41:14,REF00012866,warehouse
IM00002037,SKU0000640,W001,purchase_in,34,2026-03-27 00:07:56,REF00003579,system
IM00002038,SKU0000248,W010,sale_out,-61,2025-04-02 14:57:51,REF00000519,system
IM00002039,SKU0001578,W005,sale_out,-68,2025-11-26 11:16:00,REF00013348,order
IM00002040,SKU0001867,W005,purchase_in,24,2025-04-12 12:23:36,REF00000879,purchase
IM00002041,SKU0000842,W016,purchase_in,36,2026-07-17 02:05:52,REF00007590,system
IM00002042,SKU0001769,W008,sale_out,-3,2025-05-28 12:41:02,REF00008920,purchase
IM00002043,SKU0001054,W010,adjustment,78,2026-08-17 02:12:36,REF00000718,system
IM00002044,SKU0002011,W003,purchase_in,41,2026-04-10 00:44:24,REF00004766,warehouse
IM00002045,SKU0001291,W010,sale_out,-21,2025-09-26 23:12:13,REF00009653,order
IM00002046,SKU0002355,W015,purchase_in,32,2025-04-07 18:10:13,REF00005679,order
IM00002047,SKU0002488,W011,transfer_out,-77,2025-04-02 07:33:06,REF00004244,purchase
IM00002048,SKU0002909,W015,adjustment,18,2025-03-20 20:16:50,REF00011148,warehouse
IM00002049,SKU0002655,W012,sale_out,-60,2025-02-13 19:55:13,REF00008898,order
IM00002050,SKU0000061,W015,purchase_in,45,2025-04-13 04:04:35,REF00009018,purchase
IM00002051,SKU0002607,W004,sale_out,-15,2025-01-27 09:50:34,REF00005733,warehouse
IM00002052,SKU0001198,W011,sale_out,-9,2025-06-26 07:42:54,REF00003320,order
IM00002053,SKU0002578,W011,sale_out,-22,2026-02-21 13:01:54,REF00012247,purchase
IM00002054,SKU0000340,W008,purchase_in,20,2025-02-11 22:00:44,REF00006796,order
IM00002055,SKU0002775,W009,transfer_in,77,2025-08-10 07:09:45,REF00008255,order
IM00002056,SKU0001150,W003,sale_out,-25,2026-07-21 23:32:59,REF00014282,warehouse
IM00002057,SKU0001781,W015,sale_out,-16,2025-02-21 00:28:59,REF00004920,order
IM00002058,SKU0000334,W005,sale_out,-20,2026-06-02 05:57:20,REF00006695,order
IM00002059,SKU0001626,W016,purchase_in,48,2025-04-05 21:00:54,REF00000063,system
IM00002060,SKU0002510,W005,sale_out,-36,2025-05-14 09:34:44,REF00011075,system
IM00002061,SKU0002690,W004,sale_out,-61,2025-01-20 19:05:10,REF00004307,system
IM00002062,SKU0000840,W013,sale_out,-49,2025-11-06 10:11:26,REF00014533,order
IM00002063,SKU0000756,W006,sale_out,-13,2026-02-05 02:37:49,REF00009839,order
IM00002064,SKU0000117,W016,transfer_in,48,2025-03-22 18:57:15,REF00003288,order
IM00002065,SKU0002132,W006,sale_out,-75,2026-07-31 04:45:48,REF00013664,order
IM00002066,SKU0000307,W016,purchase_in,28,2026-03-02 09:16:21,REF00006018,purchase
IM00002067,SKU0000060,W011,purchase_in,6,2025-04-25 16:10:29,REF00014302,warehouse
IM00002068,SKU0000469,W003,sale_out,-20,2026-07-24 23:51:00,REF00010015,warehouse
IM00002069,SKU0000206,W009,return_in,66,2025-07-07 04:33:04,REF00008179,warehouse
IM00002070,SKU0002586,W009,sale_out,-66,2025-04-09 20:45:00,REF00005203,order
IM00002071,SKU0001005,W005,transfer_in,59,2025-02-25 10:19:11,REF00001772,warehouse
IM00002072,SKU0001622,W005,purchase_in,7,2026-06-13 06:17:13,REF00007904,system
IM00002073,SKU0002553,W014,return_in,48,2026-04-14 21:15:59,REF00014173,order
IM00002074,SKU0000461,W003,sale_out,-7,2026-01-19 04:08:55,REF00004217,order
IM00002075,SKU0001602,W010,purchase_in,70,2025-01-23 19:15:00,REF00005960,system
IM00002076,SKU0001485,W008,adjustment,23,2026-07-10 02:33:36,REF00012408,order
IM00002077,SKU0002144,W012,sale_out,-22,2025-08-03 23:05:01,REF00005981,order
IM00002078,SKU0000755,W012,sale_out,-67,2026-05-20 17:45:54,REF00000236,purchase
IM00002079,SKU0002374,W011,sale_out,-23,2026-01-13 07:34:28,REF00007244,warehouse
IM00002080,SKU0002168,W006,sale_out,-30,2026-06-25 20:16:56,REF00001752,order
IM00002081,SKU0001638,W003,sale_out,-23,2026-07-18 18:11:35,REF00002483,order
IM00002082,SKU0000161,W006,sale_out,-22,2025-08-20 11:10:31,REF00010959,order
IM00002083,SKU0001132,W005,sale_out,-38,2025-04-15 23:46:00,REF00009011,order
IM00002084,SKU0002400,W016,sale_out,-76,2025-01-14 02:21:31,REF00011918,order
IM00002085,SKU0002163,W014,sale_out,-40,2025-08-24 13:41:25,REF00009105,order
IM00002086,SKU0002790,W006,adjustment,49,2026-03-31 22:48:00,REF00010055,order
IM00002087,SKU0001846,W016,adjustment,2,2025-06-19 07:13:10,REF00004292,purchase
IM00002088,SKU0001974,W016,return_in,71,2025-01-07 02:36:31,REF00000941,order
IM00002089,SKU0002280,W013,sale_out,-36,2025-01-15 23:32:11,REF00003851,purchase
IM00002090,SKU0000553,W016,adjustment,45,2025-03-17 08:57:50,REF00004238,order
IM00002091,SKU0001958,W016,return_in,63,2025-07-22 09:25:26,REF00007096,order
IM00002092,SKU0001515,W001,adjustment,38,2026-04-20 19:53:43,REF00011495,warehouse
IM00002093,SKU0002131,W001,sale_out,-19,2026-07-17 04:33:15,REF00005702,purchase
IM00002094,SKU0000618,W013,purchase_in,59,2025-01-28 21:15:57,REF00001753,warehouse
IM00002095,SKU0001374,W016,sale_out,-69,2025-02-11 08:09:03,REF00003044,order
IM00002096,SKU0000879,W001,adjustment,3,2025-02-26 18:00:11,REF00014919,warehouse
IM00002097,SKU0000789,W013,purchase_in,80,2025-01-10 01:48:57,REF00007191,order
IM00002098,SKU0002415,W016,purchase_in,23,2026-05-20 00:32:35,REF00002595,order
IM00002099,SKU0000070,W001,purchase_in,27,2026-07-17 13:39:53,REF00014764,warehouse
IM00002100,SKU0002585,W005,purchase_in,79,2026-08-12 09:11:14,REF00013124,order
IM00002101,SKU0002837,W002,sale_out,-6,2026-06-08 20:38:59,REF00007162,warehouse
IM00002102,SKU0001702,W008,sale_out,-56,2026-01-09 02:07:44,REF00003607,order
IM00002103,SKU0000457,W016,transfer_out,-27,2025-07-24 12:39:52,REF00011020,purchase
IM00002104,SKU0002623,W003,sale_out,-39,2026-07-16 07:55:22,REF00009151,purchase
IM00002105,SKU0002044,W001,purchase_in,10,2026-07-07 17:42:42,REF00007543,order
IM00002106,SKU0001367,W012,sale_out,-48,2025-10-12 02:19:07,REF00007372,warehouse
IM00002107,SKU0002009,W005,transfer_in,3,2025-09-15 02:29:27,REF00003450,purchase
IM00002108,SKU0000393,W013,sale_out,-28,2025-11-06 01:53:04,REF00003283,order
IM00002109,SKU0002723,W010,return_in,28,2025-02-22 22:47:23,REF00007841,order
IM00002110,SKU0002225,W003,return_in,27,2025-10-20 07:54:21,REF00001007,order
IM00002111,SKU0000615,W001,sale_out,-27,2026-01-01 14:56:42,REF00001221,order
IM00002112,SKU0001051,W011,sale_out,-37,2025-12-09 08:21:41,REF00013936,order
IM00002113,SKU0000334,W005,sale_out,-69,2026-04-10 18:13:00,REF00011778,order
IM00002114,SKU0002303,W004,purchase_in,49,2025-03-10 17:18:05,REF00008121,order
IM00002115,SKU0001503,W008,purchase_in,52,2025-11-16 20:38:41,REF00006161,order
IM00002116,SKU0002835,W013,sale_out,-51,2026-07-07 12:06:48,REF00001949,order
IM00002117,SKU0000148,W003,sale_out,-25,2026-03-27 22:31:42,REF00013670,order
IM00002118,SKU0001231,W016,purchase_in,42,2025-11-17 03:13:02,REF00006740,order
IM00002119,SKU0000768,W002,transfer_in,51,2025-08-09 04:37:15,REF00009897,order
IM00002120,SKU0001948,W006,return_in,22,2025-02-07 22:01:27,REF00013903,order
IM00002121,SKU0000064,W006,return_in,44,2025-08-09 18:44:53,REF00001746,warehouse
IM00002122,SKU0000588,W008,sale_out,-10,2026-03-14 01:20:04,REF00003992,order
IM00002123,SKU0001468,W016,transfer_in,7,2026-04-10 02:49:11,REF00005140,order
IM00002124,SKU0001989,W013,return_in,22,2026-05-06 05:29:37,REF00004983,system
IM00002125,SKU0001700,W001,purchase_in,65,2026-01-29 09:23:12,REF00011326,purchase
IM00002126,SKU0000648,W005,adjustment,16,2025-07-24 05:53:13,REF00012053,purchase
IM00002127,SKU0002712,W011,sale_out,-25,2026-02-10 15:14:34,REF00007535,order
IM00002128,SKU0001386,W008,sale_out,-77,2026-02-16 19:16:50,REF00004211,order
IM00002129,SKU0000216,W002,purchase_in,39,2026-06-09 01:38:50,REF00007848,order
IM00002130,SKU0000504,W015,purchase_in,34,2026-02-08 05:41:15,REF00007328,order
IM00002131,SKU0002309,W001,purchase_in,57,2025-04-10 04:22:56,REF00012064,warehouse
IM00002132,SKU0000251,W009,sale_out,-36,2025-02-09 18:30:46,REF00014951,order
IM00002133,SKU0000192,W005,sale_out,-44,2025-02-18 11:48:28,REF00014203,order
IM00002134,SKU0001211,W010,purchase_in,28,2025-02-10 08:24:59,REF00001605,order
IM00002135,SKU0002856,W008,sale_out,-72,2025-09-27 11:32:30,REF00006728,purchase
IM00002136,SKU0000840,W013,purchase_in,6,2026-03-08 11:00:22,REF00001389,order
IM00002137,SKU0002425,W013,sale_out,-73,2025-09-18 01:56:19,REF00008999,system
IM00002138,SKU0000118,W009,purchase_in,79,2025-10-20 18:18:39,REF00008250,warehouse
IM00002139,SKU0000480,W006,purchase_in,26,2025-10-27 03:59:50,REF00010967,purchase
IM00002140,SKU0001559,W016,purchase_in,40,2026-07-02 13:48:44,REF00014974,order
IM00002141,SKU0000085,W001,transfer_in,68,2025-04-20 07:48:32,REF00002340,purchase
IM00002142,SKU0002353,W005,sale_out,-9,2025-06-07 14:40:16,REF00002061,warehouse
IM00002143,SKU0000393,W013,sale_out,-53,2026-06-22 01:58:10,REF00008213,order
IM00002144,SKU0002755,W002,purchase_in,56,2026-04-17 08:12:12,REF00003299,order
IM00002145,SKU0001028,W011,return_in,45,2025-11-08 04:52:24,REF00011471,order
IM00002146,SKU0001870,W003,sale_out,-69,2025-07-03 03:21:07,REF00009390,system
IM00002147,SKU0002749,W005,purchase_in,55,2026-08-16 20:04:35,REF00005108,order
IM00002148,SKU0002441,W002,adjustment,49,2025-08-15 03:15:54,REF00003427,order
IM00002149,SKU0001013,W007,sale_out,-74,2025-02-02 08:08:56,REF00004580,purchase
IM00002150,SKU0001788,W002,transfer_out,-25,2026-01-29 05:11:02,REF00000244,order
IM00002151,SKU0000693,W008,purchase_in,71,2026-03-01 00:38:30,REF00009208,order
IM00002152,SKU0000918,W001,adjustment,57,2025-01-21 15:54:44,REF00001735,order
IM00002153,SKU0000745,W013,sale_out,-74,2025-11-03 10:14:35,REF00006004,purchase
IM00002154,SKU0001033,W016,sale_out,-68,2025-06-09 02:46:46,REF00008964,order
IM00002155,SKU0000684,W010,sale_out,-21,2025-11-10 00:50:58,REF00012209,warehouse
IM00002156,SKU0000830,W004,sale_out,-46,2025-06-03 23:23:17,REF00011315,order
IM00002157,SKU0001484,W002,sale_out,-76,2025-05-20 11:21:42,REF00001520,order
IM00002158,SKU0002176,W010,sale_out,-79,2025-03-09 04:14:55,REF00007798,order
IM00002159,SKU0002195,W011,sale_out,-61,2025-05-31 17:35:10,REF00010797,order
IM00002160,SKU0000035,W008,sale_out,-11,2026-05-06 22:54:33,REF00000747,order
IM00002161,SKU0002566,W011,adjustment,25,2025-06-26 12:04:26,REF00008335,warehouse
IM00002162,SKU0002135,W002,sale_out,-64,2025-08-29 16:55:45,REF00012531,order
IM00002163,SKU0001941,W008,sale_out,-72,2025-08-08 23:11:22,REF00002128,order
IM00002164,SKU0002373,W006,sale_out,-68,2025-06-25 22:30:29,REF00011114,system
IM00002165,SKU0002820,W007,sale_out,-10,2025-09-29 07:47:18,REF00002985,warehouse
IM00002166,SKU0000463,W014,purchase_in,8,2025-06-09 04:50:59,REF00006387,order
IM00002167,SKU0002260,W016,purchase_in,11,2025-12-16 18:18:38,REF00012290,warehouse
IM00002168,SKU0000053,W010,purchase_in,22,2025-10-31 07:14:51,REF00010826,order
IM00002169,SKU0000632,W015,purchase_in,72,2025-02-25 12:00:00,REF00007607,order
IM00002170,SKU0000627,W006,adjustment,13,2025-10-25 08:59:44,REF00000118,order
IM00002171,SKU0002197,W005,sale_out,-26,2025-06-21 19:48:36,REF00014456,order
IM00002172,SKU0000357,W004,sale_out,-64,2025-02-22 22:14:13,REF00012113,system
IM00002173,SKU0000657,W006,return_in,1,2025-02-13 11:26:53,REF00000951,order
IM00002174,SKU0000144,W014,purchase_in,13,2025-08-22 21:22:17,REF00000186,warehouse
IM00002175,SKU0002311,W006,transfer_out,-64,2025-10-17 14:58:34,REF00005636,purchase
IM00002176,SKU0002118,W011,sale_out,-6,2026-01-22 13:15:33,REF00002363,system
IM00002177,SKU0001376,W009,transfer_in,50,2026-01-19 17:00:01,REF00009108,order
IM00002178,SKU0002870,W007,sale_out,-34,2025-12-17 20:42:46,REF00003762,order
IM00002179,SKU0001834,W013,sale_out,-45,2025-09-20 13:29:45,REF00006268,system
IM00002180,SKU0002469,W008,purchase_in,63,2026-01-15 07:32:56,REF00010913,purchase
IM00002181,SKU0002295,W008,sale_out,-19,2025-02-09 14:12:49,REF00006835,order
IM00002182,SKU0002099,W002,purchase_in,35,2026-06-02 21:39:20,REF00014687,warehouse
IM00002183,SKU0000909,W016,purchase_in,63,2025-01-28 14:11:26,REF00013515,order
IM00002184,SKU0001565,W013,purchase_in,74,2025-11-11 14:08:45,REF00001919,purchase
IM00002185,SKU0002342,W002,return_in,34,2026-03-09 00:29:21,REF00014012,warehouse
IM00002186,SKU0002421,W014,sale_out,-63,2025-06-03 23:52:36,REF00006025,warehouse
IM00002187,SKU0002758,W014,purchase_in,26,2025-02-26 09:39:40,REF00005231,order
IM00002188,SKU0002250,W010,purchase_in,15,2026-01-12 01:39:39,REF00010519,order
IM00002189,SKU0001406,W013,adjustment,46,2025-04-27 19:30:19,REF00009996,order
IM00002190,SKU0001815,W015,sale_out,-35,2026-01-04 08:31:29,REF00009425,order
IM00002191,SKU0002942,W010,adjustment,32,2025-04-13 07:54:55,REF00010164,purchase
IM00002192,SKU0002136,W003,sale_out,-20,2025-08-19 14:45:35,REF00005842,warehouse
IM00002193,SKU0002340,W010,sale_out,-70,2025-06-14 01:04:10,REF00005090,purchase
IM00002194,SKU0002462,W009,return_in,17,2025-12-14 21:21:34,REF00008818,warehouse
IM00002195,SKU0001826,W004,transfer_out,-28,2025-12-04 05:01:30,REF00001382,order
IM00002196,SKU0000801,W003,transfer_in,54,2025-07-22 08:45:50,REF00010686,purchase
IM00002197,SKU0002393,W003,sale_out,-4,2026-04-20 14:01:50,REF00012637,system
IM00002198,SKU0000841,W015,sale_out,-64,2026-05-11 14:19:19,REF00001327,order
IM00002199,SKU0001765,W009,purchase_in,13,2025-06-17 14:13:26,REF00008410,warehouse
IM00002200,SKU0001733,W003,return_in,40,2025-11-11 13:16:21,REF00002422,order
IM00002201,SKU0000103,W003,return_in,43,2025-06-04 20:04:06,REF00009625,order
IM00002202,SKU0001342,W011,purchase_in,3,2025-07-13 13:06:58,REF00004283,order
IM00002203,SKU0000797,W009,sale_out,-55,2026-06-12 17:11:58,REF00004694,order
IM00002204,SKU0001727,W004,sale_out,-43,2026-08-11 15:51:45,REF00007989,system
IM00002205,SKU0000552,W007,purchase_in,43,2025-11-03 20:09:17,REF00010695,order
IM00002206,SKU0000383,W013,sale_out,-21,2026-08-22 14:51:01,REF00001362,order
IM00002207,SKU0001923,W009,purchase_in,28,2025-10-25 06:56:12,REF00004232,order
IM00002208,SKU0002924,W011,return_in,32,2025-08-23 04:50:04,REF00005416,order
IM00002209,SKU0000838,W001,transfer_out,-17,2025-08-19 23:54:37,REF00011348,order
IM00002210,SKU0001138,W004,sale_out,-29,2025-03-13 02:41:59,REF00011273,warehouse
IM00002211,SKU0002590,W015,purchase_in,80,2025-04-23 13:43:52,REF00006108,purchase
IM00002212,SKU0001870,W003,sale_out,-76,2026-02-18 09:29:51,REF00002122,purchase
IM00002213,SKU0002111,W015,sale_out,-77,2025-09-19 07:15:56,REF00003185,purchase
IM00002214,SKU0002950,W016,sale_out,-75,2026-02-13 06:38:43,REF00010024,order
IM00002215,SKU0000905,W006,sale_out,-28,2025-03-18 10:13:14,REF00000104,order
IM00002216,SKU0000437,W006,transfer_out,-21,2026-06-02 05:11:20,REF00010709,order
IM00002217,SKU0000846,W014,purchase_in,33,2025-02-09 04:27:26,REF00005427,purchase
IM00002218,SKU0002315,W001,sale_out,-19,2026-08-18 10:16:02,REF00005661,order
IM00002219,SKU0000062,W015,purchase_in,24,2025-10-30 08:09:37,REF00006470,order
IM00002220,SKU0002081,W013,sale_out,-5,2025-12-29 20:10:06,REF00010269,order
IM00002221,SKU0000003,W016,purchase_in,49,2025-05-25 07:35:19,REF00005628,warehouse
IM00002222,SKU0000744,W003,adjustment,65,2026-07-17 16:07:00,REF00010842,order
IM00002223,SKU0001476,W004,sale_out,-47,2026-02-10 15:44:39,REF00000482,purchase
IM00002224,SKU0002461,W013,purchase_in,22,2025-08-04 22:59:01,REF00014813,order
IM00002225,SKU0001237,W001,sale_out,-43,2026-04-01 09:07:16,REF00006420,order
IM00002226,SKU0001727,W004,sale_out,-80,2025-02-03 11:17:44,REF00006766,purchase
IM00002227,SKU0000385,W005,purchase_in,55,2026-05-10 01:43:31,REF00008197,order
IM00002228,SKU0002895,W009,purchase_in,80,2026-01-12 08:29:26,REF00006313,order
IM00002229,SKU0000523,W003,sale_out,-30,2026-04-13 20:46:32,REF00012826,order
IM00002230,SKU0002940,W008,sale_out,-73,2025-06-18 18:59:07,REF00012757,order
IM00002231,SKU0001478,W003,sale_out,-22,2025-08-18 20:13:18,REF00005730,order
IM00002232,SKU0001307,W011,sale_out,-10,2025-04-11 20:31:45,REF00009670,order
IM00002233,SKU0000222,W005,sale_out,-70,2025-04-26 18:34:29,REF00012442,purchase
IM00002234,SKU0001135,W001,return_in,35,2025-11-01 20:49:21,REF00013961,order
IM00002235,SKU0002039,W002,purchase_in,6,2025-04-12 04:03:55,REF00003803,purchase
IM00002236,SKU0001196,W006,sale_out,-2,2025-04-12 14:46:04,REF00000585,order
IM00002237,SKU0000531,W007,sale_out,-48,2026-04-25 17:29:55,REF00001023,warehouse
IM00002238,SKU0001628,W010,transfer_in,15,2025-05-28 04:03:46,REF00010408,purchase
IM00002239,SKU0000580,W010,sale_out,-23,2026-07-12 08:10:49,REF00013890,system
IM00002240,SKU0001919,W007,sale_out,-71,2025-02-19 11:00:17,REF00010822,order
IM00002241,SKU0000172,W015,sale_out,-7,2025-06-04 23:14:11,REF00005585,order
IM00002242,SKU0001797,W015,sale_out,-7,2025-09-05 14:29:15,REF00012319,order
IM00002243,SKU0000885,W009,transfer_out,-71,2025-01-24 01:12:03,REF00008970,order
IM00002244,SKU0002891,W009,return_in,12,2026-03-23 21:45:02,REF00003054,system
IM00002245,SKU0002066,W010,transfer_in,55,2026-04-22 21:48:05,REF00007403,warehouse
IM00002246,SKU0001587,W010,sale_out,-73,2026-07-21 01:51:06,REF00013923,order
IM00002247,SKU0001374,W016,purchase_in,51,2025-05-18 05:54:27,REF00002677,order
IM00002248,SKU0000719,W008,transfer_in,2,2026-04-28 00:04:50,REF00006277,order
IM00002249,SKU0001814,W009,sale_out,-70,2026-07-12 16:28:12,REF00006386,system
IM00002250,SKU0002365,W012,sale_out,-51,2026-05-13 10:25:35,REF00008767,purchase
IM00002251,SKU0001859,W007,purchase_in,32,2025-04-27 07:41:30,REF00006677,purchase
IM00002252,SKU0001961,W011,sale_out,-54,2026-06-21 04:59:34,REF00014061,order
IM00002253,SKU0002320,W011,purchase_in,60,2025-09-07 22:20:48,REF00006074,system
IM00002254,SKU0001937,W006,purchase_in,52,2026-04-28 01:40:04,REF00007762,purchase
IM00002255,SKU0001362,W014,adjustment,79,2026-07-18 08:54:14,REF00003068,warehouse
IM00002256,SKU0002514,W002,sale_out,-25,2026-02-14 08:58:05,REF00010470,purchase
IM00002257,SKU0002404,W004,sale_out,-25,2025-09-05 00:20:39,REF00001357,order
IM00002258,SKU0002712,W011,purchase_in,66,2026-08-12 13:20:41,REF00010673,purchase
IM00002259,SKU0000941,W012,purchase_in,57,2025-05-06 01:12:52,REF00012269,order
IM00002260,SKU0002960,W015,sale_out,-24,2025-04-02 12:06:58,REF00005033,warehouse
IM00002261,SKU0002289,W010,sale_out,-55,2026-02-26 10:07:19,REF00013873,purchase
IM00002262,SKU0002219,W012,sale_out,-41,2025-05-08 03:14:19,REF00001379,order
IM00002263,SKU0001511,W007,purchase_in,16,2025-03-06 14:51:55,REF00008276,warehouse
IM00002264,SKU0002922,W016,sale_out,-57,2025-05-16 23:09:02,REF00003135,system
IM00002265,SKU0001476,W004,transfer_in,70,2025-01-08 20:10:26,REF00004172,order
IM00002266,SKU0000437,W006,purchase_in,28,2026-02-06 21:54:22,REF00003583,order
IM00002267,SKU0001137,W011,return_in,49,2026-04-27 14:18:14,REF00004630,system
IM00002268,SKU0001147,W009,sale_out,-60,2026-01-20 00:28:14,REF00014253,order
IM00002269,SKU0000606,W009,sale_out,-2,2026-04-18 09:25:14,REF00002984,order
IM00002270,SKU0002547,W016,sale_out,-65,2026-03-15 11:53:19,REF00005175,purchase
IM00002271,SKU0002346,W013,sale_out,-43,2025-12-29 22:44:16,REF00014512,purchase
IM00002272,SKU0001651,W005,sale_out,-51,2025-04-28 03:51:06,REF00013833,purchase
IM00002273,SKU0000479,W006,purchase_in,11,2025-06-15 13:45:27,REF00001185,warehouse
