purchase_item_id,purchase_order_id,sku_id,ordered_qty,received_qty,unit_cost,line_amount
POI0002213,PO000613,SKU0000305,498,498,688.54,342892.92
POI0002214,PO000614,SKU0001805,203,0,1739.67,353153.01
POI0002215,PO000615,SKU0002566,278,278,1773.51,493035.78
POI0002216,PO000616,SKU0002282,464,0,643.04,298370.56
POI0002217,PO000617,SKU0001345,390,390,1300.67,507261.3
POI0002218,PO000618,SKU0002182,184,184,1108.11,203892.24
POI0002219,PO000619,SKU0001609,119,119,1132.97,134823.43
POI0002220,PO000620,SKU0000748,316,316,23.89,7549.24
POI0002221,PO000621,SKU0000287,306,306,1723.88,527507.28
POI0002222,PO000622,SKU0001559,94,94,1307.82,122935.08
POI0002223,PO000623,SKU0002402,200,200,1433.41,286682.0
POI0002224,PO000624,SKU0001030,185,185,1416.19,261995.15
POI0002225,PO000625,SKU0000068,238,238,1113.28,264960.64
POI0002226,PO000626,SKU0000248,269,16,549.88,147917.72
POI0002227,PO000627,SKU0001298,229,31,1374.7,314806.3
POI0002228,PO000628,SKU0001023,108,89,818.47,88394.76
POI0002229,PO000629,SKU0000150,99,99,624.47,61822.53
POI0002230,PO000630,SKU0002161,121,121,943.55,114169.55
POI0002231,PO000631,SKU0000921,271,271,281.55,76300.05
POI0002232,PO000632,SKU0000903,34,34,977.22,33225.48
POI0002233,PO000633,SKU0001099,495,495,905.77,448356.15
POI0002234,PO000634,SKU0000816,375,236,24.15,9056.25
POI0002235,PO000635,SKU0001541,164,164,97.47,15985.08
POI0002236,PO000636,SKU0002183,205,205,1110.98,227750.9
POI0002237,PO000637,SKU0001454,279,0,469.12,130884.48
POI0002238,PO000638,SKU0001211,326,326,878.32,286332.32
POI0002239,PO000639,SKU0002301,88,88,1657.69,145876.72
POI0002240,PO000640,SKU0001236,311,0,505.44,157191.84
POI0002241,PO000641,SKU0002916,240,240,345.7,82968.0
POI0002242,PO000642,SKU0001186,322,8,2164.08,696833.76
POI0002243,PO000643,SKU0000504,88,88,371.0,32648.0
POI0002244,PO000644,SKU0000469,43,43,391.41,16830.63
POI0002245,PO000645,SKU0001382,248,248,1334.78,331025.44
POI0002246,PO000646,SKU0002046,356,356,269.23,95845.88
POI0002247,PO000647,SKU0001070,218,218,927.44,202181.92
POI0002248,PO000648,SKU0002688,261,261,1045.5,272875.5
POI0002249,PO000649,SKU0001596,189,189,81.63,15428.07
POI0002250,PO000650,SKU0002156,279,279,1630.57,454929.03
POI0002251,PO000651,SKU0002717,440,440,1128.43,496509.2
POI0002252,PO000652,SKU0002301,201,201,1669.96,335661.96
POI0002253,PO000653,SKU0002825,192,0,1934.6,371443.2
POI0002254,PO000654,SKU0002294,55,13,1034.23,56882.65
POI0002255,PO000655,SKU0002953,376,82,612.9,230450.4
POI0002256,PO000656,SKU0000803,193,193,770.31,148669.83
POI0002257,PO000657,SKU0001461,127,127,1947.12,247284.24
POI0002258,PO000658,SKU0001237,413,0,323.72,133696.36
POI0002259,PO000659,SKU0000339,294,0,682.26,200584.44
POI0002260,PO000660,SKU0001881,416,416,1774.51,738196.16
POI0002261,PO000661,SKU0001177,98,0,1841.86,180502.28
POI0002262,PO000662,SKU0001635,32,32,1872.31,59913.92
POI0002263,PO000663,SKU0002456,106,106,628.62,66633.72
POI0002264,PO000664,SKU0000117,79,79,675.77,53385.83
POI0002265,PO000665,SKU0001902,20,17,399.12,7982.4
POI0002266,PO000666,SKU0000532,131,131,220.26,28854.06
POI0002267,PO000667,SKU0001661,386,386,234.88,90663.68
POI0002268,PO000668,SKU0002519,309,309,1036.67,320331.03
POI0002269,PO000669,SKU0001248,115,115,366.1,42101.5
POI0002270,PO000670,SKU0001623,167,0,1191.57,198992.19
POI0002271,PO000671,SKU0000035,431,431,1506.27,649202.37
POI0002272,PO000672,SKU0000614,183,183,1471.1,269211.3
POI0002273,PO000673,SKU0000191,443,443,702.33,311132.19
POI0002274,PO000674,SKU0002547,267,0,1652.93,441332.31
POI0002275,PO000675,SKU0001906,191,191,1471.83,281119.53
POI0002276,PO000676,SKU0001782,71,71,14.63,1038.73
POI0002277,PO000677,SKU0000687,279,232,955.58,266606.82
POI0002278,PO000678,SKU0001877,135,37,45.17,6097.95
POI0002279,PO000679,SKU0002124,60,60,516.36,30981.6
POI0002280,PO000680,SKU0001676,111,102,732.06,81258.66
POI0002281,PO000681,SKU0001664,471,471,1892.66,891442.86
POI0002282,PO000682,SKU0000182,235,235,1212.36,284904.6
POI0002283,PO000683,SKU0002068,384,384,941.13,361393.92
POI0002284,PO000684,SKU0000206,99,0,1413.57,139943.43
POI0002285,PO000685,SKU0001246,353,353,207.81,73356.93
POI0002286,PO000686,SKU0000615,89,64,1943.95,173011.55
POI0002287,PO000687,SKU0002268,331,331,1250.91,414051.21
POI0002288,PO000688,SKU0002034,156,156,718.09,112022.04
POI0002289,PO000689,SKU0000630,435,435,360.0,156600.0
POI0002290,PO000690,SKU0000302,229,225,2353.6,538974.4
POI0002291,PO000691,SKU0001565,349,0,1493.75,521318.75
POI0002292,PO000692,SKU0001140,305,305,709.79,216485.95
POI0002293,PO000693,SKU0001261,444,444,466.67,207201.48
POI0002294,PO000694,SKU0000554,295,295,1136.75,335341.25
POI0002295,PO000695,SKU0001336,482,482,1681.15,810314.3
POI0002296,PO000696,SKU0001664,411,411,2024.27,831974.97
POI0002297,PO000697,SKU0002931,20,20,531.01,10620.2
POI0002298,PO000698,SKU0002962,365,365,1813.25,661836.25
POI0002299,PO000699,SKU0000054,200,200,649.78,129956.0
POI0002300,PO000700,SKU0002965,68,68,2046.1,139134.8
POI0002301,PO000701,SKU0001902,402,0,393.21,158070.42
POI0002302,PO000702,SKU0000421,39,39,617.78,24093.42
POI0002303,PO000703,SKU0000997,445,445,453.39,201758.55
POI0002304,PO000704,SKU0000028,289,289,2028.2,586149.8
POI0002305,PO000705,SKU0000428,57,57,8.25,470.25
POI0002306,PO000706,SKU0000442,176,176,191.16,33644.16
POI0002307,PO000707,SKU0002973,431,431,438.56,189019.36
POI0002308,PO000708,SKU0002151,458,458,232.68,106567.44
POI0002309,PO000709,SKU0002659,156,156,844.58,131754.48
POI0002310,PO000710,SKU0001819,54,54,730.02,39421.08
POI0002311,PO000711,SKU0000846,268,0,415.96,111477.28
POI0002312,PO000712,SKU0000126,157,30,610.9,95911.3
POI0002313,PO000713,SKU0001100,123,123,974.48,119861.04
POI0002314,PO000714,SKU0002279,227,227,1226.0,278302.0
POI0002315,PO000715,SKU0001117,344,344,918.28,315888.32
POI0002316,PO000716,SKU0000771,418,418,1777.09,742823.62
POI0002317,PO000717,SKU0001739,303,303,1590.16,481818.48
POI0002318,PO000718,SKU0002743,155,105,1157.55,179420.25
POI0002319,PO000719,SKU0002915,58,58,325.94,18904.52
POI0002320,PO000720,SKU0001430,206,206,903.62,186145.72
POI0002321,PO000721,SKU0000682,462,462,198.92,91901.04
POI0002322,PO000722,SKU0000412,457,45,1367.82,625093.74
POI0002323,PO000723,SKU0000085,493,493,1505.04,741984.72
POI0002324,PO000724,SKU0002557,457,457,431.58,197232.06
POI0002325,PO000725,SKU0002642,314,314,1737.2,545480.8
POI0002326,PO000726,SKU0002066,260,260,2013.75,523575.0
POI0002327,PO000727,SKU0000768,39,39,121.89,4753.71
POI0002328,PO000728,SKU0001253,292,254,873.36,255021.12
POI0002329,PO000729,SKU0001084,473,0,80.92,38275.16
POI0002330,PO000730,SKU0002512,218,218,1054.59,229900.62
POI0002331,PO000731,SKU0002933,133,133,1741.76,231654.08
POI0002332,PO000732,SKU0001003,392,112,1518.6,595291.2
POI0002333,PO000733,SKU0001973,27,0,1209.24,32649.48
POI0002334,PO000734,SKU0000136,401,401,503.56,201927.56
POI0002335,PO000735,SKU0000735,98,98,782.45,76680.1
POI0002336,PO000736,SKU0000922,192,192,178.81,34331.52
POI0002337,PO000737,SKU0001103,116,0,868.41,100735.56
POI0002338,PO000738,SKU0000124,254,254,1550.71,393880.34
POI0002339,PO000739,SKU0002949,260,260,2299.85,597961.0
POI0002340,PO000740,SKU0001501,445,445,1920.01,854404.45
POI0002341,PO000741,SKU0000229,207,207,1628.49,337097.43
POI0002342,PO000742,SKU0000192,124,47,491.29,60919.96
POI0002343,PO000743,SKU0001383,292,292,202.88,59240.96
POI0002344,PO000744,SKU0001108,365,205,2067.93,754794.45
POI0002345,PO000745,SKU0000205,346,346,1034.32,357874.72
POI0002346,PO000746,SKU0002611,193,193,867.95,167514.35
POI0002347,PO000747,SKU0000318,120,120,636.44,76372.8
POI0002348,PO000748,SKU0000062,193,193,1887.15,364219.95
POI0002349,PO000749,SKU0001413,304,0,311.42,94671.68
POI0002350,PO000750,SKU0000430,241,241,1715.25,413375.25
POI0002351,PO000751,SKU0002737,282,182,212.76,59998.32
POI0002352,PO000752,SKU0002004,262,262,1793.66,469938.92
POI0002353,PO000753,SKU0000336,139,139,547.88,76155.32
POI0002354,PO000754,SKU0002305,73,0,372.71,27207.83
POI0002355,PO000755,SKU0001472,307,307,1558.56,478477.92
POI0002356,PO000756,SKU0001987,331,331,39.98,13233.38
POI0002357,PO000757,SKU0000619,318,188,15.6,4960.8
POI0002358,PO000758,SKU0002759,340,0,2109.6,717264.0
POI0002359,PO000759,SKU0000779,158,0,1654.91,261475.78
POI0002360,PO000760,SKU0002103,82,0,19.89,1630.98
POI0002361,PO000761,SKU0000470,368,27,362.49,133396.32
POI0002362,PO000762,SKU0001867,461,461,1471.06,678158.66
POI0002363,PO000763,SKU0001804,164,75,1148.71,188388.44
POI0002364,PO000764,SKU0001848,495,495,1341.75,664166.25
POI0002365,PO000765,SKU0001191,39,39,103.51,4036.89
POI0002366,PO000766,SKU0001842,262,262,1281.31,335703.22
POI0002367,PO000767,SKU0001562,249,249,89.58,22305.42
POI0002368,PO000768,SKU0001681,280,280,1636.62,458253.6
POI0002369,PO000769,SKU0001381,258,62,1244.47,321073.26
POI0002370,PO000770,SKU0000067,384,0,1223.25,469728.0
POI0002371,PO000771,SKU0002022,152,152,895.22,136073.44
POI0002372,PO000772,SKU0000742,396,396,816.34,323270.64
POI0002373,PO000773,SKU0001619,271,271,2010.58,544867.18
POI0002374,PO000774,SKU0000432,383,383,1477.87,566024.21
POI0002375,PO000775,SKU0001878,306,306,48.53,14850.18
POI0002376,PO000776,SKU0000829,87,87,1290.63,112284.81
POI0002377,PO000777,SKU0000189,263,263,1087.33,285967.79
POI0002378,PO000778,SKU0001514,66,66,313.82,20712.12
POI0002379,PO000779,SKU0001094,232,232,1256.34,291470.88
POI0002380,PO000780,SKU0000206,427,427,1320.61,563900.47
POI0002381,PO000781,SKU0002356,310,310,1209.36,374901.6
POI0002382,PO000782,SKU0001716,350,0,914.03,319910.5
POI0002383,PO000783,SKU0001452,421,421,588.69,247838.49
POI0002384,PO000784,SKU0000989,344,344,688.3,236775.2
POI0002385,PO000785,SKU0000589,348,348,2035.58,708381.84
POI0002386,PO000786,SKU0002552,226,226,1196.44,270395.44
POI0002387,PO000787,SKU0001783,181,181,1623.48,293849.88
POI0002388,PO000788,SKU0001296,486,486,1310.18,636747.48
POI0002389,PO000789,SKU0001429,335,335,951.58,318779.3
POI0002390,PO000790,SKU0000347,102,102,1281.43,130705.86
POI0002391,PO000791,SKU0000028,105,105,2025.22,212648.1
POI0002392,PO000792,SKU0000033,36,36,773.44,27843.84
POI0002393,PO000793,SKU0002594,215,215,1644.78,353627.7
POI0002394,PO000794,SKU0000558,263,263,729.19,191776.97
POI0002395,PO000795,SKU0002055,148,148,816.4,120827.2
POI0002396,PO000796,SKU0001068,403,403,92.48,37269.44
POI0002397,PO000797,SKU0000297,306,306,474.38,145160.28
POI0002398,PO000798,SKU0001560,28,28,1043.89,29228.92
POI0002399,PO000799,SKU0001431,105,105,496.87,52171.35
POI0002400,PO000800,SKU0001712,425,425,799.75,339893.75
POI0002401,PO000001,SKU0001506,328,328,710.16,232932.48
POI0002402,PO000002,SKU0000122,282,282,1667.39,470203.98
POI0002403,PO000003,SKU0001492,316,316,1010.22,319229.52
POI0002404,PO000004,SKU0002826,156,156,1441.01,224797.56
POI0002405,PO000005,SKU0002534,67,67,257.4,17245.8
POI0002406,PO000006,SKU0002002,376,376,551.84,207491.84
POI0002407,PO000007,SKU0002773,230,230,278.5,64055.0
POI0002408,PO000008,SKU0002305,397,397,380.39,151014.83
POI0002409,PO000009,SKU0002637,287,287,847.54,243243.98
POI0002410,PO000010,SKU0000661,402,261,2003.83,805539.66
POI0002411,PO000011,SKU0001573,228,228,314.5,71706.0
POI0002412,PO000012,SKU0000785,195,195,517.37,100887.15
POI0002413,PO000013,SKU0002593,127,127,1636.38,207820.26
POI0002414,PO000014,SKU0001671,63,0,1795.49,113115.87
POI0002415,PO000015,SKU0001886,412,412,613.09,252593.08
POI0002416,PO000016,SKU0002910,418,418,1974.35,825278.3
POI0002417,PO000017,SKU0001568,423,423,788.21,333412.83
POI0002418,PO000018,SKU0002690,129,129,909.53,117329.37
POI0002419,PO000019,SKU0000936,436,0,136.08,59330.88
POI0002420,PO000020,SKU0000531,113,113,244.67,27647.71
POI0002421,PO000021,SKU0000840,298,298,311.82,92922.36
POI0002422,PO000022,SKU0001611,143,0,1485.28,212395.04
POI0002423,PO000023,SKU0000420,22,22,2079.76,45754.72
POI0002424,PO000024,SKU0002613,470,0,606.14,284885.8
POI0002425,PO000025,SKU0000739,385,385,358.24,137922.4
POI0002426,PO000026,SKU0002159,39,0,1278.71,49869.69
POI0002427,PO000027,SKU0001244,300,300,349.65,104895.0
POI0002428,PO000028,SKU0002265,44,44,836.27,36795.88
POI0002429,PO000029,SKU0001445,426,0,723.73,308308.98
POI0002430,PO000030,SKU0001573,66,66,325.21,21463.86
POI0002431,PO000031,SKU0002090,312,0,671.21,209417.52
POI0002432,PO000032,SKU0001172,180,170,290.94,52369.2
POI0002433,PO000033,SKU0000444,77,77,326.86,25168.22
POI0002434,PO000034,SKU0000569,272,0,2014.45,547930.4
POI0002435,PO000035,SKU0001825,454,454,635.84,288671.36
POI0002436,PO000036,SKU0002704,41,41,217.5,8917.5
POI0002437,PO000037,SKU0000832,398,0,832.98,331526.04
POI0002438,PO000038,SKU0000632,96,96,997.86,95794.56
POI0002439,PO000039,SKU0001951,200,200,1643.43,328686.0
POI0002440,PO000040,SKU0002454,175,0,76.37,13364.75
POI0002441,PO000041,SKU0001368,292,0,324.15,94651.8
POI0002442,PO000042,SKU0002521,475,0,1418.7,673882.5
POI0002443,PO000043,SKU0001420,290,0,1398.17,405469.3
POI0002444,PO000044,SKU0000939,53,48,2382.51,126273.03
POI0002445,PO000045,SKU0000441,491,491,194.29,95396.39
POI0002446,PO000046,SKU0002691,393,393,558.92,219655.56
POI0002447,PO000047,SKU0002226,120,120,1389.03,166683.6
POI0002448,PO000048,SKU0002933,365,365,1776.12,648283.8
POI0002449,PO000049,SKU0002004,50,50,1701.07,85053.5
POI0002450,PO000050,SKU0000918,274,274,649.02,177831.48
POI0002451,PO000051,SKU0002495,488,488,1474.93,719765.84
POI0002452,PO000052,SKU0002497,45,45,1346.58,60596.1
POI0002453,PO000053,SKU0000430,312,312,1754.83,547506.96
POI0002454,PO000054,SKU0001595,249,249,76.86,19138.14
POI0002455,PO000055,SKU0000651,65,65,1309.69,85129.85
POI0002456,PO000056,SKU0002636,454,454,1034.48,469653.92
POI0002457,PO000057,SKU0002389,241,241,604.03,145571.23
POI0002458,PO000058,SKU0002838,455,455,2392.49,1088582.95
POI0002459,PO000059,SKU0002462,267,267,178.68,47707.56
POI0002460,PO000060,SKU0002437,255,255,563.21,143618.55
POI0002461,PO000061,SKU0000273,160,160,1000.33,160052.8
POI0002462,PO000062,SKU0002784,476,476,840.45,400054.2
POI0002463,PO000063,SKU0002961,54,54,1531.48,82699.92
POI0002464,PO000064,SKU0002044,231,231,455.36,105188.16
POI0002465,PO000065,SKU0000963,286,286,207.45,59330.7
POI0002466,PO000066,SKU0001840,194,194,613.1,118941.4
POI0002467,PO000067,SKU0001191,32,32,110.1,3523.2
POI0002468,PO000068,SKU0000747,395,395,27.71,10945.45
POI0002469,PO000069,SKU0002120,207,207,1011.43,209366.01
POI0002470,PO000070,SKU0000466,290,290,1739.4,504426.0
POI0002471,PO000071,SKU0001875,67,67,665.16,44565.72
POI0002472,PO000072,SKU0001418,65,0,628.44,40848.6
POI0002473,PO000073,SKU0001442,278,278,54.75,15220.5
POI0002474,PO000074,SKU0002302,162,162,1589.65,257523.3
POI0002475,PO000075,SKU0002465,134,134,72.53,9719.02
POI0002476,PO000076,SKU0000211,324,324,1631.75,528687.0
POI0002477,PO000077,SKU0001558,496,496,1087.91,539603.36
POI0002478,PO000078,SKU0001154,284,284,1268.37,360217.08
POI0002479,PO000079,SKU0002717,54,54,1148.21,62003.34
POI0002480,PO000080,SKU0002241,188,188,1043.73,196221.24
POI0002481,PO000081,SKU0002612,226,226,797.6,180257.6
POI0002482,PO000082,SKU0000672,463,0,569.27,263572.01
POI0002483,PO000083,SKU0000838,132,132,427.15,56383.8
POI0002484,PO000084,SKU0001812,248,0,2069.22,513166.56
POI0002485,PO000085,SKU0001556,152,152,34.86,5298.72
POI0002486,PO000086,SKU0001624,333,333,1218.17,405650.61
POI0002487,PO000087,SKU0000173,50,50,1644.01,82200.5
POI0002488,PO000088,SKU0002149,32,32,1201.31,38441.92
POI0002489,PO000089,SKU0000925,398,398,338.71,134806.58
POI0002490,PO000090,SKU0001961,134,134,872.66,116936.44
POI0002491,PO000091,SKU0000430,89,0,1640.52,146006.28
POI0002492,PO000092,SKU0001438,423,0,1305.18,552091.14
POI0002493,PO000093,SKU0002323,379,379,923.51,350010.29
POI0002494,PO000094,SKU0001955,131,131,780.47,102241.57
POI0002495,PO000095,SKU0001607,438,438,1585.28,694352.64
POI0002496,PO000096,SKU0000078,493,493,246.74,121642.82
POI0002497,PO000097,SKU0001758,270,187,504.05,136093.5
POI0002498,PO000098,SKU0001890,483,483,429.0,207207.0
POI0002499,PO000099,SKU0001009,153,0,351.04,53709.12
POI0002500,PO000100,SKU0001378,395,395,1772.53,700149.35
POI0002501,PO000101,SKU0001946,374,374,838.06,313434.44
POI0002502,PO000102,SKU0002110,150,150,1768.48,265272.0
POI0002503,PO000103,SKU0001082,126,126,1605.76,202325.76
POI0002504,PO000104,SKU0002287,496,0,1555.34,771448.64
POI0002505,PO000105,SKU0002136,426,426,1280.17,545352.42
POI0002506,PO000106,SKU0001720,213,213,896.26,190903.38
POI0002507,PO000107,SKU0002063,401,401,700.58,280932.58
POI0002508,PO000108,SKU0001725,449,449,1070.9,480834.1
POI0002509,PO000109,SKU0002802,475,107,1692.45,803913.75
POI0002510,PO000110,SKU0002770,228,228,2059.41,469545.48
POI0002511,PO000111,SKU0001172,379,379,293.57,111263.03
POI0002512,PO000112,SKU0001583,315,315,109.71,34558.65
POI0002513,PO000113,SKU0002077,413,413,1776.87,733847.31
POI0002514,PO000114,SKU0002318,436,0,1669.28,727806.08
POI0002515,PO000115,SKU0000358,31,31,2253.71,69865.01
POI0002516,PO000116,SKU0000985,404,404,1315.61,531506.44
POI0002517,PO000117,SKU0002527,125,125,255.64,31955.0
POI0002518,PO000118,SKU0000926,370,0,327.46,121160.2
POI0002519,PO000119,SKU0002943,89,89,105.1,9353.9
POI0002520,PO000120,SKU0000878,90,90,1439.03,129512.7
POI0002521,PO000121,SKU0002396,123,0,2126.59,261570.57
POI0002522,PO000122,SKU0002388,249,249,1827.47,455040.03
POI0002523,PO000123,SKU0000625,124,0,1171.91,145316.84
POI0002524,PO000124,SKU0000109,383,80,1064.69,407776.27
POI0002525,PO000125,SKU0002079,92,92,1192.0,109664.0
POI0002526,PO000126,SKU0002071,327,327,432.22,141335.94
POI0002527,PO000127,SKU0001490,52,26,2177.92,113251.84
POI0002528,PO000128,SKU0000484,60,60,624.42,37465.2
POI0002529,PO000129,SKU0001147,458,0,2171.44,994519.52
POI0002530,PO000130,SKU0001052,193,193,852.58,164547.94
POI0002531,PO000131,SKU0001772,332,332,1936.72,642991.04
POI0002532,PO000132,SKU0001165,259,259,1891.38,489867.42
POI0002533,PO000133,SKU0001922,71,71,199.22,14144.62
POI0002534,PO000134,SKU0002915,161,0,308.85,49724.85
POI0002535,PO000135,SKU0002174,388,388,430.68,167103.84
POI0002536,PO000136,SKU0002582,499,499,449.79,224445.21
POI0002537,PO000137,SKU0001812,466,466,2056.22,958198.52
POI0002538,PO000138,SKU0000578,493,493,2315.03,1141309.79
POI0002539,PO000139,SKU0001005,407,407,1663.88,677199.16
POI0002540,PO000140,SKU0002630,477,0,264.13,125990.01
POI0002541,PO000141,SKU0002238,163,163,545.74,88955.62
POI0002542,PO000142,SKU0001101,262,262,1587.43,415906.66
POI0002543,PO000143,SKU0000607,126,126,1850.74,233193.24
POI0002544,PO000144,SKU0002097,423,0,1101.55,465955.65
POI0002545,PO000145,SKU0001309,449,0,1976.13,887282.37
POI0002546,PO000146,SKU0002575,97,0,1536.35,149025.95
POI0002547,PO000147,SKU0002272,347,347,689.27,239176.69
POI0002548,PO000148,SKU0002244,50,50,1286.32,64316.0
POI0002549,PO000149,SKU0001969,220,220,711.73,156580.6
POI0002550,PO000150,SKU0002602,205,205,788.46,161634.3
POI0002551,PO000151,SKU0001551,158,0,1578.06,249333.48
POI0002552,PO000152,SKU0000653,363,363,1240.17,450181.71
POI0002553,PO000153,SKU0000017,469,383,1738.11,815173.59
POI0002554,PO000154,SKU0000410,41,0,1180.44,48398.04
POI0002555,PO000155,SKU0002659,396,396,954.76,378084.96
POI0002556,PO000156,SKU0002067,323,323,1314.76,424667.48
POI0002557,PO000157,SKU0000662,404,404,1502.18,606880.72
POI0002558,PO000158,SKU0001953,386,0,1078.27,416212.22
POI0002559,PO000159,SKU0000190,435,435,905.0,393675.0
POI0002560,PO000160,SKU0001006,94,94,1597.49,150164.06
POI0002561,PO000161,SKU0002663,372,372,77.17,28707.24
POI0002562,PO000162,SKU0001326,164,0,22.45,3681.8
POI0002563,PO000163,SKU0001159,331,331,2321.77,768505.87
POI0002564,PO000164,SKU0000395,449,449,552.3,247982.7
POI0002565,PO000165,SKU0000663,78,78,399.02,31123.56
POI0002566,PO000166,SKU0000460,271,271,2138.97,579660.87
POI0002567,PO000167,SKU0000128,280,280,2000.68,560190.4
POI0002568,PO000168,SKU0000163,303,303,1208.5,366175.5
POI0002569,PO000169,SKU0001049,456,456,1496.94,682604.64
POI0002570,PO000170,SKU0000701,324,324,1728.65,560082.6
POI0002571,PO000171,SKU0001758,242,45,488.77,118282.34
POI0002572,PO000172,SKU0000329,134,134,1166.57,156320.38
POI0002573,PO000173,SKU0001002,272,272,874.27,237801.44
POI0002574,PO000174,SKU0002588,99,99,44.09,4364.91
POI0002575,PO000175,SKU0000934,363,268,589.6,214024.8
POI0002576,PO000176,SKU0000592,335,123,1450.22,485823.7
POI0002577,PO000177,SKU0002933,397,0,1659.69,658896.93
POI0002578,PO000178,SKU0001161,361,361,88.25,31858.25
POI0002579,PO000179,SKU0002650,104,104,1405.71,146193.84
POI0002580,PO000180,SKU0001732,253,253,1449.54,366733.62
POI0002581,PO000181,SKU0001748,155,0,305.75,47391.25
POI0002582,PO000182,SKU0002436,182,182,1250.43,227578.26
POI0002583,PO000183,SKU0002535,463,0,1586.94,734753.22
POI0002584,PO000184,SKU0002441,341,341,173.42,59136.22
POI0002585,PO000185,SKU0001569,228,228,766.3,174716.4
POI0002586,PO000186,SKU0001562,458,458,88.1,40349.8
POI0002587,PO000187,SKU0000844,27,0,840.01,22680.27
POI0002588,PO000188,SKU0000127,419,419,2036.64,853352.16
POI0002589,PO000189,SKU0000574,309,309,1267.77,391740.93
POI0002590,PO000190,SKU0001570,269,269,829.44,223119.36
POI0002591,PO000191,SKU0002967,349,60,1887.09,658594.41
POI0002592,PO000192,SKU0002405,386,386,1687.45,651355.7
POI0002593,PO000193,SKU0000678,60,60,1413.7,84822.0
POI0002594,PO000194,SKU0001851,224,224,850.16,190435.84
POI0002595,PO000195,SKU0000733,352,85,1175.91,413920.32
POI0002596,PO000196,SKU0002592,180,32,1110.11,199819.8
POI0002597,PO000197,SKU0002520,357,84,1294.52,462143.64
POI0002598,PO000198,SKU0002042,149,13,690.25,102847.25
POI0002599,PO000199,SKU0001224,344,0,2005.53,689902.32
POI0002600,PO000200,SKU0001062,500,500,988.12,494060.0
POI0002601,PO000201,SKU0002164,193,193,1401.56,270501.08
POI0002602,PO000202,SKU0001388,340,340,464.75,158015.0
POI0002603,PO000203,SKU0002385,317,29,903.37,286368.29
POI0002604,PO000204,SKU0000830,340,340,1436.07,488263.8
POI0002605,PO000205,SKU0000449,273,273,233.68,63794.64
POI0002606,PO000206,SKU0002373,147,147,297.17,43683.99
POI0002607,PO000207,SKU0002366,346,346,1351.01,467449.46
POI0002608,PO000208,SKU0000669,209,0,1887.5,394487.5
POI0002609,PO000209,SKU0002642,114,114,1869.86,213164.04
POI0002610,PO000210,SKU0001705,344,192,1482.44,509959.36
POI0002611,PO000211,SKU0001933,476,0,598.97,285109.72
POI0002612,PO000212,SKU0000542,20,20,503.81,10076.2
POI0002613,PO000213,SKU0000346,432,432,1967.62,850011.84
POI0002614,PO000214,SKU0000944,372,372,506.13,188280.36
POI0002615,PO000215,SKU0001535,334,334,408.13,136315.42
POI0002616,PO000216,SKU0002442,147,147,142.38,20929.86
POI0002617,PO000217,SKU0000881,341,0,847.02,288833.82
POI0002618,PO000218,SKU0001792,319,319,751.12,239607.28
POI0002619,PO000219,SKU0000317,41,41,539.24,22108.84
POI0002620,PO000220,SKU0001310,124,124,1619.39,200804.36
POI0002621,PO000221,SKU0001198,64,64,958.66,61354.24
POI0002622,PO000222,SKU0002666,171,171,793.81,135741.51
POI0002623,PO000223,SKU0000610,469,469,1752.19,821777.11
POI0002624,PO000224,SKU0001835,304,304,1288.17,391603.68
POI0002625,PO000225,SKU0001305,312,312,1705.19,532019.28
POI0002626,PO000226,SKU0000381,156,0,83.88,13085.28
POI0002627,PO000227,SKU0002395,477,477,1332.74,635716.98
POI0002628,PO000228,SKU0002260,402,402,82.16,33028.32
POI0002629,PO000229,SKU0000194,381,381,468.02,178315.62
POI0002630,PO000230,SKU0000875,215,215,68.02,14624.3
POI0002631,PO000231,SKU0001562,368,368,89.14,32803.52
POI0002632,PO000232,SKU0000807,150,150,609.8,91470.0
POI0002633,PO000233,SKU0002874,134,134,371.3,49754.2
POI0002634,PO000234,SKU0002538,250,250,1647.69,411922.5
POI0002635,PO000235,SKU0001766,244,206,300.37,73290.28
POI0002636,PO000236,SKU0001350,162,162,2057.55,333323.1
POI0002637,PO000237,SKU0000891,351,351,248.73,87304.23
POI0002638,PO000238,SKU0001002,247,247,817.02,201803.94
POI0002639,PO000239,SKU0001700,408,408,684.23,279165.84
POI0002640,PO000240,SKU0001298,158,158,1275.8,201576.4
POI0002641,PO000241,SKU0002504,473,473,1476.92,698583.16
POI0002642,PO000242,SKU0002487,92,92,755.91,69543.72
POI0002643,PO000243,SKU0000353,242,242,1110.12,268649.04
POI0002644,PO000244,SKU0002306,352,0,299.56,105445.12
POI0002645,PO000245,SKU0001027,156,0,1157.57,180580.92
POI0002646,PO000246,SKU0001046,497,497,46.4,23060.8
POI0002647,PO000247,SKU0001749,366,366,339.1,124110.6
POI0002648,PO000248,SKU0002068,377,377,862.08,325004.16
POI0002649,PO000249,SKU0002675,69,69,1399.37,96556.53
POI0002650,PO000250,SKU0001804,69,0,1280.64,88364.16
POI0002651,PO000251,SKU0002970,254,254,1004.82,255224.28
POI0002652,PO000252,SKU0001485,230,230,1523.41,350384.3
POI0002653,PO000253,SKU0001486,90,90,1434.33,129089.7
POI0002654,PO000254,SKU0000150,69,69,586.44,40464.36
POI0002655,PO000255,SKU0000600,90,90,1322.15,118993.5
