order_id,user_id,store_id,channel_id,ordered_at,order_status,item_amount,discount_amount,shipping_fee,payable_amount,paid_amount,region,province,city
O00003298,U003832,S0073,CH01,2026-05-06 23:37:54,paid,7224.52,131.76,0,7092.76,7092.76,华中,湖北,武汉
O00003299,U004680,S0001,CH03,2025-12-26 23:49:17,refunded,1058.09,172.22,0,885.87,885.87,华北,河北,石家庄
O00003300,U003036,S0050,CH01,2026-06-27 21:48:35,completed,3462.57,101.26,0,3361.31,3361.31,华东,上海,上海
O00003301,U003714,S0041,CH07,2025-08-02 22:31:25,refunded,5562.78,419.03,0,5143.75,5143.75,华南,广西,南宁
O00003302,U000273,S0078,CH01,2025-07-26 19:05:56,cancelled,8456.71,728.44,0,7728.27,0,华中,湖南,长沙
O00003303,U004717,S0065,CH10,2026-05-10 00:16:50,shipped,8379.7,808.11,0,7571.59,7571.59,华南,广东,深圳
O00003304,U003131,S0068,CH03,2025-10-27 22:47:56,completed,4467.63,354.97,0,4112.66,4112.66,华东,山东,青岛
O00003305,U002035,S0032,CH11,2025-09-17 20:24:31,shipped,2460.12,124.35,0,2335.77,2335.77,华北,北京,北京
O00003306,U000547,S0064,CH01,2025-06-29 22:08:07,completed,569.67,19.83,0,549.84,549.84,华东,上海,上海
O00003307,U004842,S0006,CH06,2025-03-14 21:33:09,completed,146.17,22.64,0,123.53,123.53,华东,江苏,南京
O00003308,U003437,S0070,CH02,2025-07-27 04:35:51,shipped,11073.03,1117.35,0,9955.68,9955.68,华东,山东,青岛
O00003309,U004517,S0006,CH01,2025-12-02 09:46:06,completed,12232.61,1240.73,0,10991.88,10991.88,华中,河南,郑州
O00003310,U004750,S0049,CH10,2025-04-16 07:42:04,completed,10656.07,730.01,0,9926.06,9926.06,华东,江苏,南京
O00003311,U004692,S0006,CH02,2025-03-26 01:44:52,completed,3526.08,455.13,0,3070.95,3070.95,华南,广东,广州
O00003312,U001840,S0077,CH08,2026-03-10 20:47:26,completed,1968.68,157.44,0,1811.24,1811.24,华东,江苏,南京
O00003313,U002621,S0072,CH04,2025-02-12 04:12:42,completed,1111.0,19.2,0,1091.8,1091.8,西南,重庆,重庆
O00003314,U004899,S0020,CH08,2026-02-02 12:55:17,completed,9680.5,239.11,0,9441.39,9441.39,华中,湖北,武汉
O00003315,U000087,S0056,CH09,2026-08-07 11:46:23,completed,403.15,39.98,0,363.17,363.17,西南,四川,成都
O00003316,U001003,S0060,CH11,2025-06-03 23:03:36,completed,1663.74,109.25,0,1554.49,1554.49,华东,上海,上海
O00003317,U004865,S0045,CH09,2026-03-15 04:17:20,completed,2339.38,73.98,0,2265.4,2265.4,华南,广西,南宁
O00003318,U004748,S0066,CH01,2025-11-25 16:22:40,cancelled,3632.8,295.15,0,3337.65,0,华北,天津,天津
O00003319,U004298,S0076,CH04,2026-03-08 18:56:20,shipped,8932.79,1511.25,0,7421.54,7421.54,华东,浙江,杭州
O00003320,U002118,S0027,CH06,2025-11-20 09:01:55,completed,1393.64,220.09,0,1173.55,1173.55,华东,江苏,南京
O00003321,U002529,S0003,CH04,2025-02-11 07:53:40,completed,3194.16,370.73,0,2823.43,2823.43,华中,江西,南昌
O00003322,U004417,S0037,CH05,2026-06-20 19:31:56,cancelled,2626.93,196.53,0,2430.4,0,西南,重庆,重庆
O00003323,U003667,S0062,CH01,2025-11-11 10:15:14,completed,3192.9,445.32,0,2747.58,2747.58,西南,重庆,重庆
O00003324,U003584,S0044,CH02,2025-01-23 20:57:40,paid,2945.67,89.13,0,2856.54,2856.54,华北,山西,太原
O00003325,U003198,S0035,CH02,2025-04-03 11:09:14,completed,2951.25,436.88,0,2514.37,2514.37,华北,河北,石家庄
O00003326,U003543,S0066,CH01,2026-02-08 13:26:54,completed,5212.9,849.38,0,4363.52,4363.52,华东,山东,青岛
O00003327,U003731,S0017,CH02,2026-04-06 09:00:43,completed,7588.95,644.26,0,6944.69,6944.69,华南,广东,广州
O00003328,U002115,S0002,CH06,2025-03-19 23:34:21,shipped,1084.57,99.66,0,984.91,984.91,华南,广东,广州
O00003329,U003581,S0078,CH11,2025-02-21 16:49:48,completed,1314.21,34.04,0,1280.17,1280.17,华东,浙江,杭州
O00003330,U004069,S0051,CH07,2026-02-19 03:24:00,completed,1777.83,286.99,0,1490.84,1490.84,西南,四川,成都
O00003331,U004208,S0076,CH09,2025-09-05 23:54:06,refunded,7953.59,1046.54,0,6907.05,6907.05,华中,湖北,武汉
O00003332,U002449,S0068,CH05,2025-01-27 05:28:51,completed,3732.62,331.06,0,3401.56,3401.56,华北,天津,天津
O00003333,U003706,S0017,CH10,2025-09-15 05:21:15,completed,973.96,129.38,0,844.58,844.58,华东,江苏,南京
O00003334,U001383,S0039,CH06,2025-12-14 07:28:46,completed,1843.0,155.47,0,1687.53,1687.53,西南,云南,昆明
O00003335,U000070,S0061,CH01,2025-07-04 07:43:47,paid,2927.97,284.35,0,2643.62,2643.62,华南,广东,深圳
O00003336,U001655,S0016,CH03,2025-07-07 19:33:15,completed,3181.34,507.99,0,2673.35,2673.35,华南,广东,广州
O00003337,U000160,S0034,CH03,2026-06-29 13:45:41,completed,1100.04,174.41,0,925.63,925.63,华南,广东,广州
O00003338,U002518,S0013,CH08,2025-02-08 01:14:16,completed,1984.05,148.95,0,1835.1,1835.1,华东,江苏,南京
O00003339,U002105,S0056,CH01,2026-01-10 23:09:22,paid,478.07,76.14,0,401.93,401.93,华东,江苏,南京
O00003340,U000735,S0051,CH09,2025-03-17 06:21:50,completed,400.6,27.02,0,373.58,373.58,华南,广西,南宁
O00003341,U003571,S0073,CH08,2025-03-05 13:40:04,shipped,18411.29,1090.12,0,17321.17,17321.17,华北,河北,石家庄
O00003342,U004401,S0038,CH01,2025-10-23 10:15:42,completed,4451.85,316.95,0,4134.9,4134.9,华北,北京,北京
O00003343,U003730,S0021,CH08,2026-02-10 15:38:35,completed,3138.63,26.15,0,3112.48,3112.48,华东,上海,上海
O00003344,U000489,S0001,CH02,2025-12-02 22:51:53,refunded,2936.74,271.17,0,2665.57,2665.57,华东,山东,青岛
O00003345,U001329,S0076,CH03,2025-06-21 13:01:47,cancelled,10976.26,1698.51,0,9277.75,0,华北,河北,石家庄
O00003346,U003734,S0076,CH08,2025-12-05 17:27:17,completed,6351.07,876.52,0,5474.55,5474.55,华南,福建,厦门
O00003347,U002897,S0004,CH01,2026-06-12 16:33:16,completed,1152.63,170.74,0,981.89,981.89,华北,山西,太原
O00003348,U004852,S0067,CH10,2025-09-16 19:35:37,paid,2291.46,288.85,0,2002.61,2002.61,西南,四川,成都
O00003349,U000846,S0065,CH02,2025-09-13 06:43:51,completed,843.58,145.64,0,697.94,697.94,华中,湖南,长沙
O00003350,U003890,S0066,CH01,2026-05-05 13:43:13,completed,5712.4,486.16,0,5226.24,5226.24,华东,山东,青岛
O00003351,U002449,S0047,CH09,2025-04-28 08:25:26,completed,4291.08,366.88,0,3924.2,3924.2,华北,天津,天津
O00003352,U001463,S0065,CH02,2025-02-17 03:29:20,completed,5135.47,523.21,0,4612.26,4612.26,华东,山东,青岛
O00003353,U004413,S0056,CH12,2026-04-16 11:27:12,completed,10669.56,981.81,0,9687.75,9687.75,华南,广西,南宁
O00003354,U001241,S0008,CH02,2026-03-02 08:01:08,completed,4400.14,446.85,0,3953.29,3953.29,西南,重庆,重庆
O00003355,U003826,S0054,CH04,2026-04-23 05:12:23,completed,2479.67,125.86,0,2353.81,2353.81,西南,云南,昆明
O00003356,U002558,S0080,CH01,2025-04-30 02:15:34,completed,270.46,27.95,0,242.51,242.51,华南,广东,广州
O00003357,U004727,S0056,CH02,2025-01-22 12:03:11,completed,2663.82,202.65,0,2461.17,2461.17,西南,四川,成都
O00003358,U000352,S0035,CH06,2025-09-08 17:42:55,completed,1797.9,214.95,0,1582.95,1582.95,华中,河南,郑州
O00003359,U004225,S0006,CH02,2025-08-29 05:59:58,completed,5558.5,751.55,0,4806.95,4806.95,西南,重庆,重庆
O00003360,U003788,S0006,CH02,2025-09-03 15:17:33,refunded,11721.92,1518.6,0,10203.32,10203.32,西南,贵州,贵阳
O00003361,U002036,S0040,CH05,2025-04-12 12:17:22,completed,1296.52,137.24,0,1159.28,1159.28,华南,广西,南宁
O00003362,U002491,S0075,CH02,2025-03-16 01:27:16,completed,1544.56,163.23,0,1381.33,1381.33,华南,广东,广州
O00003363,U002888,S0018,CH04,2025-07-09 22:01:48,completed,2436.8,321.17,0,2115.63,2115.63,西南,贵州,贵阳
O00003364,U001725,S0068,CH03,2026-07-06 17:19:38,completed,2739.27,113.14,0,2626.13,2626.13,华东,浙江,杭州
O00003365,U000006,S0077,CH01,2026-06-21 04:32:57,completed,2085.08,212.61,0,1872.47,1872.47,华东,浙江,杭州
O00003366,U000001,S0076,CH07,2025-02-24 21:51:54,completed,5655.28,227.17,0,5428.11,5428.11,华北,山西,太原
O00003367,U004127,S0018,CH05,2026-02-26 19:21:38,completed,1503.85,51.73,0,1452.12,1452.12,华东,浙江,杭州
O00003368,U003028,S0019,CH03,2025-03-06 01:47:14,shipped,2517.31,28.26,0,2489.05,2489.05,华中,湖北,武汉
O00003369,U002378,S0012,CH09,2025-03-28 16:16:18,completed,6861.11,504.43,0,6356.68,6356.68,华北,河北,石家庄
O00003370,U003376,S0062,CH07,2025-02-14 07:54:32,completed,2425.95,75.23,0,2350.72,2350.72,华东,浙江,杭州
O00003371,U004456,S0070,CH07,2025-10-27 05:29:08,completed,4574.34,345.04,0,4229.3,4229.3,西南,云南,昆明
O00003372,U001042,S0037,CH01,2026-08-07 12:38:53,completed,2555.1,257.18,0,2297.92,2297.92,华东,浙江,杭州
O00003373,U004980,S0054,CH02,2026-08-02 20:54:06,refunded,5533.2,550.74,0,4982.46,4982.46,西南,云南,昆明
O00003374,U002900,S0049,CH04,2025-12-16 04:01:31,completed,2039.96,241.86,0,1798.1,1798.1,西南,重庆,重庆
O00003375,U004815,S0076,CH01,2025-04-11 07:15:01,refunded,540.46,66.68,0,473.78,473.78,华南,广东,深圳
O00003376,U000932,S0041,CH02,2025-04-26 01:20:49,completed,5841.8,741.37,0,5100.43,5100.43,华东,山东,青岛
O00003377,U002449,S0071,CH02,2026-03-05 01:59:47,completed,9833.6,589.67,0,9243.93,9243.93,华北,天津,天津
O00003378,U003220,S0037,CH09,2026-01-22 15:31:14,completed,150.63,2.12,0,148.51,148.51,华东,上海,上海
O00003379,U001082,S0017,CH02,2026-03-15 01:40:31,refunded,9684.85,799.47,0,8885.38,8885.38,华东,浙江,杭州
O00003380,U003191,S0030,CH03,2025-10-08 04:37:22,completed,1881.12,231.54,0,1649.58,1649.58,西南,四川,成都
O00003381,U002615,S0046,CH03,2025-02-16 08:24:02,completed,1788.38,163.0,0,1625.38,1625.38,华北,山西,太原
O00003382,U002199,S0073,CH02,2025-04-05 07:59:57,shipped,798.13,13.98,0,784.15,784.15,华北,北京,北京
O00003383,U000614,S0065,CH08,2025-07-07 05:43:00,shipped,5928.53,864.46,0,5064.07,5064.07,华北,北京,北京
O00003384,U003301,S0027,CH07,2025-12-07 07:14:47,completed,4587.84,342.11,0,4245.73,4245.73,华南,福建,厦门
O00003385,U003448,S0046,CH06,2025-01-20 00:23:19,refunded,2061.17,263.83,0,1797.34,1797.34,华中,湖北,武汉
O00003386,U004596,S0001,CH04,2025-05-15 20:52:03,cancelled,632.75,54.47,0,578.28,0,西南,重庆,重庆
O00003387,U002173,S0064,CH03,2025-04-17 22:33:59,completed,7474.52,167.64,0,7306.88,7306.88,华北,北京,北京
O00003388,U000487,S0007,CH06,2025-06-29 20:32:20,completed,10245.24,833.4,0,9411.84,9411.84,华北,山西,太原
O00003389,U002206,S0028,CH07,2025-04-21 12:21:22,cancelled,5952.99,833.1,0,5119.89,0,华南,广东,广州
O00003390,U000990,S0005,CH08,2026-07-02 17:34:32,completed,7138.87,855.99,0,6282.88,6282.88,华东,浙江,杭州
O00003391,U004245,S0070,CH03,2025-06-19 11:39:58,completed,6745.95,705.83,0,6040.12,6040.12,华东,上海,上海
O00003392,U004072,S0025,CH01,2026-05-09 15:42:32,completed,7241.25,398.53,0,6842.72,6842.72,华南,广东,广州
O00003393,U000174,S0022,CH03,2026-07-14 22:35:56,completed,1961.32,328.02,0,1633.3,1633.3,华南,广西,南宁
O00003394,U002135,S0027,CH10,2026-06-29 11:41:27,completed,2727.45,61.46,0,2665.99,2665.99,华南,广东,广州
O00003395,U003426,S0006,CH07,2025-06-25 07:28:31,completed,1373.73,55.51,0,1318.22,1318.22,华南,广东,广州
O00003396,U003841,S0023,CH09,2025-12-17 14:34:39,completed,2514.96,372.25,0,2142.71,2142.71,华北,河北,石家庄
O00003397,U004908,S0002,CH01,2025-10-18 10:22:54,completed,4764.99,712.35,0,4052.64,4052.64,西南,云南,昆明
O00003398,U000442,S0025,CH07,2026-02-21 18:13:49,completed,1236.59,174.81,0,1061.78,1061.78,西南,贵州,贵阳
O00003399,U000322,S0016,CH02,2025-01-29 10:14:01,completed,2204.49,174.45,0,2030.04,2030.04,华东,山东,青岛
O00003400,U002704,S0073,CH05,2026-06-04 03:58:47,completed,189.26,10.73,0,178.53,178.53,华中,湖北,武汉
O00003401,U003669,S0047,CH01,2025-09-17 13:58:16,completed,5014.52,548.06,0,4466.46,4466.46,华南,广东,广州
O00003402,U002097,S0070,CH02,2026-04-18 10:04:15,completed,2922.2,319.6,0,2602.6,2602.6,华东,山东,青岛
O00003403,U004082,S0058,CH01,2025-10-06 12:18:15,completed,3495.24,460.71,0,3034.53,3034.53,华北,山西,太原
O00003404,U003019,S0018,CH02,2026-03-12 10:33:52,completed,7453.2,856.96,0,6596.24,6596.24,华东,浙江,杭州
O00003405,U004173,S0024,CH06,2025-06-01 19:50:45,completed,1884.01,234.88,0,1649.13,1649.13,华中,湖南,长沙
O00003406,U000251,S0058,CH02,2025-05-10 01:57:16,completed,2576.1,245.66,0,2330.44,2330.44,华中,江西,南昌
O00003407,U002457,S0038,CH02,2026-05-24 04:48:04,completed,1978.2,110.76,0,1867.44,1867.44,华中,江西,南昌
O00003408,U000590,S0030,CH08,2026-04-07 00:27:41,completed,7331.86,95.13,0,7236.73,7236.73,华南,广东,深圳
O00003409,U003242,S0013,CH12,2026-01-21 16:30:20,completed,6067.33,403.8,0,5663.53,5663.53,西南,云南,昆明
O00003410,U002587,S0013,CH05,2025-12-26 22:51:03,completed,12802.1,1660.15,0,11141.95,11141.95,华北,河北,石家庄
O00003411,U003346,S0044,CH01,2026-05-09 04:32:51,completed,136.74,0.34,0,136.4,136.4,西南,重庆,重庆
O00003412,U002916,S0039,CH01,2025-07-04 03:19:26,completed,849.32,146.23,0,703.09,703.09,华南,广西,南宁
O00003413,U003754,S0064,CH02,2026-08-02 22:05:56,completed,1849.52,226.79,0,1622.73,1622.73,华南,广西,南宁
O00003414,U002793,S0071,CH01,2025-11-08 18:10:46,completed,1117.5,34.46,0,1083.04,1083.04,华中,湖南,长沙
O00003415,U004573,S0049,CH08,2025-04-13 05:49:57,cancelled,11064.4,1303.24,0,9761.16,0,华东,江苏,南京
O00003416,U002981,S0047,CH06,2025-08-24 19:51:22,completed,9154.68,604.42,0,8550.26,8550.26,华北,天津,天津
O00003417,U004665,S0053,CH10,2026-03-14 10:07:53,completed,759.0,126.65,0,632.35,632.35,华南,广东,深圳
O00003418,U003921,S0022,CH01,2026-08-16 03:00:56,paid,4159.12,263.15,0,3895.97,3895.97,华东,江苏,南京
O00003419,U002736,S0052,CH01,2026-07-11 17:19:42,refunded,7066.53,566.8,0,6499.73,6499.73,西南,四川,成都
O00003420,U000547,S0028,CH01,2025-01-27 15:15:49,refunded,942.76,154.84,0,787.92,787.92,华东,上海,上海
O00003421,U000148,S0069,CH03,2025-06-14 03:51:48,completed,2787.02,67.43,0,2719.59,2719.59,华北,山西,太原
O00003422,U000627,S0057,CH06,2026-01-29 05:27:44,refunded,594.62,34.13,0,560.49,560.49,华中,湖北,武汉
O00003423,U000141,S0012,CH04,2025-03-05 08:59:13,refunded,4222.22,573.29,0,3648.93,3648.93,华南,福建,厦门
O00003424,U003491,S0042,CH10,2026-01-24 02:09:59,completed,3985.25,447.9,0,3537.35,3537.35,华中,湖北,武汉
O00003425,U002234,S0046,CH04,2026-07-05 23:04:35,completed,8230.56,693.53,0,7537.03,7537.03,西南,四川,成都
O00003426,U004791,S0009,CH01,2025-07-18 04:22:45,completed,2738.76,296.57,0,2442.19,2442.19,西南,云南,昆明
O00003427,U001399,S0037,CH03,2025-03-02 19:52:17,shipped,3302.79,466.93,0,2835.86,2835.86,华北,北京,北京
O00003428,U001336,S0024,CH02,2025-11-26 04:53:53,completed,2429.7,390.71,0,2038.99,2038.99,华中,湖北,武汉
O00003429,U003360,S0001,CH03,2026-03-24 22:04:34,completed,1761.49,270.84,0,1490.65,1490.65,华中,湖南,长沙
O00003430,U001258,S0052,CH05,2025-06-22 04:42:04,completed,10464.62,389.32,0,10075.3,10075.3,华东,山东,青岛
O00003431,U000327,S0077,CH01,2025-02-20 06:45:40,completed,2202.72,250.72,0,1952.0,1952.0,华东,江苏,南京
O00003432,U001836,S0075,CH08,2025-06-01 02:58:40,completed,7206.92,1187.41,0,6019.51,6019.51,华中,湖南,长沙
O00003433,U000837,S0008,CH05,2025-04-17 21:51:32,refunded,8656.05,204.91,0,8451.14,8451.14,西南,四川,成都
O00003434,U004942,S0025,CH04,2025-04-02 09:41:48,pending_payment,2676.47,456.96,0,2219.51,0,华中,江西,南昌
O00003435,U004651,S0016,CH12,2026-06-23 04:20:57,completed,955.02,126.32,0,828.7,828.7,华南,福建,厦门
O00003436,U004891,S0049,CH01,2025-06-20 04:35:17,completed,11757.35,1413.77,0,10343.58,10343.58,西南,云南,昆明
O00003437,U004940,S0057,CH03,2025-04-29 09:48:56,completed,1634.65,284.1,0,1350.55,1350.55,西南,云南,昆明
O00003438,U001586,S0074,CH06,2025-11-30 00:44:52,completed,4909.4,399.25,0,4510.15,4510.15,华中,湖南,长沙
O00003439,U002339,S0025,CH12,2025-02-06 16:12:08,completed,3399.02,525.45,0,2873.57,2873.57,华南,广西,南宁
O00003440,U003743,S0064,CH01,2026-07-26 15:14:03,completed,9095.84,228.63,0,8867.21,8867.21,华北,北京,北京
O00003441,U002692,S0075,CH06,2026-01-03 07:01:54,cancelled,7466.03,446.9,0,7019.13,0,西南,重庆,重庆
O00003442,U002298,S0075,CH03,2025-04-19 00:49:58,completed,6351.65,846.88,0,5504.77,5504.77,华东,江苏,南京
O00003443,U002535,S0039,CH01,2025-08-22 22:20:43,shipped,4664.36,142.33,0,4522.03,4522.03,华中,江西,南昌
O00003444,U001260,S0067,CH01,2025-12-07 13:32:06,shipped,4242.29,218.62,0,4023.67,4023.67,华南,广东,广州
O00003445,U001075,S0061,CH01,2025-01-18 03:51:39,completed,3879.7,391.56,0,3488.14,3488.14,华北,山西,太原
O00003446,U002486,S0028,CH07,2026-08-12 11:07:53,completed,3972.44,536.81,0,3435.63,3435.63,华南,广西,南宁
O00003447,U004738,S0057,CH03,2026-01-27 05:35:46,paid,7033.56,560.06,0,6473.5,6473.5,华中,江西,南昌
O00003448,U004379,S0073,CH03,2026-04-11 17:10:11,refunded,4105.04,176.6,0,3928.44,3928.44,华北,北京,北京
O00003449,U002670,S0065,CH01,2025-06-16 22:05:13,cancelled,3573.02,364.52,0,3208.5,0,华东,浙江,杭州
O00003450,U004768,S0063,CH07,2026-06-14 14:28:58,shipped,1137.78,193.89,0,943.89,943.89,华北,山西,太原
O00003451,U001821,S0073,CH09,2026-08-10 18:08:42,completed,3375.36,398.13,0,2977.23,2977.23,华中,江西,南昌
O00003452,U001580,S0001,CH04,2025-01-22 21:46:12,completed,1363.96,130.76,0,1233.2,1233.2,华东,浙江,杭州
O00003453,U002933,S0080,CH04,2025-03-16 08:08:48,completed,3466.2,572.68,0,2893.52,2893.52,华南,福建,厦门
O00003454,U000614,S0078,CH01,2026-04-04 20:57:39,refunded,10011.47,708.06,0,9303.41,9303.41,华北,北京,北京
O00003455,U004710,S0039,CH01,2025-07-12 09:57:30,completed,9142.9,1105.59,0,8037.31,8037.31,华南,广东,深圳
O00003456,U000664,S0074,CH06,2025-05-07 07:56:49,completed,3020.72,223.59,0,2797.13,2797.13,华北,北京,北京
O00003457,U003099,S0008,CH11,2025-08-31 03:30:34,completed,5222.92,330.35,0,4892.57,4892.57,西南,重庆,重庆
O00003458,U004331,S0057,CH07,2025-04-07 20:45:31,completed,2646.83,226.21,0,2420.62,2420.62,华中,湖北,武汉
O00003459,U002146,S0069,CH06,2025-03-14 20:54:10,completed,1091.36,165.04,0,926.32,926.32,华南,广西,南宁
O00003460,U003854,S0044,CH01,2026-03-11 01:46:47,completed,2262.96,374.29,0,1888.67,1888.67,华东,上海,上海
O00003461,U001128,S0005,CH03,2025-10-31 11:21:27,refunded,2879.76,246.95,0,2632.81,2632.81,华南,广东,深圳
O00003462,U001163,S0023,CH04,2026-06-07 08:49:33,completed,4495.16,448.75,0,4046.41,4046.41,华东,江苏,南京
O00003463,U004984,S0077,CH01,2025-06-22 01:23:06,completed,524.86,2.32,0,522.54,522.54,西南,四川,成都
O00003464,U000971,S0069,CH07,2025-04-02 15:48:02,pending_payment,4929.13,455.61,0,4473.52,0,华东,江苏,南京
O00003465,U002557,S0017,CH09,2025-09-30 22:22:58,cancelled,5658.3,129.59,0,5528.71,0,华南,广东,广州
O00003466,U000492,S0012,CH03,2025-01-23 16:54:25,completed,1000.3,79.96,0,920.34,920.34,华中,河南,郑州
O00003467,U000435,S0013,CH08,2026-04-22 15:17:55,completed,1669.17,144.56,0,1524.61,1524.61,华南,广东,广州
O00003468,U003002,S0037,CH03,2025-04-14 14:57:53,completed,1789.33,314.37,0,1474.96,1474.96,西南,贵州,贵阳
O00003469,U000857,S0056,CH08,2026-04-22 12:55:58,completed,5269.58,842.18,0,4427.4,4427.4,华北,天津,天津
O00003470,U001065,S0071,CH02,2026-02-18 02:20:17,shipped,709.35,125.76,0,583.59,583.59,华中,江西,南昌
O00003471,U004568,S0070,CH04,2026-04-03 12:05:44,completed,2283.14,132.23,0,2150.91,2150.91,华东,上海,上海
O00003472,U001770,S0012,CH03,2025-12-08 11:21:27,completed,2419.27,226.08,0,2193.19,2193.19,华南,广西,南宁
O00003473,U002735,S0069,CH06,2025-08-13 07:07:12,completed,1512.04,230.75,0,1281.29,1281.29,华北,河北,石家庄
O00003474,U002947,S0036,CH03,2025-10-20 14:03:37,completed,883.9,109.85,0,774.05,774.05,华南,福建,厦门
O00003475,U002608,S0073,CH01,2025-02-14 19:49:05,shipped,2643.9,86.24,0,2557.66,2557.66,华中,河南,郑州
O00003476,U004824,S0014,CH02,2025-08-29 03:33:12,refunded,8221.11,981.65,0,7239.46,7239.46,华东,山东,青岛
O00003477,U001031,S0057,CH03,2025-10-08 16:43:24,shipped,3674.33,239.1,0,3435.23,3435.23,华北,河北,石家庄
O00003478,U003794,S0002,CH05,2025-08-02 08:36:14,completed,2487.44,98.7,0,2388.74,2388.74,华南,广东,深圳
O00003479,U001265,S0005,CH05,2026-07-05 14:34:42,completed,2115.57,68.01,0,2047.56,2047.56,华北,河北,石家庄
O00003480,U004329,S0072,CH01,2025-12-30 17:24:22,completed,1349.48,148.79,0,1200.69,1200.69,西南,四川,成都
O00003481,U000952,S0075,CH09,2025-12-11 11:56:14,cancelled,2324.78,157.09,0,2167.69,0,华北,北京,北京
O00003482,U002902,S0036,CH04,2026-02-27 04:42:13,completed,1530.7,250.78,0,1279.92,1279.92,华中,湖南,长沙
O00003483,U004371,S0035,CH01,2025-06-21 11:29:13,shipped,2463.08,80.22,0,2382.86,2382.86,华东,江苏,南京
O00003484,U001381,S0049,CH08,2026-03-12 04:34:05,shipped,1417.37,106.37,0,1311.0,1311.0,西南,重庆,重庆
