session_id,user_id,device_id,channel_id,started_at,ended_at,duration_seconds,landing_page,converted
SES00005265,U001002,D0003015,CH01,2025-01-12 04:01:40,2025-01-12 04:04:31,171,home,0
SES00005266,U004324,D0006219,CH09,2026-05-03 15:25:22,2026-05-03 15:29:35,253,home,0
SES00005267,U002410,D0004795,CH07,2026-04-10 16:19:12,2026-04-10 16:22:36,204,search,0
SES00005268,U001620,D0002296,CH09,2025-06-25 10:13:05,2025-06-25 10:15:46,161,home,1
SES00005269,U003519,D0000411,CH01,2026-07-02 15:17:36,2026-07-02 15:22:55,319,product,0
SES00005270,,D0002873,CH02,2025-11-21 08:05:00,2025-11-21 08:08:33,213,live,1
SES00005271,U004571,D0001808,CH01,2025-09-17 17:26:34,2025-09-17 17:27:31,57,search,0
SES00005272,U004596,D0004855,CH12,2026-02-14 21:46:44,2026-02-14 21:48:54,130,home,1
SES00005273,U003869,D0006777,CH08,2025-08-09 02:49:17,2025-08-09 02:53:41,264,campaign,0
SES00005274,,D0003459,CH02,2025-03-18 01:08:08,2025-03-18 01:09:34,86,campaign,0
SES00005275,U003523,D0000148,CH08,2025-05-20 03:31:26,2025-05-20 03:32:34,68,search,0
SES00005276,U001854,D0003042,CH07,2026-01-07 23:52:17,2026-01-07 23:54:24,127,search,0
SES00005277,U002113,D0006135,CH01,2026-01-25 19:53:06,2026-01-25 20:13:23,1217,home,1
SES00005278,U004692,D0003311,CH12,2025-08-11 01:40:44,2025-08-11 01:42:54,130,search,0
SES00005279,U004510,D0003944,CH10,2025-07-29 22:00:48,2025-07-29 22:03:43,175,product,1
SES00005280,U000065,D0006421,CH07,2025-01-30 18:43:17,2025-01-30 18:48:20,303,product,0
SES00005281,U000533,D0002030,CH02,2025-12-26 04:17:04,2025-12-26 04:19:57,173,search,0
SES00005282,,D0001872,CH03,2025-10-22 20:57:45,2025-10-22 21:03:02,317,search,0
SES00005283,,D0005126,CH07,2025-10-11 02:36:48,2025-10-11 02:37:27,39,home,1
SES00005284,U002534,D0002184,CH01,2026-05-25 20:33:37,2026-05-25 20:40:31,414,home,0
SES00005285,U003155,D0001863,CH05,2026-04-18 18:24:06,2026-04-18 18:26:01,115,campaign,0
SES00005286,U002389,D0005794,CH10,2026-05-06 03:27:05,2026-05-06 03:28:30,85,search,1
SES00005287,U001135,D0000228,CH08,2026-05-02 06:55:14,2026-05-02 06:56:47,93,home,0
SES00005288,U001242,D0005434,CH03,2025-02-13 00:53:00,2025-02-13 00:54:11,71,product,0
SES00005289,U000497,D0003890,CH10,2026-06-12 00:36:51,2026-06-12 00:38:18,87,product,0
SES00005290,U001974,D0006916,CH10,2025-04-08 07:06:50,2025-04-08 07:09:38,168,home,0
SES00005291,U001807,D0005266,CH01,2026-04-14 08:52:10,2026-04-14 08:56:20,250,product,0
SES00005292,U002978,D0004769,CH08,2026-04-18 22:43:49,2026-04-18 22:52:22,513,home,0
SES00005293,U003895,D0005555,CH07,2025-09-10 23:00:23,2025-09-10 23:05:25,302,product,1
SES00005294,U004650,D0002087,CH05,2026-02-08 17:59:26,2026-02-08 18:01:09,103,product,0
SES00005295,U004279,D0003775,CH04,2026-03-10 10:25:11,2026-03-10 10:35:11,600,campaign,0
SES00005296,,D0000880,CH10,2026-02-14 10:01:47,2026-02-14 10:05:23,216,product,0
SES00005297,U002661,D0006173,CH01,2026-05-19 06:31:25,2026-05-19 06:41:53,628,home,0
SES00005298,U003082,D0005324,CH01,2026-05-30 06:51:52,2026-05-30 06:57:28,336,product,0
SES00005299,U004685,D0003863,CH07,2025-09-04 14:16:28,2025-09-04 14:17:02,34,home,0
SES00005300,U001683,D0000371,CH02,2026-06-01 20:28:15,2026-06-01 20:31:20,185,product,0
SES00005301,U000736,D0004222,CH02,2026-05-01 22:24:25,2026-05-01 22:25:48,83,home,0
SES00005302,U003984,D0002032,CH08,2025-01-11 18:43:10,2025-01-11 19:02:15,1145,home,0
SES00005303,U003164,D0005617,CH07,2026-02-05 04:55:06,2026-02-05 04:58:21,195,product,0
SES00005304,U002134,D0006515,CH02,2026-04-23 10:15:39,2026-04-23 10:20:27,288,live,0
SES00005305,U003545,D0006038,CH05,2026-08-01 22:13:56,2026-08-01 22:19:00,304,home,1
SES00005306,U002919,D0000604,CH06,2025-12-19 02:38:05,2025-12-19 02:39:07,62,home,0
SES00005307,U000148,D0004058,CH05,2025-12-20 14:00:21,2025-12-20 14:03:59,218,campaign,0
SES00005308,U002793,D0000371,CH04,2025-01-15 07:39:08,2025-01-15 07:43:31,263,home,0
SES00005309,U002943,D0003873,CH01,2025-04-04 07:26:39,2025-04-04 07:29:54,195,home,0
SES00005310,U003636,D0002913,CH03,2026-01-03 05:47:49,2026-01-03 05:48:53,64,campaign,0
SES00005311,U002291,D0005856,CH01,2025-03-04 23:43:19,2025-03-04 23:48:32,313,product,0
SES00005312,U003446,D0001600,CH02,2026-06-26 15:40:58,2026-06-26 15:47:37,399,search,0
SES00005313,U001602,D0002467,CH01,2025-06-23 01:34:37,2025-06-23 01:37:37,180,product,0
SES00005314,U004116,D0000203,CH01,2025-02-16 18:40:07,2025-02-16 18:42:18,131,product,0
SES00005315,U003473,D0004804,CH05,2026-02-17 17:10:05,2026-02-17 17:12:41,156,search,0
SES00005316,U001188,D0001513,CH10,2026-06-02 05:53:51,2026-06-02 05:56:42,171,home,0
SES00005317,U001283,D0003483,CH01,2025-04-19 20:08:15,2025-04-19 20:10:58,163,campaign,0
SES00005318,U001524,D0006215,CH02,2025-02-13 07:12:09,2025-02-13 07:15:18,189,campaign,0
SES00005319,U004771,D0006462,CH03,2025-03-05 08:07:27,2025-03-05 08:08:22,55,campaign,0
SES00005320,U000676,D0002212,CH03,2025-04-13 03:38:36,2025-04-13 03:44:39,363,search,0
SES00005321,U004651,D0000929,CH07,2025-11-08 00:11:05,2025-11-08 00:22:28,683,search,0
SES00005322,,D0005497,CH08,2025-12-30 23:40:23,2025-12-30 23:42:04,101,product,0
SES00005323,,D0003947,CH05,2026-01-27 23:05:39,2026-01-27 23:10:23,284,home,0
SES00005324,U003566,D0001330,CH01,2025-04-08 02:24:16,2025-04-08 02:31:36,440,product,0
SES00005325,U000029,D0001750,CH01,2025-11-13 13:17:47,2025-11-13 13:20:21,154,product,0
SES00005326,U000208,D0004356,CH01,2025-10-24 06:49:41,2025-10-24 06:53:34,233,home,1
SES00005327,U001102,D0006755,CH04,2026-05-08 18:25:22,2026-05-08 18:27:42,140,home,0
SES00005328,U001795,D0001483,CH02,2026-06-04 03:41:55,2026-06-04 03:43:03,68,campaign,0
SES00005329,,D0002097,CH01,2026-04-19 02:22:32,2026-04-19 02:28:08,336,home,0
SES00005330,U003462,D0004961,CH10,2025-06-27 08:25:16,2025-06-27 08:28:08,172,home,0
SES00005331,,D0002018,CH01,2025-06-19 02:09:03,2025-06-19 02:16:30,447,home,0
SES00005332,U002085,D0003225,CH08,2025-02-16 10:01:28,2025-02-16 10:11:20,592,home,0
SES00005333,U000764,D0001145,CH05,2025-10-14 05:13:26,2025-10-14 05:16:40,194,product,0
SES00005334,,D0005256,CH02,2026-03-24 20:52:53,2026-03-24 20:57:10,257,home,0
SES00005335,U003138,D0002613,CH08,2025-08-25 20:44:44,2025-08-25 20:46:31,107,home,0
SES00005336,U002327,D0000727,CH08,2026-03-22 23:45:05,2026-03-22 23:54:52,587,home,0
SES00005337,U003665,D0002373,CH02,2026-03-25 17:25:33,2026-03-25 17:26:34,61,home,0
SES00005338,U001019,D0005107,CH03,2025-09-07 00:03:04,2025-09-07 00:09:39,395,search,0
SES00005339,U000176,D0000283,CH05,2026-03-26 07:39:40,2026-03-26 07:43:10,210,live,0
SES00005340,U000689,D0005446,CH11,2025-03-14 04:44:39,2025-03-14 04:49:37,298,home,0
SES00005341,U001125,D0003592,CH02,2026-02-01 22:53:36,2026-02-01 23:00:15,399,home,0
SES00005342,U002050,D0002779,CH11,2025-12-31 03:34:59,2025-12-31 03:37:22,143,live,0
SES00005343,,D0005848,CH04,2026-01-03 05:43:23,2026-01-03 05:46:22,179,home,0
SES00005344,U002083,D0002653,CH06,2026-07-23 19:57:39,2026-07-23 19:58:35,56,home,0
SES00005345,U000078,D0002281,CH07,2025-02-14 07:57:46,2025-02-14 08:02:14,268,home,0
SES00005346,U002934,D0001731,CH02,2025-11-18 06:04:52,2025-11-18 06:07:30,158,home,0
SES00005347,U002318,D0004743,CH02,2026-05-04 03:15:22,2026-05-04 03:16:40,78,home,0
SES00005348,U004560,D0001125,CH01,2025-08-23 18:29:36,2025-08-23 18:37:03,447,home,0
SES00005349,U004505,D0000893,CH03,2025-11-24 10:48:34,2025-11-24 10:51:19,165,search,0
SES00005350,U003830,D0000483,CH08,2026-07-06 01:58:43,2026-07-06 01:59:48,65,search,0
SES00005351,U001750,D0003388,CH02,2026-06-19 15:27:51,2026-06-19 15:30:21,150,campaign,0
SES00005352,U004950,D0006580,CH05,2026-05-14 02:52:08,2026-05-14 02:53:42,94,product,0
SES00005353,U000261,D0005772,CH08,2025-01-18 14:58:25,2025-01-18 15:01:21,176,product,0
SES00005354,U001586,D0000461,CH04,2025-09-17 04:27:56,2025-09-17 04:30:46,170,campaign,1
SES00005355,U001957,D0006310,CH02,2026-02-22 04:21:47,2026-02-22 04:24:15,148,product,0
SES00005356,U001806,D0006989,CH02,2025-05-27 18:03:01,2025-05-27 18:04:36,95,search,0
SES00005357,U004064,D0003160,CH02,2026-08-15 15:07:03,2026-08-15 15:09:26,143,home,0
SES00005358,U002385,D0006607,CH08,2026-05-03 15:01:32,2026-05-03 15:02:39,67,campaign,0
SES00005359,U001022,D0003847,CH07,2026-01-08 00:26:23,2026-01-08 00:27:49,86,live,0
SES00005360,,D0003921,CH02,2026-01-04 08:08:45,2026-01-04 08:11:41,176,home,1
SES00005361,U003898,D0006941,CH05,2026-08-11 15:22:48,2026-08-11 15:27:01,253,home,1
SES00005362,U000603,D0005642,CH02,2026-07-16 22:22:44,2026-07-16 22:26:35,231,home,0
SES00005363,U004554,D0000072,CH02,2026-06-23 19:14:30,2026-06-23 19:16:53,143,search,1
SES00005364,U004883,D0005290,CH05,2026-07-08 13:58:04,2026-07-08 13:59:23,79,campaign,1
SES00005365,U000460,D0004171,CH04,2025-04-29 08:59:24,2025-04-29 09:01:24,120,search,0
SES00005366,U000536,D0006921,CH02,2026-02-07 11:07:06,2026-02-07 11:07:51,45,home,0
SES00005367,U002598,D0003156,CH09,2025-12-27 19:55:37,2025-12-27 20:00:04,267,campaign,0
SES00005368,U004393,D0006831,CH07,2026-06-24 01:16:37,2026-06-24 01:21:10,273,product,1
SES00005369,U000382,D0002947,CH05,2026-01-05 04:41:43,2026-01-05 04:43:31,108,campaign,0
SES00005370,U001884,D0006810,CH02,2026-03-20 10:46:37,2026-03-20 10:47:03,26,campaign,0
SES00005371,U001842,D0003452,CH02,2026-08-05 13:28:50,2026-08-05 13:29:50,60,product,0
SES00005372,U001954,D0005844,CH04,2025-08-17 15:44:02,2025-08-17 15:45:52,110,home,1
SES00005373,U000063,D0004879,CH07,2025-01-25 18:46:19,2025-01-25 18:47:56,97,product,0
SES00005374,U003528,D0002907,CH08,2025-02-18 06:31:03,2025-02-18 06:40:41,578,home,0
SES00005375,U004354,D0006809,CH05,2026-04-14 02:58:04,2026-04-14 02:59:19,75,home,0
SES00005376,U000272,D0002014,CH04,2026-04-16 05:08:17,2026-04-16 05:09:04,47,home,0
SES00005377,U004547,D0001559,CH01,2025-08-16 22:09:05,2025-08-16 22:12:33,208,home,0
SES00005378,,D0003057,CH07,2026-03-10 05:20:47,2026-03-10 05:22:07,80,home,1
SES00005379,U001321,D0000142,CH02,2026-03-08 19:31:35,2026-03-08 19:33:36,121,product,0
SES00005380,U003213,D0005154,CH09,2026-06-28 05:05:28,2026-06-28 05:10:52,324,search,1
SES00005381,,D0001688,CH01,2025-03-27 05:51:35,2025-03-27 05:53:25,110,home,0
SES00005382,U001489,D0003740,CH07,2025-11-23 03:43:50,2025-11-23 03:45:10,80,home,0
SES00005383,U000199,D0003832,CH07,2025-04-14 15:43:48,2025-04-14 15:44:16,28,search,0
SES00005384,U004808,D0005832,CH02,2025-02-05 04:56:51,2025-02-05 04:57:49,58,home,0
SES00005385,U004286,D0001073,CH03,2025-07-13 14:19:33,2025-07-13 14:21:51,138,search,0
SES00005386,U000431,D0003237,CH03,2025-04-23 18:34:34,2025-04-23 18:50:25,951,home,0
SES00005387,U002372,D0003404,CH10,2025-07-19 05:36:18,2025-07-19 05:41:40,322,search,0
SES00005388,U000586,D0006144,CH02,2025-05-08 13:04:01,2025-05-08 13:07:43,222,home,0
SES00005389,,D0000917,CH01,2025-04-11 18:35:39,2025-04-11 18:41:02,323,product,0
SES00005390,U001477,D0001940,CH08,2026-06-13 15:43:37,2026-06-13 15:44:36,59,live,0
SES00005391,U000983,D0002600,CH07,2026-05-28 02:39:21,2026-05-28 02:42:27,186,home,0
SES00005392,U004620,D0003253,CH08,2025-10-17 03:14:59,2025-10-17 03:20:07,308,product,0
SES00005393,U003841,D0005476,CH05,2026-03-20 01:00:40,2026-03-20 01:05:59,319,home,0
SES00005394,U001751,D0006061,CH07,2025-05-10 17:44:27,2025-05-10 17:45:19,52,product,0
SES00005395,,D0004568,CH01,2026-04-18 10:24:18,2026-04-18 10:26:25,127,search,0
SES00005396,U000968,D0000401,CH07,2026-04-20 18:55:50,2026-04-20 19:00:16,266,campaign,1
SES00005397,U000683,D0001044,CH06,2026-08-08 15:02:26,2026-08-08 15:08:13,347,product,0
SES00005398,U004053,D0005127,CH04,2025-07-09 21:01:39,2025-07-09 21:02:40,61,product,0
SES00005399,U004527,D0006203,CH02,2025-07-12 15:57:46,2025-07-12 16:00:15,149,live,1
SES00005400,U003543,D0000979,CH05,2026-01-29 17:13:26,2026-01-29 17:18:02,276,home,0
SES00005401,U000573,D0000529,CH06,2026-01-23 19:14:13,2026-01-23 19:30:32,979,product,0
SES00005402,U001562,D0002153,CH02,2026-01-22 13:07:39,2026-01-22 13:10:37,178,home,1
SES00005403,U001702,D0001961,CH09,2025-08-02 12:14:06,2025-08-02 12:16:16,130,product,0
SES00005404,U001652,D0004463,CH05,2025-12-25 01:03:59,2025-12-25 01:04:33,34,home,0
SES00005405,U003081,D0000548,CH08,2025-06-12 20:05:40,2025-06-12 20:06:42,62,live,1
SES00005406,U002196,D0000469,CH04,2026-02-20 06:25:02,2026-02-20 06:30:46,344,product,0
SES00005407,U002910,D0004915,CH08,2025-07-25 19:07:46,2025-07-25 19:09:10,84,product,0
SES00005408,U001017,D0001327,CH08,2026-04-02 22:44:42,2026-04-02 22:45:38,56,home,0
SES00005409,,D0006946,CH02,2025-03-08 18:58:33,2025-03-08 18:59:32,59,product,0
SES00005410,U001286,D0002849,CH09,2026-06-28 17:03:38,2026-06-28 17:09:36,358,search,0
SES00005411,U003765,D0000065,CH01,2025-08-27 17:19:20,2025-08-27 17:28:24,544,product,1
SES00005412,U004046,D0003863,CH03,2025-08-26 01:23:44,2025-08-26 01:24:27,43,home,0
SES00005413,U002598,D0004587,CH03,2026-04-27 10:51:57,2026-04-27 10:52:54,57,home,0
SES00005414,U004361,D0004404,CH09,2025-12-07 07:45:02,2025-12-07 07:47:12,130,home,0
SES00005415,U002829,D0004105,CH09,2025-02-03 13:24:19,2025-02-03 13:25:57,98,search,0
SES00005416,U001030,D0001353,CH08,2025-05-27 01:14:03,2025-05-27 01:15:19,76,search,0
SES00005417,U003437,D0000852,CH08,2025-03-17 06:16:05,2025-03-17 06:23:00,415,home,0
SES00005418,U001772,D0006138,CH05,2026-08-14 10:35:34,2026-08-14 10:37:54,140,home,0
SES00005419,U001048,D0004259,CH02,2026-04-20 17:24:16,2026-04-20 17:26:24,128,home,0
SES00005420,U003382,D0006200,CH10,2025-05-09 12:01:43,2025-05-09 12:04:13,150,product,0
SES00005421,U004781,D0003594,CH02,2026-02-27 20:39:05,2026-02-27 20:40:44,99,home,0
SES00005422,U003024,D0003571,CH02,2025-09-18 09:44:35,2025-09-18 09:46:22,107,product,1
SES00005423,U004929,D0002645,CH05,2025-07-10 12:04:52,2025-07-10 12:07:59,187,campaign,1
SES00005424,U001820,D0000328,CH04,2025-12-20 16:04:07,2025-12-20 16:11:02,415,home,0
SES00005425,,D0004437,CH02,2025-08-17 03:21:46,2025-08-17 03:23:08,82,campaign,1
SES00005426,U003897,D0005378,CH01,2025-04-14 20:38:30,2025-04-14 20:41:08,158,home,0
SES00005427,U000188,D0005112,CH01,2026-08-04 18:29:18,2026-08-04 18:32:01,163,product,1
SES00005428,,D0001116,CH08,2025-02-11 15:09:24,2025-02-11 15:10:14,50,home,0
SES00005429,U002338,D0001871,CH01,2025-02-06 07:27:30,2025-02-06 07:35:19,469,product,0
SES00005430,,D0006084,CH01,2025-09-19 07:58:52,2025-09-19 08:05:48,416,home,0
SES00005431,U002917,D0001334,CH09,2025-01-09 05:14:13,2025-01-09 05:25:56,703,search,0
SES00005432,U004912,D0003814,CH01,2026-01-09 20:24:30,2026-01-09 20:28:20,230,home,0
SES00005433,U000685,D0004347,CH04,2025-07-09 15:28:04,2025-07-09 15:30:26,142,home,0
SES00005434,U003583,D0003720,CH02,2026-02-18 14:49:49,2026-02-18 14:55:03,314,product,0
SES00005435,U003668,D0005629,CH03,2026-03-01 16:29:36,2026-03-01 16:30:28,52,home,0
SES00005436,U004162,D0005363,CH06,2025-07-10 14:40:33,2025-07-10 14:42:21,108,product,0
SES00005437,U000359,D0005718,CH01,2025-06-18 05:12:31,2025-06-18 05:15:21,170,live,0
SES00005438,U000751,D0002910,CH03,2026-04-10 21:42:02,2026-04-10 21:42:31,29,search,0
SES00005439,U004575,D0004080,CH03,2026-04-22 05:10:58,2026-04-22 05:14:38,220,home,0
SES00005440,U001941,D0006695,CH05,2025-03-23 13:44:51,2025-03-23 13:46:40,109,search,0
SES00005441,U004928,D0005456,CH07,2025-12-01 00:52:54,2025-12-01 00:55:10,136,search,0
SES00005442,U004044,D0001537,CH09,2026-04-16 17:43:14,2026-04-16 17:45:14,120,product,0
SES00005443,U004178,D0006763,CH05,2025-05-28 03:15:18,2025-05-28 03:17:11,113,home,0
SES00005444,U002181,D0004407,CH02,2026-04-24 01:23:57,2026-04-24 01:33:14,557,product,0
SES00005445,U000800,D0004462,CH03,2025-05-11 12:49:32,2025-05-11 12:53:23,231,product,0
SES00005446,U004879,D0000268,CH10,2026-07-29 11:02:35,2026-07-29 11:04:00,85,campaign,0
SES00005447,U002614,D0006560,CH01,2026-03-13 20:29:58,2026-03-13 20:34:25,267,product,0
SES00005448,,D0005128,CH02,2025-12-12 07:16:26,2025-12-12 07:27:32,666,home,0
SES00005449,U003901,D0006430,CH11,2026-03-18 02:20:38,2026-03-18 02:24:12,214,home,0
SES00005450,U003875,D0000928,CH05,2026-05-30 01:17:33,2026-05-30 01:19:16,103,search,0
SES00005451,U000865,D0006920,CH09,2025-08-29 10:43:42,2025-08-29 10:48:34,292,home,0
SES00005452,U004464,D0005555,CH03,2025-01-11 20:20:23,2025-01-11 20:21:10,47,home,0
SES00005453,U002015,D0001023,CH08,2025-08-28 21:22:17,2025-08-28 21:26:28,251,campaign,0
SES00005454,U004234,D0005127,CH10,2026-01-08 20:28:50,2026-01-08 20:31:56,186,product,0
SES00005455,U000892,D0003109,CH01,2025-02-01 03:12:35,2025-02-01 03:14:09,94,home,0
SES00005456,U002954,D0000593,CH05,2025-06-20 17:19:37,2025-06-20 17:33:44,847,home,0
SES00005457,U000529,D0003516,CH06,2026-02-28 09:28:20,2026-02-28 09:32:40,260,campaign,1
SES00005458,U001983,D0006641,CH01,2025-09-20 23:51:13,2025-09-20 23:55:45,272,home,0
SES00005459,U001965,D0006246,CH01,2025-03-05 09:37:58,2025-03-05 09:39:53,115,home,0
SES00005460,U001537,D0005047,CH10,2025-12-03 11:25:45,2025-12-03 11:26:30,45,product,0
SES00005461,U001252,D0004321,CH03,2025-09-13 16:12:35,2025-09-13 16:16:57,262,live,0
SES00005462,,D0003367,CH04,2025-07-10 19:39:17,2025-07-10 19:40:30,73,search,0
SES00005463,U004344,D0005860,CH04,2026-03-23 14:38:26,2026-03-23 14:38:38,12,home,1
SES00005464,U004497,D0005436,CH10,2025-12-07 18:37:43,2025-12-07 18:38:56,73,home,1
SES00005465,U000015,D0002049,CH02,2026-01-16 18:51:45,2026-01-16 18:57:27,342,campaign,0
SES00005466,U000852,D0002762,CH03,2025-10-05 12:14:02,2025-10-05 12:23:04,542,home,0
SES00005467,U004213,D0000526,CH01,2025-09-17 22:53:54,2025-09-17 22:56:07,133,search,0
SES00005468,,D0005505,CH03,2025-11-05 06:07:04,2025-11-05 06:14:52,468,home,1
SES00005469,U004141,D0000309,CH04,2025-07-12 15:44:57,2025-07-12 15:47:17,140,home,0
SES00005470,U002284,D0000119,CH02,2025-11-16 05:11:33,2025-11-16 05:16:33,300,home,0
SES00005471,U001367,D0002539,CH01,2026-02-20 21:45:41,2026-02-20 21:47:11,90,search,0
SES00005472,U002214,D0006318,CH05,2026-03-03 07:47:10,2026-03-03 07:55:36,506,home,0
SES00005473,U000109,D0004026,CH03,2025-09-08 04:25:59,2025-09-08 04:26:46,47,home,0
SES00005474,U004749,D0001082,CH03,2025-06-26 04:31:20,2025-06-26 04:33:31,131,search,0
SES00005475,U003265,D0000866,CH08,2025-01-07 23:06:19,2025-01-07 23:15:52,573,home,0
SES00005476,U000029,D0002545,CH01,2026-05-09 18:58:46,2026-05-09 19:01:56,190,search,0
SES00005477,U001055,D0000095,CH09,2026-04-20 18:32:08,2026-04-20 18:34:21,133,product,0
SES00005478,,D0002641,CH12,2025-06-09 13:04:53,2025-06-09 13:05:40,47,product,0
SES00005479,U002782,D0006249,CH01,2025-04-11 18:49:04,2025-04-11 18:54:17,313,product,0
SES00005480,U001472,D0002372,CH09,2025-11-30 19:51:54,2025-11-30 19:57:46,352,product,0
SES00005481,,D0004124,CH12,2026-04-30 16:51:07,2026-04-30 16:53:10,123,home,0
SES00005482,U004066,D0003623,CH07,2025-10-09 11:29:44,2025-10-09 11:31:40,116,product,0
SES00005483,U001325,D0004610,CH05,2025-01-03 06:49:36,2025-01-03 06:50:09,33,product,0
SES00005484,U004696,D0004971,CH03,2025-12-05 03:45:44,2025-12-05 03:47:03,79,search,0
SES00005485,U004620,D0003698,CH04,2026-05-09 22:45:42,2026-05-09 22:50:04,262,product,0
SES00005486,U002206,D0000543,CH08,2025-04-13 13:00:13,2025-04-13 13:01:22,69,home,0
SES00005487,U001968,D0004912,CH02,2025-10-16 18:05:15,2025-10-16 18:08:08,173,product,1
SES00005488,U003645,D0002883,CH01,2025-01-17 06:19:23,2025-01-17 06:21:13,110,search,0
SES00005489,U001706,D0006312,CH08,2025-03-28 22:14:17,2025-03-28 22:15:01,44,home,0
SES00005490,U001733,D0000673,CH02,2026-01-30 10:27:35,2026-01-30 10:30:49,194,product,0
SES00005491,U003919,D0000256,CH09,2026-08-01 10:16:02,2026-08-01 10:17:20,78,home,0
SES00005492,U003377,D0000002,CH08,2025-01-09 17:47:51,2025-01-09 17:53:05,314,home,0
SES00005493,U000603,D0002343,CH05,2025-11-14 01:01:26,2025-11-14 01:03:13,107,product,1
SES00005494,U002185,D0001420,CH07,2026-04-25 10:44:15,2026-04-25 10:47:05,170,live,1
SES00005495,U002313,D0002418,CH05,2026-04-13 21:38:04,2026-04-13 21:42:40,276,home,0
SES00005496,,D0003923,CH07,2026-06-26 19:09:04,2026-06-26 19:13:31,267,campaign,0
SES00005497,U004242,D0000292,CH02,2026-02-08 10:09:00,2026-02-08 10:10:05,65,home,0
SES00005498,U004298,D0004602,CH04,2026-06-28 05:48:07,2026-06-28 05:50:00,113,live,1
SES00005499,U001231,D0000800,CH04,2026-04-04 01:56:15,2026-04-04 01:59:23,188,product,0
SES00005500,,D0001563,CH02,2025-04-03 06:38:51,2025-04-03 06:46:10,439,home,0
SES00005501,U000151,D0004019,CH01,2025-06-16 09:23:05,2025-06-16 09:28:52,347,product,0
SES00005502,U001379,D0006877,CH01,2025-06-11 18:53:24,2025-06-11 18:55:09,105,campaign,1
SES00005503,U003805,D0005325,CH01,2025-03-21 02:56:13,2025-03-21 02:57:00,47,campaign,0
SES00005504,U002570,D0004775,CH04,2025-08-31 19:35:28,2025-08-31 19:38:03,155,product,0
SES00005505,U004069,D0005478,CH04,2026-01-19 12:49:00,2026-01-19 12:52:46,226,live,0
SES00005506,U004426,D0000141,CH04,2026-01-03 22:39:54,2026-01-03 22:43:30,216,home,0
SES00005507,U001316,D0000652,CH10,2025-08-25 16:35:59,2025-08-25 16:39:44,225,search,0
SES00005508,U004999,D0001696,CH10,2026-01-27 21:28:53,2026-01-27 21:30:51,118,campaign,0
SES00005509,U000818,D0004626,CH06,2026-08-09 05:53:09,2026-08-09 06:10:01,1012,campaign,1
SES00005510,U004236,D0000494,CH10,2025-03-11 04:31:44,2025-03-11 04:37:17,333,product,0
SES00005511,U002734,D0004923,CH03,2026-04-20 00:23:16,2026-04-20 00:25:00,104,home,0
SES00005512,U004064,D0002083,CH07,2025-05-09 15:15:55,2025-05-09 15:21:18,323,home,0
SES00005513,U004284,D0004827,CH06,2025-11-24 10:25:26,2025-11-24 10:27:53,147,home,0
SES00005514,U000897,D0002097,CH03,2025-08-08 09:01:28,2025-08-08 09:03:53,145,home,0
SES00005515,U001241,D0002090,CH03,2025-12-05 17:56:34,2025-12-05 18:02:54,380,home,0
SES00005516,U001287,D0005903,CH02,2025-12-03 05:23:33,2025-12-03 05:26:06,153,home,0
