metric_id,stat_date,product_id,store_id,impressions,page_views,unique_visitors,buyers,paid_orders,gmv,refund_orders,favorite_additions
DPM000004932,2026-03-10,P001201,S0001,16336,3845,2924,179,165,538104.93,6,257
DPM000004933,2026-01-03,P000318,S0078,23330,2101,1591,47,47,70684.76,5,63
DPM000004934,2026-02-18,P001226,S0026,4399,810,446,29,31,40158.73,1,9
DPM000004935,2026-07-13,P000643,S0003,16165,3987,2707,99,92,306912.44,3,190
DPM000004936,2025-09-01,P001087,S0047,11844,4103,2747,270,253,242220.76,30,1
DPM000004937,2026-01-18,P000174,S0014,8215,425,267,7,6,15094.92,1,19
DPM000004938,2025-12-28,P000481,S0001,17272,5668,4257,203,238,40585.13,21,46
DPM000004939,2025-10-02,P000217,S0057,24124,6152,5267,418,492,1647871.48,27,446
DPM000004940,2026-07-10,P001216,S0016,22849,1005,653,29,31,18256.96,3,73
DPM000004941,2026-07-28,P000352,S0032,11194,3266,2654,110,111,45835.65,5,90
DPM000004942,2026-05-31,P000699,S0059,20022,5628,4811,337,403,249358.59,12,273
DPM000004943,2026-03-05,P001492,S0052,14764,3403,2840,311,298,122778.21,27,75
DPM000004944,2026-02-13,P001007,S0047,17921,2814,2008,166,135,265402.05,12,200
DPM000004945,2026-03-15,P000556,S0076,10780,3074,2272,38,42,131944.41,0,143
DPM000004946,2025-11-01,P000533,S0053,762,63,45,0,0,0.0,0,1
DPM000004947,2025-12-30,P001118,S0078,10219,2455,2081,77,73,87366.16,5,69
DPM000004948,2026-01-25,P000283,S0043,24926,7601,6159,318,321,466338.21,16,605
DPM000004949,2026-06-09,P001407,S0047,10346,1886,1274,135,160,143236.1,0,43
DPM000004950,2026-07-25,P001098,S0058,10090,3272,2825,66,71,153335.11,5,127
DPM000004951,2025-10-08,P000159,S0079,18605,4273,2903,161,130,151094.04,1,181
DPM000004952,2025-12-14,P000188,S0028,4242,197,127,7,5,9672.79,0,10
DPM000004953,2026-02-13,P000736,S0016,21501,1156,850,43,51,137593.3,6,34
DPM000004954,2026-03-12,P000739,S0019,20007,1954,1242,91,99,341742.59,3,11
DPM000004955,2026-08-21,P001230,S0030,18957,2011,1609,167,156,71287.03,0,119
DPM000004956,2026-01-25,P000776,S0056,18396,3960,3406,125,142,413342.75,2,313
DPM000004957,2026-02-20,P000104,S0024,12211,1930,1504,64,67,174685.86,8,46
DPM000004958,2026-05-17,P001285,S0005,18791,5661,3786,83,75,35547.81,4,350
DPM000004959,2026-04-14,P001371,S0011,1480,110,92,7,7,11682.42,1,2
DPM000004960,2025-12-29,P000097,S0017,4015,1376,904,75,86,45248.14,8,10
DPM000004961,2025-11-07,P000633,S0073,14017,4032,2663,92,106,19736.03,6,163
DPM000004962,2026-04-13,P001085,S0045,14922,685,430,31,30,8053.99,2,37
DPM000004963,2026-06-06,P000401,S0001,23292,5643,4652,233,244,669874.77,20,226
DPM000004964,2026-05-14,P001221,S0021,5600,1246,1049,100,110,46900.02,12,102
DPM000004965,2026-07-21,P000687,S0047,11899,3341,2569,259,298,493960.6,30,82
DPM000004966,2026-06-16,P001475,S0035,7689,754,648,13,12,40158.56,1,18
DPM000004967,2025-12-11,P000113,S0033,7632,395,341,31,34,51575.3,1,0
DPM000004968,2025-09-17,P001175,S0055,20749,2215,1897,114,131,422090.19,11,90
DPM000004969,2025-11-03,P000134,S0054,6817,1267,706,11,12,54159.49,1,81
DPM000004970,2026-05-05,P001172,S0052,18549,2020,1122,42,49,15604.67,1,52
DPM000004971,2025-11-04,P000397,S0077,7382,573,331,1,0,0.0,0,2
DPM000004972,2026-08-16,P001280,S0080,9369,1359,980,75,77,7888.97,7,68
DPM000004973,2026-07-19,P000698,S0058,13872,2905,2479,26,21,44001.48,1,173
DPM000004974,2026-01-01,P000793,S0073,13438,3896,2697,311,342,1014623.64,40,280
DPM000004975,2026-07-10,P001361,S0001,16916,3112,2369,204,189,655122.65,14,208
DPM000004976,2026-08-22,P001077,S0037,3036,364,301,11,12,491.47,0,27
DPM000004977,2025-11-13,P000364,S0044,24593,4397,3164,52,54,107392.12,5,94
DPM000004978,2025-11-30,P001370,S0010,2750,119,65,4,4,7330.96,0,5
DPM000004979,2026-05-27,P000702,S0062,10465,646,460,37,33,49967.85,1,10
DPM000004980,2026-02-16,P000278,S0038,7908,2514,2084,35,34,75155.23,4,205
DPM000004981,2026-04-28,P001020,S0060,7657,2286,1381,38,39,149636.71,1,47
DPM000004982,2026-04-29,P000492,S0012,18320,3777,3058,34,33,112727.48,1,180
DPM000004983,2026-03-25,P000747,S0027,11631,1628,1335,159,165,555171.44,15,132
DPM000004984,2026-05-16,P000470,S0070,3270,1006,671,66,73,202956.42,4,78
DPM000004985,2026-07-10,P001125,S0005,4640,488,425,48,57,162501.69,6,17
DPM000004986,2026-08-02,P000560,S0080,20866,3776,2839,62,57,156297.79,4,194
DPM000004987,2026-03-18,P000047,S0047,24301,1221,725,18,17,47903.32,0,14
DPM000004988,2025-09-09,P000142,S0062,11483,2046,1140,91,86,52230.52,5,138
DPM000004989,2026-01-20,P001357,S0077,13014,3152,1812,107,110,334356.38,0,123
DPM000004990,2026-08-22,P000209,S0049,14935,4760,3181,172,161,438610.39,14,81
DPM000004991,2026-01-24,P001236,S0036,15242,1700,970,20,23,31229.61,0,23
DPM000004992,2025-10-12,P001402,S0042,14500,3496,2111,209,193,816344.66,6,105
DPM000004993,2025-08-25,P001178,S0058,1606,404,225,10,10,13064.85,0,24
DPM000004994,2026-06-14,P000455,S0055,15770,3370,2541,65,76,76126.77,2,107
DPM000004995,2026-05-19,P001307,S0027,12811,3662,2753,73,73,82106.05,8,129
DPM000004996,2026-05-18,P001437,S0077,11130,1181,799,75,67,37313.67,4,98
DPM000004997,2026-04-04,P001373,S0013,11846,2848,1602,84,91,233672.23,7,12
DPM000004998,2026-07-28,P000432,S0032,2243,468,265,9,10,7911.13,1,38
DPM000004999,2026-07-07,P001249,S0049,4993,995,556,46,39,117157.34,0,27
DPM000005000,2025-09-28,P000732,S0012,17381,2097,1256,121,136,395064.88,3,6
DPM000005001,2026-05-10,P001389,S0029,19225,3943,2763,29,25,12711.54,0,231
DPM000005002,2025-09-08,P000047,S0047,19508,2621,1907,179,184,498846.02,13,203
DPM000005003,2025-11-06,P000737,S0017,14126,4211,2979,205,180,395683.08,6,30
DPM000005004,2026-03-26,P001441,S0001,2310,250,201,16,15,10393.67,1,3
DPM000005005,2026-01-21,P001367,S0007,11650,671,575,57,51,113791.16,4,5
DPM000005006,2026-07-08,P000110,S0030,16351,5272,3675,261,297,570133.57,25,247
DPM000005007,2025-11-30,P000445,S0045,4036,204,124,12,12,9682.46,1,15
DPM000005008,2025-12-12,P000695,S0055,11512,3659,2815,91,106,29476.4,7,122
DPM000005009,2026-03-15,P000469,S0069,14914,2817,2087,142,164,335489.95,13,1
DPM000005010,2026-03-09,P001287,S0007,22089,4640,4066,487,509,125785.52,55,83
DPM000005011,2026-04-01,P000226,S0066,9759,2896,2502,105,110,353098.62,8,200
DPM000005012,2026-03-08,P000075,S0075,12956,3479,2895,189,154,158408.43,14,191
DPM000005013,2025-12-18,P000200,S0040,4172,1175,779,17,19,48151.45,2,93
DPM000005014,2025-12-26,P000991,S0031,21408,2596,1534,58,49,198107.59,6,7
DPM000005015,2026-08-07,P000580,S0020,11825,1986,1453,68,68,171147.37,1,53
DPM000005016,2025-11-10,P000287,S0047,3150,472,371,24,24,70798.96,1,25
DPM000005017,2026-05-19,P000835,S0035,12476,2133,1618,51,43,43609.16,5,35
DPM000005018,2026-03-23,P000044,S0044,14324,4168,3037,339,312,781788.43,18,177
DPM000005019,2026-06-27,P001381,S0021,4845,458,256,13,14,42233.1,0,22
DPM000005020,2026-02-09,P000507,S0027,11506,1262,791,37,36,48304.66,4,94
DPM000005021,2026-01-11,P000192,S0032,21204,4603,3036,149,135,146196.68,7,71
DPM000005022,2025-11-05,P000086,S0006,16446,3404,1882,102,100,53544.26,9,106
DPM000005023,2026-07-23,P000590,S0030,18978,1000,688,12,10,7370.65,0,32
DPM000005024,2025-11-09,P000678,S0038,24848,1233,777,39,44,57864.55,4,90
DPM000005025,2026-08-17,P000252,S0012,23864,3186,2710,148,127,71348.72,14,75
DPM000005026,2026-02-04,P000926,S0046,20744,2565,2188,122,143,252192.7,4,174
DPM000005027,2026-03-29,P000257,S0017,20272,6692,4060,378,409,396549.51,25,159
DPM000005028,2026-08-13,P000226,S0066,24610,7184,4189,137,141,637973.88,4,150
DPM000005029,2025-12-29,P000282,S0042,7730,2116,1620,160,176,633240.53,12,147
DPM000005030,2026-08-04,P001092,S0052,9375,2925,2605,176,199,506136.89,15,78
DPM000005031,2026-01-08,P001425,S0065,6942,274,185,9,7,7241.1,0,15
DPM000005032,2026-03-22,P000327,S0007,8362,1093,622,69,63,90482.4,3,18
DPM000005033,2026-03-07,P000026,S0026,1333,368,289,16,15,22831.16,0,22
DPM000005034,2026-05-17,P001230,S0030,13222,2316,1907,98,116,41271.56,12,91
DPM000005035,2025-08-25,P001185,S0065,9304,1061,609,72,73,105395.25,5,0
DPM000005036,2026-04-11,P001038,S0078,7465,2091,1246,45,37,21428.94,4,56
DPM000005037,2026-01-18,P001480,S0040,17461,650,393,16,13,52853.27,0,6
DPM000005038,2026-04-26,P000143,S0063,16301,3472,2669,200,218,263716.17,6,139
DPM000005039,2026-08-07,P000993,S0033,16740,4608,4042,61,62,197288.36,5,381
DPM000005040,2025-12-28,P000346,S0026,19181,4364,2771,247,265,724667.59,13,35
DPM000005041,2026-07-09,P000054,S0054,12040,534,450,11,9,15822.23,0,29
DPM000005042,2026-07-29,P000328,S0008,23408,1169,761,56,54,101348.12,4,37
DPM000005043,2026-04-18,P000333,S0013,3080,1038,723,47,42,150207.48,5,9
DPM000005044,2026-06-28,P000609,S0049,1140,144,94,8,6,14216.11,1,11
DPM000005045,2026-02-06,P000145,S0065,12608,2713,2371,208,231,572952.36,28,148
DPM000005046,2025-10-08,P000115,S0035,6073,1615,1233,108,105,263082.19,2,23
DPM000005047,2025-10-16,P000752,S0032,16346,2973,1672,111,112,476205.48,12,193
DPM000005048,2025-10-14,P000683,S0043,1963,384,285,16,15,30882.94,0,17
DPM000005049,2025-10-22,P000688,S0048,16433,2570,2088,136,142,231683.27,14,13
DPM000005050,2026-02-26,P000266,S0026,16346,529,295,25,26,7729.64,0,42
DPM000005051,2025-09-11,P000876,S0076,3812,272,187,3,3,7941.76,1,18
DPM000005052,2026-05-26,P000060,S0060,16554,2453,1693,84,69,220657.91,3,143
DPM000005053,2026-05-08,P000497,S0017,12893,3417,2802,119,101,103643.26,12,56
DPM000005054,2026-02-15,P001080,S0040,2124,468,355,3,2,3698.71,0,1
DPM000005055,2026-07-12,P000407,S0007,2171,541,462,31,32,42834.23,3,13
DPM000005056,2026-03-23,P001341,S0061,1962,308,206,23,18,49977.88,1,16
DPM000005057,2026-08-04,P000668,S0028,15657,4366,3351,65,62,188971.45,2,205
DPM000005058,2025-09-12,P001144,S0024,5460,658,425,22,19,49566.63,0,33
DPM000005059,2026-01-07,P000984,S0024,5379,1651,1343,58,57,188224.86,6,8
DPM000005060,2026-01-23,P001222,S0022,8611,598,538,11,9,6061.34,1,0
DPM000005061,2026-07-10,P000584,S0024,19623,2164,1766,35,34,117781.7,1,125
DPM000005062,2026-07-07,P001282,S0002,3650,998,734,21,18,35485.57,2,73
DPM000005063,2026-03-21,P000264,S0024,2817,146,122,8,9,5866.63,0,5
DPM000005064,2026-06-07,P001391,S0031,12094,1394,1247,45,38,123747.63,1,83
DPM000005065,2026-02-24,P000507,S0027,24677,3337,2919,200,199,205056.35,18,162
DPM000005066,2026-07-24,P000356,S0036,8916,2055,1198,19,16,26806.42,2,48
DPM000005067,2026-01-17,P000977,S0017,11588,3903,2952,130,111,250103.1,0,87
DPM000005068,2025-09-13,P000257,S0017,17535,2632,2129,253,260,412841.44,29,62
DPM000005069,2026-01-10,P000479,S0079,12752,1517,956,34,35,119957.71,0,93
DPM000005070,2025-09-13,P001400,S0040,23481,1339,1173,94,101,175621.98,11,59
DPM000005071,2026-08-07,P000256,S0016,9032,607,353,4,3,11992.91,1,26
DPM000005072,2025-11-25,P001200,S0080,4658,946,662,63,64,129717.5,7,16
DPM000005073,2026-06-11,P000091,S0011,15843,3098,1809,129,114,421006.29,6,180
DPM000005074,2026-01-06,P000019,S0019,21737,5374,3931,235,225,548499.97,0,39
DPM000005075,2026-01-14,P000145,S0065,2369,74,42,3,3,7143.9,1,3
DPM000005076,2026-06-14,P000600,S0040,11841,2615,1640,23,23,10121.25,1,134
DPM000005077,2026-01-29,P000405,S0005,8104,1960,1187,44,39,28432.83,3,34
DPM000005078,2026-01-16,P000960,S0080,23901,2435,1839,163,182,30748.39,21,200
DPM000005079,2025-09-09,P000500,S0020,13834,4201,3362,233,253,552508.64,5,93
DPM000005080,2026-04-29,P000736,S0016,12894,3682,2363,187,200,795805.04,14,57
DPM000005081,2026-02-04,P000771,S0051,12725,774,484,33,38,7241.98,0,49
DPM000005082,2026-02-27,P000598,S0038,11985,589,422,22,18,39113.7,2,49
DPM000005083,2026-01-10,P000125,S0045,11287,2897,2526,181,163,695563.41,1,10
DPM000005084,2025-12-30,P000130,S0050,24430,817,679,49,44,94927.36,0,12
DPM000005085,2026-05-01,P000470,S0070,8828,1457,887,54,46,125401.0,5,89
DPM000005086,2026-04-17,P000651,S0011,9277,741,566,9,8,11771.69,0,30
DPM000005087,2026-05-07,P000835,S0035,23709,3969,3181,202,223,217556.72,5,113
DPM000005088,2025-11-13,P001077,S0037,18812,3232,2430,290,235,8383.66,21,25
DPM000005089,2025-10-16,P000415,S0015,13958,2179,1869,91,97,238160.46,6,39
DPM000005090,2026-05-27,P000097,S0017,5064,1370,1091,20,17,14289.7,1,56
DPM000005091,2025-12-27,P001188,S0068,12798,667,555,4,3,2254.15,0,23
DPM000005092,2025-10-10,P000659,S0019,7605,823,465,36,42,104541.11,4,2
DPM000005093,2026-07-16,P000102,S0022,11153,1951,1606,162,142,349778.02,0,139
DPM000005094,2026-05-15,P000858,S0058,16646,1484,900,45,46,75913.57,2,77
DPM000005095,2025-12-06,P001191,S0071,22328,2106,1243,72,68,80082.73,0,142
DPM000005096,2026-07-16,P001188,S0068,14068,4294,3125,174,147,149774.59,18,215
DPM000005097,2026-04-18,P001271,S0071,4809,1173,847,28,24,28218.73,0,7
DPM000005098,2026-08-20,P000504,S0024,7030,1655,1376,55,55,33315.25,4,33
DPM000005099,2026-05-16,P001381,S0021,15703,1114,692,71,69,242180.07,5,40
DPM000005100,2025-11-26,P000504,S0024,18384,4264,2364,143,119,37597.17,3,12
DPM000005101,2025-09-01,P000885,S0005,3727,1204,780,27,25,56426.6,1,53
DPM000005102,2026-03-22,P000383,S0063,19931,4011,3034,212,188,375364.11,22,1
DPM000005103,2026-01-27,P000289,S0049,19161,1099,903,27,28,91689.83,3,64
DPM000005104,2026-08-13,P000527,S0047,5397,1511,1338,95,77,74550.25,8,64
DPM000005105,2026-04-26,P001177,S0057,620,50,42,2,1,1007.98,0,4
DPM000005106,2025-09-08,P000318,S0078,9306,1894,1587,147,139,193666.84,17,58
DPM000005107,2025-12-27,P000089,S0009,21959,1474,890,31,25,51565.18,3,49
DPM000005108,2026-07-30,P000794,S0074,19361,1923,1555,102,99,267381.55,10,39
DPM000005109,2026-01-14,P000472,S0072,15257,5334,3847,148,130,137005.18,8,354
DPM000005110,2026-06-29,P000827,S0027,6131,589,508,18,16,26483.2,1,22
DPM000005111,2026-06-08,P000357,S0037,5178,596,376,23,18,59249.51,1,36
DPM000005112,2026-01-04,P001073,S0033,10162,2343,1873,135,135,183037.6,14,123
DPM000005113,2026-01-16,P001101,S0061,2502,726,644,7,6,18040.74,1,31
DPM000005114,2026-05-03,P000280,S0040,11902,3137,2373,192,164,123380.58,12,131
DPM000005115,2026-03-27,P000494,S0014,16188,2027,1590,14,16,17311.4,1,163
DPM000005116,2026-05-01,P001383,S0023,12910,562,321,20,23,62819.27,2,40
DPM000005117,2026-03-31,P001485,S0045,780,156,136,11,10,21568.09,1,2
DPM000005118,2026-04-22,P001352,S0072,6127,1829,1523,167,160,41073.17,6,67
DPM000005119,2025-10-02,P000397,S0077,17754,1813,1145,115,129,520657.57,15,144
DPM000005120,2026-03-24,P000977,S0017,2420,148,111,5,4,6929.91,0,10
DPM000005121,2026-05-08,P000181,S0021,7821,812,505,29,31,32307.32,3,62
DPM000005122,2026-04-20,P000508,S0028,18273,1747,1241,47,47,149808.49,2,7
DPM000005123,2025-11-12,P000351,S0031,18324,2687,1651,88,105,334817.17,8,156
DPM000005124,2026-08-10,P000311,S0071,18082,5772,3338,331,324,1256886.38,20,143
DPM000005125,2026-02-15,P000817,S0017,18380,5954,4090,58,66,261065.36,5,304
DPM000005126,2025-12-27,P000669,S0029,6971,2417,1863,14,16,4744.32,1,156
DPM000005127,2025-09-08,P001311,S0031,16028,2320,1949,172,184,28047.43,13,56
DPM000005128,2025-11-06,P000919,S0039,344,65,47,3,2,3963.43,1,4
DPM000005129,2026-05-16,P000381,S0061,21679,893,783,60,48,147622.23,3,57
DPM000005130,2026-07-06,P001254,S0054,3098,1034,662,4,3,8558.0,1,25
DPM000005131,2025-12-28,P000864,S0064,11608,2174,1373,96,114,59436.55,4,174
DPM000005132,2025-09-27,P001214,S0014,115,12,6,0,0,0.0,1,0
DPM000005133,2025-09-30,P000489,S0009,14785,2134,1517,172,188,338637.65,23,30
DPM000005134,2025-09-20,P000469,S0069,21969,1976,1408,53,60,81115.49,2,44
DPM000005135,2026-08-11,P000761,S0041,6785,1478,1019,28,30,70658.78,3,75
DPM000005136,2026-02-18,P001231,S0031,10618,3574,2820,63,55,14453.0,0,189
DPM000005137,2026-05-10,P001105,S0065,302,57,31,2,2,5829.51,1,3
DPM000005138,2025-08-31,P000052,S0052,18637,6000,4943,409,467,1070478.93,57,367
DPM000005139,2026-08-01,P000039,S0039,13414,2024,1145,97,86,48030.14,0,138
DPM000005140,2026-02-14,P001276,S0076,1193,167,136,10,9,19191.05,0,10
DPM000005141,2025-09-24,P001103,S0063,19413,2992,1840,156,137,109204.97,14,160
DPM000005142,2026-06-17,P001213,S0013,5759,982,541,41,37,48705.13,3,6
DPM000005143,2026-02-16,P000926,S0046,4550,660,490,56,63,118692.16,0,49
DPM000005144,2026-03-27,P000832,S0032,12605,3013,2044,138,163,392889.94,11,200
DPM000005145,2025-09-22,P001348,S0068,5507,1406,1120,118,107,441133.81,7,56
DPM000005146,2025-11-14,P000253,S0013,7233,1253,1021,90,78,6687.04,6,5
DPM000005147,2025-11-18,P001471,S0031,24209,5514,4919,150,150,175007.58,5,450
DPM000005148,2026-08-03,P001458,S0018,17800,2520,1987,87,75,53107.27,2,78
DPM000005149,2026-04-22,P000636,S0076,23164,5229,3328,321,276,695270.4,16,180
DPM000005150,2025-09-27,P001130,S0010,17130,4273,3159,291,267,51934.87,30,146
DPM000005151,2025-08-26,P000175,S0015,24065,1242,1091,73,62,112946.93,4,86
DPM000005152,2025-09-07,P000821,S0021,9868,710,557,60,71,222099.12,5,30
DPM000005153,2025-10-03,P001337,S0057,8815,2564,2253,96,98,168801.29,8,170
DPM000005154,2025-08-29,P000708,S0068,24240,7806,6275,161,188,292305.69,2,637
DPM000005155,2026-04-25,P001144,S0024,23722,1346,1145,127,146,562695.3,14,56
DPM000005156,2026-02-13,P001385,S0025,12063,3213,2141,198,160,542287.04,15,144
DPM000005157,2026-05-31,P000560,S0080,6383,1684,1158,59,57,127390.76,6,115
DPM000005158,2026-02-19,P000773,S0053,3171,624,499,41,40,84198.77,2,44
DPM000005159,2026-04-27,P000675,S0035,24378,3921,2727,146,121,452025.49,14,16
DPM000005160,2026-03-12,P001446,S0006,4621,1130,861,72,59,148270.36,1,61
DPM000005161,2026-08-11,P000616,S0056,17465,3306,2404,175,166,104129.17,14,153
DPM000005162,2026-08-17,P001284,S0004,5842,1954,1448,104,109,458833.74,6,102
DPM000005163,2026-08-15,P001301,S0021,16832,5807,4995,142,114,91954.81,14,393
DPM000005164,2026-06-21,P000224,S0064,14907,4161,3194,162,181,522065.43,1,273
DPM000005165,2026-07-23,P001432,S0072,3925,320,191,1,1,3312.68,0,23
DPM000005166,2025-12-09,P000147,S0067,24742,4948,3363,306,249,542785.96,27,168
DPM000005167,2025-12-22,P001116,S0076,11638,2856,1782,190,172,441416.7,7,223
DPM000005168,2026-05-16,P001431,S0071,10855,2609,1968,15,14,30537.96,1,78
DPM000005169,2026-01-12,P000008,S0008,8522,2030,1452,14,11,48999.6,0,24
DPM000005170,2026-05-14,P000779,S0059,18528,6194,4633,441,383,612610.79,10,499
DPM000005171,2026-06-13,P001039,S0079,11195,2160,1628,161,159,455056.66,16,65
DPM000005172,2025-09-11,P000134,S0054,163,10,6,0,0,0.0,0,1
DPM000005173,2026-04-14,P000215,S0055,17631,5777,4806,348,412,1697109.76,35,226
DPM000005174,2025-09-28,P000413,S0013,7387,1064,586,9,10,1918.86,1,26
DPM000005175,2026-03-10,P001121,S0001,21653,6939,6078,90,76,157962.9,9,486
DPM000005176,2026-01-24,P000136,S0056,13740,2090,1775,31,33,63752.42,4,146
DPM000005177,2026-07-25,P000677,S0037,4439,666,384,22,18,56960.96,1,48
DPM000005178,2026-06-05,P001084,S0044,9925,3038,2104,167,154,248101.91,4,160
DPM000005179,2026-01-04,P001166,S0046,17854,1180,737,34,28,45972.78,2,81
DPM000005180,2026-07-28,P001448,S0008,22082,6797,3908,104,112,426494.06,9,157
DPM000005181,2025-10-31,P000182,S0022,14520,2463,1457,95,98,99206.57,2,152
DPM000005182,2026-04-09,P000537,S0057,9571,2943,2005,154,141,19448.75,10,28
DPM000005183,2026-04-24,P001181,S0061,693,144,84,6,6,28395.71,0,9
DPM000005184,2026-08-07,P000144,S0064,12781,2907,1841,217,196,439469.39,8,105
DPM000005185,2025-11-03,P001444,S0004,16296,3135,2653,35,40,150999.01,3,26
DPM000005186,2026-05-05,P000859,S0059,7909,829,497,48,47,163058.34,1,41
DPM000005187,2026-02-23,P001181,S0061,16577,4322,2725,105,86,243857.8,0,275
DPM000005188,2025-11-11,P001246,S0046,20164,1741,1202,117,106,294392.6,6,138
DPM000005189,2026-03-28,P000161,S0001,20577,4293,3801,445,503,953429.9,14,98
DPM000005190,2026-06-14,P000560,S0080,16282,1304,796,79,92,281041.82,7,26
DPM000005191,2026-02-05,P000688,S0048,12140,2900,1991,153,137,199850.75,7,117
DPM000005192,2026-04-01,P000637,S0077,22314,4041,2676,279,227,412891.35,24,232
DPM000005193,2026-01-21,P000210,S0050,20339,1841,1446,126,146,496721.13,13,99
DPM000005194,2026-04-21,P001087,S0047,11088,1608,1297,99,92,51765.87,9,80
DPM000005195,2026-07-11,P000666,S0026,14058,2319,1553,32,28,29019.84,0,91
DPM000005196,2026-08-06,P000913,S0033,12132,3273,2613,152,125,162348.22,6,91
DPM000005197,2026-02-17,P000577,S0017,8268,2870,2302,56,65,144157.66,2,124
DPM000005198,2025-10-17,P000137,S0057,4502,864,607,5,4,5450.05,1,15
DPM000005199,2025-10-18,P000338,S0018,20864,6403,4225,101,101,200011.69,10,93
DPM000005200,2026-05-26,P000391,S0071,15217,748,601,16,19,26616.81,0,55
DPM000005201,2025-10-11,P000222,S0062,3535,547,388,7,6,3113.2,0,1
DPM000005202,2026-05-08,P000796,S0076,661,126,100,3,3,3515.08,1,6
DPM000005203,2025-11-18,P000829,S0029,6894,2082,1193,28,29,13276.81,3,120
DPM000005204,2025-10-30,P000727,S0007,19769,4357,2960,168,193,119748.92,21,243
DPM000005205,2026-07-15,P000108,S0028,3698,1059,655,35,32,66971.8,2,33
DPM000005206,2026-03-06,P000028,S0028,15400,1194,1054,122,105,313311.49,7,64
DPM000005207,2026-03-05,P000367,S0047,3972,351,289,28,25,48695.12,0,25
DPM000005208,2025-12-03,P000984,S0024,13518,1508,1022,74,60,154689.94,6,37
DPM000005209,2026-06-09,P001166,S0046,4527,357,228,17,18,31879.88,1,20
DPM000005210,2026-06-28,P000400,S0080,13573,2465,2064,107,113,109694.78,5,30
DPM000005211,2025-12-06,P000895,S0015,4827,828,658,70,65,16379.95,0,4
DPM000005212,2025-10-16,P001033,S0073,5005,1381,1067,57,49,104241.13,5,98
DPM000005213,2026-04-04,P001333,S0053,21081,7336,4466,510,553,716362.49,35,29
DPM000005214,2025-10-20,P000148,S0068,11313,1647,1398,153,163,232893.73,17,111
DPM000005215,2026-07-28,P000228,S0068,23863,2270,1486,96,86,38946.46,8,123
DPM000005216,2025-09-04,P000610,S0050,23982,1523,1190,136,116,37986.34,12,32
