ticket_id,user_id,order_id,issue_type,priority,ticket_status,created_at,resolved_at,source_channel
TK0000744,U000925,,退款售后,normal,closed,2025-06-08 02:43:48,2025-06-09 22:43:48,app
TK0000745,U000057,O00001414,物流问题,low,resolved,2025-06-27 09:15:55,2025-06-29 17:15:55,phone
TK0000746,U001574,O00009077,活动优惠,normal,processing,2026-08-17 19:49:30,,social
TK0000747,U003594,,退款售后,normal,closed,2025-01-05 20:10:03,2025-01-08 01:10:03,web
TK0000748,U003630,,商品咨询,normal,processing,2025-03-14 16:15:32,,phone
TK0000749,U004140,O00001990,退款售后,normal,resolved,2025-04-19 18:45:29,2025-04-20 17:45:29,social
TK0000750,U003438,O00004256,订单咨询,low,closed,2025-03-24 15:16:02,2025-03-27 09:16:02,web
TK0000751,U000911,O00002624,退款售后,normal,closed,2026-04-24 06:25:26,2026-04-24 10:25:26,app
TK0000752,U002903,O00001626,商品咨询,high,resolved,2026-06-10 07:55:20,2026-06-10 14:55:20,app
TK0000753,U002784,O00000736,活动优惠,normal,resolved,2026-08-17 11:18:55,2026-08-17 20:18:55,app
TK0000754,U002758,O00003767,退款售后,normal,closed,2026-08-11 00:34:10,2026-08-11 01:34:10,social
TK0000755,U001343,,订单咨询,high,closed,2025-01-15 17:55:58,2025-01-18 17:55:58,app
TK0000756,U002234,O00011074,退款售后,normal,closed,2025-12-24 22:50:11,2025-12-26 10:50:11,app
TK0000757,U003427,O00002379,退款售后,normal,open,2025-08-27 00:28:28,,app
TK0000758,U001051,,物流问题,high,resolved,2025-05-10 02:37:27,2025-05-11 12:37:27,web
TK0000759,U004855,O00006165,退款售后,normal,closed,2026-03-23 07:04:49,2026-03-23 16:04:49,app
TK0000760,U003428,O00010307,物流问题,normal,resolved,2025-11-10 11:52:08,2025-11-11 00:52:08,phone
TK0000761,U002593,,订单咨询,normal,resolved,2026-05-25 16:31:00,2026-05-27 11:31:00,app
TK0000762,U001114,,商品咨询,high,resolved,2026-07-15 16:17:00,2026-07-18 10:17:00,phone
TK0000763,U004626,O00001610,活动优惠,normal,processing,2026-05-27 17:54:03,,web
TK0000764,U001482,O00010265,活动优惠,normal,resolved,2025-05-17 15:11:11,2025-05-19 16:11:11,app
TK0000765,U002002,O00000515,物流问题,low,closed,2026-02-08 07:54:08,2026-02-10 22:54:08,web
TK0000766,U003832,,商品咨询,high,resolved,2025-01-10 14:24:37,2025-01-12 23:24:37,web
TK0000767,U003857,O00001623,活动优惠,high,resolved,2025-05-08 19:38:48,2025-05-11 03:38:48,phone
TK0000768,U000762,O00009774,商品咨询,low,closed,2025-08-26 18:29:11,2025-08-26 23:29:11,web
TK0000769,U000141,O00008143,物流问题,normal,resolved,2025-05-02 05:58:28,2025-05-02 12:58:28,app
TK0000770,U004193,,活动优惠,normal,resolved,2025-08-19 14:12:05,2025-08-22 02:12:05,app
TK0000771,U003075,,商品咨询,normal,closed,2025-08-06 13:11:47,2025-08-07 15:11:47,web
TK0000772,U000623,O00000425,活动优惠,high,resolved,2025-03-11 13:50:25,2025-03-13 11:50:25,app
TK0000773,U003942,,物流问题,high,closed,2026-04-17 18:01:26,2026-04-18 14:01:26,app
TK0000774,U003184,O00002998,活动优惠,low,resolved,2026-07-19 10:18:10,2026-07-20 21:18:10,web
TK0000775,U004808,O00001071,商品咨询,normal,closed,2025-06-25 11:14:11,2025-06-27 08:14:11,app
TK0000776,U003591,O00009694,商品咨询,low,closed,2025-11-20 11:59:32,2025-11-20 13:59:32,phone
TK0000777,U004078,,账户问题,normal,resolved,2026-04-29 21:05:47,2026-04-30 10:05:47,app
TK0000778,U001688,O00002413,物流问题,low,processing,2026-06-30 07:35:33,,app
TK0000779,U004209,O00011826,物流问题,high,closed,2025-12-15 11:11:00,2025-12-15 17:11:00,phone
TK0000780,U004604,O00003915,商品咨询,normal,closed,2025-10-12 21:23:05,2025-10-14 16:23:05,social
TK0000781,U002973,O00011521,退款售后,normal,resolved,2026-01-06 15:36:11,2026-01-08 15:36:11,app
TK0000782,U003023,O00004361,物流问题,normal,closed,2025-03-06 10:24:24,2025-03-08 17:24:24,web
TK0000783,U004690,O00001037,物流问题,normal,resolved,2025-08-31 21:21:34,2025-09-01 21:21:34,phone
TK0000784,U004719,O00006280,商品咨询,normal,closed,2026-07-04 19:28:51,2026-07-05 20:28:51,phone
TK0000785,U001675,O00006736,商品咨询,high,closed,2025-02-26 02:04:01,2025-02-28 03:04:01,social
TK0000786,U000687,O00005841,商品咨询,normal,resolved,2026-05-26 21:28:47,2026-05-28 01:28:47,phone
TK0000787,U003256,O00004382,活动优惠,normal,closed,2025-03-31 05:17:10,2025-04-01 11:17:10,app
TK0000788,U003744,O00006879,活动优惠,normal,closed,2025-12-09 06:29:03,2025-12-11 10:29:03,app
TK0000789,U002518,O00001918,退款售后,normal,closed,2025-03-08 11:31:57,2025-03-08 15:31:57,app
TK0000790,U000355,O00011391,活动优惠,normal,closed,2026-01-26 17:22:38,2026-01-27 17:22:38,app
TK0000791,U000067,O00007239,活动优惠,normal,closed,2025-08-19 16:44:48,2025-08-20 22:44:48,web
TK0000792,U001222,,退款售后,normal,closed,2025-07-10 19:14:49,2025-07-12 08:14:49,web
TK0000793,U003250,,订单咨询,high,resolved,2026-07-09 19:14:00,2026-07-12 08:14:00,app
TK0000794,U001277,O00009800,订单咨询,normal,resolved,2025-06-20 02:52:28,2025-06-20 15:52:28,app
TK0000795,U000950,O00000218,物流问题,high,resolved,2026-08-16 20:34:57,2026-08-19 11:34:57,phone
TK0000796,U001979,O00008032,商品咨询,high,resolved,2025-06-26 01:00:47,2025-06-28 00:00:47,social
TK0000797,U000763,O00011027,退款售后,normal,resolved,2025-08-21 18:59:11,2025-08-22 01:59:11,web
TK0000798,U000552,O00000835,退款售后,normal,closed,2026-04-12 05:09:43,2026-04-15 05:09:43,app
TK0000799,U001920,O00007748,订单咨询,high,resolved,2026-01-26 07:40:31,2026-01-27 15:40:31,web
TK0000800,U002737,O00004602,物流问题,low,processing,2026-04-02 17:10:51,,app
TK0000801,U002486,,退款售后,normal,closed,2025-04-15 21:17:48,2025-04-17 14:17:48,app
TK0000802,U002033,O00011345,活动优惠,low,closed,2025-10-13 00:57:55,2025-10-13 17:57:55,web
TK0000803,U001543,O00002350,活动优惠,normal,closed,2026-06-08 16:52:31,2026-06-09 03:52:31,app
TK0000804,U002024,O00003664,订单咨询,normal,resolved,2026-08-25 08:01:23,2026-08-25 14:01:23,app
TK0000805,U000856,O00004590,商品咨询,normal,resolved,2025-08-25 08:27:02,2025-08-25 22:27:02,web
TK0000806,U004322,O00011404,退款售后,normal,open,2026-02-14 07:09:05,,phone
TK0000807,U000197,O00011141,物流问题,normal,closed,2025-07-04 21:01:34,2025-07-05 15:01:34,app
TK0000808,U002136,O00003980,活动优惠,normal,processing,2025-04-30 05:14:56,,phone
TK0000809,U003318,O00004185,物流问题,normal,resolved,2026-06-30 11:18:22,2026-07-01 10:18:22,app
TK0000810,U000154,,账户问题,normal,closed,2026-07-10 01:37:51,2026-07-11 08:37:51,app
TK0000811,U001956,O00001690,物流问题,high,processing,2025-12-02 19:01:06,,app
TK0000812,U001636,O00004131,订单咨询,low,closed,2026-05-27 18:55:25,2026-05-30 16:55:25,phone
TK0000813,U002145,O00011283,物流问题,low,resolved,2026-06-06 05:47:41,2026-06-07 13:47:41,phone
TK0000814,U003788,O00010488,商品咨询,normal,resolved,2025-09-05 04:05:32,2025-09-07 03:05:32,app
TK0000815,U000729,O00007279,退款售后,high,closed,2025-04-05 05:34:47,2025-04-08 04:34:47,social
TK0000816,U003374,O00009332,物流问题,normal,closed,2026-06-07 20:49:33,2026-06-10 02:49:33,app
TK0000817,U000929,O00004873,账户问题,normal,closed,2025-10-01 20:43:03,2025-10-02 03:43:03,app
TK0000818,U003193,O00002072,活动优惠,low,closed,2025-03-30 03:29:25,2025-03-30 10:29:25,app
TK0000819,U000894,O00004633,活动优惠,high,closed,2026-01-10 15:37:03,2026-01-13 05:37:03,app
TK0000820,U000044,O00008235,商品咨询,low,resolved,2026-04-25 05:55:45,2026-04-27 07:55:45,app
TK0000821,U000827,,订单咨询,high,resolved,2026-06-29 20:36:12,2026-07-02 05:36:12,app
TK0000822,U002598,O00006161,物流问题,normal,resolved,2025-10-02 04:42:40,2025-10-02 05:42:40,social
TK0000823,U000506,O00000725,商品咨询,high,closed,2025-01-14 23:33:18,2025-01-16 13:33:18,app
TK0000824,U003059,O00006062,物流问题,normal,closed,2025-03-18 05:36:25,2025-03-19 18:36:25,social
TK0000825,U000536,,退款售后,low,resolved,2026-05-28 09:28:54,2026-05-29 12:28:54,app
TK0000826,U003788,O00009980,物流问题,normal,closed,2025-03-08 11:51:02,2025-03-08 17:51:02,web
TK0000827,U003103,,商品咨询,normal,processing,2025-11-23 11:53:32,,phone
TK0000828,U002731,O00009642,商品咨询,normal,closed,2025-08-05 15:05:51,2025-08-06 04:05:51,app
TK0000829,U003059,O00009576,账户问题,normal,closed,2025-11-30 06:44:15,2025-12-02 07:44:15,web
TK0000830,U002826,O00006388,账户问题,high,resolved,2025-03-07 12:18:44,2025-03-07 22:18:44,phone
TK0000831,U001895,,活动优惠,low,resolved,2026-02-13 22:18:42,2026-02-16 07:18:42,app
TK0000832,U001917,,账户问题,high,closed,2026-05-04 08:12:43,2026-05-04 10:12:43,app
TK0000833,U002802,O00000689,账户问题,high,resolved,2025-06-13 01:27:45,2025-06-15 09:27:45,app
TK0000834,U002632,O00003498,物流问题,high,resolved,2026-04-05 02:24:57,2026-04-05 17:24:57,web
TK0000835,U002089,,物流问题,normal,closed,2025-04-26 00:20:50,2025-04-27 20:20:50,phone
TK0000836,U003966,O00000918,退款售后,low,processing,2025-04-05 08:11:09,,app
TK0000837,U002591,O00009910,活动优惠,normal,resolved,2025-08-17 14:28:07,2025-08-18 00:28:07,app
TK0000838,U000267,,物流问题,normal,closed,2026-06-26 06:35:53,2026-06-28 05:35:53,app
TK0000839,U002747,O00004251,退款售后,normal,closed,2025-06-23 09:48:06,2025-06-26 07:48:06,web
TK0000840,U004943,O00006810,活动优惠,normal,open,2025-10-27 02:07:00,,app
TK0000841,U002413,O00011640,账户问题,high,resolved,2025-12-12 19:05:02,2025-12-13 15:05:02,social
TK0000842,U004646,O00009491,物流问题,normal,open,2025-04-22 12:21:58,,app
TK0000843,U001021,O00005717,订单咨询,normal,resolved,2025-04-27 05:00:46,2025-04-27 16:00:46,app
TK0000844,U001265,O00006510,账户问题,low,closed,2026-06-10 09:25:09,2026-06-11 00:25:09,app
TK0000845,U002432,O00003223,活动优惠,normal,processing,2025-04-09 16:13:18,,app
TK0000846,U001979,O00006442,商品咨询,high,processing,2025-03-11 17:22:19,,web
TK0000847,U002186,O00007470,物流问题,normal,closed,2025-06-16 15:37:10,2025-06-19 02:37:10,app
TK0000848,U003499,O00003174,物流问题,low,resolved,2025-12-27 23:05:22,2025-12-30 20:05:22,phone
TK0000849,U002921,O00007465,物流问题,low,resolved,2025-11-27 14:48:08,2025-11-28 20:48:08,social
TK0000850,U002818,O00000352,账户问题,normal,closed,2025-02-06 14:22:02,2025-02-07 11:22:02,app
TK0000851,U000380,O00011245,商品咨询,normal,processing,2025-10-21 04:31:09,,phone
TK0000852,U001138,O00002639,物流问题,normal,closed,2025-03-09 17:53:41,2025-03-11 10:53:41,phone
TK0000853,U004723,O00003625,物流问题,normal,closed,2025-06-08 12:54:11,2025-06-11 09:54:11,app
TK0000854,U000494,O00006938,物流问题,normal,resolved,2026-04-09 00:30:05,2026-04-09 18:30:05,web
TK0000855,U000834,,物流问题,low,resolved,2026-07-27 03:18:00,2026-07-29 22:18:00,app
TK0000856,U002079,O00000938,物流问题,normal,closed,2025-10-05 14:24:39,2025-10-08 09:24:39,web
TK0000857,U002021,O00007055,订单咨询,normal,processing,2025-12-24 10:43:06,,social
TK0000858,U004809,O00004878,物流问题,normal,resolved,2025-05-23 22:59:05,2025-05-24 04:59:05,app
TK0000859,U002894,O00004849,账户问题,normal,resolved,2025-11-04 06:33:13,2025-11-06 17:33:13,app
TK0000860,U002420,O00010075,订单咨询,high,closed,2025-04-21 04:17:20,2025-04-22 19:17:20,app
TK0000861,U000804,O00011983,退款售后,normal,resolved,2025-09-02 00:10:07,2025-09-05 00:10:07,app
TK0000862,U000173,O00007197,退款售后,normal,closed,2026-04-12 04:34:20,2026-04-14 02:34:20,web
TK0000863,U001778,O00008767,活动优惠,normal,open,2025-06-19 10:55:33,,app
TK0000864,U004459,,订单咨询,normal,closed,2025-01-25 17:45:37,2025-01-27 04:45:37,app
TK0000865,U004203,O00004576,物流问题,normal,open,2026-01-27 20:24:57,,app
TK0000866,U002797,,退款售后,low,closed,2025-03-18 03:06:12,2025-03-18 22:06:12,app
TK0000867,U001832,O00011724,商品咨询,normal,closed,2025-12-29 12:08:57,2026-01-01 09:08:57,web
TK0000868,U004065,O00003660,商品咨询,normal,closed,2026-04-07 14:00:33,2026-04-10 05:00:33,app
TK0000869,U003916,O00001025,物流问题,low,closed,2026-08-17 20:52:58,2026-08-19 12:52:58,social
TK0000870,U001664,,活动优惠,high,resolved,2026-02-08 23:18:48,2026-02-09 11:18:48,social
TK0000871,U003632,O00007330,退款售后,normal,resolved,2025-06-03 17:51:58,2025-06-06 13:51:58,app
TK0000872,U002881,O00004677,活动优惠,normal,closed,2026-03-23 07:55:26,2026-03-24 08:55:26,app
TK0000873,U004686,O00010774,订单咨询,high,resolved,2026-03-18 00:11:11,2026-03-19 03:11:11,app
TK0000874,U004885,O00007416,物流问题,low,open,2025-08-28 23:17:23,,social
TK0000875,U000809,O00010225,商品咨询,normal,closed,2025-07-26 00:31:22,2025-07-27 19:31:22,web
TK0000876,U001842,,物流问题,normal,resolved,2026-04-07 23:07:49,2026-04-10 19:07:49,app
TK0000877,U001275,O00005544,商品咨询,high,processing,2025-09-26 15:17:04,,app
TK0000878,U000191,O00009293,物流问题,normal,open,2025-11-14 12:00:35,,app
TK0000879,U004499,O00005912,物流问题,low,closed,2025-06-27 22:56:42,2025-06-28 20:56:42,web
TK0000880,U004816,O00008627,订单咨询,high,open,2025-07-05 18:27:55,,phone
TK0000881,U001271,O00011577,物流问题,normal,processing,2026-01-28 03:41:48,,app
TK0000882,U003522,,账户问题,normal,processing,2025-11-29 21:26:33,,app
TK0000883,U001453,O00008875,商品咨询,high,closed,2025-06-28 07:09:46,2025-06-30 17:09:46,app
TK0000884,U003056,,物流问题,normal,closed,2026-08-17 20:13:51,2026-08-18 05:13:51,app
TK0000885,U002388,O00008120,订单咨询,high,closed,2025-08-26 19:53:14,2025-08-26 23:53:14,app
TK0000886,U001119,,商品咨询,normal,closed,2025-03-16 12:31:54,2025-03-16 23:31:54,social
TK0000887,U003749,O00006184,活动优惠,normal,resolved,2025-03-02 09:51:45,2025-03-04 12:51:45,app
TK0000888,U001716,O00011589,物流问题,low,resolved,2025-04-20 03:04:37,2025-04-21 03:04:37,app
TK0000889,U002573,,商品咨询,low,closed,2026-07-19 01:01:33,2026-07-19 16:01:33,phone
TK0000890,U000838,O00000551,退款售后,normal,resolved,2025-11-30 03:03:50,2025-11-30 17:03:50,web
TK0000891,U002581,,账户问题,high,resolved,2025-06-24 10:28:08,2025-06-26 20:28:08,app
TK0000892,U001276,,商品咨询,normal,resolved,2025-11-19 11:08:31,2025-11-20 13:08:31,social
TK0000893,U004708,O00009631,订单咨询,normal,closed,2025-12-03 08:36:56,2025-12-05 13:36:56,social
TK0000894,U003093,O00009762,活动优惠,normal,closed,2025-03-27 11:47:07,2025-03-27 16:47:07,social
TK0000895,U003553,O00009870,订单咨询,normal,resolved,2026-07-20 16:45:48,2026-07-23 08:45:48,phone
TK0000896,U001962,O00005208,活动优惠,normal,resolved,2026-04-04 01:47:35,2026-04-05 04:47:35,web
TK0000897,U000721,O00003686,退款售后,normal,resolved,2025-10-08 16:23:32,2025-10-10 20:23:32,social
TK0000898,U000909,O00011700,订单咨询,normal,closed,2025-04-29 03:33:41,2025-05-01 03:33:41,app
TK0000899,U000187,O00007592,活动优惠,low,resolved,2025-07-07 06:33:29,2025-07-09 03:33:29,app
TK0000900,U004877,O00006606,商品咨询,normal,closed,2025-12-07 06:06:14,2025-12-08 13:06:14,web
TK0000901,U000328,O00006314,退款售后,high,closed,2026-04-21 04:02:21,2026-04-23 21:02:21,web
TK0000902,U000888,O00000970,商品咨询,normal,closed,2025-04-10 19:51:06,2025-04-12 20:51:06,web
TK0000903,U004402,O00011079,账户问题,normal,resolved,2025-03-08 07:33:07,2025-03-11 06:33:07,phone
TK0000904,U000785,,商品咨询,urgent,resolved,2025-02-24 18:23:45,2025-02-25 08:23:45,app
TK0000905,U001398,O00008102,商品咨询,normal,resolved,2025-03-27 01:27:23,2025-03-28 16:27:23,phone
TK0000906,U000343,O00004761,订单咨询,normal,closed,2025-08-26 21:21:37,2025-08-27 09:21:37,social
TK0000907,U003541,,账户问题,high,resolved,2026-03-10 07:20:28,2026-03-11 07:20:28,web
TK0000908,U000530,O00000836,退款售后,normal,resolved,2026-02-09 11:22:04,2026-02-12 05:22:04,app
TK0000909,U000861,O00003844,物流问题,normal,closed,2025-10-19 02:35:13,2025-10-19 09:35:13,app
TK0000910,U004142,O00003650,订单咨询,normal,resolved,2025-07-28 07:59:18,2025-07-30 20:59:18,phone
TK0000911,U003195,O00010263,订单咨询,normal,closed,2026-02-09 18:14:38,2026-02-11 21:14:38,phone
TK0000912,U002712,,账户问题,high,closed,2025-06-28 13:21:46,2025-07-01 06:21:46,app
TK0000913,U002916,O00009713,退款售后,high,open,2025-03-18 06:43:41,,app
TK0000914,U004531,,退款售后,high,processing,2025-04-03 20:07:32,,social
TK0000915,U004893,O00005919,账户问题,normal,closed,2025-04-09 16:27:11,2025-04-11 05:27:11,app
TK0000916,U001258,,物流问题,normal,resolved,2026-01-20 01:41:15,2026-01-22 10:41:15,social
TK0000917,U004859,O00000861,活动优惠,normal,resolved,2026-03-06 11:17:31,2026-03-07 03:17:31,social
TK0000918,U002743,,账户问题,normal,processing,2025-09-28 22:22:16,,app
TK0000919,U004736,,订单咨询,normal,closed,2025-09-04 02:32:44,2025-09-05 18:32:44,web
TK0000920,U002057,O00004569,退款售后,low,closed,2025-03-29 09:57:16,2025-03-30 12:57:16,app
TK0000921,U001948,,商品咨询,normal,closed,2025-10-07 19:28:15,2025-10-10 18:28:15,web
TK0000922,U002973,O00003251,物流问题,normal,closed,2026-06-01 03:13:11,2026-06-02 03:13:11,phone
TK0000923,U000575,O00007293,活动优惠,high,processing,2025-06-10 02:26:49,,phone
TK0000924,U002592,O00003900,物流问题,normal,closed,2025-07-14 18:55:29,2025-07-16 08:55:29,app
TK0000925,U003368,O00003077,活动优惠,high,closed,2025-01-10 07:10:31,2025-01-10 19:10:31,social
TK0000926,U001693,O00010141,订单咨询,normal,resolved,2025-02-03 10:01:37,2025-02-05 00:01:37,app
TK0000927,U000470,O00011591,退款售后,low,closed,2025-08-25 18:43:42,2025-08-28 15:43:42,phone
TK0000928,U004954,O00006002,账户问题,low,closed,2025-08-02 17:52:59,2025-08-03 12:52:59,social
TK0000929,U004140,,订单咨询,high,closed,2026-02-26 21:47:33,2026-03-01 06:47:33,web
TK0000930,U001677,,退款售后,normal,closed,2025-01-02 05:33:26,2025-01-03 19:33:26,web
TK0000931,U002913,O00008040,商品咨询,high,closed,2026-06-02 11:15:07,2026-06-02 18:15:07,app
TK0000932,U004620,O00004103,退款售后,normal,resolved,2025-10-27 21:53:51,2025-10-29 14:53:51,web
TK0000933,U004710,O00009125,商品咨询,normal,closed,2025-01-21 11:07:32,2025-01-22 16:07:32,phone
TK0000934,U004008,O00002790,账户问题,high,resolved,2026-04-15 19:36:22,2026-04-17 18:36:22,phone
TK0000935,U004598,O00004454,退款售后,normal,processing,2026-02-17 10:09:02,,phone
TK0000936,U000597,O00005460,物流问题,high,resolved,2025-08-11 04:58:20,2025-08-13 08:58:20,app
TK0000937,U000203,O00006217,商品咨询,normal,closed,2025-09-10 13:33:32,2025-09-12 02:33:32,app
TK0000938,U004052,O00010334,商品咨询,normal,resolved,2025-12-09 19:46:18,2025-12-10 04:46:18,app
TK0000939,U003393,O00008546,退款售后,normal,resolved,2025-12-31 18:09:53,2026-01-03 17:09:53,web
TK0000940,U004101,O00007438,退款售后,low,resolved,2025-12-18 14:56:43,2025-12-19 07:56:43,phone
TK0000941,U001578,O00010200,账户问题,normal,resolved,2025-04-03 07:23:50,2025-04-04 00:23:50,app
TK0000942,U002206,,物流问题,normal,closed,2025-10-24 22:20:23,2025-10-25 14:20:23,social
TK0000943,U003555,O00007215,活动优惠,urgent,open,2026-01-03 13:50:24,,phone
TK0000944,U003569,,活动优惠,normal,closed,2026-01-27 15:53:06,2026-01-29 21:53:06,social
TK0000945,U004241,O00009231,退款售后,normal,resolved,2026-02-18 23:27:15,2026-02-21 18:27:15,app
TK0000946,U003134,O00001409,订单咨询,high,processing,2025-02-19 15:46:57,,app
TK0000947,U003851,O00008745,退款售后,normal,processing,2026-08-14 04:31:19,,phone
TK0000948,U004754,O00008434,订单咨询,high,resolved,2025-05-29 18:43:44,2025-06-01 11:43:44,phone
TK0000949,U002374,,物流问题,normal,closed,2025-12-15 06:17:42,2025-12-17 01:17:42,app
TK0000950,U000640,O00010537,商品咨询,high,closed,2025-04-28 19:02:50,2025-04-30 07:02:50,app
