usage_id,receipt_id,coupon_id,order_id,user_id,discount_amount,used_at
CU00001135,CR00002506,CP00001,O00011182,U004990,57.84,2025-08-13 22:01:37
CU00001136,CR00002509,CP00004,O00002541,U000949,19.05,2025-10-20 21:23:33
CU00001137,CR00002512,CP00091,O00007609,U001285,22.89,2025-12-17 08:42:09
CU00001138,CR00002513,CP00120,O00001247,U003239,79.58,2025-04-21 14:29:39
CU00001139,CR00002517,CP00048,O00008450,U003311,11.56,2026-07-27 00:07:34
CU00001140,CR00002522,CP00016,O00008625,U002439,13.42,2025-06-30 20:06:06
CU00001141,CR00002523,CP00028,O00001287,U003112,57.77,2026-06-05 17:54:39
CU00001142,CR00002529,CP00099,O00002684,U000512,47.95,2025-06-16 15:25:24
CU00001143,CR00002530,CP00063,O00009210,U001864,15.7,2026-05-06 15:39:00
CU00001144,CR00002532,CP00137,O00006263,U002942,60.5,2026-07-01 02:31:48
CU00001145,CR00002533,CP00159,O00008219,U004839,36.24,2025-09-18 19:31:34
CU00001146,CR00002534,CP00139,O00001480,U001682,60.24,2026-04-29 11:13:18
CU00001147,CR00002535,CP00006,O00003134,U001658,107.26,2026-05-07 22:31:58
CU00001148,CR00002536,CP00123,O00008348,U002343,73.75,2026-07-20 04:48:22
CU00001149,CR00002537,CP00159,O00007183,U001560,36.24,2025-08-02 06:42:33
CU00001150,CR00002539,CP00038,O00003224,U000947,7.49,2025-03-23 13:24:38
CU00001151,CR00002540,CP00062,O00009455,U004598,6.55,2026-01-16 00:24:50
CU00001152,CR00002544,CP00045,O00009899,U003194,102.24,2025-05-03 15:21:19
CU00001153,CR00002545,CP00062,O00000543,U000941,6.55,2025-10-08 02:11:00
CU00001154,CR00002547,CP00009,O00005445,U004979,22.92,2025-09-21 01:44:12
CU00001155,CR00002548,CP00010,O00000362,U001896,8.57,2025-01-14 13:58:26
CU00001156,CR00002550,CP00070,O00001370,U003234,99.65,2025-09-01 17:27:26
CU00001157,CR00002552,CP00140,O00008416,U002956,21.17,2026-07-18 02:00:45
CU00001158,CR00002554,CP00059,O00003561,U001190,6.6,2025-01-25 04:50:17
CU00001159,CR00002556,CP00136,O00001564,U002181,54.37,2026-08-12 19:03:43
CU00001160,CR00002558,CP00102,O00009154,U004073,106.56,2025-07-03 16:56:06
CU00001161,CR00002562,CP00175,O00002916,U004440,43.12,2026-04-14 15:27:23
CU00001162,CR00002563,CP00096,O00000097,U000840,23.59,2026-04-27 10:18:36
CU00001163,CR00002564,CP00128,O00011018,U002665,59.78,2026-02-19 04:59:12
CU00001164,CR00002565,CP00106,O00004816,U004690,6.59,2025-03-30 13:01:04
CU00001165,CR00002567,CP00042,O00008795,U000790,13.33,2026-06-02 06:35:59
CU00001166,CR00002568,CP00108,O00006299,U002317,32.8,2025-03-23 13:59:13
CU00001167,CR00002570,CP00065,O00011705,U004396,47.93,2025-08-06 04:45:19
CU00001168,CR00002572,CP00086,O00011913,U000151,27.94,2026-05-12 23:54:26
CU00001169,CR00002574,CP00091,O00008657,U000886,22.89,2025-01-17 11:31:13
CU00001170,CR00002584,CP00111,O00009364,U000130,14.15,2026-02-12 18:33:28
CU00001171,CR00002585,CP00157,O00005070,U003222,111.49,2025-09-07 11:54:56
CU00001172,CR00002586,CP00068,O00010032,U002182,137.03,2025-04-30 06:00:23
CU00001173,CR00002591,CP00142,O00003424,U003126,14.56,2026-01-24 02:10:59
CU00001174,CR00002592,CP00169,O00006815,U004157,16.12,2026-08-12 10:23:15
CU00001175,CR00002595,CP00164,O00004649,U002099,6.36,2025-07-07 17:03:12
CU00001176,CR00002596,CP00164,O00002730,U001113,6.36,2025-09-03 20:50:59
CU00001177,CR00002597,CP00136,O00009294,U002356,54.37,2025-09-20 19:52:35
CU00001178,CR00002598,CP00166,O00000680,U001069,95.09,2025-07-31 13:05:13
CU00001179,CR00002600,CP00095,O00008670,U004377,35.84,2025-07-02 08:33:53
CU00001180,CR00002601,CP00008,O00000330,U003934,101.76,2025-01-02 09:18:51
CU00001181,CR00002604,CP00015,O00008730,U004901,26.99,2025-05-22 09:54:21
CU00001182,CR00002605,CP00055,O00000499,U003507,123.44,2025-08-06 19:31:39
CU00001183,CR00002607,CP00060,O00001845,U004518,11.31,2025-06-04 07:48:41
CU00001184,CR00002608,CP00103,O00008270,U002264,6.3,2025-01-10 13:26:31
CU00001185,CR00002609,CP00125,O00007114,U002118,21.22,2025-05-28 20:31:45
CU00001186,CR00002613,CP00116,O00010217,U001756,12.5,2025-06-22 15:58:29
CU00001187,CR00002617,CP00139,O00011512,U002150,60.24,2025-10-18 12:18:19
CU00001188,CR00002618,CP00092,O00003248,U003388,104.3,2026-04-16 18:07:10
CU00001189,CR00002621,CP00136,O00005296,U004182,54.37,2026-07-29 12:09:49
CU00001190,CR00002624,CP00061,O00008568,U001167,41.51,2026-03-14 05:24:34
CU00001191,CR00002626,CP00128,O00009658,U002917,59.78,2025-10-13 01:18:14
CU00001192,CR00002629,CP00151,O00001796,U004012,48.68,2025-05-05 08:00:16
CU00001193,CR00002631,CP00067,O00001959,U003670,34.21,2025-06-29 14:12:35
CU00001194,CR00002632,CP00089,O00008011,U003642,8.02,2026-01-18 15:29:26
CU00001195,CR00002633,CP00165,O00004699,U001286,5.64,2026-04-03 12:02:35
CU00001196,CR00002634,CP00011,O00006335,U004819,32.73,2026-05-03 10:43:29
CU00001197,CR00002635,CP00041,O00005216,U004594,53.71,2026-03-03 00:35:43
CU00001198,CR00002636,CP00024,O00004376,U001831,45.93,2025-06-13 21:51:03
CU00001199,CR00002638,CP00141,O00002646,U002451,109.53,2025-10-02 11:51:30
CU00001200,CR00002640,CP00078,O00009781,U003596,82.39,2025-04-19 10:48:01
CU00001201,CR00002641,CP00135,O00005695,U004078,83.42,2026-01-23 15:36:47
CU00001202,CR00002645,CP00155,O00001987,U002993,76.61,2025-06-07 20:33:28
CU00001203,CR00002647,CP00053,O00006747,U001613,12.33,2026-05-13 02:07:38
CU00001204,CR00002648,CP00044,O00009421,U001647,6.69,2026-02-04 03:43:32
CU00001205,CR00002649,CP00029,O00001431,U003707,12.24,2025-05-01 01:07:22
CU00001206,CR00002650,CP00089,O00000964,U002543,8.02,2026-04-10 02:00:45
CU00001207,CR00002651,CP00016,O00011699,U004610,13.42,2025-04-01 23:45:56
CU00001208,CR00002652,CP00032,O00008116,U002175,12.36,2026-07-26 23:52:28
CU00001209,CR00002655,CP00093,O00004337,U001797,27.11,2025-10-01 03:38:37
CU00001210,CR00002657,CP00023,O00000677,U001837,106.03,2025-12-24 12:54:14
CU00001211,CR00002658,CP00147,O00008731,U003944,64.83,2026-01-10 16:19:25
CU00001212,CR00002660,CP00117,O00001272,U001901,7.89,2025-03-09 21:12:08
CU00001213,CR00002662,CP00073,O00003571,U003472,42.24,2026-04-02 04:40:16
CU00001214,CR00002664,CP00011,O00003546,U002532,32.73,2025-01-24 01:54:49
CU00001215,CR00002667,CP00098,O00009488,U002030,5.32,2025-02-27 05:34:54
CU00001216,CR00002669,CP00100,O00007044,U003382,8.39,2025-05-31 14:05:32
CU00001217,CR00002672,CP00077,O00001243,U003235,13.83,2026-07-09 17:20:06
CU00001218,CR00002673,CP00172,O00005952,U000459,8.25,2025-03-22 09:45:17
CU00001219,CR00002674,CP00092,O00008950,U001219,43.48,2025-12-31 15:22:16
CU00001220,CR00002675,CP00048,O00011115,U002239,11.56,2025-03-17 20:56:58
CU00001221,CR00002678,CP00037,O00007254,U001966,62.74,2026-02-04 13:55:38
CU00001222,CR00002681,CP00135,O00007779,U000759,83.42,2026-08-03 18:09:42
CU00001223,CR00002686,CP00089,O00004901,U000568,8.02,2026-08-05 07:17:44
CU00001224,CR00002689,CP00108,O00011553,U003469,32.8,2025-05-28 21:04:40
CU00001225,CR00002690,CP00092,O00011378,U003274,104.3,2026-06-16 00:13:31
CU00001226,CR00002693,CP00117,O00006162,U004811,7.89,2026-03-20 21:35:13
CU00001227,CR00002696,CP00084,O00009489,U001174,5.39,2025-05-28 01:04:48
CU00001228,CR00002697,CP00040,O00000571,U003706,22.44,2025-02-15 06:45:58
CU00001229,CR00002699,CP00098,O00009606,U000607,5.32,2025-10-03 01:38:49
CU00001230,CR00002700,CP00039,O00007025,U003115,15.82,2025-01-08 03:53:59
CU00001231,CR00002701,CP00112,O00001391,U001014,36.64,2025-01-01 06:47:31
CU00001232,CR00002702,CP00148,O00009049,U004439,17.13,2025-07-14 00:17:27
CU00001233,CR00002706,CP00076,O00002229,U000116,6.8,2026-01-09 13:16:57
CU00001234,CR00002708,CP00029,O00010421,U000179,12.24,2025-09-10 21:10:53
CU00001235,CR00002710,CP00142,O00003640,U003975,14.56,2025-05-21 01:36:41
CU00001236,CR00002712,CP00033,O00011141,U000197,27.87,2025-07-01 14:02:34
CU00001237,CR00002713,CP00048,O00008827,U004582,11.56,2026-08-15 05:10:27
CU00001238,CR00002714,CP00067,O00001405,U000983,34.21,2025-12-12 17:09:44
CU00001239,CR00002715,CP00020,O00005955,U002211,32.45,2026-05-25 19:50:55
CU00001240,CR00002717,CP00111,O00005757,U002338,14.15,2025-08-31 04:33:51
CU00001241,CR00002720,CP00143,O00006116,U000982,147.54,2025-04-08 11:42:23
CU00001242,CR00002721,CP00096,O00007329,U002306,23.59,2025-03-06 18:11:13
CU00001243,CR00002725,CP00081,O00000610,U000413,38.35,2026-03-26 17:04:20
CU00001244,CR00002727,CP00134,O00003129,U001551,28.03,2026-07-01 20:15:22
CU00001245,CR00002729,CP00139,O00004067,U003141,60.24,2025-08-10 16:52:09
CU00001246,CR00002730,CP00069,O00004204,U000029,22.95,2026-02-15 12:02:31
CU00001247,CR00002738,CP00082,O00009424,U000207,9.28,2025-11-16 19:31:04
CU00001248,CR00002739,CP00005,O00006560,U003690,20.33,2025-04-13 03:56:08
CU00001249,CR00002741,CP00091,O00003344,U000489,22.89,2025-12-02 22:52:53
CU00001250,CR00002746,CP00065,O00006588,U000244,47.93,2025-10-10 06:51:59
CU00001251,CR00002748,CP00180,O00008060,U003941,70.25,2026-04-28 07:44:49
CU00001252,CR00002754,CP00083,O00000238,U002431,32.24,2026-01-19 15:32:38
CU00001253,CR00002755,CP00065,O00009528,U001451,47.93,2025-02-28 09:33:17
CU00001254,CR00002757,CP00021,O00005643,U001456,24.2,2025-11-24 01:23:15
CU00001255,CR00002758,CP00072,O00003475,U002608,37.75,2025-02-14 19:50:05
CU00001256,CR00002763,CP00122,O00010586,U002581,147.62,2025-10-08 13:18:35
CU00001257,CR00002767,CP00179,O00009295,U000992,32.09,2025-12-31 08:56:49
CU00001258,CR00002769,CP00151,O00011681,U000623,48.68,2026-05-03 22:00:12
CU00001259,CR00002770,CP00153,O00006998,U003716,113.23,2025-08-01 12:55:06
CU00001260,CR00002773,CP00085,O00000051,U001193,72.39,2025-07-28 20:48:40
CU00001261,CR00002775,CP00044,O00008778,U000391,6.69,2025-02-23 03:32:57
CU00001262,CR00002776,CP00036,O00003015,U001784,32.03,2026-06-12 00:54:08
CU00001263,CR00002778,CP00034,O00002212,U003845,31.12,2026-06-28 05:28:15
CU00001264,CR00002779,CP00150,O00001561,U002306,9.81,2025-11-03 20:09:09
CU00001265,CR00002782,CP00104,O00006898,U001160,76.67,2026-02-04 18:58:32
CU00001266,CR00002783,CP00171,O00001319,U001923,79.44,2025-04-17 10:10:04
CU00001267,CR00002786,CP00086,O00006751,U000701,27.94,2025-08-29 18:43:56
CU00001268,CR00002787,CP00059,O00009270,U004445,6.6,2026-08-01 05:44:52
CU00001269,CR00002788,CP00011,O00000480,U001192,32.73,2026-07-22 09:15:27
CU00001270,CR00002791,CP00015,O00011321,U000958,26.99,2025-04-15 19:00:20
CU00001271,CR00002795,CP00128,O00004619,U002873,59.78,2025-07-29 03:05:20
CU00001272,CR00002796,CP00001,O00006083,U003097,57.84,2026-06-04 17:42:42
CU00001273,CR00002798,CP00123,O00001196,U004989,73.75,2026-08-10 12:39:57
CU00001274,CR00002800,CP00010,O00006475,U002929,8.57,2026-03-15 15:53:12
CU00001275,CR00002803,CP00108,O00002517,U003869,32.8,2025-05-07 01:08:46
CU00001276,CR00002804,CP00063,O00007245,U001827,15.7,2025-12-29 16:49:59
CU00001277,CR00002806,CP00071,O00010082,U000272,30.88,2026-01-13 01:56:17
CU00001278,CR00002807,CP00145,O00006440,U003517,10.69,2026-07-26 11:10:58
CU00001279,CR00002810,CP00045,O00005367,U003471,102.24,2026-07-26 11:27:40
CU00001280,CR00002815,CP00012,O00000270,U000267,22.74,2025-06-27 23:58:10
CU00001281,CR00002816,CP00160,O00002022,U000874,34.25,2026-01-21 00:07:46
CU00001282,CR00002824,CP00157,O00011474,U000546,111.49,2025-08-17 23:57:32
CU00001283,CR00002825,CP00026,O00005790,U002880,103.86,2025-05-28 10:56:17
CU00001284,CR00002826,CP00053,O00008265,U002953,12.33,2026-07-06 08:15:28
CU00001285,CR00002828,CP00045,O00005125,U000785,102.24,2025-09-12 07:15:29
CU00001286,CR00002829,CP00127,O00009793,U000819,8.98,2025-11-11 20:29:04
CU00001287,CR00002832,CP00034,O00011473,U004122,31.12,2025-01-26 09:49:37
CU00001288,CR00002833,CP00145,O00007544,U001176,10.69,2025-12-01 20:15:35
CU00001289,CR00002835,CP00144,O00005943,U001045,25.86,2025-01-26 18:30:17
CU00001290,CR00002837,CP00139,O00001541,U004853,60.24,2025-08-24 21:54:31
CU00001291,CR00002841,CP00074,O00007865,U001335,48.37,2025-01-17 20:15:40
CU00001292,CR00002842,CP00006,O00004369,U000825,107.26,2026-03-03 11:18:56
CU00001293,CR00002844,CP00020,O00008246,U001591,32.45,2025-06-23 16:50:54
CU00001294,CR00002846,CP00114,O00001125,U000657,29.15,2025-01-12 18:58:37
CU00001295,CR00002850,CP00076,O00002404,U002977,6.8,2025-02-20 03:34:58
CU00001296,CR00002853,CP00099,O00006683,U000121,47.95,2025-03-07 21:34:41
CU00001297,CR00002856,CP00032,O00008546,U003393,12.36,2025-12-24 09:10:53
CU00001298,CR00002857,CP00179,O00006728,U001322,32.09,2026-04-28 05:55:41
CU00001299,CR00002858,CP00126,O00001004,U001717,76.27,2026-03-22 21:33:50
CU00001300,CR00002859,CP00177,O00001077,U001671,55.22,2025-03-30 13:34:58
CU00001301,CR00002866,CP00044,O00001387,U001585,6.69,2025-03-23 02:25:00
CU00001302,CR00002869,CP00050,O00000630,U002058,55.17,2025-05-09 00:31:27
CU00001303,CR00002872,CP00026,O00006630,U001887,103.86,2025-11-05 20:55:58
CU00001304,CR00002875,CP00115,O00006167,U000436,86.93,2025-04-01 01:55:22
CU00001305,CR00002877,CP00092,O00009378,U001638,104.3,2025-11-20 00:56:58
CU00001306,CR00002878,CP00070,O00010742,U000786,99.65,2026-05-06 12:05:42
CU00001307,CR00002879,CP00112,O00007389,U001237,36.64,2025-08-17 21:18:42
CU00001308,CR00002881,CP00032,O00009695,U003277,12.36,2026-07-03 18:06:57
CU00001309,CR00002882,CP00086,O00005902,U004753,27.94,2026-07-31 00:10:29
CU00001310,CR00002883,CP00025,O00001723,U001745,26.85,2026-06-21 18:37:48
CU00001311,CR00002885,CP00070,O00006655,U003036,99.65,2025-04-17 07:34:53
CU00001312,CR00002887,CP00074,O00011020,U000183,48.37,2026-04-11 10:06:54
CU00001313,CR00002888,CP00134,O00009064,U004311,28.03,2026-02-11 01:07:24
CU00001314,CR00002889,CP00156,O00000587,U002610,102.43,2026-03-26 05:54:28
CU00001315,CR00002890,CP00037,O00009954,U002292,62.74,2026-04-09 20:47:25
CU00001316,CR00002893,CP00056,O00010679,U000291,9.18,2026-03-27 17:28:04
CU00001317,CR00002894,CP00177,O00007245,U001597,55.22,2025-12-29 16:49:59
CU00001318,CR00002895,CP00035,O00010215,U004794,72.35,2026-05-19 07:28:17
CU00001319,CR00002897,CP00064,O00003786,U000033,55.92,2026-04-14 04:36:50
CU00001320,CR00002898,CP00113,O00005146,U003832,7.63,2025-02-18 12:04:18
CU00001321,CR00002901,CP00073,O00002657,U003409,42.24,2025-07-13 12:27:45
CU00001322,CR00002902,CP00078,O00010181,U000705,82.39,2025-01-25 16:56:41
CU00001323,CR00002904,CP00107,O00005047,U004068,91.42,2025-04-02 01:50:57
CU00001324,CR00002905,CP00039,O00005962,U002403,15.82,2026-08-10 11:40:03
CU00001325,CR00002906,CP00110,O00010082,U000272,20.65,2026-01-13 01:56:17
CU00001326,CR00002908,CP00173,O00003359,U004225,6.3,2025-08-29 06:00:58
CU00001327,CR00002913,CP00041,O00009936,U004908,53.71,2025-03-17 22:52:32
CU00001328,CR00002920,CP00033,O00004815,U000154,27.87,2026-03-28 04:38:23
CU00001329,CR00002930,CP00110,O00007669,U003512,20.65,2025-05-05 05:39:30
CU00001330,CR00002931,CP00171,O00011206,U000543,79.44,2026-04-16 05:01:22
CU00001331,CR00002932,CP00108,O00001599,U002869,32.8,2026-02-03 20:07:56
CU00001332,CR00002934,CP00152,O00009562,U002412,39.08,2026-06-15 12:04:24
CU00001333,CR00002940,CP00159,O00001609,U000132,36.24,2025-08-05 22:19:05
CU00001334,CR00002942,CP00082,O00000094,U003114,9.28,2026-06-17 15:53:42
CU00001335,CR00002945,CP00085,O00006307,U000399,72.39,2026-02-12 13:42:05
CU00001336,CR00002946,CP00131,O00008670,U004377,9.19,2025-07-02 08:33:53
CU00001337,CR00002948,CP00042,O00003040,U000392,13.33,2025-02-18 21:20:23
CU00001338,CR00002950,CP00054,O00005901,U004089,31.25,2025-07-03 20:43:14
CU00001339,CR00002959,CP00151,O00006069,U003688,48.68,2025-08-17 13:27:11
CU00001340,CR00002965,CP00092,O00000263,U000432,104.3,2026-06-12 12:08:53
CU00001341,CR00002966,CP00088,O00008990,U000527,18.99,2026-04-14 15:01:26
CU00001342,CR00002972,CP00147,O00008654,U000079,64.83,2026-01-09 12:16:36
CU00001343,CR00002977,CP00133,O00008751,U000935,25.98,2025-05-05 20:33:45
CU00001344,CR00002978,CP00164,O00007762,U002599,6.36,2025-06-14 21:46:39
CU00001345,CR00002982,CP00151,O00000599,U004626,48.68,2026-07-23 11:37:32
CU00001346,CR00002986,CP00021,O00007658,U004997,24.2,2025-11-07 20:03:47
CU00001347,CR00002987,CP00011,O00011952,U001917,32.73,2025-07-21 00:12:37
CU00001348,CR00002988,CP00021,O00007030,U004355,24.2,2025-04-19 02:33:36
CU00001349,CR00002989,CP00038,O00011378,U003274,7.49,2026-06-16 00:13:31
CU00001350,CR00002991,CP00041,O00008295,U003152,53.71,2025-11-18 14:24:34
CU00001351,CR00002995,CP00052,O00003393,U000174,26.8,2026-07-14 22:36:56
CU00001352,CR00002999,CP00075,O00002248,U003638,28.2,2026-07-27 02:30:51
CU00001353,CR00003001,CP00137,O00011139,U002705,60.5,2026-07-28 04:19:57
CU00001354,CR00003002,CP00100,O00000265,U004547,8.39,2025-05-22 19:20:40
CU00001355,CR00003004,CP00152,O00005795,U003237,39.08,2025-02-11 04:37:39
CU00001356,CR00003007,CP00167,O00009561,U004728,50.16,2026-03-03 03:59:13
CU00001357,CR00003008,CP00166,O00010072,U001491,95.09,2026-07-24 08:23:19
CU00001358,CR00003011,CP00096,O00005034,U004666,23.59,2026-08-09 21:01:53
CU00001359,CR00003012,CP00007,O00001730,U000281,82.38,2026-08-20 22:04:24
CU00001360,CR00003014,CP00161,O00010510,U004954,54.46,2025-09-03 07:14:15
CU00001361,CR00003017,CP00105,O00011476,U000192,8.54,2026-03-15 04:00:35
CU00001362,CR00003018,CP00082,O00002218,U003123,9.28,2026-08-05 10:15:57
CU00001363,CR00003020,CP00003,O00007230,U000614,14.49,2025-04-12 08:28:25
CU00001364,CR00003024,CP00162,O00006317,U001867,18.65,2025-08-31 11:59:41
CU00001365,CR00003028,CP00052,O00003282,U002303,26.8,2026-06-21 00:29:38
CU00001366,CR00003029,CP00107,O00010557,U001007,91.42,2026-03-24 11:19:48
CU00001367,CR00003030,CP00058,O00000516,U000788,99.78,2026-06-29 13:49:14
CU00001368,CR00003031,CP00066,O00006624,U003079,117.08,2025-09-16 13:40:21
CU00001369,CR00003033,CP00026,O00006403,U004468,103.86,2025-10-24 09:32:28
CU00001370,CR00003034,CP00088,O00003624,U004307,18.99,2025-06-17 13:12:15
CU00001371,CR00003035,CP00039,O00002182,U001988,15.82,2025-02-04 08:50:32
CU00001372,CR00003036,CP00090,O00006442,U001979,16.18,2025-03-06 23:23:19
CU00001373,CR00003037,CP00076,O00002628,U003957,6.8,2026-05-30 19:56:42
CU00001374,CR00003038,CP00079,O00009476,U000218,6.82,2026-01-05 01:22:14
CU00001375,CR00003040,CP00038,O00010105,U003918,7.49,2025-01-22 16:23:03
CU00001376,CR00003044,CP00145,O00000991,U001848,10.69,2026-07-02 04:53:32
CU00001377,CR00003048,CP00139,O00005015,U002563,60.24,2026-03-18 15:03:03
CU00001378,CR00003050,CP00153,O00004897,U001424,113.23,2026-05-16 22:00:43
CU00001379,CR00003052,CP00071,O00006142,U001510,30.88,2025-10-18 15:41:48
CU00001380,CR00003053,CP00160,O00007319,U002482,34.25,2025-03-30 13:59:58
CU00001381,CR00003054,CP00121,O00010818,U001239,14.4,2026-06-18 14:31:00
CU00001382,CR00003058,CP00030,O00010978,U002685,102.7,2025-04-14 09:07:59
CU00001383,CR00003059,CP00111,O00007350,U002746,14.15,2025-12-03 16:59:31
CU00001384,CR00003060,CP00028,O00007753,U000951,57.77,2025-01-18 21:01:47
CU00001385,CR00003062,CP00003,O00001183,U000685,14.49,2026-08-10 03:55:22
CU00001386,CR00003065,CP00030,O00007354,U001786,102.7,2025-04-18 17:55:29
CU00001387,CR00003066,CP00164,O00001438,U001790,6.36,2025-07-16 06:35:45
CU00001388,CR00003067,CP00089,O00007973,U001218,8.02,2025-06-22 09:37:56
CU00001389,CR00003075,CP00164,O00007741,U002460,6.36,2026-03-19 15:31:04
CU00001390,CR00003076,CP00164,O00008794,U004022,6.36,2025-02-19 00:47:09
CU00001391,CR00003080,CP00086,O00008331,U003937,27.94,2025-10-11 00:20:17
CU00001392,CR00003082,CP00094,O00009069,U002725,9.28,2025-01-24 19:19:06
CU00001393,CR00003086,CP00079,O00007481,U000422,6.82,2025-12-27 05:43:23
CU00001394,CR00003087,CP00094,O00005473,U001389,9.28,2025-04-15 06:10:47
CU00001395,CR00003090,CP00132,O00000580,U003256,57.92,2025-07-21 10:41:22
CU00001396,CR00003091,CP00037,O00004992,U001273,62.74,2025-07-23 20:12:08
CU00001397,CR00003095,CP00128,O00002162,U000873,59.78,2026-04-01 06:03:12
CU00001398,CR00003096,CP00095,O00007726,U001902,35.84,2025-10-14 11:25:11
CU00001399,CR00003097,CP00078,O00011917,U000731,82.39,2025-11-24 06:30:19
CU00001400,CR00003098,CP00164,O00011775,U002999,6.36,2026-07-21 20:54:31
CU00001401,CR00003100,CP00128,O00003251,U002973,59.78,2026-05-27 02:14:11
CU00001402,CR00003101,CP00179,O00008820,U000411,32.09,2025-02-06 01:27:45
CU00001403,CR00003102,CP00046,O00008188,U001626,29.68,2025-06-12 21:19:29
CU00001404,CR00003104,CP00083,O00004325,U001960,32.24,2025-04-11 07:13:34
CU00001405,CR00003107,CP00158,O00009114,U001810,8.87,2025-04-04 07:31:33
CU00001406,CR00003109,CP00080,O00003869,U001740,23.17,2025-03-17 11:25:25
CU00001407,CR00003112,CP00100,O00004934,U004128,8.39,2025-10-07 16:15:19
CU00001408,CR00003114,CP00038,O00003417,U004665,7.49,2026-03-14 10:08:53
CU00001409,CR00003115,CP00154,O00007313,U001208,69.09,2025-10-28 06:18:00
CU00001410,CR00003118,CP00005,O00005604,U003920,20.33,2025-01-12 18:29:31
CU00001411,CR00003120,CP00099,O00001549,U003440,47.95,2025-03-31 18:43:44
CU00001412,CR00003123,CP00108,O00003613,U002076,32.8,2025-07-28 20:02:38
CU00001413,CR00003125,CP00146,O00011033,U003475,104.66,2026-03-15 05:21:41
CU00001414,CR00003127,CP00160,O00006231,U003419,34.25,2025-10-05 20:09:54
CU00001415,CR00003130,CP00157,O00011686,U002483,111.49,2025-10-23 18:51:25
CU00001416,CR00003131,CP00152,O00011327,U003261,39.08,2026-04-16 17:16:38
CU00001417,CR00003132,CP00007,O00009464,U000527,82.38,2026-03-17 17:23:30
CU00001418,CR00003133,CP00122,O00009226,U004692,147.62,2026-07-11 16:41:34
CU00001419,CR00003135,CP00069,O00000797,U004029,22.95,2025-02-19 03:11:46
CU00001420,CR00003139,CP00068,O00009737,U001190,137.03,2025-03-03 06:29:33
