exposure_id,user_id,product_id,position_name,strategy_name,exposed_at,clicked,converted
RE000003472,U003867,P000433,首页猜你喜欢,recommend_v4,2026-06-13 23:53:43,0,0
RE000003473,U000019,P001477,会员频道,recommend_v4,2025-02-09 11:10:46,0,0
RE000003474,U000125,P000131,会员频道,recommend_v4,2026-08-09 07:08:29,0,0
RE000003475,U002287,P000920,商品详情相似推荐,popular,2026-05-05 02:31:36,0,0
RE000003476,U003740,P000677,会员频道,recommend_v3,2025-06-17 07:35:58,0,0
RE000003477,U002583,P001233,购物车凑单,recommend_v3,2026-01-26 11:59:56,1,0
RE000003478,U002494,P000290,首页猜你喜欢,recommend_v4,2026-05-27 12:56:20,0,0
RE000003479,U001583,P000752,购物车凑单,recommend_v4,2026-03-06 04:07:55,0,0
RE000003480,U004075,P001139,首页猜你喜欢,rule_based,2025-10-27 05:13:07,0,0
RE000003481,U001285,P001290,商品详情相似推荐,rule_based,2026-03-05 23:25:37,0,0
RE000003482,U004942,P000441,搜索联想,recommend_v4,2025-03-18 12:54:03,0,0
RE000003483,U004319,P001439,购物车凑单,recommend_v3,2025-10-03 04:03:09,0,0
RE000003484,U002875,P000430,首页猜你喜欢,recommend_v3,2025-02-14 19:54:19,0,0
RE000003485,U000933,P000568,购物车凑单,recommend_v4,2025-07-14 21:41:44,0,0
RE000003486,U000491,P001255,购物车凑单,recommend_v4,2026-06-08 17:11:36,0,0
RE000003487,U000518,P001099,购物车凑单,rule_based,2026-01-09 19:52:24,0,0
RE000003488,U000353,P001088,商品详情相似推荐,recommend_v3,2025-10-13 16:17:29,1,0
RE000003489,U000909,P001353,商品详情相似推荐,recommend_v4,2026-07-12 06:32:11,0,0
RE000003490,U002109,P000308,首页猜你喜欢,popular,2025-01-16 14:38:31,0,0
RE000003491,U002169,P000396,商品详情相似推荐,recommend_v4,2026-05-24 08:14:01,0,0
RE000003492,U003638,P000739,商品详情相似推荐,rule_based,2025-04-28 10:42:39,0,0
RE000003493,U003365,P000371,商品详情相似推荐,rule_based,2025-12-08 18:07:57,0,0
RE000003494,U003883,P000750,会员频道,recommend_v3,2025-09-18 06:15:06,0,0
RE000003495,U002106,P000482,商品详情相似推荐,recommend_v3,2026-06-20 22:36:33,1,1
RE000003496,U000010,P001209,购物车凑单,recommend_v3,2025-04-30 23:04:40,1,0
RE000003497,U002459,P000226,商品详情相似推荐,rule_based,2026-05-28 18:19:59,0,0
RE000003498,U000786,P001400,搜索联想,recommend_v3,2026-05-07 03:30:19,0,0
RE000003499,U002711,P000795,搜索联想,recommend_v4,2026-08-14 23:07:18,0,0
RE000003500,U004047,P001084,商品详情相似推荐,popular,2025-01-25 22:55:13,0,0
RE000003501,U003551,P000670,商品详情相似推荐,recommend_v3,2025-02-25 16:52:43,0,0
RE000003502,U002085,P001185,会员频道,rule_based,2025-05-18 19:49:08,0,0
RE000003503,U004036,P000599,商品详情相似推荐,rule_based,2025-01-18 13:04:33,0,0
RE000003504,U003423,P000837,会员频道,recommend_v4,2025-07-16 03:24:37,0,0
RE000003505,U004690,P001444,首页猜你喜欢,rule_based,2025-04-14 15:06:18,0,0
RE000003506,U003586,P000344,首页猜你喜欢,recommend_v4,2025-01-16 03:40:27,0,0
RE000003507,U001108,P001063,购物车凑单,recommend_v4,2025-05-27 05:46:42,0,0
RE000003508,U004982,P001192,搜索联想,recommend_v4,2025-04-22 22:24:54,0,0
RE000003509,U003983,P000503,商品详情相似推荐,recommend_v4,2025-09-19 08:35:29,0,0
RE000003510,U003066,P000386,购物车凑单,recommend_v3,2026-01-24 18:43:49,0,0
RE000003511,U004874,P001062,首页猜你喜欢,recommend_v4,2025-09-05 02:22:05,0,0
RE000003512,U000889,P001354,购物车凑单,recommend_v4,2025-09-23 05:28:26,0,0
RE000003513,U003967,P000521,搜索联想,recommend_v4,2025-07-31 16:37:02,0,0
RE000003514,U000198,P000511,搜索联想,recommend_v3,2025-08-27 03:47:13,0,0
RE000003515,U002659,P000397,购物车凑单,recommend_v4,2026-01-20 00:39:41,0,0
RE000003516,U001711,P000811,购物车凑单,popular,2025-07-10 18:05:24,1,0
RE000003517,U000350,P000629,购物车凑单,recommend_v4,2025-04-05 19:51:29,0,0
RE000003518,U004643,P000047,会员频道,recommend_v3,2025-11-22 00:28:40,0,0
RE000003519,U002497,P001132,搜索联想,recommend_v4,2025-07-06 23:49:03,0,0
RE000003520,U003362,P000603,搜索联想,recommend_v3,2025-08-23 16:01:44,1,0
RE000003521,U004711,P001328,首页猜你喜欢,recommend_v4,2025-03-15 19:44:10,0,0
RE000003522,U004430,P000253,购物车凑单,recommend_v4,2025-11-11 16:32:00,0,0
RE000003523,U001060,P000016,购物车凑单,recommend_v4,2025-02-02 09:24:23,0,0
RE000003524,U000577,P000687,会员频道,rule_based,2026-01-29 11:28:14,0,0
RE000003525,U003571,P000762,会员频道,recommend_v3,2025-05-25 01:23:44,0,0
RE000003526,U001713,P000635,会员频道,recommend_v4,2025-11-07 02:07:13,0,0
RE000003527,U001997,P000614,商品详情相似推荐,recommend_v3,2026-07-05 02:12:27,0,0
RE000003528,U002375,P001087,会员频道,recommend_v3,2026-07-21 12:57:27,0,0
RE000003529,U004661,P001125,商品详情相似推荐,recommend_v4,2025-11-30 00:04:41,0,0
RE000003530,U001083,P000542,首页猜你喜欢,rule_based,2025-06-03 15:22:21,0,0
RE000003531,U001832,P000834,首页猜你喜欢,recommend_v4,2026-03-29 16:20:33,0,0
RE000003532,U002368,P001165,会员频道,recommend_v4,2025-03-10 12:48:05,0,0
RE000003533,U000750,P000579,购物车凑单,popular,2025-10-01 18:00:55,0,0
RE000003534,U004898,P001013,首页猜你喜欢,recommend_v4,2026-07-17 23:53:49,0,0
RE000003535,U004617,P000492,首页猜你喜欢,recommend_v3,2026-03-22 04:04:43,1,0
RE000003536,U002245,P000739,首页猜你喜欢,recommend_v3,2025-06-03 07:20:31,1,0
RE000003537,U004847,P000913,首页猜你喜欢,recommend_v3,2026-06-18 10:56:01,0,0
RE000003538,U001066,P001298,搜索联想,recommend_v3,2025-04-08 03:23:37,0,0
RE000003539,U003763,P000719,会员频道,recommend_v3,2025-04-06 14:24:54,0,0
RE000003540,U001959,P000583,会员频道,recommend_v3,2025-12-09 19:50:07,0,0
RE000003541,U000411,P001365,购物车凑单,recommend_v3,2026-02-07 01:03:51,0,0
RE000003542,U001807,P000992,搜索联想,rule_based,2026-01-08 17:41:46,0,0
RE000003543,U000128,P001250,首页猜你喜欢,recommend_v3,2025-02-11 16:42:14,0,0
RE000003544,U001585,P001284,搜索联想,recommend_v3,2025-10-01 23:32:28,0,0
RE000003545,U003289,P001020,商品详情相似推荐,recommend_v4,2025-09-30 10:45:53,1,0
RE000003546,U003303,P000270,商品详情相似推荐,recommend_v4,2026-05-20 02:31:51,0,0
RE000003547,U003338,P000993,搜索联想,rule_based,2025-04-03 17:36:02,0,0
RE000003548,U001744,P001470,首页猜你喜欢,recommend_v4,2025-03-18 17:14:15,0,0
RE000003549,U002551,P001485,购物车凑单,recommend_v4,2026-03-16 15:38:10,0,0
RE000003550,U000594,P000337,商品详情相似推荐,recommend_v4,2026-06-14 15:55:24,0,0
RE000003551,U004427,P000422,会员频道,recommend_v4,2025-10-19 00:09:23,0,0
RE000003552,U002058,P000659,商品详情相似推荐,rule_based,2025-07-19 06:04:08,0,0
RE000003553,U002858,P001172,搜索联想,popular,2025-10-27 10:01:28,0,0
RE000003554,U000452,P000241,首页猜你喜欢,recommend_v4,2025-08-16 09:20:27,0,0
RE000003555,U001628,P000616,搜索联想,rule_based,2026-01-07 21:28:57,0,0
RE000003556,U003202,P000226,购物车凑单,popular,2025-11-01 20:15:06,0,0
RE000003557,U004249,P000623,首页猜你喜欢,recommend_v4,2026-01-06 08:43:15,0,0
RE000003558,U000514,P000411,首页猜你喜欢,rule_based,2025-08-08 12:10:50,0,0
RE000003559,U002369,P000033,首页猜你喜欢,recommend_v4,2026-03-04 23:33:09,0,0
RE000003560,U001906,P001054,首页猜你喜欢,rule_based,2026-01-05 21:33:18,1,0
RE000003561,U003327,P001105,首页猜你喜欢,recommend_v3,2026-04-24 11:47:13,0,0
RE000003562,U002513,P000205,搜索联想,rule_based,2025-06-04 10:49:04,0,0
RE000003563,U001621,P000072,会员频道,rule_based,2025-08-11 06:11:31,0,0
RE000003564,U001942,P001389,商品详情相似推荐,recommend_v4,2026-07-30 04:27:02,0,0
RE000003565,U003150,P001476,购物车凑单,recommend_v4,2025-06-25 00:39:56,0,0
RE000003566,U003660,P000579,购物车凑单,recommend_v4,2025-04-19 00:59:39,0,0
RE000003567,U001560,P000294,商品详情相似推荐,recommend_v3,2025-04-05 08:59:24,0,0
RE000003568,U000291,P001118,购物车凑单,recommend_v3,2026-06-10 18:02:43,0,0
RE000003569,U000216,P001167,搜索联想,recommend_v4,2026-01-04 03:01:36,0,0
RE000003570,U002408,P000454,会员频道,recommend_v3,2025-09-20 07:05:29,1,0
RE000003571,U000960,P000137,会员频道,recommend_v3,2025-01-06 16:10:03,0,0
RE000003572,U004140,P000413,购物车凑单,popular,2025-01-16 17:07:52,0,0
RE000003573,U002319,P000422,购物车凑单,recommend_v3,2026-05-02 14:34:57,0,0
RE000003574,U004117,P000537,会员频道,recommend_v4,2026-06-27 18:13:04,0,0
RE000003575,U004604,P001428,商品详情相似推荐,recommend_v4,2026-01-13 11:57:14,0,0
RE000003576,U000927,P000034,会员频道,rule_based,2025-01-10 04:57:33,0,0
RE000003577,U000322,P001311,会员频道,recommend_v4,2026-04-28 06:26:39,0,0
RE000003578,U000398,P000168,会员频道,recommend_v4,2026-06-07 23:06:02,0,0
RE000003579,U000125,P000680,会员频道,recommend_v3,2025-04-10 09:48:59,0,0
RE000003580,U002108,P000639,首页猜你喜欢,recommend_v3,2026-03-15 00:05:14,0,0
RE000003581,U003662,P001180,购物车凑单,popular,2025-08-05 18:35:40,0,0
RE000003582,U000547,P000327,会员频道,recommend_v3,2026-02-24 11:07:05,0,0
RE000003583,U003834,P001479,商品详情相似推荐,popular,2026-07-15 11:27:52,0,0
RE000003584,U002738,P000583,搜索联想,recommend_v4,2026-04-10 22:56:05,0,0
RE000003585,U000551,P000378,商品详情相似推荐,rule_based,2025-04-01 15:56:02,0,0
RE000003586,U002846,P000079,会员频道,recommend_v3,2026-04-30 00:46:44,1,0
RE000003587,U000480,P000095,购物车凑单,rule_based,2026-06-21 15:13:05,0,0
RE000003588,U003507,P001127,首页猜你喜欢,recommend_v3,2026-02-07 01:52:16,0,0
RE000003589,U001939,P000455,购物车凑单,popular,2026-03-19 21:10:53,0,0
RE000003590,U003302,P000686,搜索联想,recommend_v3,2026-01-14 04:30:11,0,0
RE000003591,U002923,P001075,首页猜你喜欢,popular,2025-06-26 12:41:49,0,0
RE000003592,U000348,P000191,搜索联想,recommend_v3,2026-06-13 22:59:36,0,0
RE000003593,U002047,P000695,商品详情相似推荐,recommend_v3,2025-03-13 01:16:46,0,0
RE000003594,U004882,P000301,商品详情相似推荐,recommend_v4,2025-06-01 18:43:32,0,0
RE000003595,U000689,P000011,商品详情相似推荐,recommend_v3,2025-09-05 17:10:29,0,0
RE000003596,U001297,P000992,搜索联想,recommend_v3,2026-08-12 08:31:41,0,0
RE000003597,U003224,P000542,会员频道,recommend_v3,2025-01-23 09:04:14,1,0
RE000003598,U002060,P000086,商品详情相似推荐,recommend_v4,2026-02-05 10:02:29,0,0
RE000003599,U001664,P000209,搜索联想,recommend_v4,2026-07-27 03:07:18,0,0
RE000003600,U002154,P000370,首页猜你喜欢,recommend_v3,2026-04-16 06:51:20,0,0
RE000003601,U001134,P000152,搜索联想,recommend_v3,2025-04-18 01:43:11,0,0
RE000003602,U003412,P000095,会员频道,recommend_v4,2026-02-03 17:35:36,0,0
RE000003603,U004498,P000456,商品详情相似推荐,recommend_v3,2025-12-19 12:14:00,0,0
RE000003604,U003909,P001107,首页猜你喜欢,recommend_v4,2026-07-22 02:54:14,0,0
RE000003605,U000959,P001203,搜索联想,popular,2026-04-17 18:58:27,0,0
RE000003606,U000340,P001485,购物车凑单,recommend_v3,2025-09-10 16:50:10,0,0
RE000003607,U002340,P000290,购物车凑单,recommend_v4,2025-08-23 13:14:28,0,0
RE000003608,U003281,P000898,会员频道,rule_based,2025-01-29 18:32:36,0,0
RE000003609,U002179,P000742,首页猜你喜欢,popular,2025-10-24 09:49:48,0,0
RE000003610,U004066,P000266,购物车凑单,rule_based,2026-04-01 11:14:38,0,0
RE000003611,U004938,P000700,商品详情相似推荐,recommend_v4,2025-09-22 21:50:39,0,0
RE000003612,U000486,P000147,搜索联想,recommend_v4,2025-09-01 20:44:41,0,0
RE000003613,U001939,P001029,购物车凑单,recommend_v3,2026-03-03 06:52:18,1,0
RE000003614,U000146,P001168,购物车凑单,rule_based,2026-01-15 01:36:06,0,0
RE000003615,U004916,P001313,会员频道,recommend_v3,2025-10-24 18:04:46,0,0
RE000003616,U000101,P000538,商品详情相似推荐,rule_based,2025-02-14 17:18:58,0,0
RE000003617,U001789,P001190,首页猜你喜欢,recommend_v4,2026-04-27 18:19:34,0,0
RE000003618,U002114,P000656,商品详情相似推荐,recommend_v4,2025-01-11 10:49:53,0,0
RE000003619,U003624,P001038,购物车凑单,recommend_v4,2025-11-21 07:27:18,0,0
RE000003620,U001189,P001298,搜索联想,recommend_v4,2025-03-07 14:32:42,0,0
RE000003621,U000095,P000257,购物车凑单,recommend_v3,2025-01-07 10:12:11,0,0
RE000003622,U003966,P000134,搜索联想,recommend_v4,2026-01-29 20:19:12,0,0
RE000003623,U000663,P001446,首页猜你喜欢,recommend_v4,2025-08-31 20:00:22,0,0
RE000003624,U001222,P000403,首页猜你喜欢,recommend_v4,2025-03-15 07:24:47,0,0
RE000003625,U000335,P000814,商品详情相似推荐,rule_based,2025-02-25 02:46:13,0,0
RE000003626,U001402,P000639,购物车凑单,recommend_v3,2025-03-30 02:29:44,0,0
RE000003627,U002927,P001021,搜索联想,recommend_v4,2026-03-05 08:29:52,0,0
RE000003628,U001293,P000974,首页猜你喜欢,rule_based,2025-12-16 19:20:42,0,0
RE000003629,U001830,P000108,会员频道,recommend_v4,2025-08-26 00:55:26,1,0
RE000003630,U003511,P000342,商品详情相似推荐,recommend_v4,2025-12-21 08:34:24,1,0
RE000003631,U001971,P000210,首页猜你喜欢,popular,2026-02-22 13:04:31,0,0
RE000003632,U001828,P000489,购物车凑单,recommend_v3,2026-02-01 08:09:34,0,0
RE000003633,U000557,P001351,搜索联想,recommend_v3,2025-07-31 12:02:04,0,0
RE000003634,U004748,P000482,搜索联想,recommend_v3,2025-08-04 02:07:26,0,0
RE000003635,U002240,P001399,商品详情相似推荐,recommend_v3,2025-05-02 08:08:09,0,0
RE000003636,U003170,P000980,搜索联想,rule_based,2025-01-19 08:00:28,0,0
RE000003637,U000561,P000634,购物车凑单,recommend_v3,2025-04-26 01:35:04,0,0
RE000003638,U000529,P000707,商品详情相似推荐,recommend_v3,2025-02-02 20:08:04,0,0
RE000003639,U004345,P001167,购物车凑单,popular,2025-04-09 23:51:18,0,0
RE000003640,U004881,P001259,会员频道,recommend_v3,2025-04-03 18:06:42,1,0
RE000003641,U001835,P000824,商品详情相似推荐,recommend_v3,2025-07-17 13:28:41,1,0
RE000003642,U003632,P001015,首页猜你喜欢,recommend_v3,2025-01-15 08:38:04,1,0
RE000003643,U000032,P000093,搜索联想,recommend_v4,2026-08-09 12:51:21,0,0
RE000003644,U002378,P000631,会员频道,popular,2026-07-29 14:26:13,0,0
RE000003645,U004901,P001123,购物车凑单,recommend_v3,2025-04-17 02:30:39,1,0
RE000003646,U002033,P000469,搜索联想,recommend_v3,2025-06-18 10:17:08,0,0
RE000003647,U003659,P000414,会员频道,recommend_v4,2025-07-16 23:05:55,0,0
RE000003648,U003457,P001327,搜索联想,recommend_v4,2025-07-29 18:42:36,0,0
RE000003649,U001227,P001258,会员频道,recommend_v3,2025-07-03 03:43:36,0,0
RE000003650,U002112,P000974,会员频道,popular,2025-05-17 04:01:19,0,0
RE000003651,U004344,P001463,购物车凑单,rule_based,2025-05-26 10:57:26,0,0
RE000003652,U000599,P000957,首页猜你喜欢,recommend_v3,2026-03-07 21:38:09,0,0
RE000003653,U000272,P001464,会员频道,recommend_v3,2025-03-21 04:17:59,0,0
RE000003654,U002567,P000973,搜索联想,recommend_v3,2026-06-29 05:51:35,1,0
RE000003655,U004760,P000769,首页猜你喜欢,recommend_v3,2025-01-05 21:44:09,0,0
RE000003656,U000107,P000113,购物车凑单,recommend_v3,2025-09-20 08:48:13,0,0
RE000003657,U003105,P001424,购物车凑单,popular,2025-11-19 00:23:54,0,0
RE000003658,U001271,P000554,搜索联想,recommend_v3,2026-06-02 16:49:53,1,0
RE000003659,U003074,P001207,首页猜你喜欢,recommend_v4,2025-11-08 13:26:44,0,0
RE000003660,U000436,P000471,购物车凑单,popular,2025-06-05 22:40:23,1,0
RE000003661,U001868,P000222,首页猜你喜欢,recommend_v4,2025-11-18 08:27:59,0,0
RE000003662,U001971,P000419,购物车凑单,popular,2026-03-06 13:50:42,0,0
RE000003663,U000508,P000654,会员频道,recommend_v4,2026-04-18 10:19:02,0,0
RE000003664,U003659,P000378,搜索联想,recommend_v3,2025-04-25 12:05:04,0,0
RE000003665,U002278,P000807,搜索联想,recommend_v3,2025-07-12 14:54:16,0,0
RE000003666,U001964,P001409,购物车凑单,recommend_v3,2025-05-27 00:04:33,1,0
RE000003667,U003414,P000196,购物车凑单,recommend_v4,2025-02-21 15:04:27,0,0
RE000003668,U000327,P000695,商品详情相似推荐,rule_based,2026-08-06 12:24:55,1,0
RE000003669,U001444,P000609,搜索联想,recommend_v3,2025-01-14 11:41:20,0,0
RE000003670,U000084,P000984,会员频道,recommend_v3,2025-11-28 06:46:22,0,0
RE000003671,U003612,P000163,购物车凑单,recommend_v3,2026-04-07 23:45:45,1,0
RE000003672,U004977,P000509,会员频道,recommend_v3,2026-04-25 20:47:03,0,0
RE000003673,U000522,P000784,商品详情相似推荐,recommend_v3,2025-01-18 08:28:58,0,0
RE000003674,U001703,P001014,首页猜你喜欢,recommend_v4,2025-07-12 06:03:33,0,0
RE000003675,U003195,P000616,会员频道,recommend_v4,2025-10-17 08:24:18,0,0
RE000003676,U004161,P000324,会员频道,rule_based,2025-10-18 03:12:22,0,0
RE000003677,U004568,P000011,商品详情相似推荐,recommend_v4,2025-05-04 02:35:25,1,0
RE000003678,U000195,P000355,会员频道,recommend_v4,2025-03-05 01:09:22,0,0
RE000003679,U001404,P000018,首页猜你喜欢,recommend_v3,2025-02-02 14:02:13,1,1
RE000003680,U002913,P001306,首页猜你喜欢,recommend_v3,2025-09-28 04:17:39,0,0
RE000003681,U001082,P001116,首页猜你喜欢,popular,2025-05-06 00:51:04,0,0
RE000003682,U003300,P001415,搜索联想,recommend_v3,2025-03-24 08:40:21,0,0
RE000003683,U000204,P001334,搜索联想,rule_based,2025-10-10 22:14:37,0,0
RE000003684,U003388,P000629,购物车凑单,recommend_v3,2025-03-25 22:24:34,0,0
RE000003685,U004467,P000552,商品详情相似推荐,recommend_v4,2025-08-13 16:37:08,0,0
RE000003686,U004234,P001070,首页猜你喜欢,rule_based,2026-05-21 10:50:15,0,0
RE000003687,U002932,P000790,首页猜你喜欢,recommend_v3,2026-02-04 20:04:05,0,0
RE000003688,U003554,P001055,搜索联想,recommend_v3,2025-04-08 19:27:02,0,0
RE000003689,U003951,P001462,购物车凑单,recommend_v3,2026-04-24 21:12:36,0,0
RE000003690,U003594,P000352,搜索联想,popular,2025-07-20 05:11:56,0,0
RE000003691,U003360,P000288,购物车凑单,recommend_v4,2025-12-27 10:57:33,1,0
RE000003692,U000064,P000768,首页猜你喜欢,popular,2025-09-26 06:16:51,1,0
RE000003693,U000577,P001237,搜索联想,recommend_v4,2025-05-11 11:57:59,0,0
RE000003694,U004811,P000882,商品详情相似推荐,recommend_v4,2026-08-09 00:08:43,0,0
RE000003695,U003545,P000925,首页猜你喜欢,recommend_v3,2025-06-28 16:16:37,0,0
RE000003696,U003297,P000682,商品详情相似推荐,recommend_v3,2026-04-14 18:28:08,0,0
RE000003697,U004960,P000878,购物车凑单,recommend_v4,2025-09-30 11:12:09,0,0
RE000003698,U001077,P001153,搜索联想,recommend_v4,2025-12-12 06:21:33,0,0
RE000003699,U002248,P000253,会员频道,rule_based,2025-03-26 18:47:45,0,0
RE000003700,U003475,P000116,购物车凑单,recommend_v4,2025-10-14 07:15:17,0,0
RE000003701,U001094,P000636,搜索联想,recommend_v3,2026-02-03 11:43:52,0,0
RE000003702,U002629,P000371,会员频道,rule_based,2025-10-22 01:55:58,0,0
RE000003703,U004761,P000428,会员频道,recommend_v3,2025-02-12 03:40:10,1,0
RE000003704,U001331,P000543,会员频道,recommend_v4,2025-10-08 03:17:28,0,0
RE000003705,U004073,P001106,商品详情相似推荐,recommend_v4,2026-07-22 06:33:08,0,0
RE000003706,U000111,P000608,会员频道,popular,2025-05-13 04:09:42,0,0
RE000003707,U003380,P001496,搜索联想,recommend_v3,2025-03-16 21:00:58,1,0
RE000003708,U001150,P001345,首页猜你喜欢,rule_based,2026-06-14 05:46:41,0,0
RE000003709,U001467,P001087,购物车凑单,recommend_v4,2025-05-21 02:05:24,0,0
RE000003710,U004839,P001378,搜索联想,recommend_v3,2025-11-19 17:14:58,0,0
RE000003711,U000913,P000128,会员频道,recommend_v3,2025-03-27 18:10:29,0,0
RE000003712,U002784,P000590,会员频道,recommend_v3,2025-09-06 21:06:49,0,0
RE000003713,U002858,P001279,会员频道,recommend_v3,2025-12-18 08:58:07,0,0
RE000003714,U000181,P001377,商品详情相似推荐,recommend_v3,2026-07-31 23:25:57,1,0
